□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
152,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,33.1200,202307,28,"5,100",3,-,-,2004,중앙대로 85,-,직거래,-
153,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202307,27,"6,300",15,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
154,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202307,26,"3,950",7,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
155,경상남도 창원시 성산구 신월동,68-1,0068,0001,토월복합상가,40.7200,202307,25,"3,704",6,-,-,1991, 42,-,직거래,-
156,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,31.2000,202307,25,"1,900",5,-,-,1991,중앙대로 49,-,중개거래,경남 창원시 성산구
157,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202307,24,"7,000",11,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
158,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,19.4400,202307,22,"7,100",18,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
159,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.9200,202307,22,"14,300",12,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
160,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,30.1600,202307,22,"6,200",6,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
161,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202307,22,"40,000",13,-,-,2009, 320,-,중개거래,경남 창원성산구
162,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202307,21,"6,400",9,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
163,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,48.3400,202307,17,"5,750",6,-,-,1992,중앙대로 111,-,직거래,-
164,경상남도 창원시 성산구 중앙동,97-6,0097,0006,캔버라타운,32.4968,202307,17,"3,900",12,-,-,1992,중앙대로61번길 4,-,중개거래,경남 창원성산구
165,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,32.8000,202307,17,"2,800",9,-,-,1990,중앙대로 37,-,직거래,-
166,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202307,15,"6,800",15,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
167,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202307,08,"6,500",15,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
168,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202307,05,"3,150",18,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
169,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.3100,202307,04,"5,100",8,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
170,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.9200,202307,04,"15,500",13,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
171,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,31.2000,202307,03,"3,350",9,-,-,1991,중앙대로 49,-,중개거래,경남 창원성산구
172,경상남도 창원시 성산구 가음정동,391-9,0391,0009,블루밍 라포레,37.1270,202307,01,"15,100",6,-,-,2020,창원대로 888,-,중개거래,경남 창원시 성산구
173,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202306,29,"45,000",31,-,-,2009, 320,-,중개거래,경남 창원성산구
174,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202306,29,"4,800",13,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
175,경상남도 창원시 성산구 용호동,73-49,0073,0049,창원오피스텔,30.4900,202306,29,"3,700",5,-,-,1990,용지로153번길 3,-,중개거래,경남 창원시 성산구
176,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202306,29,"6,100",8,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
177,경상남도 창원시 성산구 중앙동,100-2,0100,0002,현대오피스텔,31.1600,202306,26,"2,950",4,-,-,1990,중앙대로 55,-,직거래,-
178,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202306,25,"40,500",18,-,-,2009, 320,-,직거래,-
179,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202306,24,"7,200",11,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
180,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,31.8800,202306,24,"4,700",12,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
181,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,128.2300,202306,23,"38,000",24,-,-,2008,중앙대로 48,-,중개거래,경남 창원시 성산구
182,경상남도 창원시 성산구 용호동,73-2,0073,0002,라이크빌-1,37.4400,202306,22,"4,900",7,-,-,1991,용지로169번길 13,-,중개거래,경남 창원시 성산구
183,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,19.4400,202306,22,"7,100",14,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
184,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,74.1000,202306,22,"6,900",9,-,-,1990,중앙대로 37,-,직거래,-
185,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202306,21,"8,000",21,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
186,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202306,21,"48,000",19,-,-,2009, 320,-,중개거래,경남 창원성산구
187,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,36.8000,202306,20,"3,300",5,-,-,1990,중앙대로 37,-,직거래,-
188,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,56.8000,202306,19,"6,300",10,-,-,1992,중앙대로 111,-,중개거래,경남 창원성산구
189,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,67.7400,202306,14,"9,000",8,-,-,2003,용지로 96,-,직거래,-
190,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202306,14,"2,700",9,-,-,2003,용지로 96,-,직거래,-
191,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202306,13,"4,300",6,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
192,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202306,12,"3,450",8,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
193,경상남도 창원시 성산구 신월동,68-1,0068,0001,토월복합상가,41.5400,202306,12,"4,300",6,-,-,1991, 42,-,직거래,-
194,경상남도 창원시 성산구 신월동,68-1,0068,0001,토월복합상가,40.9200,202306,11,"4,050",7,-,-,1991, 42,-,중개거래,경남 창원성산구
195,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202306,10,"4,500",11,-,-,2003,용지로 96,-,직거래,-
196,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202306,09,"4,200",3,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
197,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202306,09,"5,500",9,-,-,2004,중앙대로 33,-,직거래,-
198,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,46.2200,202306,08,"7,500",8,-,-,2006,중앙대로 104,-,직거래,-
199,경상남도 창원시 성산구 중앙동,97-6,0097,0006,캔버라타운,34.4500,202306,07,"2,000",14,-,-,1992,중앙대로61번길 4,-,직거래,-
200,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,22.0900,202306,03,"5,500",8,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
201,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,33.1200,202306,01,"5,700",12,-,-,2004,중앙대로 85,-,직거래,-
202,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,41.3600,202306,01,"6,500",3,-,-,2004,중앙대로 85,-,직거래,-
203,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202305,30,"5,500",6,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구 경남 창원의창구
204,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202305,29,"6,200",7,-,-,2016,용지로 56,-,중개거래,경남 창원성산구
205,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202305,26,"39,500",4,-,-,2009, 320,-,중개거래,경남 창원성산구
206,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,28.0850,202305,25,"5,300",10,-,-,2003,마디미로38번길 11,-,중개거래,경남 창원성산구
207,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202305,25,"9,000",14,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구 경남 창원의창구
208,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,128.2300,202305,24,"38,000",12,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
209,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,25.9900,202305,24,"5,950",14,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
210,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,56.8000,202305,22,"6,300",10,-,-,1992,중앙대로 111,20230619,중개거래,경남 창원성산구
211,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,42.0900,202305,19,"6,400",5,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
212,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202305,19,"6,100",8,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
213,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202305,19,"11,000",13,-,-,2017, ,-,중개거래,경남 창원성산구
214,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,57.4000,202305,18,"7,500",9,-,-,1992,중앙대로 111,-,중개거래,경남 창원성산구
215,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,57.6000,202305,18,"5,700",5,-,-,1990,중앙대로 37,-,중개거래,경남 창원마산회원구
216,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202305,17,"78,800",22,-,-,2009, 320,-,중개거래,경남 김해시 경남 창원성산구
217,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,28.0850,202305,17,"5,200",10,-,-,2003,마디미로38번길 11,-,중개거래,경남 창원성산구
218,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202305,17,"7,500",18,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
219,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202305,15,"40,000",20,-,-,2008,중앙대로 48,20230913,중개거래,경남 창원시성산구
220,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,30.1600,202305,15,"6,000",10,-,-,2004,중앙대로 85,20230517,중개거래,경남 창원성산구
221,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202305,15,"3,500",4,-,-,1990,용지로 70,-,직거래,-
222,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,30.1600,202305,15,"6,000",10,-,-,2004,중앙대로 85,-,중개거래,경남 창원마산회원구 경남 창원성산구
223,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202305,13,"4,500",13,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
224,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202305,13,"7,000",18,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
225,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202305,10,"3,200",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
226,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202305,09,"10,000",6,-,-,2017, ,-,중개거래,경남 창원성산구
227,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202305,08,"8,600",10,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
228,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202305,06,"9,450",17,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
229,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,43.3000,202305,04,"3,400",8,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
230,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202305,01,"7,000",11,-,-,2016,용지로 56,-,중개거래,경남 창원성산구
231,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202304,27,"7,600",12,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
232,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,24.8400,202304,26,"3,200",10,-,-,2003,마디미로15번길 9,-,중개거래,경남 창원성산구
233,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202304,26,"4,350",11,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
234,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,36.8000,202304,25,"2,670",5,-,-,1990,중앙대로 37,-,중개거래,경남 창원성산구
235,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202304,24,"5,500",3,-,-,2016,용지로 56,-,중개거래,경남 창원성산구
236,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202304,22,"6,300",2,-,-,2016,용지로 56,-,중개거래,경남 창원성산구
237,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,24.3234,202304,22,"7,800",6,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
238,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202304,18,"5,100",13,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
239,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,31.8800,202304,17,"4,800",10,-,-,2004,중앙대로 33,-,중개거래,경남 창원성산구
240,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202304,14,"6,500",13,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
241,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,17.1775,202304,14,"2,800",15,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
242,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202304,14,"4,200",10,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
243,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202304,13,"6,600",7,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
244,경상남도 창원시 성산구 상남동,19-6,0019,0006,대암빌딩,72.2400,202304,13,"8,000",8,-,-,2003,마디미동로 35,-,중개거래,경남 창원의창구
245,경상남도 창원시 성산구 상남동,19-6,0019,0006,대암빌딩,72.2400,202304,13,"8,000",8,-,-,2003,마디미동로 35,20230418,직거래,-
246,경상남도 창원시 성산구 용호동,73-2,0073,0002,라이크빌-1,37.4400,202304,13,"4,000",6,-,-,1991,용지로169번길 13,-,직거래,-
247,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202304,11,"52,000",8,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
248,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4700,202304,10,"6,800",14,-,-,2015,중앙대로83번길 8,20230427,중개거래,경남 창원성산구
249,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,28.4400,202304,10,"4,800",5,-,-,2003,마디미로15번길 9,-,중개거래,경남 창원성산구
250,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202304,10,"4,300",7,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
251,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4700,202304,10,"6,800",14,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
252,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202304,08,"66,500",10,-,-,2009, 320,-,중개거래,경남 창원성산구
253,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4700,202304,07,"6,900",16,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
254,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,24.8400,202304,07,"3,700",10,-,-,2003,마디미로15번길 9,-,직거래,-
255,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202304,07,"4,400",8,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
256,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202304,05,"4,500",11,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
257,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,40.7500,202304,05,"5,050",9,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
258,경상남도 창원시 성산구 용호동,73-2,0073,0002,라이크빌-1,42.0300,202304,05,"4,000",6,-,-,1991,용지로169번길 13,-,직거래,-
259,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202304,04,"4,800",10,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
260,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,47.0500,202304,03,"16,500",21,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
261,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202304,03,"50,000",2,-,-,2009, 320,-,중개거래,경남 창원성산구 경남 창원의창구
262,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202304,03,"32,000",24,-,-,2008,중앙대로 48,-,중개거래,경남 창원성산구
263,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202304,03,"37,000",24,-,-,2008,중앙대로 48,-,직거래,-
264,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202304,01,"7,000",2,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
265,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202304,01,"3,250",9,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
266,경상남도 창원시 성산구 중앙동,100-2,0100,0002,현대오피스텔,30.4000,202303,31,"3,000",5,-,-,1990,중앙대로 55,-,직거래,-
267,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202303,31,"4,850",13,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
268,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202303,30,"3,275",6,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
269,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202303,30,"6,300",5,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
270,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202303,30,"3,275",6,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
271,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202303,29,"50,000",3,-,-,2009, 320,-,중개거래,경남 창원성산구
272,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,72.9000,202303,29,"6,300",7,-,-,1991,중앙대로 49,-,직거래,-
273,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,40.6600,202303,25,"8,450",10,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
274,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.1300,202303,24,"6,400",12,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
275,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,19.4400,202303,23,"7,200",10,-,-,2017,중앙대로113번길 13,-,직거래,-
276,경상남도 창원시 성산구 중앙동,97-6,0097,0006,캔버라타운,31.6050,202303,22,"2,200",13,-,-,1992,중앙대로61번길 4,-,중개거래,경남 창원성산구
277,경상남도 창원시 성산구 용호동,73-49,0073,0049,창원오피스텔,29.3300,202303,22,"3,100",4,-,-,1990,용지로153번길 3,-,직거래,-
278,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202303,21,"3,800",3,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
279,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202303,21,"4,200",3,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
280,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202303,18,"3,200",9,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
281,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,28.7850,202303,18,"4,000",13,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
282,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,33.1200,202303,17,"5,700",7,-,-,2004,중앙대로 85,-,직거래,-
283,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202303,17,"82,000",19,-,-,2009, 320,-,중개거래,경남 창원성산구
284,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,33.1200,202303,17,"5,700",7,-,-,2004,중앙대로 85,-,직거래,-
285,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.2800,202303,16,"6,200",4,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
286,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,74.1000,202303,15,"7,000",5,-,-,1990,중앙대로 37,-,직거래,-
287,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202303,15,"3,200",14,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
288,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202303,14,"6,500",13,-,-,2015,중앙대로83번길 8,20230414,중개거래,경남 창원성산구
289,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202303,14,"9,400",15,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
290,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202303,14,"6,900",13,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
291,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,33.1200,202303,13,"6,100",9,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
292,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202303,11,"6,800",8,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
293,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202303,11,"8,650",9,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
294,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202303,07,"6,400",12,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
295,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202303,07,"4,800",11,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
296,경상남도 창원시 성산구 용호동,73-49,0073,0049,창원오피스텔,43.8000,202303,06,"3,500",4,-,-,1990,용지로153번길 3,-,직거래,-
297,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,52.8000,202303,04,"4,400",5,-,-,1992,중앙대로 111,-,중개거래,경남 창원시 성산구
298,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202303,03,"3,100",6,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
299,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202302,28,"3,650",16,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
300,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202302,27,"8,600",21,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
301,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,17.1775,202302,27,"2,800",15,-,-,2003,중앙대로 75,20230406,중개거래,경남 창원성산구
302,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202302,27,"4,850",5,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
303,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,27.9400,202302,25,"10,000",7,-,-,2017, ,-,중개거래,경남 창원성산구
304,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202302,24,"4,400",7,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
305,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202302,23,"4,500",9,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
306,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202302,23,"4,500",13,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
307,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202302,22,"4,670",7,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
308,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.2800,202302,22,"6,400",11,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
309,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202302,22,"8,900",22,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
310,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202302,17,"3,050",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
311,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.2800,202302,17,"6,500",6,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
312,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202302,16,"7,000",11,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
313,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202302,16,"6,400",5,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
