□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,
계약일자 : 2021-01-01 ~ 2021-12-31,,,,실거래 구분 : 오피스텔(매매),,,,,주소구분 : 지번 주소,,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 성산구,,,,,읍면동 : 전체,,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,,
,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
310,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202106,02,"2,100",9,-,-,1990,용지로 70,-,-,-
311,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202106,01,"69,000",22,-,-,2009, 320,-,-,-
312,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,40.6600,202106,01,"9,500",13,-,-,2004,중앙대로 85,-,-,-
313,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,25.9900,202105,31,"5,600",13,-,-,2006,중앙대로 104,-,-,-
314,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202105,29,"3,800",4,-,-,1990,용지로 70,-,-,-
315,경상남도 창원시 성산구 중앙동,97-6,0097,0006,캔버라타운,39.0000,202105,29,"2,000",14,-,-,1992,중앙대로61번길 4,-,-,-
316,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202105,29,"8,100",14,-,-,2016,용지로 56,-,-,-
317,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,53.3200,202105,28,"7,800",10,-,-,2004,중앙대로 33,-,-,-
318,경상남도 창원시 성산구 용호동,73-2,0073,0002,라이크빌-1,37.4400,202105,26,"3,580",7,-,-,1991, 13,-,-,-
319,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4700,202105,26,"6,550",16,-,-,2015,중앙대로83번길 8,-,-,-
320,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202105,25,"6,800",13,-,-,2005,중앙대로100번길 14,-,-,-
321,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202105,25,"37,900",12,-,-,2009, 320,-,-,-
322,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,56.8000,202105,24,"6,500",9,-,-,1992,중앙대로 111,-,-,-
323,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202105,24,"6,500",4,-,-,2015,중앙대로83번길 8,-,-,-
324,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,57.4000,202105,22,"5,700",5,-,-,1992,중앙대로 111,-,-,-
325,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,57.4000,202105,22,"5,700",5,-,-,1992,중앙대로 111,20210527,-,-
326,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202105,21,"4,100",13,-,-,2003,상남로 35,-,-,-
327,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202105,21,"43,000",8,-,-,2009, 320,-,-,-
328,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,22.0900,202105,20,"4,500",14,-,-,2006,중앙대로 104,-,-,-
329,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,37.8300,202105,20,"12,500",6,-,-,2016,용지로 56,-,-,-
330,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202105,20,"56,800",8,-,-,2009, 320,-,-,-
331,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202105,19,"8,000",9,-,-,2016,상남로 75,-,-,-
332,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202105,19,"40,000",30,-,-,2009, 320,-,-,-
333,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202105,19,"8,000",9,-,-,2016,상남로 75,20210614,-,-
334,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202105,18,"36,000",6,-,-,2008,중앙대로 48,-,-,-
335,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202105,18,"38,000",15,-,-,2009, 320,-,-,-
336,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202105,18,"3,600",8,-,-,2003,중앙대로 75,-,-,-
337,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,24.4600,202105,16,"6,500",6,-,-,2016,용지로 56,-,-,-
338,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202105,16,"53,500",14,-,-,2009, 320,-,-,-
339,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202105,14,"6,500",11,-,-,2005,중앙대로100번길 14,-,-,-
340,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,67.7400,202105,14,"8,250",7,-,-,2003,용지로 96,-,-,-
341,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202105,13,"6,000",12,-,-,2015,중앙대로83번길 8,-,-,-
342,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202105,13,"38,000",23,-,-,2009, 320,-,-,-
343,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202105,13,"4,600",9,-,-,2004,중앙대로 33,-,-,-
344,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202105,13,"39,000",21,-,-,2009, 320,-,-,-
345,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202105,11,"6,500",14,-,-,2016,상남로 75,-,-,-
346,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,34.8000,202105,08,"2,200",5,-,-,1990,중앙대로 37,-,-,-
347,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202105,07,"62,000",4,-,-,2009, 320,-,-,-
348,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202105,06,"36,900",4,-,-,2009, 320,-,-,-
349,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202105,05,"44,800",22,-,-,2008,중앙대로 48,-,-,-
350,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,37.8300,202105,05,"12,500",10,-,-,2016,용지로 56,-,-,-
351,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202105,04,"45,000",5,-,-,2008,중앙대로 48,-,-,-
352,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202105,04,"6,300",7,-,-,2015,중앙대로83번길 8,-,-,-
353,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,86.1200,202105,04,"7,000",10,-,-,1990,중앙대로 37,-,-,-
354,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202105,04,"4,200",6,-,-,2004,중앙대로 85,-,-,-
355,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,22.0900,202105,04,"5,000",8,-,-,2006,중앙대로 104,-,-,-
356,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202105,04,"3,990",11,-,-,2003,상남로 35,20210504,-,-
357,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202105,04,"3,990",11,-,-,2003,상남로 35,-,-,-
358,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202105,03,"39,000",8,-,-,2008,중앙대로 48,-,-,-
359,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202105,03,"6,000",10,-,-,2004,중앙대로 33,-,-,-
360,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,44.6500,202105,03,"9,200",7,-,-,2006,중앙대로 104,-,-,-
361,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202105,01,"39,300",9,-,-,2009, 320,-,-,-
362,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202104,30,"38,000",26,-,-,2008,중앙대로 48,-,-,-
363,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202104,30,"37,500",8,-,-,2009, 320,-,-,-
364,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,31.2600,202104,29,"4,000",13,-,-,2003,용지로 96,-,-,-
365,경상남도 창원시 성산구 대원동,96-6,0096,0006,대원그린빌,33.1300,202104,29,"3,400",4,-,-,2003, 20,-,-,-
366,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202104,29,"44,000",13,-,-,2009, 320,-,-,-
367,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202104,29,"36,300",26,-,-,2008,중앙대로 48,-,-,-
368,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,242.7400,202104,28,"110,000",32,-,-,2009, 320,-,-,-
369,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,28.0850,202104,28,"4,700",8,-,-,2003,마디미로38번길 11,-,-,-
370,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4700,202104,28,"6,700",11,-,-,2015,중앙대로83번길 8,-,-,-
371,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,56.8000,202104,28,"5,300",8,-,-,1992,중앙대로 111,-,-,-
372,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202104,27,"12,000",6,-,-,2017, ,-,-,-
373,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202104,26,"54,000",20,-,-,2009, 320,-,-,-
374,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202104,24,"43,700",18,-,-,2008,중앙대로 48,-,-,-
375,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,61.4475,202104,24,"12,500",11,-,-,2005,중앙대로100번길 14,-,-,-
376,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202104,21,"6,500",15,-,-,2015,중앙대로83번길 8,-,-,-
377,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202104,21,"32,000",8,-,-,2008,중앙대로 48,-,-,-
378,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.2500,202104,20,"7,000",3,-,-,2016,상남로 75,-,-,-
379,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202104,20,"6,800",7,-,-,2006,중앙대로 104,-,-,-
380,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,128.2300,202104,19,"34,500",31,-,-,2008,중앙대로 48,-,-,-
381,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202104,19,"40,800",26,-,-,2009, 320,-,-,-
382,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202104,18,"6,500",7,-,-,2015,중앙대로83번길 8,-,-,-
383,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.2900,202104,17,"15,670",15,-,-,2017,중앙대로113번길 13,-,-,-
384,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,41.3600,202104,16,"7,300",18,-,-,2004,중앙대로 85,-,-,-
385,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202104,16,"50,500",28,-,-,2009, 320,-,-,-
386,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202104,16,"33,900",18,-,-,2008,중앙대로 48,-,-,-
387,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,37.2900,202104,16,"16,000",18,-,-,2017,중앙대로113번길 13,-,-,-
388,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202104,15,"6,300",18,-,-,2015,중앙대로83번길 8,-,-,-
389,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202104,14,"6,870",14,-,-,2015,중앙대로83번길 8,-,-,-
390,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,24.4600,202104,13,"7,900",13,-,-,2016,용지로 56,-,-,-
391,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202104,13,"46,000",26,-,-,2009, 320,-,-,-
392,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,28.4400,202104,12,"3,200",4,-,-,2003,마디미로15번길 9,-,-,-
393,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202104,10,"59,500",10,-,-,2009, 320,-,-,-
394,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202104,09,"6,200",7,-,-,2006,중앙대로 104,20210409,-,-
395,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202104,09,"6,200",7,-,-,2006,중앙대로 104,-,-,-
396,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,34.8000,202104,07,"2,100",4,-,-,1990,중앙대로 37,-,-,-
397,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,52.0000,202104,06,"5,500",7,-,-,1990,용지로 70,-,-,-
398,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202104,05,"48,000",11,-,-,2009, 320,-,-,-
399,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202104,05,"6,000",16,-,-,2015,중앙대로83번길 8,-,-,-
400,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202104,05,"45,700",20,-,-,2009, 320,-,-,-
401,경상남도 창원시 성산구 상남동,19-6,0019,0006,대암빌딩,55.4400,202104,03,"5,500",8,-,-,2003,마디미동로 35,-,-,-
402,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,128.2300,202104,01,"34,800",23,-,-,2008,중앙대로 48,-,-,-
403,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,25.9900,202103,31,"5,300",13,-,-,2006,중앙대로 104,-,-,-
404,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,126.0600,202103,30,"44,500",19,-,-,2009, 320,-,-,-
405,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202103,30,"6,700",11,-,-,2005,중앙대로100번길 14,-,-,-
406,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,118.9100,202103,30,"34,700",5,-,-,2009, 320,-,-,-
407,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,58.9000,202103,29,"13,200",6,-,-,2005,중앙대로100번길 14,-,-,-
408,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,24.8400,202103,26,"3,150",10,-,-,2003,마디미로15번길 9,-,-,-
409,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,22.0900,202103,25,"4,500",13,-,-,2006,중앙대로 104,-,-,-
410,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202103,25,"6,000",8,-,-,2015,중앙대로83번길 8,-,-,-
411,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202103,24,"62,500",22,-,-,2009, 320,-,-,-
412,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202103,23,"3,200",7,-,-,1990,용지로 70,-,-,-
413,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,40.6000,202103,23,"15,700",6,-,-,2017, ,-,-,-
414,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202103,22,"47,000",9,-,-,2009, 320,-,-,-
415,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,34.8000,202103,22,"3,500",8,-,-,1990,중앙대로 37,-,-,-
416,경상남도 창원시 성산구 용호동,73-2,0073,0002,라이크빌-1,37.4400,202103,19,"3,000",6,-,-,1991, 13,-,-,-
417,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,24.2800,202103,19,"6,000",4,-,-,2016,상남로 75,-,-,-
418,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202103,18,"8,900",12,-,-,2016,중앙대로 94,-,-,-
419,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,37.2000,202103,18,"2,050",8,-,-,1991,중앙대로 49,-,-,-
420,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202103,17,"4,900",7,-,-,2003,중앙대로 75,-,-,-
421,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,22.0900,202103,17,"4,850",12,-,-,2006,중앙대로 104,-,-,-
422,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202103,17,"4,400",7,-,-,2003,중앙대로 75,-,-,-
423,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,28.4400,202103,16,"3,350",9,-,-,2003,마디미로15번길 9,-,-,-
424,경상남도 창원시 성산구 중앙동,100-4,0100,0004,창원서광오피스텔,31.2000,202103,16,"3,300",4,-,-,1991,중앙대로 49,20241011,-,-
425,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202103,15,"2,850",6,-,-,1990,용지로 70,-,-,-
426,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,52.0000,202103,13,"5,500",7,-,-,1990,용지로 70,20220225,-,-
427,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202103,13,"38,500",33,-,-,2009, 320,-,-,-
428,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202103,12,"41,000",7,-,-,2008,중앙대로 48,20210315,-,-
429,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202103,12,"41,000",7,-,-,2008,중앙대로 48,-,-,-
430,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,153.7400,202103,11,"52,000",10,-,-,2009, 320,-,-,-
431,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4700,202103,11,"6,850",14,-,-,2015,중앙대로83번길 8,-,-,-
432,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,22.0900,202103,10,"4,500",13,-,-,2006,중앙대로 104,-,-,-
433,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,175.6100,202103,09,"68,000",38,-,-,2009, 320,-,-,-
434,경상남도 창원시 성산구 상남동,14-1,0014,0001,지원빌딩,20.6400,202103,08,"4,600",10,-,-,2012,마디미로16번길 11,-,-,-
435,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202103,06,"3,500",3,-,-,2003,상남로 35,-,-,-
436,경상남도 창원시 성산구 상남동,19-6,0019,0006,대암빌딩,33.5000,202103,05,"4,000",8,-,-,2003,마디미동로 35,-,-,-
437,경상남도 창원시 성산구 중앙동,101-1,0101,0001,경남오피스텔,40.8000,202103,05,"2,500",5,-,-,1990,중앙대로 37,-,-,-
438,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.3100,202103,05,"4,000",6,-,-,2004,중앙대로 85,-,-,-
439,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202103,04,"4,300",6,-,-,2004,중앙대로 33,-,-,-
440,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202103,04,"6,000",9,-,-,2015,중앙대로83번길 8,-,-,-
441,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,31.8800,202103,04,"4,300",13,-,-,2004,중앙대로 33,-,-,-
442,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202103,04,"4,800",11,-,-,2004,중앙대로 85,-,-,-
443,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202103,03,"33,000",27,-,-,2008,중앙대로 48,-,-,-
444,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202103,03,"6,000",15,-,-,2005,중앙대로100번길 14,-,-,-
445,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202103,03,"6,700",16,-,-,2015,중앙대로83번길 8,-,-,-
446,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202103,02,"4,750",6,-,-,2004,중앙대로 85,-,-,-
447,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202103,02,"2,800",10,-,-,2003,상남로 35,-,-,-
448,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,21.2400,202103,02,"7,800",13,-,-,2016,용지로 56,-,-,-
449,경상남도 창원시 성산구 중앙동,99-2,0099,0002,창원 중앙 블루힐스,24.4600,202103,02,"7,900",9,-,-,2016,용지로 56,-,-,-
450,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202102,27,"8,300",19,-,-,2016,중앙대로 94,-,-,-
451,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202102,26,"61,000",25,-,-,2009, 320,-,-,-
452,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202102,26,"4,400",11,-,-,2003,상남로 35,-,-,-
453,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,17.1775,202102,25,"2,700",10,-,-,2003,중앙대로 75,-,-,-
454,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4000,202102,24,"6,000",18,-,-,2015,중앙대로83번길 8,-,-,-
455,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202102,24,"35,000",34,-,-,2008,중앙대로 48,-,-,-
456,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202102,23,"36,500",25,-,-,2008,중앙대로 48,-,-,-
457,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202102,23,"6,500",6,-,-,2006,중앙대로 104,-,-,-
458,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202102,22,"6,500",11,-,-,2006,중앙대로 104,-,-,-
459,경상남도 창원시 성산구 상남동,25,0025,0000,네스트빌딩,37.0600,202102,22,"4,400",8,-,-,2003,마디미로38번길 11,-,-,-
460,경상남도 창원시 성산구 상남동,9-4,0009,0004,스카이벨리,38.1300,202102,22,"4,000",7,-,-,2003,마디미로9번길 9,-,-,-
461,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202102,22,"3,100",12,-,-,2003,중앙대로 75,-,-,-
462,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,132.4300,202102,20,"34,500",33,-,-,2008,중앙대로 48,-,-,-
463,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,52.0000,202102,18,"5,200",7,-,-,1990,용지로 70,-,-,-
464,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202102,16,"44,000",28,-,-,2008,중앙대로 48,-,-,-
465,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.3100,202102,16,"4,500",12,-,-,2004,중앙대로 85,-,-,-
466,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202102,16,"4,200",9,-,-,2004,중앙대로 85,-,-,-
467,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202102,16,"7,000",15,-,-,2006,중앙대로 104,-,-,-
468,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,59.4500,202102,15,"5,300",9,-,-,1992,중앙대로 111,-,-,-
469,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202102,15,"3,500",5,-,-,2003,상남로 35,-,-,-
470,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,61.8000,202102,15,"6,000",10,-,-,1990,용지로 70,-,-,-
471,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202102,10,"6,000",12,-,-,2005,중앙대로100번길 14,-,-,-
472,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,29.4480,202102,09,"6,500",9,-,-,2006,중앙대로 104,-,-,-
473,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202102,09,"7,000",6,-,-,2016,상남로 75,-,-,-
474,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,155.3700,202102,07,"42,500",21,-,-,2008,중앙대로 48,-,-,-
475,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202102,06,"39,000",28,-,-,2009, 320,-,-,-
476,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,117.5200,202102,05,"38,500",31,-,-,2009, 320,-,-,-
477,경상남도 창원시 성산구 중앙동,101-2,0101,0002,대흥인터빌,29.4800,202102,03,"4,400",12,-,-,2004,중앙대로 33,-,-,-
478,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,24.3234,202102,03,"10,000",11,-,-,2016,중앙대로 94,-,-,-
479,경상남도 창원시 성산구 대원동,121,0121,0000,더시티세븐,178.3700,202101,29,"61,000",15,-,-,2009, 320,-,-,-
480,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202101,28,"6,000",6,-,-,2016,상남로 75,-,-,-
481,경상남도 창원시 성산구 상남동,71-3,0071,0003,상남 아크로타워,108.9000,202101,26,"26,700",9,-,-,2008,중앙대로 48,-,-,-
482,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,41.2000,202101,26,"3,200",7,-,-,1990,용지로 70,-,-,-
483,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,43.3000,202101,26,"3,900",7,-,-,1990,용지로 70,-,-,-
484,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,25.9900,202101,26,"5,400",10,-,-,2006,중앙대로 104,-,-,-
