시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,비고,lng,lat
경상남도 창원의창구 명서동,1**,단독,12m미만,336.72,253.6,201706,16,"        42,400",1991.0,우곡로101번길,1. 의창구_단독다가구(매매),128.6414050324,35.2438833998573
경상남도 창원의창구 명서동,1**,단독,12m미만,242.96,255.7,201705,13,"        51,000",2008.0,명서로137번길,1. 의창구_단독다가구(매매),128.647621130197,35.2450213308255
경상남도 창원의창구 명서동,1**,단독,25m미만,255.26,255.7,201706,8,"        52,500",2001.0,우곡로,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1**,단독,12m미만,164.88,256.1,201704,11,"        37,500",1988.0,원이대로220번길,1. 의창구_단독다가구(매매),128.645444067638,35.2429807602471
경상남도 창원의창구 명서동,1**,단독,12m미만,234.31,256.2,201611,26,"        55,500",2004.0,명서로137번길,1. 의창구_단독다가구(매매),128.647621130197,35.2450213308255
경상남도 창원의창구 명서동,1**,단독,12m미만,106.86,256.9,201609,2,"        45,000",1984.0,명서로137번길,1. 의창구_단독다가구(매매),128.647621130197,35.2450213308255
경상남도 창원의창구 명서동,7*,단독,25m미만,220.31,257.0,201608,24,"        45,000",1988.0,명서로,1. 의창구_단독다가구(매매),128.648375305592,35.2508335766488
경상남도 창원의창구 명서동,7*,단독,12m미만,251.98,257.8,201607,22,"        73,000",2015.0,명지로93번길,1. 의창구_단독다가구(매매),128.648436323719,35.2493110342605
경상남도 창원의창구 명서동,6*,단독,12m미만,305.14,262.1,201612,13,"        37,000",1991.0,명서로69번길,1. 의창구_단독다가구(매매),128.649549241275,35.2517191573569
경상남도 창원의창구 명서동,1**,단독,12m미만,193.78,263.2,201609,7,"        40,000",1989.0,명서로89번길,1. 의창구_단독다가구(매매),128.650904935828,35.2498586617634
경상남도 창원의창구 명서동,8*,단독,12m미만,163.78,263.8,201706,15,"        43,500",1999.0,원이대로178번길,1. 의창구_단독다가구(매매),128.640166585908,35.2462751858307
경상남도 창원의창구 명서동,8*,단독,12m미만,337.18,264.2,201610,13,"        41,000",1991.0,원이대로178번길,1. 의창구_단독다가구(매매),128.640166585908,35.2462751858307
경상남도 창원의창구 명서동,6*,단독,12m미만,163.3,264.8,201704,13,"        47,500",1988.0,명지로109번길,1. 의창구_단독다가구(매매),128.649634645446,35.2503059609003
경상남도 창원의창구 명서동,9*,단독,25m미만,228.23,267.5,201706,8,"        40,000",1991.0,우곡로,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1**,단독,12m미만,197.95,268.3,201608,29,"        42,500",1993.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 명서동,1*,단독,12m미만,198.45,270.2,201608,16,"        41,500",1991.0,우곡로3번길,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1**,단독,12m미만,263.07,272.1,201609,23,"        34,000",1991.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 명서동,2*,단독,25m이상,393.36,273.7,201610,15,"        49,000",1991.0,태복산로,1. 의창구_단독다가구(매매),128.639610012604,35.2518271379373
경상남도 창원의창구 명서동,3*,단독,12m미만,304.96,274.4,201608,18,"        41,000",1991.0,명지로109번길,1. 의창구_단독다가구(매매),128.649634645446,35.2503059609003
경상남도 창원의창구 명서동,1*,단독,12m미만,162.36,274.5,201608,29,"        40,500",1985.0,우곡로3번길,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1**,단독,12m미만,164.68,274.5,201607,7,"        43,500",1988.0,명지로103번길,1. 의창구_단독다가구(매매),128.649195845465,35.2501267422886
경상남도 창원의창구 명서동,1**,단독,12m미만,164.01,275.0,201608,22,"        43,500",1987.0,원이대로258번길,1. 의창구_단독다가구(매매),128.647425517865,35.2423517820671
경상남도 창원의창구 명서동,1*,단독,12m미만,272.12,275.5,201704,18,"        65,000",2013.0,우곡로3번길,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1**,단독,12m미만,196.82,288.6,201703,31,"        44,250",1989.0,명서로119번길,1. 의창구_단독다가구(매매),128.648684765463,35.246280357905
경상남도 창원의창구 명서동,7*,단독,12m미만,199.58,289.7,201703,2,"        54,500",1988.0,명지로89번길,1. 의창구_단독다가구(매매),128.647926034516,35.2493771959925
경상남도 창원의창구 명서동,1**,단독,25m미만,164.39,290.4,201706,24,"        50,000",1988.0,우곡로,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1**,단독,12m미만,128.8,300.5,201701,20,"        59,000",1992.0,명서로141번길,1. 의창구_단독다가구(매매),128.647369723363,35.2447036488429
경상남도 창원의창구 명서동,2*,단독,12m미만,193.44,310.4,201608,19,"        47,700",1990.0,도계로169번길,1. 의창구_단독다가구(매매),128.641028415042,35.2509841004367
경상남도 창원의창구 명서동,2*,단독,12m미만,428.69,310.4,201702,2,"        53,500",1991.0,도계로169번길,1. 의창구_단독다가구(매매),128.641028415042,35.2509841004367
경상남도 창원의창구 명서동,1*,단독,12m미만,418.6,311.5,201610,20,"        66,500",1993.0,도계로173번길,1. 의창구_단독다가구(매매),128.64053601882,35.2507068933771
경상남도 창원의창구 명서동,1*,단독,12m미만,239.55,318.4,201702,21,"        43,000",1987.0,우곡로3번길,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,1*,단독,12m미만,359.39,319.3,201705,15,"        45,000",1990.0,명지로14번길,1. 의창구_단독다가구(매매),128.642535785099,35.2500543128588
경상남도 창원의창구 명서동,1*,단독,12m미만,420.03,346.3,201610,17,"        60,500",1992.0,우곡로3번길,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 명서동,8*,단독,12m미만,499.89,367.1,201609,20,"        59,800",1991.0,우곡로3번길,1. 의창구_단독다가구(매매),128.641199920606,35.2480850669335
경상남도 창원의창구 반계동,1***,단독,-,74.0,241.0,201701,20,"         7,520",1900.0,구암반계길,1. 의창구_단독다가구(매매),128.606934030085,35.2480506093467
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,292.89,221.3,201610,27,"        35,800",1991.0,봉곡로120번길,1. 의창구_단독다가구(매매),128.668589953106,35.2469571880861
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,228.18,229.9,201607,25,"        59,000",2015.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,230.09,232.4,201703,28,"        68,000",2016.0,봉곡로119번길,1. 의창구_단독다가구(매매),128.6725034773,35.2460601541976
경상남도 창원의창구 봉곡동,1*,다가구,12m미만,288.96,234.6,201611,21,"        81,500",2016.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,211.7,234.7,201701,18,"        38,900",1991.0,창이대로263번길,1. 의창구_단독다가구(매매),128.667283854357,35.2475532348752
경상남도 창원의창구 봉곡동,1*,다가구,12m미만,234.22,236.9,201610,5,"        81,500",2016.0,지귀로36번길,1. 의창구_단독다가구(매매),128.651992307416,35.2457031622084
경상남도 창원의창구 봉곡동,*,다가구,12m미만,286.6,241.0,201609,27,"        42,000",1989.0,서곡길,1. 의창구_단독다가구(매매),128.652806978722,35.2504532728569
경상남도 창원의창구 봉곡동,2*,다가구,12m미만,204.54,243.5,201704,13,"        59,000",1986.0,원이대로285번길,1. 의창구_단독다가구(매매),128.652952333404,35.2445658679653
경상남도 창원의창구 봉곡동,1*,다가구,25m미만,190.96,246.8,201612,1,"        54,500",1989.0,지귀로,1. 의창구_단독다가구(매매),128.653356553931,35.2471874928134
경상남도 창원의창구 봉곡동,2*,다가구,12m미만,164.94,249.9,201703,30,"        35,500",1988.0,지귀로32번길,1. 의창구_단독다가구(매매),128.652699329922,35.2447929169361
경상남도 창원의창구 봉곡동,2*,다가구,12m미만,198.63,250.0,201608,10,"        37,500",1986.0,지귀로32번길,1. 의창구_단독다가구(매매),128.652699329922,35.2447929169361
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,164.77,251.6,201611,19,"        48,700",1986.0,봉곡로4번길,1. 의창구_단독다가구(매매),128.664445884532,35.2463778277533
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,243.58,252.2,201610,31,"        65,800",2011.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,172.62,253.3,201705,9,"        35,800",1988.0,창이대로283번길,1. 의창구_단독다가구(매매),128.668383384699,35.247196786678
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,351.68,254.0,201609,26,"        46,100",1993.0,봉곡로93번길,1. 의창구_단독다가구(매매),128.674297639438,35.2491520183632
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,253.12,255.2,201610,20,"        59,300",2015.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,249.53,256.0,201607,28,"        60,000",2016.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,349.6,256.2,201611,3,"        26,000",1996.0,창이대로333번길,1. 의창구_단독다가구(매매),128.675408267157,35.2470610513442
경상남도 창원의창구 봉곡동,1*,다가구,12m미만,386.27,262.5,201611,28,"        64,500",2002.0,지귀로73번길,1. 의창구_단독다가구(매매),128.654608287243,35.2480252785133
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,259.5,263.3,201608,31,"        62,000",2015.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,246.07,263.5,201610,17,"        59,500",2003.0,창이대로333번길,1. 의창구_단독다가구(매매),128.675408267157,35.2470610513442
경상남도 창원의창구 봉곡동,1**,다가구,12m미만,267.1,271.2,201702,27,"        67,500",2015.0,창이대로309번길,1. 의창구_단독다가구(매매),128.670743856341,35.2485319017769
경상남도 창원의창구 봉곡동,1**,다가구,25m미만,162.81,276.0,201609,13,"        48,500",1981.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,6*,다가구,12m미만,270.72,279.6,201612,8,"        60,000",2016.0,지귀로119번길,1. 의창구_단독다가구(매매),128.658891621084,35.245819379793
경상남도 창원의창구 봉곡동,6*,다가구,12m미만,272.4,280.1,201610,8,"        74,000",2015.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,8*,다가구,12m미만,271.3,280.9,201705,2,"        76,524",2016.0,봉곡로11번길,1. 의창구_단독다가구(매매),128.661247980424,35.2464454802482
경상남도 창원의창구 봉곡동,1**,단독,12m미만,277.19,198.3,201608,23,"        65,000",1991.0,봉곡로111번길,1. 의창구_단독다가구(매매),128.672792338297,35.2468270621883
경상남도 창원의창구 봉곡동,4*,단독,12m미만,105.93,236.4,201705,29,"        36,800",1985.0,창이대로165번길,1. 의창구_단독다가구(매매),128.655297518632,35.245159614139
경상남도 창원의창구 봉곡동,1*,단독,12m미만,235.12,239.9,201701,17,"        71,700",2016.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 봉곡동,1**,단독,12m미만,211.52,243.6,201610,16,"        42,000",1988.0,봉곡로99번길,1. 의창구_단독다가구(매매),128.672638568664,35.2484596703222
경상남도 창원의창구 봉곡동,*,단독,12m미만,258.13,246.4,201610,10,"        39,800",1990.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 봉곡동,1**,단독,12m미만,208.79,246.7,201702,14,"        37,500",1988.0,창이대로309번길,1. 의창구_단독다가구(매매),128.670743856341,35.2485319017769
경상남도 창원의창구 봉곡동,1**,단독,25m미만,338.37,247.8,201608,28,"        62,800",1991.0,봉곡로,1. 의창구_단독다가구(매매),128.310253785289,36.1466410347393
경상남도 창원의창구 봉곡동,4*,단독,12m미만,187.84,249.3,201609,23,"        37,700",1987.0,지귀로28번길,1. 의창구_단독다가구(매매),128.652303728357,35.2445271426078
경상남도 창원의창구 봉곡동,1**,단독,12m미만,108.4,251.5,201612,6,"        40,000",1985.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,단독,12m미만,108.4,251.5,201702,9,"        40,800",1985.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1**,단독,12m미만,243.38,251.8,201704,27,"        39,000",1991.0,봉곡로123번길,1. 의창구_단독다가구(매매),128.672343187682,35.2456907077146
경상남도 창원의창구 봉곡동,1**,단독,12m미만,192.22,252.5,201705,30,"        37,700",1998.0,창이대로333번길,1. 의창구_단독다가구(매매),128.675408267157,35.2470610513442
경상남도 창원의창구 봉곡동,1**,단독,12m미만,319.38,252.5,201702,20,"        40,000",2001.0,창이대로333번길,1. 의창구_단독다가구(매매),128.675408267157,35.2470610513442
경상남도 창원의창구 봉곡동,1**,단독,25m미만,231.0,253.2,201704,28,"        85,000",2015.0,사림로,1. 의창구_단독다가구(매매),128.681196412374,35.2458278357527
경상남도 창원의창구 봉곡동,1**,단독,12m미만,164.93,253.3,201706,16,"        36,700",1988.0,창이대로283번길,1. 의창구_단독다가구(매매),128.668383384699,35.247196786678
경상남도 창원의창구 봉곡동,1**,단독,12m미만,250.66,253.6,201706,25,"        77,000",2016.0,봉곡로115번길,1. 의창구_단독다가구(매매),128.672636414147,35.2464456597507
경상남도 창원의창구 봉곡동,1**,단독,12m미만,226.98,255.0,201611,29,"        47,000",1996.0,사림로29번길,1. 의창구_단독다가구(매매),128.67389237174,35.2479663073975
경상남도 창원의창구 봉곡동,1*,단독,12m미만,164.26,255.1,201706,8,"        39,200",1988.0,지귀로76번길,1. 의창구_단독다가구(매매),128.653616832938,35.2460742632153
경상남도 창원의창구 봉곡동,1**,단독,12m미만,251.92,256.2,201706,5,"        59,500",2012.0,봉곡로54번길,1. 의창구_단독다가구(매매),128.665025084,35.2481144371968
경상남도 창원의창구 봉곡동,1**,단독,12m미만,164.76,256.9,201702,28,"        39,300",1986.0,봉곡로72번길,1. 의창구_단독다가구(매매),128.667193942865,35.2485488778312
경상남도 창원의창구 봉곡동,1**,단독,12m미만,271.37,259.4,201611,7,"        40,500",1991.0,봉곡로99번길,1. 의창구_단독다가구(매매),128.672638568664,35.2484596703222
경상남도 창원의창구 봉곡동,1**,단독,12m미만,251.98,261.6,201609,19,"        75,000",2016.0,봉곡로124번길,1. 의창구_단독다가구(매매),128.668420659339,35.2465603732552
경상남도 창원의창구 봉곡동,9*,단독,12m미만,261.0,262.8,201705,29,"        79,000",2015.0,봉곡로24번길,1. 의창구_단독다가구(매매),128.663974692078,35.2477802966027
경상남도 창원의창구 봉곡동,1**,단독,12m미만,263.6,264.5,201702,23,"        70,452",2016.0,봉곡로93번길,1. 의창구_단독다가구(매매),128.674297639438,35.2491520183632
경상남도 창원의창구 봉곡동,7*,단독,12m미만,138.82,264.6,201701,26,"        36,100",1982.0,봉곡로23번길,1. 의창구_단독다가구(매매),128.660944526824,35.2478175167488
경상남도 창원의창구 봉곡동,1**,단독,12m미만,181.04,268.3,201701,12,"        42,000",1988.0,봉곡로120번길,1. 의창구_단독다가구(매매),128.668589953106,35.2469571880861
경상남도 창원의창구 봉곡동,1**,단독,12m미만,247.73,271.2,201609,10,"        42,300",1991.0,봉곡로120번길,1. 의창구_단독다가구(매매),128.668589953106,35.2469571880861
경상남도 창원의창구 봉곡동,1**,단독,12m미만,375.94,271.5,201610,21,"        65,000",1991.0,봉곡로115번길,1. 의창구_단독다가구(매매),128.672636414147,35.2464456597507
경상남도 창원의창구 봉곡동,*,단독,12m미만,318.74,273.7,201609,2,"        45,000",1991.0,지귀로59번길,1. 의창구_단독다가구(매매),128.653237029184,35.2485780866409
경상남도 창원의창구 봉곡동,1**,단독,12m미만,253.53,278.4,201612,26,"        50,000",1996.0,봉곡로97번길,1. 의창구_단독다가구(매매),128.674748826969,35.2487454532089
경상남도 창원의창구 봉곡동,8*,단독,12m미만,118.46,280.0,201611,1,"        48,000",1980.0,봉곡로3번길,1. 의창구_단독다가구(매매),128.661400588255,35.2456385960603
경상남도 창원의창구 봉곡동,7*,단독,12m미만,264.06,281.0,201706,14,"        73,621",2015.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,1**,단독,12m미만,265.06,282.6,201706,29,"        71,966",2016.0,창이대로263번길,1. 의창구_단독다가구(매매),128.667283854357,35.2475532348752
경상남도 창원의창구 봉곡동,6*,단독,12m미만,192.74,287.1,201608,20,"        40,000",1979.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 봉곡동,7*,단독,12m미만,213.57,289.5,201610,10,"        59,000",1986.0,창이대로205번길,1. 의창구_단독다가구(매매),128.659398078299,35.2465532372624
경상남도 창원의창구 봉곡동,5*,단독,12m미만,73.85,298.8,201706,21,"        47,000",1979.0,지귀로128번길,1. 의창구_단독다가구(매매),128.655916217885,35.2442352381021
경상남도 창원의창구 봉곡동,8*,단독,12m미만,292.79,312.9,201706,14,"        40,800",1985.0,봉곡로11번길,1. 의창구_단독다가구(매매),128.661247980424,35.2464454802482
경상남도 창원의창구 봉곡동,8*,단독,12m미만,332.06,358.3,201701,19,"        74,500",2013.0,창이대로227번길,1. 의창구_단독다가구(매매),128.662367021079,35.2468449414019
경상남도 창원의창구 봉곡동,1**,단독,12m미만,283.88,431.2,201612,7,"        60,000",1999.0,사림로45번길,1. 의창구_단독다가구(매매),128.680251473247,35.2497323229069
경상남도 창원의창구 봉림동,5**,다가구,12m미만,253.15,260.6,201611,15,"        74,900",2013.0,대봉로42번길,1. 의창구_단독다가구(매매),128.668353507174,35.2552920236049
경상남도 창원의창구 봉림동,7**,단독,12m미만,426.42,257.3,201701,3,"        75,000",2013.0,소봉로7번길,1. 의창구_단독다가구(매매),128.669437070558,35.2507718018892
경상남도 창원의창구 북동,2**,단독,12m미만,93.14,75.0,201610,7,"        23,950",2007.0,읍성로33번길,1. 의창구_단독다가구(매매),128.621012793352,35.2660990681849
경상남도 창원의창구 북동,1*,단독,12m미만,126.01,79.0,201705,15,"        18,000",1994.0,의안로55번길,1. 의창구_단독다가구(매매),128.621871550652,35.2665126637184
경상남도 창원의창구 북동,1**,단독,8m미만,26.45,109.0,201706,22,"         8,200",1924.0,읍성로33번길,1. 의창구_단독다가구(매매),128.621012793352,35.2660990681849
경상남도 창원의창구 북면 감계리,2**,다가구,-,329.15,202.1,201611,21,"        90,000",2016.0,감계로110번길,1. 의창구_단독다가구(매매),128.593385178018,35.2993409159159
경상남도 창원의창구 북면 감계리,1*,다가구,8m미만,578.37,411.0,201701,4,"       124,000",2015.0,,1. 의창구_단독다가구(매매),,
경상남도 창원의창구 북면 감계리,9**,단독,8m미만,57.5,175.0,201703,2,"        14,000",1950.0,내감1길,1. 의창구_단독다가구(매매),128.59046909508,35.3010792835752
경상남도 창원의창구 북면 감계리,2**,단독,8m미만,163.29,201.2,201611,21,"        97,000",2014.0,감계로110번길,1. 의창구_단독다가구(매매),128.593385178018,35.2993409159159
경상남도 창원의창구 북면 감계리,6**,단독,8m미만,61.35,202.0,201610,24,"         9,000",1996.0,중방길,1. 의창구_단독다가구(매매),127.883283580954,35.4711328572942
경상남도 창원의창구 북면 내곡리,4**,단독,8m미만,96.95,310.0,201702,27,"        29,000",1994.0,단내로591번길,1. 의창구_단독다가구(매매),128.582422486728,35.3450587015298
경상남도 창원의창구 북면 내곡리,1***,단독,8m미만,87.45,387.0,201705,22,"        18,700",2013.0,단내로,1. 의창구_단독다가구(매매),128.581962402348,35.3438918805997
경상남도 창원의창구 북면 대산리,1**,단독,8m미만,35.0,297.0,201607,19,"         5,500",1978.0,구룡로,1. 의창구_단독다가구(매매),128.275715634949,35.3107043385599
경상남도 창원의창구 북면 동전리,2**,단독,12m미만,51.59,126.0,201612,31,"        35,000",1901.0,천주로,1. 의창구_단독다가구(매매),128.599290300739,35.3330756979641
경상남도 창원의창구 북면 동전리,3**,단독,8m미만,90.0,292.0,201703,22,"        23,700",1900.0,동전무동길26번길,1. 의창구_단독다가구(매매),128.599359363442,35.317278060924
경상남도 창원의창구 북면 동전리,2**,단독,8m미만,88.14,331.0,201702,27,"        36,300",1998.0,동전무동길26번길,1. 의창구_단독다가구(매매),128.599359363442,35.317278060924
경상남도 창원의창구 북면 동전리,2**,단독,8m미만,88.14,331.0,201611,28,"        30,000",1998.0,동전무동길26번길,1. 의창구_단독다가구(매매),128.599359363442,35.317278060924
경상남도 창원의창구 북면 무곡리,2**,단독,8m미만,46.27,340.0,201608,4,"        17,400",1925.0,운무로783번길,1. 의창구_단독다가구(매매),128.586111871816,35.3310586729142
경상남도 창원의창구 북면 무곡리,3**,단독,8m미만,123.54,390.0,201608,19,"        21,000",1999.0,운무로783번길,1. 의창구_단독다가구(매매),128.586111871816,35.3310586729142
경상남도 창원의창구 북면 상천리,2**,단독,8m미만,87.75,660.0,201610,2,"        26,400",2013.0,온천로,1. 의창구_단독다가구(매매),128.693827732424,35.4077540509558
경상남도 창원의창구 북면 신촌리,1***,단독,8m미만,139.55,264.0,201705,30,"        27,700",1994.0,신촌본포로,1. 의창구_단독다가구(매매),128.628466639911,35.3506656381938
경상남도 창원의창구 북면 신촌리,1***,단독,8m미만,104.27,532.0,201701,5,"        52,000",2001.0,천주로,1. 의창구_단독다가구(매매),128.599290300739,35.3330756979641
경상남도 창원의창구 북면 외감리,6**,단독,8m미만,86.6,228.0,201702,21,"        18,000",1912.0,외감로97번길,1. 의창구_단독다가구(매매),128.596347609348,35.2924744533636
경상남도 창원의창구 북면 외감리,4**,단독,8m미만,233.73,321.0,201611,22,"        12,000",1998.0,달천길,1. 의창구_단독다가구(매매),128.598055626082,35.2879090105331
경상남도 창원의창구 북면 외산리,1**,단독,8m미만,50.65,168.0,201611,5,"         7,800",2005.0,외산로388번길,1. 의창구_단독다가구(매매),128.601647109472,35.3861251894979
경상남도 창원의창구 북면 외산리,5**,단독,8m미만,92.99,194.0,201704,14,"         4,300",1994.0,외산로217번길,1. 의창구_단독다가구(매매),128.595397020158,35.3792633572114
경상남도 창원의창구 북면 외산리,2**,단독,8m미만,122.88,234.0,201610,10,"        10,000",1993.0,외산로388번길,1. 의창구_단독다가구(매매),128.601647109472,35.3861251894979
경상남도 창원의창구 북면 외산리,6**,단독,8m미만,73.37,236.0,201610,24,"        14,000",1930.0,외산로341번길,1. 의창구_단독다가구(매매),128.596547544205,35.3850070701761
경상남도 창원의창구 북면 월계리,9*,단독,8m미만,224.13,569.0,201705,25,"        12,719",2002.0,신촌본포로333번길,1. 의창구_단독다가구(매매),128.631696037099,35.359338115256
경상남도 창원의창구 북면 월계리,4**,단독,8m미만,114.35,661.0,201612,2,"        38,000",2014.0,월계길9번길,1. 의창구_단독다가구(매매),128.639024001329,35.3505908537177
경상남도 창원의창구 북면 월촌리,8*,단독,8m미만,81.13,201.0,201701,17,"         9,100",1990.0,백월로87번월촌길,1. 의창구_단독다가구(매매),128.619834844765,35.3220469260569
경상남도 창원의창구 북면 지개리,4**,단독,8m미만,73.05,251.0,201703,9,"        13,180",2005.0,구룡로38번길,1. 의창구_단독다가구(매매),128.617618483712,35.2842322993859
경상남도 창원의창구 북면 지개리,4**,단독,8m미만,99.76,327.0,201702,24,"        15,000",1935.0,구룡로38번길,1. 의창구_단독다가구(매매),128.617618483712,35.2842322993859
경상남도 창원의창구 북면 하천리,9**,단독,12m미만,189.45,208.0,201703,23,"        12,000",2000.0,외산로,1. 의창구_단독다가구(매매),128.451940694751,35.0707547377322
경상남도 창원의창구 북면 하천리,3**,단독,8m미만,82.8,299.0,201608,4,"        22,000",2012.0,하천로132번길,1. 의창구_단독다가구(매매),128.606139084629,35.3669289879587
경상남도 창원의창구 북면 하천리,2**,단독,12m미만,83.51,330.0,201610,2,"        20,000",2004.0,하천로,1. 의창구_단독다가구(매매),128.60341672315,35.3678427480087
경상남도 창원의창구 북면 하천리,1***,단독,8m미만,230.35,1666.0,201705,30,"        41,300",2014.0,하천로,1. 의창구_단독다가구(매매),128.60341672315,35.3678427480087
경상남도 창원의창구 북면 화천리,1**,단독,8m미만,92.7,258.0,201608,13,"        24,800",2007.0,천주로488번길,1. 의창구_단독다가구(매매),128.604050965508,35.3016675271422
경상남도 창원의창구 북면 화천리,1**,단독,8m미만,91.16,496.0,201705,17,"        60,000",2011.0,천주로480번길,1. 의창구_단독다가구(매매),128.604393498213,35.3004526437637
경상남도 창원의창구 사림동,1**,다가구,12m미만,99.33,246.0,201611,16,"        43,000",1986.0,사림로85번길,1. 의창구_단독다가구(매매),128.682399953087,35.2471066943415
경상남도 창원의창구 사림동,1**,다가구,12m미만,197.03,250.5,201608,23,"        41,600",1989.0,창이대로343번길,1. 의창구_단독다가구(매매),128.678684314227,35.2463713622753
경상남도 창원의창구 사림동,3*,다가구,12m미만,241.86,251.1,201702,28,"        59,800",2010.0,용지로275번길,1. 의창구_단독다가구(매매),128.686529558457,35.239368950054
경상남도 창원의창구 사림동,*,다가구,12m미만,240.41,253.8,201611,24,"        45,500",1989.0,용지로293번길,1. 의창구_단독다가구(매매),128.688425101099,35.2401109815978
경상남도 창원의창구 사림동,8*,다가구,12m미만,250.04,258.7,201612,21,"        59,500",2008.0,사림로12번길,1. 의창구_단독다가구(매매),128.678852317343,35.2444333982145
경상남도 창원의창구 사림동,1**,다가구,12m미만,259.82,258.7,201611,13,"        48,800",1995.0,사림로57번길,1. 의창구_단독다가구(매매),128.679938770076,35.2484527931337
경상남도 창원의창구 사림동,1*,다가구,12m미만,369.31,259.2,201612,16,"        51,800",2001.0,용지로311번길,1. 의창구_단독다가구(매매),128.689503705972,35.2409263060277
경상남도 창원의창구 사림동,1**,다가구,12m미만,239.91,261.1,201612,11,"        40,000",1996.0,사림로99번길,1. 의창구_단독다가구(매매),128.685203740463,35.2490535020298
경상남도 창원의창구 사림동,1**,다가구,12m미만,235.93,263.9,201609,12,"        39,000",1996.0,사림로85번길,1. 의창구_단독다가구(매매),128.682399953087,35.2471066943415
경상남도 창원의창구 사림동,2*,다가구,12m미만,410.25,272.5,201608,9,"        68,500",2004.0,용지로285번길,1. 의창구_단독다가구(매매),128.687339232643,35.2398347657569
경상남도 창원의창구 사림동,7*,다가구,12m미만,365.78,272.9,201607,13,"        41,500",1994.0,사림로8번길,1. 의창구_단독다가구(매매),128.678536612131,35.2441091947401
경상남도 창원의창구 사림동,2*,다가구,12m미만,393.59,273.4,201612,13,"        55,000",2001.0,용지로275번길,1. 의창구_단독다가구(매매),128.686529558457,35.239368950054
경상남도 창원의창구 사림동,1*,다가구,12m미만,271.14,274.1,201609,27,"        59,500",2009.0,용지로289번길,1. 의창구_단독다가구(매매),128.687642958104,35.2401525344053
경상남도 창원의창구 사림동,1**,다가구,12m미만,319.31,274.6,201608,6,"        49,000",1992.0,사림로45번길,1. 의창구_단독다가구(매매),128.680251473247,35.2497323229069
경상남도 창원의창구 사림동,2*,다가구,12m미만,92.85,275.4,201611,1,"        48,250",1986.0,용지로285번길,1. 의창구_단독다가구(매매),128.687339232643,35.2398347657569
경상남도 창원의창구 사림동,1**,다가구,12m미만,232.29,283.4,201608,16,"        48,000",1994.0,사림로57번길,1. 의창구_단독다가구(매매),128.679938770076,35.2484527931337
