행정동,소계,year,소계_Lag1,소계_MoM_Change
경화동,11162.0,201501,,
경화동,11126.0,201502,11162.0,-36.0
경화동,11187.0,201503,11126.0,61.0
경화동,11163.0,201504,11187.0,-24.0
경화동,11163.0,201505,11163.0,0.0
경화동,11121.0,201506,11163.0,-42.0
경화동,11061.0,201507,11121.0,-60.0
경화동,11045.0,201508,11061.0,-16.0
경화동,10972.0,201509,11045.0,-73.0
경화동,10937.0,201510,10972.0,-35.0
경화동,10792.0,201511,10937.0,-145.0
경화동,10780.0,201512,10792.0,-12.0
경화동,10754.0,201601,10780.0,-26.0
경화동,10684.0,201602,10754.0,-70.0
경화동,10661.0,201603,10684.0,-23.0
경화동,10691.0,201604,10661.0,30.0
경화동,10649.0,201605,10691.0,-42.0
경화동,10618.0,201606,10649.0,-31.0
경화동,10599.0,201607,10618.0,-19.0
경화동,10586.0,201608,10599.0,-13.0
경화동,10625.0,201609,10586.0,39.0
경화동,10612.0,201610,10625.0,-13.0
경화동,10643.0,201611,10612.0,31.0
경화동,10622.0,201612,10643.0,-21.0
경화동,10568.0,201701,10622.0,-54.0
경화동,10828.0,201702,10568.0,260.0
경화동,11272.0,201703,10828.0,444.0
경화동,11500.0,201704,11272.0,228.0
경화동,11582.0,201705,11500.0,82.0
경화동,11588.0,201706,11582.0,6.0
경화동,11562.0,201707,11588.0,-26.0
경화동,11611.0,201708,11562.0,49.0
경화동,11591.0,201709,11611.0,-20.0
경화동,11595.0,201710,11591.0,4.0
경화동,11574.0,201711,11595.0,-21.0
경화동,11543.0,201712,11574.0,-31.0
경화동,11509.0,201801,11543.0,-34.0
경화동,11474.0,201802,11509.0,-35.0
경화동,11447.0,201803,11474.0,-27.0
경화동,11417.0,201804,11447.0,-30.0
경화동,11404.0,201805,11417.0,-13.0
경화동,11356.0,201806,11404.0,-48.0
경화동,11301.0,201807,11356.0,-55.0
경화동,11281.0,201808,11301.0,-20.0
경화동,11252.0,201809,11281.0,-29.0
경화동,11228.0,201810,11252.0,-24.0
경화동,11362.0,201811,11228.0,134.0
경화동,11517.0,201812,11362.0,155.0
경화동,11571.0,201901,11517.0,54.0
경화동,11554.0,201902,11571.0,-17.0
경화동,11614.0,201903,11554.0,60.0
경화동,11625.0,201904,11614.0,11.0
경화동,11679.0,201905,11625.0,54.0
경화동,11727.0,201906,11679.0,48.0
경화동,11735.0,201907,11727.0,8.0
경화동,11635.0,201908,11735.0,-100.0
경화동,11683.0,201909,11635.0,48.0
경화동,11689.0,201910,11683.0,6.0
경화동,11712.0,201911,11689.0,23.0
경화동,11697.0,201912,11712.0,-15.0
경화동,11666.0,202001,11697.0,-31.0
경화동,11627.0,202002,11666.0,-39.0
경화동,11605.0,202003,11627.0,-22.0
경화동,11603.0,202004,11605.0,-2.0
경화동,11563.0,202005,11603.0,-40.0
경화동,11537.0,202006,11563.0,-26.0
경화동,11519.0,202007,11537.0,-18.0
경화동,11507.0,202008,11519.0,-12.0
경화동,11539.0,202009,11507.0,32.0
경화동,11501.0,202010,11539.0,-38.0
경화동,11482.0,202011,11501.0,-19.0
경화동,11460.0,202012,11482.0,-22.0
경화동,11418.0,202101,11460.0,-42.0
경화동,11356.0,202102,11418.0,-62.0
경화동,11368.0,202103,11356.0,12.0
경화동,11314.0,202104,11368.0,-54.0
경화동,11295.0,202105,11314.0,-19.0
경화동,11271.0,202106,11295.0,-24.0
경화동,11228.0,202107,11271.0,-43.0
경화동,11190.0,202108,11228.0,-38.0
경화동,11193.0,202109,11190.0,3.0
경화동,11225.0,202110,11193.0,32.0
경화동,11188.0,202111,11225.0,-37.0
경화동,11156.0,202112,11188.0,-32.0
경화동,11132.0,202201,11156.0,-24.0
경화동,11085.0,202202,11132.0,-47.0
경화동,11089.0,202203,11085.0,4.0
경화동,11084.0,202204,11089.0,-5.0
경화동,11056.0,202205,11084.0,-28.0
경화동,11063.0,202206,11056.0,7.0
경화동,11052.0,202207,11063.0,-11.0
경화동,11009.0,202208,11052.0,-43.0
경화동,10997.0,202209,11009.0,-12.0
경화동,10975.0,202210,10997.0,-22.0
경화동,10978.0,202211,10975.0,3.0
경화동,10980.0,202212,10978.0,2.0
경화동,10944.0,202301,10980.0,-36.0
경화동,10911.0,202302,10944.0,-33.0
경화동,10885.0,202303,10911.0,-26.0
경화동,10877.0,202304,10885.0,-8.0
경화동,10875.0,202305,10877.0,-2.0
경화동,10872.0,202306,10875.0,-3.0
경화동,10868.0,202307,10872.0,-4.0
경화동,10856.0,202308,10868.0,-12.0
경화동,10830.0,202309,10856.0,-26.0
경화동,10808.0,202310,10830.0,-22.0
경화동,10749.0,202311,10808.0,-59.0
경화동,10756.0,202312,10749.0,7.0
경화동,10734.0,202401,10756.0,-22.0
경화동,10682.0,202402,10734.0,-52.0
경화동,10685.0,202403,10682.0,3.0
경화동,10676.0,202404,10685.0,-9.0
경화동,10672.0,202405,10676.0,-4.0
경화동,10668.0,202406,10672.0,-4.0
경화동,10655.0,202407,10668.0,-13.0
경화동,10638.0,202408,10655.0,-17.0
경화동,10617.0,202409,10638.0,-21.0
경화동,10603.0,202410,10617.0,-14.0
경화동,10577.0,202411,10603.0,-26.0
경화동,10555.0,202412,10577.0,-22.0
경화동,10521.0,202501,10555.0,-34.0
경화동,10482.0,202502,10521.0,-39.0
경화동,10437.0,202503,10482.0,-45.0
경화동,10432.0,202504,10437.0,-5.0
경화동,10388.0,202505,10432.0,-44.0
경화동,10349.0,202506,10388.0,-39.0
경화동,10288.0,202507,10349.0,-61.0
경화동,10221.0,202508,10288.0,-67.0
덕산동,12415.0,201501,,
덕산동,12399.0,201502,12415.0,-16.0
덕산동,12432.0,201503,12399.0,33.0
덕산동,12423.0,201504,12432.0,-9.0
덕산동,12436.0,201505,12423.0,13.0
덕산동,12310.0,201506,12436.0,-126.0
덕산동,12297.0,201507,12310.0,-13.0
덕산동,12345.0,201508,12297.0,48.0
덕산동,12265.0,201509,12345.0,-80.0
덕산동,12289.0,201510,12265.0,24.0
덕산동,12153.0,201511,12289.0,-136.0
덕산동,12129.0,201512,12153.0,-24.0
덕산동,12067.0,201601,12129.0,-62.0
덕산동,11981.0,201602,12067.0,-86.0
덕산동,12007.0,201603,11981.0,26.0
덕산동,12021.0,201604,12007.0,14.0
덕산동,12035.0,201605,12021.0,14.0
덕산동,11992.0,201606,12035.0,-43.0
덕산동,11944.0,201607,11992.0,-48.0
덕산동,11921.0,201608,11944.0,-23.0
덕산동,11873.0,201609,11921.0,-48.0
덕산동,11838.0,201610,11873.0,-35.0
덕산동,11826.0,201611,11838.0,-12.0
덕산동,11818.0,201612,11826.0,-8.0
덕산동,11840.0,201701,11818.0,22.0
덕산동,11747.0,201702,11840.0,-93.0
덕산동,11748.0,201703,11747.0,1.0
덕산동,11739.0,201704,11748.0,-9.0
덕산동,11676.0,201705,11739.0,-63.0
덕산동,11605.0,201706,11676.0,-71.0
덕산동,11563.0,201707,11605.0,-42.0
덕산동,11513.0,201708,11563.0,-50.0
덕산동,11499.0,201709,11513.0,-14.0
덕산동,11473.0,201710,11499.0,-26.0
덕산동,11430.0,201711,11473.0,-43.0
덕산동,11351.0,201712,11430.0,-79.0
덕산동,11300.0,201801,11351.0,-51.0
덕산동,11206.0,201802,11300.0,-94.0
덕산동,11174.0,201803,11206.0,-32.0
덕산동,11083.0,201804,11174.0,-91.0
덕산동,11061.0,201805,11083.0,-22.0
덕산동,11033.0,201806,11061.0,-28.0
덕산동,10983.0,201807,11033.0,-50.0
덕산동,10926.0,201808,10983.0,-57.0
덕산동,10900.0,201809,10926.0,-26.0
덕산동,10899.0,201810,10900.0,-1.0
덕산동,10870.0,201811,10899.0,-29.0
덕산동,10810.0,201812,10870.0,-60.0
덕산동,10685.0,201901,10810.0,-125.0
덕산동,10651.0,201902,10685.0,-34.0
덕산동,10632.0,201903,10651.0,-19.0
덕산동,10608.0,201904,10632.0,-24.0
덕산동,10594.0,201905,10608.0,-14.0
덕산동,10580.0,201906,10594.0,-14.0
덕산동,10563.0,201907,10580.0,-17.0
덕산동,10454.0,201908,10563.0,-109.0
덕산동,10492.0,201909,10454.0,38.0
덕산동,10474.0,201910,10492.0,-18.0
덕산동,10463.0,201911,10474.0,-11.0
덕산동,10460.0,201912,10463.0,-3.0
덕산동,10426.0,202001,10460.0,-34.0
덕산동,10374.0,202002,10426.0,-52.0
덕산동,10365.0,202003,10374.0,-9.0
덕산동,10336.0,202004,10365.0,-29.0
덕산동,10335.0,202005,10336.0,-1.0
덕산동,10320.0,202006,10335.0,-15.0
덕산동,10312.0,202007,10320.0,-8.0
덕산동,10255.0,202008,10312.0,-57.0
덕산동,10242.0,202009,10255.0,-13.0
덕산동,10233.0,202010,10242.0,-9.0
덕산동,10227.0,202011,10233.0,-6.0
덕산동,10265.0,202012,10227.0,38.0
덕산동,10289.0,202101,10265.0,24.0
덕산동,10275.0,202102,10289.0,-14.0
덕산동,10232.0,202103,10275.0,-43.0
덕산동,10220.0,202104,10232.0,-12.0
덕산동,10221.0,202105,10220.0,1.0
덕산동,10207.0,202106,10221.0,-14.0
덕산동,10205.0,202107,10207.0,-2.0
덕산동,10182.0,202108,10205.0,-23.0
덕산동,10205.0,202109,10182.0,23.0
덕산동,10191.0,202110,10205.0,-14.0
덕산동,10211.0,202111,10191.0,20.0
덕산동,10196.0,202112,10211.0,-15.0
덕산동,10188.0,202201,10196.0,-8.0
덕산동,10154.0,202202,10188.0,-34.0
덕산동,10119.0,202203,10154.0,-35.0
덕산동,10086.0,202204,10119.0,-33.0
덕산동,10069.0,202205,10086.0,-17.0
덕산동,10064.0,202206,10069.0,-5.0
덕산동,10058.0,202207,10064.0,-6.0
덕산동,10038.0,202208,10058.0,-20.0
덕산동,10027.0,202209,10038.0,-11.0
덕산동,10003.0,202210,10027.0,-24.0
덕산동,10017.0,202211,10003.0,14.0
덕산동,9960.0,202212,10017.0,-57.0
덕산동,9930.0,202301,9960.0,-30.0
덕산동,9944.0,202302,9930.0,14.0
덕산동,9912.0,202303,9944.0,-32.0
덕산동,9897.0,202304,9912.0,-15.0
덕산동,9896.0,202305,9897.0,-1.0
덕산동,9874.0,202306,9896.0,-22.0
덕산동,9853.0,202307,9874.0,-21.0
덕산동,9828.0,202308,9853.0,-25.0
덕산동,9787.0,202309,9828.0,-41.0
덕산동,9740.0,202310,9787.0,-47.0
덕산동,9735.0,202311,9740.0,-5.0
덕산동,9737.0,202312,9735.0,2.0
덕산동,9673.0,202401,9737.0,-64.0
덕산동,9602.0,202402,9673.0,-71.0
덕산동,9535.0,202403,9602.0,-67.0
덕산동,9484.0,202404,9535.0,-51.0
덕산동,9458.0,202405,9484.0,-26.0
덕산동,9412.0,202406,9458.0,-46.0
덕산동,9376.0,202407,9412.0,-36.0
덕산동,9350.0,202408,9376.0,-26.0
덕산동,9320.0,202409,9350.0,-30.0
덕산동,9324.0,202410,9320.0,4.0
덕산동,9302.0,202411,9324.0,-22.0
덕산동,9296.0,202412,9302.0,-6.0
덕산동,9278.0,202501,9296.0,-18.0
덕산동,9248.0,202502,9278.0,-30.0
덕산동,9216.0,202503,9248.0,-32.0
덕산동,9195.0,202504,9216.0,-21.0
덕산동,9182.0,202505,9195.0,-13.0
덕산동,9139.0,202506,9182.0,-43.0
덕산동,9087.0,202507,9139.0,-52.0
덕산동,9060.0,202508,9087.0,-27.0
병암동,9035.0,201501,,
병암동,8990.0,201502,9035.0,-45.0
병암동,8984.0,201503,8990.0,-6.0
병암동,8972.0,201504,8984.0,-12.0
병암동,8979.0,201505,8972.0,7.0
병암동,8922.0,201506,8979.0,-57.0
병암동,8908.0,201507,8922.0,-14.0
병암동,8854.0,201508,8908.0,-54.0
병암동,8847.0,201509,8854.0,-7.0
병암동,8808.0,201510,8847.0,-39.0
병암동,8782.0,201511,8808.0,-26.0
병암동,8695.0,201512,8782.0,-87.0
병암동,8649.0,201601,8695.0,-46.0
병암동,8594.0,201602,8649.0,-55.0
병암동,8636.0,201603,8594.0,42.0
병암동,8651.0,201604,8636.0,15.0
병암동,8715.0,201605,8651.0,64.0
병암동,8709.0,201606,8715.0,-6.0
병암동,8684.0,201607,8709.0,-25.0
병암동,8638.0,201608,8684.0,-46.0
병암동,8628.0,201609,8638.0,-10.0
병암동,8658.0,201610,8628.0,30.0
병암동,8673.0,201611,8658.0,15.0
병암동,8692.0,201612,8673.0,19.0
병암동,8673.0,201701,8692.0,-19.0
병암동,8601.0,201702,8673.0,-72.0
병암동,8537.0,201703,8601.0,-64.0
병암동,8501.0,201704,8537.0,-36.0
병암동,8481.0,201705,8501.0,-20.0
병암동,8463.0,201706,8481.0,-18.0
병암동,8418.0,201707,8463.0,-45.0
병암동,8376.0,201708,8418.0,-42.0
병암동,8366.0,201709,8376.0,-10.0
병암동,8374.0,201710,8366.0,8.0
병암동,8340.0,201711,8374.0,-34.0
병암동,8321.0,201712,8340.0,-19.0
병암동,8284.0,201801,8321.0,-37.0
병암동,8234.0,201802,8284.0,-50.0
병암동,8214.0,201803,8234.0,-20.0
병암동,8186.0,201804,8214.0,-28.0
병암동,8149.0,201805,8186.0,-37.0
병암동,8146.0,201806,8149.0,-3.0
병암동,8116.0,201807,8146.0,-30.0
병암동,8087.0,201808,8116.0,-29.0
병암동,8075.0,201809,8087.0,-12.0
병암동,8089.0,201810,8075.0,14.0
병암동,8053.0,201811,8089.0,-36.0
병암동,8025.0,201812,8053.0,-28.0
병암동,8016.0,201901,8025.0,-9.0
병암동,7995.0,201902,8016.0,-21.0
병암동,7985.0,201903,7995.0,-10.0
병암동,7958.0,201904,7985.0,-27.0
병암동,7959.0,201905,7958.0,1.0
병암동,7931.0,201906,7959.0,-28.0
병암동,7901.0,201907,7931.0,-30.0
병암동,7831.0,201908,7901.0,-70.0
병암동,7819.0,201909,7831.0,-12.0
병암동,7804.0,201910,7819.0,-15.0
병암동,7818.0,201911,7804.0,14.0
병암동,7814.0,201912,7818.0,-4.0
병암동,7784.0,202001,7814.0,-30.0
병암동,7748.0,202002,7784.0,-36.0
병암동,7736.0,202003,7748.0,-12.0
병암동,7730.0,202004,7736.0,-6.0
병암동,7670.0,202005,7730.0,-60.0
병암동,7620.0,202006,7670.0,-50.0
병암동,7610.0,202007,7620.0,-10.0
병암동,7599.0,202008,7610.0,-11.0
병암동,7589.0,202009,7599.0,-10.0
병암동,7565.0,202010,7589.0,-24.0
병암동,7568.0,202011,7565.0,3.0
병암동,7581.0,202012,7568.0,13.0
병암동,7560.0,202101,7581.0,-21.0
병암동,7545.0,202102,7560.0,-15.0
병암동,7542.0,202103,7545.0,-3.0
병암동,7532.0,202104,7542.0,-10.0
병암동,7507.0,202105,7532.0,-25.0
병암동,7516.0,202106,7507.0,9.0
병암동,7530.0,202107,7516.0,14.0
병암동,7526.0,202108,7530.0,-4.0
병암동,7512.0,202109,7526.0,-14.0
병암동,7484.0,202110,7512.0,-28.0
병암동,7473.0,202111,7484.0,-11.0
병암동,7467.0,202112,7473.0,-6.0
병암동,7455.0,202201,7467.0,-12.0
병암동,7448.0,202202,7455.0,-7.0
병암동,7434.0,202203,7448.0,-14.0
병암동,7418.0,202204,7434.0,-16.0
병암동,7425.0,202205,7418.0,7.0
병암동,7412.0,202206,7425.0,-13.0
병암동,7394.0,202207,7412.0,-18.0
병암동,7386.0,202208,7394.0,-8.0
병암동,7364.0,202209,7386.0,-22.0
병암동,7351.0,202210,7364.0,-13.0
병암동,7327.0,202211,7351.0,-24.0
병암동,7338.0,202212,7327.0,11.0
병암동,7335.0,202301,7338.0,-3.0
병암동,7291.0,202302,7335.0,-44.0
병암동,7290.0,202303,7291.0,-1.0
병암동,7258.0,202304,7290.0,-32.0
병암동,7267.0,202305,7258.0,9.0
병암동,7251.0,202306,7267.0,-16.0
병암동,7253.0,202307,7251.0,2.0
병암동,7239.0,202308,7253.0,-14.0
병암동,7211.0,202309,7239.0,-28.0
병암동,7192.0,202310,7211.0,-19.0
병암동,7166.0,202311,7192.0,-26.0
병암동,7150.0,202312,7166.0,-16.0
병암동,7159.0,202401,7150.0,9.0
병암동,7131.0,202402,7159.0,-28.0
병암동,7109.0,202403,7131.0,-22.0
병암동,7071.0,202404,7109.0,-38.0
병암동,7055.0,202405,7071.0,-16.0
병암동,7040.0,202406,7055.0,-15.0
병암동,7014.0,202407,7040.0,-26.0
병암동,6996.0,202408,7014.0,-18.0
병암동,6987.0,202409,6996.0,-9.0
병암동,6991.0,202410,6987.0,4.0
병암동,6951.0,202411,6991.0,-40.0
병암동,6919.0,202412,6951.0,-32.0
병암동,6904.0,202501,6919.0,-15.0
병암동,6888.0,202502,6904.0,-16.0
병암동,6845.0,202503,6888.0,-43.0
병암동,6838.0,202504,6845.0,-7.0
병암동,6838.0,202505,6838.0,0.0
병암동,6828.0,202506,6838.0,-10.0
병암동,6857.0,202507,6828.0,29.0
병암동,6849.0,202508,6857.0,-8.0
석동,19877.0,201501,,
석동,19839.0,201502,19877.0,-38.0
석동,19847.0,201503,19839.0,8.0
석동,19871.0,201504,19847.0,24.0
석동,19893.0,201505,19871.0,22.0
석동,19651.0,201506,19893.0,-242.0
석동,19641.0,201507,19651.0,-10.0
석동,19652.0,201508,19641.0,11.0
석동,19644.0,201509,19652.0,-8.0
석동,19634.0,201510,19644.0,-10.0
석동,19421.0,201511,19634.0,-213.0
석동,19338.0,201512,19421.0,-83.0
석동,19347.0,201601,19338.0,9.0
석동,19318.0,201602,19347.0,-29.0
석동,19265.0,201603,19318.0,-53.0
석동,19248.0,201604,19265.0,-17.0
석동,19198.0,201605,19248.0,-50.0
석동,19150.0,201606,19198.0,-48.0
석동,19143.0,201607,19150.0,-7.0
석동,19124.0,201608,19143.0,-19.0
석동,19136.0,201609,19124.0,12.0
석동,19147.0,201610,19136.0,11.0
석동,19120.0,201611,19147.0,-27.0
석동,19090.0,201612,19120.0,-30.0
석동,19135.0,201701,19090.0,45.0
석동,19057.0,201702,19135.0,-78.0
석동,18896.0,201703,19057.0,-161.0
석동,18846.0,201704,18896.0,-50.0
석동,18820.0,201705,18846.0,-26.0
석동,18717.0,201706,18820.0,-103.0
석동,18700.0,201707,18717.0,-17.0
석동,18639.0,201708,18700.0,-61.0
석동,18672.0,201709,18639.0,33.0
석동,18643.0,201710,18672.0,-29.0
석동,18539.0,201711,18643.0,-104.0
석동,18482.0,201712,18539.0,-57.0
석동,18432.0,201801,18482.0,-50.0
석동,18414.0,201802,18432.0,-18.0
석동,18357.0,201803,18414.0,-57.0
석동,18287.0,201804,18357.0,-70.0
석동,18286.0,201805,18287.0,-1.0
석동,18246.0,201806,18286.0,-40.0
석동,18210.0,201807,18246.0,-36.0
석동,18164.0,201808,18210.0,-46.0
석동,18129.0,201809,18164.0,-35.0
석동,18094.0,201810,18129.0,-35.0
석동,18102.0,201811,18094.0,8.0
석동,18030.0,201812,18102.0,-72.0
석동,17948.0,201901,18030.0,-82.0
석동,17877.0,201902,17948.0,-71.0
석동,17889.0,201903,17877.0,12.0
석동,17898.0,201904,17889.0,9.0
석동,17865.0,201905,17898.0,-33.0
석동,17833.0,201906,17865.0,-32.0
석동,17836.0,201907,17833.0,3.0
석동,17617.0,201908,17836.0,-219.0
석동,17705.0,201909,17617.0,88.0
석동,17761.0,201910,17705.0,56.0
석동,17772.0,201911,17761.0,11.0
석동,17751.0,201912,17772.0,-21.0
석동,17673.0,202001,17751.0,-78.0
석동,17625.0,202002,17673.0,-48.0
석동,17559.0,202003,17625.0,-66.0
석동,17606.0,202004,17559.0,47.0
석동,17559.0,202005,17606.0,-47.0
석동,17538.0,202006,17559.0,-21.0
석동,17556.0,202007,17538.0,18.0
석동,17559.0,202008,17556.0,3.0
석동,17577.0,202009,17559.0,18.0
석동,17584.0,202010,17577.0,7.0
석동,17601.0,202011,17584.0,17.0
석동,17587.0,202012,17601.0,-14.0
석동,17580.0,202101,17587.0,-7.0
석동,17501.0,202102,17580.0,-79.0
석동,17451.0,202103,17501.0,-50.0
석동,17473.0,202104,17451.0,22.0
석동,17490.0,202105,17473.0,17.0
석동,17544.0,202106,17490.0,54.0
석동,17608.0,202107,17544.0,64.0
석동,17608.0,202108,17608.0,0.0
석동,17604.0,202109,17608.0,-4.0
석동,17632.0,202110,17604.0,28.0
석동,17626.0,202111,17632.0,-6.0
석동,17661.0,202112,17626.0,35.0
석동,17615.0,202201,17661.0,-46.0
석동,17600.0,202202,17615.0,-15.0
석동,17573.0,202203,17600.0,-27.0
석동,17522.0,202204,17573.0,-51.0
석동,17515.0,202205,17522.0,-7.0
석동,17531.0,202206,17515.0,16.0
석동,17505.0,202207,17531.0,-26.0
석동,17516.0,202208,17505.0,11.0
석동,17495.0,202209,17516.0,-21.0
석동,17551.0,202210,17495.0,56.0
석동,17596.0,202211,17551.0,45.0
석동,17581.0,202212,17596.0,-15.0
석동,17622.0,202301,17581.0,41.0
석동,17620.0,202302,17622.0,-2.0
석동,17613.0,202303,17620.0,-7.0
석동,17620.0,202304,17613.0,7.0
석동,17578.0,202305,17620.0,-42.0
석동,17542.0,202306,17578.0,-36.0
석동,17524.0,202307,17542.0,-18.0
석동,17508.0,202308,17524.0,-16.0
석동,17465.0,202309,17508.0,-43.0
석동,17456.0,202310,17465.0,-9.0
석동,17464.0,202311,17456.0,8.0
석동,17528.0,202312,17464.0,64.0
석동,17504.0,202401,17528.0,-24.0
석동,17479.0,202402,17504.0,-25.0
석동,17441.0,202403,17479.0,-38.0
석동,17427.0,202404,17441.0,-14.0
석동,17403.0,202405,17427.0,-24.0
석동,17355.0,202406,17403.0,-48.0
석동,17377.0,202407,17355.0,22.0
석동,17373.0,202408,17377.0,-4.0
석동,17375.0,202409,17373.0,2.0
석동,17363.0,202410,17375.0,-12.0
석동,17331.0,202411,17363.0,-32.0
석동,17333.0,202412,17331.0,2.0
석동,17308.0,202501,17333.0,-25.0
석동,17215.0,202502,17308.0,-93.0
석동,17117.0,202503,17215.0,-98.0
석동,17110.0,202504,17117.0,-7.0
석동,17126.0,202505,17110.0,16.0
석동,17088.0,202506,17126.0,-38.0
석동,17047.0,202507,17088.0,-41.0
석동,17057.0,202508,17047.0,10.0
여좌동,12161.0,201501,,
여좌동,12134.0,201502,12161.0,-27.0
여좌동,12131.0,201503,12134.0,-3.0
여좌동,12131.0,201504,12131.0,0.0
여좌동,12087.0,201505,12131.0,-44.0
여좌동,11985.0,201506,12087.0,-102.0
여좌동,11893.0,201507,11985.0,-92.0
여좌동,11791.0,201508,11893.0,-102.0
여좌동,11383.0,201509,11791.0,-408.0
여좌동,11316.0,201510,11383.0,-67.0
여좌동,11222.0,201511,11316.0,-94.0
여좌동,11135.0,201512,11222.0,-87.0
여좌동,11090.0,201601,11135.0,-45.0
여좌동,11043.0,201602,11090.0,-47.0
여좌동,11024.0,201603,11043.0,-19.0
여좌동,11025.0,201604,11024.0,1.0
여좌동,10987.0,201605,11025.0,-38.0
여좌동,10990.0,201606,10987.0,3.0
여좌동,10982.0,201607,10990.0,-8.0
여좌동,10954.0,201608,10982.0,-28.0
여좌동,10914.0,201609,10954.0,-40.0
여좌동,10862.0,201610,10914.0,-52.0
여좌동,10852.0,201611,10862.0,-10.0
여좌동,10806.0,201612,10852.0,-46.0
여좌동,10813.0,201701,10806.0,7.0
여좌동,10737.0,201702,10813.0,-76.0
여좌동,10672.0,201703,10737.0,-65.0
여좌동,10626.0,201704,10672.0,-46.0
여좌동,10583.0,201705,10626.0,-43.0
여좌동,10545.0,201706,10583.0,-38.0
여좌동,10521.0,201707,10545.0,-24.0
여좌동,10446.0,201708,10521.0,-75.0
여좌동,10393.0,201709,10446.0,-53.0
여좌동,10378.0,201710,10393.0,-15.0
여좌동,10362.0,201711,10378.0,-16.0
여좌동,10333.0,201712,10362.0,-29.0
여좌동,10256.0,201801,10333.0,-77.0
여좌동,10222.0,201802,10256.0,-34.0
여좌동,10122.0,201803,10222.0,-100.0
여좌동,10077.0,201804,10122.0,-45.0
여좌동,10030.0,201805,10077.0,-47.0
여좌동,9976.0,201806,10030.0,-54.0
여좌동,9934.0,201807,9976.0,-42.0
여좌동,9901.0,201808,9934.0,-33.0
여좌동,9852.0,201809,9901.0,-49.0
여좌동,9800.0,201810,9852.0,-52.0
여좌동,9779.0,201811,9800.0,-21.0
여좌동,9705.0,201812,9779.0,-74.0
여좌동,9587.0,201901,9705.0,-118.0
여좌동,9539.0,201902,9587.0,-48.0
여좌동,9470.0,201903,9539.0,-69.0
여좌동,9444.0,201904,9470.0,-26.0
여좌동,9424.0,201905,9444.0,-20.0
여좌동,9401.0,201906,9424.0,-23.0
여좌동,9362.0,201907,9401.0,-39.0
여좌동,9221.0,201908,9362.0,-141.0
여좌동,9283.0,201909,9221.0,62.0
여좌동,9247.0,201910,9283.0,-36.0
여좌동,9222.0,201911,9247.0,-25.0
여좌동,9168.0,201912,9222.0,-54.0
여좌동,9132.0,202001,9168.0,-36.0
여좌동,9090.0,202002,9132.0,-42.0
여좌동,9095.0,202003,9090.0,5.0
여좌동,9109.0,202004,9095.0,14.0
여좌동,9102.0,202005,9109.0,-7.0
여좌동,9052.0,202006,9102.0,-50.0
여좌동,9008.0,202007,9052.0,-44.0
여좌동,9012.0,202008,9008.0,4.0
여좌동,8956.0,202009,9012.0,-56.0
여좌동,8917.0,202010,8956.0,-39.0
여좌동,8887.0,202011,8917.0,-30.0
여좌동,8854.0,202012,8887.0,-33.0
여좌동,8802.0,202101,8854.0,-52.0
여좌동,8764.0,202102,8802.0,-38.0
여좌동,8724.0,202103,8764.0,-40.0
여좌동,8697.0,202104,8724.0,-27.0
여좌동,8650.0,202105,8697.0,-47.0
여좌동,8614.0,202106,8650.0,-36.0
여좌동,8594.0,202107,8614.0,-20.0
여좌동,8563.0,202108,8594.0,-31.0
여좌동,8541.0,202109,8563.0,-22.0
여좌동,8532.0,202110,8541.0,-9.0
여좌동,8566.0,202111,8532.0,34.0
여좌동,8560.0,202112,8566.0,-6.0
여좌동,8544.0,202201,8560.0,-16.0
여좌동,8550.0,202202,8544.0,6.0
여좌동,8555.0,202203,8550.0,5.0
여좌동,8540.0,202204,8555.0,-15.0
여좌동,8530.0,202205,8540.0,-10.0
여좌동,8535.0,202206,8530.0,5.0
여좌동,8532.0,202207,8535.0,-3.0
여좌동,8530.0,202208,8532.0,-2.0
여좌동,8506.0,202209,8530.0,-24.0
여좌동,8498.0,202210,8506.0,-8.0
여좌동,8483.0,202211,8498.0,-15.0
여좌동,8436.0,202212,8483.0,-47.0
여좌동,8401.0,202301,8436.0,-35.0
여좌동,8364.0,202302,8401.0,-37.0
여좌동,8310.0,202303,8364.0,-54.0
여좌동,8291.0,202304,8310.0,-19.0
여좌동,8279.0,202305,8291.0,-12.0
여좌동,8261.0,202306,8279.0,-18.0
여좌동,8266.0,202307,8261.0,5.0
여좌동,8240.0,202308,8266.0,-26.0
여좌동,8240.0,202309,8240.0,0.0
여좌동,8219.0,202310,8240.0,-21.0
여좌동,8198.0,202311,8219.0,-21.0
여좌동,8171.0,202312,8198.0,-27.0
여좌동,8132.0,202401,8171.0,-39.0
여좌동,8127.0,202402,8132.0,-5.0
여좌동,8103.0,202403,8127.0,-24.0
여좌동,8071.0,202404,8103.0,-32.0
여좌동,8042.0,202405,8071.0,-29.0
여좌동,8008.0,202406,8042.0,-34.0
여좌동,7996.0,202407,8008.0,-12.0
여좌동,7989.0,202408,7996.0,-7.0
여좌동,7971.0,202409,7989.0,-18.0
여좌동,7953.0,202410,7971.0,-18.0
여좌동,7921.0,202411,7953.0,-32.0
여좌동,7913.0,202412,7921.0,-8.0
여좌동,7892.0,202501,7913.0,-21.0
여좌동,7874.0,202502,7892.0,-18.0
여좌동,7848.0,202503,7874.0,-26.0
여좌동,7858.0,202504,7848.0,10.0
여좌동,7840.0,202505,7858.0,-18.0
