행정동,소계,year,소계_Lag1,소계_YoY_Change
진동면,13166.0,201902,13220.0,-54.0
진동면,13168.0,201903,13166.0,2.0
진동면,13167.0,201904,13168.0,-1.0
진동면,13140.0,201905,13167.0,-27.0
진동면,13157.0,201906,13140.0,17.0
진동면,13146.0,201907,13157.0,-11.0
진동면,12909.0,201908,13146.0,-237.0
진동면,13099.0,201909,12909.0,190.0
진동면,13036.0,201910,13099.0,-63.0
진동면,12997.0,201911,13036.0,-39.0
진동면,12958.0,201912,12997.0,-39.0
진동면,12907.0,202001,12958.0,-51.0
진동면,12829.0,202002,12907.0,-78.0
진동면,12785.0,202003,12829.0,-44.0
진동면,12718.0,202004,12785.0,-67.0
진동면,12699.0,202005,12718.0,-19.0
진동면,12680.0,202006,12699.0,-19.0
진동면,12698.0,202007,12680.0,18.0
진동면,12653.0,202008,12698.0,-45.0
진동면,12625.0,202009,12653.0,-28.0
진동면,12585.0,202010,12625.0,-40.0
진동면,12558.0,202011,12585.0,-27.0
진동면,12534.0,202012,12558.0,-24.0
진동면,12470.0,202101,12534.0,-64.0
진동면,12429.0,202102,12470.0,-41.0
진동면,12398.0,202103,12429.0,-31.0
진동면,12388.0,202104,12398.0,-10.0
진동면,12385.0,202105,12388.0,-3.0
진동면,12367.0,202106,12385.0,-18.0
진동면,12359.0,202107,12367.0,-8.0
진동면,12359.0,202108,12359.0,0.0
진동면,12360.0,202109,12359.0,1.0
진동면,12366.0,202110,12360.0,6.0
진동면,12335.0,202111,12366.0,-31.0
진동면,12312.0,202112,12335.0,-23.0
진동면,12299.0,202201,12312.0,-13.0
진동면,12285.0,202202,12299.0,-14.0
진동면,12252.0,202203,12285.0,-33.0
진동면,12224.0,202204,12252.0,-28.0
진동면,12208.0,202205,12224.0,-16.0
진동면,12184.0,202206,12208.0,-24.0
진동면,12170.0,202207,12184.0,-14.0
진동면,12149.0,202208,12170.0,-21.0
진동면,12161.0,202209,12149.0,12.0
진동면,12108.0,202210,12161.0,-53.0
진동면,12105.0,202211,12108.0,-3.0
진동면,12091.0,202212,12105.0,-14.0
진동면,12108.0,202301,12091.0,17.0
진동면,12102.0,202302,12108.0,-6.0
진동면,12091.0,202303,12102.0,-11.0
진동면,12073.0,202304,12091.0,-18.0
진동면,12136.0,202305,12073.0,63.0
진동면,12104.0,202306,12136.0,-32.0
진동면,12092.0,202307,12104.0,-12.0
진동면,12101.0,202308,12092.0,9.0
진동면,12046.0,202309,12101.0,-55.0
진동면,12024.0,202310,12046.0,-22.0
진동면,12010.0,202311,12024.0,-14.0
진동면,12031.0,202312,12010.0,21.0
진동면,12012.0,202401,12031.0,-19.0
진동면,11993.0,202402,12012.0,-19.0
진동면,11962.0,202403,11993.0,-31.0
진동면,11961.0,202404,11962.0,-1.0
진동면,11951.0,202405,11961.0,-10.0
진동면,11924.0,202406,11951.0,-27.0
진동면,11915.0,202407,11924.0,-9.0
진동면,11880.0,202408,11915.0,-35.0
진동면,11846.0,202409,11880.0,-34.0
진동면,11860.0,202410,11846.0,14.0
진동면,11857.0,202411,11860.0,-3.0
진동면,11851.0,202412,11857.0,-6.0
진동면,11825.0,202501,11851.0,-26.0
진동면,11801.0,202502,11825.0,-24.0
진동면,11776.0,202503,11801.0,-25.0
진동면,11772.0,202504,11776.0,-4.0
진동면,11766.0,202505,11772.0,-6.0
진동면,11748.0,202506,11766.0,-18.0
진동면,11744.0,202507,11748.0,-4.0
진동면,11736.0,202508,11744.0,-8.0
진북면,4657.0,201501,,
진북면,4634.0,201502,4657.0,-23.0
진북면,4655.0,201503,4634.0,21.0
진북면,4632.0,201504,4655.0,-23.0
진북면,4648.0,201505,4632.0,16.0
진북면,4645.0,201506,4648.0,-3.0
진북면,4647.0,201507,4645.0,2.0
진북면,4659.0,201508,4647.0,12.0
진북면,4659.0,201509,4659.0,0.0
진북면,4650.0,201510,4659.0,-9.0
진북면,4650.0,201511,4650.0,0.0
진북면,4603.0,201512,4650.0,-47.0
진북면,4568.0,201601,4603.0,-35.0
진북면,4553.0,201602,4568.0,-15.0
진북면,4511.0,201603,4553.0,-42.0
진북면,4495.0,201604,4511.0,-16.0
진북면,4476.0,201605,4495.0,-19.0
진북면,4492.0,201606,4476.0,16.0
진북면,4508.0,201607,4492.0,16.0
진북면,4515.0,201608,4508.0,7.0
진북면,4522.0,201609,4515.0,7.0
진북면,4510.0,201610,4522.0,-12.0
진북면,4515.0,201611,4510.0,5.0
진북면,4491.0,201612,4515.0,-24.0
진북면,4468.0,201701,4491.0,-23.0
진북면,4458.0,201702,4468.0,-10.0
진북면,4418.0,201703,4458.0,-40.0
진북면,4396.0,201704,4418.0,-22.0
진북면,4409.0,201705,4396.0,13.0
진북면,4406.0,201706,4409.0,-3.0
진북면,4384.0,201707,4406.0,-22.0
진북면,4380.0,201708,4384.0,-4.0
진북면,4364.0,201709,4380.0,-16.0
진북면,4332.0,201710,4364.0,-32.0
진북면,4353.0,201711,4332.0,21.0
진북면,4354.0,201712,4353.0,1.0
진북면,4347.0,201801,4354.0,-7.0
진북면,4320.0,201802,4347.0,-27.0
진북면,4333.0,201803,4320.0,13.0
진북면,4327.0,201804,4333.0,-6.0
진북면,4326.0,201805,4327.0,-1.0
진북면,4342.0,201806,4326.0,16.0
진북면,4339.0,201807,4342.0,-3.0
진북면,4332.0,201808,4339.0,-7.0
진북면,4319.0,201809,4332.0,-13.0
진북면,4291.0,201810,4319.0,-28.0
진북면,4298.0,201811,4291.0,7.0
진북면,4269.0,201812,4298.0,-29.0
진북면,4235.0,201901,4269.0,-34.0
진북면,4235.0,201902,4235.0,0.0
진북면,4230.0,201903,4235.0,-5.0
진북면,4209.0,201904,4230.0,-21.0
진북면,4192.0,201905,4209.0,-17.0
진북면,4163.0,201906,4192.0,-29.0
진북면,4155.0,201907,4163.0,-8.0
진북면,3737.0,201908,4155.0,-418.0
진북면,4127.0,201909,3737.0,390.0
진북면,4120.0,201910,4127.0,-7.0
진북면,4121.0,201911,4120.0,1.0
진북면,4108.0,201912,4121.0,-13.0
진북면,4112.0,202001,4108.0,4.0
진북면,4105.0,202002,4112.0,-7.0
진북면,4068.0,202003,4105.0,-37.0
진북면,4061.0,202004,4068.0,-7.0
진북면,4049.0,202005,4061.0,-12.0
진북면,4025.0,202006,4049.0,-24.0
진북면,3980.0,202007,4025.0,-45.0
진북면,3970.0,202008,3980.0,-10.0
진북면,3962.0,202009,3970.0,-8.0
진북면,3927.0,202010,3962.0,-35.0
진북면,3903.0,202011,3927.0,-24.0
진북면,3885.0,202012,3903.0,-18.0
진북면,3869.0,202101,3885.0,-16.0
진북면,3859.0,202102,3869.0,-10.0
진북면,3815.0,202103,3859.0,-44.0
진북면,3783.0,202104,3815.0,-32.0
진북면,3773.0,202105,3783.0,-10.0
진북면,3758.0,202106,3773.0,-15.0
진북면,3746.0,202107,3758.0,-12.0
진북면,3729.0,202108,3746.0,-17.0
진북면,3714.0,202109,3729.0,-15.0
진북면,3718.0,202110,3714.0,4.0
진북면,3689.0,202111,3718.0,-29.0
진북면,3689.0,202112,3689.0,0.0
진북면,3697.0,202201,3689.0,8.0
진북면,3680.0,202202,3697.0,-17.0
진북면,3654.0,202203,3680.0,-26.0
진북면,3653.0,202204,3654.0,-1.0
진북면,3654.0,202205,3653.0,1.0
진북면,3654.0,202206,3654.0,0.0
진북면,3660.0,202207,3654.0,6.0
진북면,3652.0,202208,3660.0,-8.0
진북면,3661.0,202209,3652.0,9.0
진북면,3653.0,202210,3661.0,-8.0
진북면,3664.0,202211,3653.0,11.0
진북면,3663.0,202212,3664.0,-1.0
진북면,3652.0,202301,3663.0,-11.0
진북면,3639.0,202302,3652.0,-13.0
진북면,3649.0,202303,3639.0,10.0
진북면,3683.0,202304,3649.0,34.0
진북면,3679.0,202305,3683.0,-4.0
진북면,3680.0,202306,3679.0,1.0
진북면,3686.0,202307,3680.0,6.0
진북면,3685.0,202308,3686.0,-1.0
진북면,3686.0,202309,3685.0,1.0
진북면,3678.0,202310,3686.0,-8.0
진북면,3663.0,202311,3678.0,-15.0
진북면,3648.0,202312,3663.0,-15.0
진북면,3656.0,202401,3648.0,8.0
진북면,3662.0,202402,3656.0,6.0
진북면,3640.0,202403,3662.0,-22.0
진북면,3640.0,202404,3640.0,0.0
진북면,3618.0,202405,3640.0,-22.0
진북면,3615.0,202406,3618.0,-3.0
진북면,3612.0,202407,3615.0,-3.0
진북면,3616.0,202408,3612.0,4.0
진북면,3600.0,202409,3616.0,-16.0
진북면,3583.0,202410,3600.0,-17.0
진북면,3585.0,202411,3583.0,2.0
진북면,3578.0,202412,3585.0,-7.0
진북면,3573.0,202501,3578.0,-5.0
진북면,3555.0,202502,3573.0,-18.0
진북면,3555.0,202503,3555.0,0.0
진북면,3537.0,202504,3555.0,-18.0
진북면,3529.0,202505,3537.0,-8.0
진북면,3525.0,202506,3529.0,-4.0
진북면,3509.0,202507,3525.0,-16.0
진북면,3489.0,202508,3509.0,-20.0
진전면,4521.0,201501,,
진전면,4503.0,201502,4521.0,-18.0
진전면,4502.0,201503,4503.0,-1.0
진전면,4507.0,201504,4502.0,5.0
진전면,4495.0,201505,4507.0,-12.0
진전면,4499.0,201506,4495.0,4.0
진전면,4521.0,201507,4499.0,22.0
진전면,4522.0,201508,4521.0,1.0
진전면,4516.0,201509,4522.0,-6.0
진전면,4524.0,201510,4516.0,8.0
진전면,4527.0,201511,4524.0,3.0
진전면,4535.0,201512,4527.0,8.0
진전면,4527.0,201601,4535.0,-8.0
진전면,4521.0,201602,4527.0,-6.0
진전면,4507.0,201603,4521.0,-14.0
진전면,4498.0,201604,4507.0,-9.0
진전면,4506.0,201605,4498.0,8.0
진전면,4495.0,201606,4506.0,-11.0
진전면,4490.0,201607,4495.0,-5.0
진전면,4492.0,201608,4490.0,2.0
진전면,4474.0,201609,4492.0,-18.0
진전면,4474.0,201610,4474.0,0.0
진전면,4475.0,201611,4474.0,1.0
진전면,4477.0,201612,4475.0,2.0
진전면,4454.0,201701,4477.0,-23.0
진전면,4435.0,201702,4454.0,-19.0
진전면,4429.0,201703,4435.0,-6.0
진전면,4438.0,201704,4429.0,9.0
진전면,4435.0,201705,4438.0,-3.0
진전면,4415.0,201706,4435.0,-20.0
진전면,4387.0,201707,4415.0,-28.0
진전면,4401.0,201708,4387.0,14.0
진전면,4405.0,201709,4401.0,4.0
진전면,4396.0,201710,4405.0,-9.0
진전면,4403.0,201711,4396.0,7.0
진전면,4393.0,201712,4403.0,-10.0
진전면,4370.0,201801,4393.0,-23.0
진전면,4374.0,201802,4370.0,4.0
진전면,4366.0,201803,4374.0,-8.0
진전면,4353.0,201804,4366.0,-13.0
진전면,4339.0,201805,4353.0,-14.0
진전면,4344.0,201806,4339.0,5.0
진전면,4319.0,201807,4344.0,-25.0
진전면,4301.0,201808,4319.0,-18.0
진전면,4309.0,201809,4301.0,8.0
진전면,4299.0,201810,4309.0,-10.0
진전면,4291.0,201811,4299.0,-8.0
진전면,4280.0,201812,4291.0,-11.0
진전면,4278.0,201901,4280.0,-2.0
진전면,4282.0,201902,4278.0,4.0
진전면,4281.0,201903,4282.0,-1.0
진전면,4282.0,201904,4281.0,1.0
진전면,4272.0,201905,4282.0,-10.0
진전면,4271.0,201906,4272.0,-1.0
진전면,4273.0,201907,4271.0,2.0
진전면,4128.0,201908,4273.0,-145.0
진전면,4234.0,201909,4128.0,106.0
진전면,4229.0,201910,4234.0,-5.0
진전면,4207.0,201911,4229.0,-22.0
진전면,4222.0,201912,4207.0,15.0
진전면,4193.0,202001,4222.0,-29.0
진전면,4188.0,202002,4193.0,-5.0
진전면,4158.0,202003,4188.0,-30.0
진전면,4139.0,202004,4158.0,-19.0
진전면,4123.0,202005,4139.0,-16.0
진전면,4119.0,202006,4123.0,-4.0
진전면,4117.0,202007,4119.0,-2.0
진전면,4123.0,202008,4117.0,6.0
진전면,4125.0,202009,4123.0,2.0
진전면,4125.0,202010,4125.0,0.0
진전면,4124.0,202011,4125.0,-1.0
진전면,4118.0,202012,4124.0,-6.0
진전면,4107.0,202101,4118.0,-11.0
진전면,4093.0,202102,4107.0,-14.0
진전면,4057.0,202103,4093.0,-36.0
진전면,4038.0,202104,4057.0,-19.0
진전면,4034.0,202105,4038.0,-4.0
진전면,4029.0,202106,4034.0,-5.0
진전면,4012.0,202107,4029.0,-17.0
진전면,3991.0,202108,4012.0,-21.0
진전면,3969.0,202109,3991.0,-22.0
진전면,3966.0,202110,3969.0,-3.0
진전면,3956.0,202111,3966.0,-10.0
진전면,3936.0,202112,3956.0,-20.0
진전면,3932.0,202201,3936.0,-4.0
진전면,3929.0,202202,3932.0,-3.0
진전면,3918.0,202203,3929.0,-11.0
진전면,3905.0,202204,3918.0,-13.0
진전면,3905.0,202205,3905.0,0.0
진전면,3903.0,202206,3905.0,-2.0
진전면,3905.0,202207,3903.0,2.0
진전면,3902.0,202208,3905.0,-3.0
진전면,3894.0,202209,3902.0,-8.0
진전면,3891.0,202210,3894.0,-3.0
진전면,3880.0,202211,3891.0,-11.0
진전면,3872.0,202212,3880.0,-8.0
진전면,3867.0,202301,3872.0,-5.0
진전면,3859.0,202302,3867.0,-8.0
진전면,3865.0,202303,3859.0,6.0
진전면,3870.0,202304,3865.0,5.0
진전면,3876.0,202305,3870.0,6.0
진전면,3877.0,202306,3876.0,1.0
진전면,3872.0,202307,3877.0,-5.0
진전면,3837.0,202308,3872.0,-35.0
진전면,3826.0,202309,3837.0,-11.0
진전면,3828.0,202310,3826.0,2.0
진전면,3819.0,202311,3828.0,-9.0
진전면,3825.0,202312,3819.0,6.0
진전면,3815.0,202401,3825.0,-10.0
진전면,3834.0,202402,3815.0,19.0
진전면,3826.0,202403,3834.0,-8.0
진전면,3832.0,202404,3826.0,6.0
진전면,3831.0,202405,3832.0,-1.0
진전면,3828.0,202406,3831.0,-3.0
진전면,3818.0,202407,3828.0,-10.0
진전면,3805.0,202408,3818.0,-13.0
진전면,3790.0,202409,3805.0,-15.0
진전면,3791.0,202410,3790.0,1.0
진전면,3802.0,202411,3791.0,11.0
진전면,3802.0,202412,3802.0,0.0
진전면,3790.0,202501,3802.0,-12.0
진전면,3786.0,202502,3790.0,-4.0
진전면,3788.0,202503,3786.0,2.0
진전면,3787.0,202504,3788.0,-1.0
진전면,3789.0,202505,3787.0,2.0
진전면,3794.0,202506,3789.0,5.0
진전면,3788.0,202507,3794.0,-6.0
진전면,3772.0,202508,3788.0,-16.0
합포동,7816.0,201501,,
합포동,7799.0,201502,7816.0,-17.0
합포동,7742.0,201503,7799.0,-57.0
합포동,7734.0,201504,7742.0,-8.0
합포동,7712.0,201505,7734.0,-22.0
합포동,7679.0,201506,7712.0,-33.0
합포동,7681.0,201507,7679.0,2.0
합포동,7646.0,201508,7681.0,-35.0
합포동,7647.0,201509,7646.0,1.0
합포동,7639.0,201510,7647.0,-8.0
합포동,7643.0,201511,7639.0,4.0
합포동,7624.0,201512,7643.0,-19.0
합포동,7753.0,201601,7624.0,129.0
합포동,7986.0,201602,7753.0,233.0
합포동,8105.0,201603,7986.0,119.0
합포동,8185.0,201604,8105.0,80.0
합포동,8165.0,201605,8185.0,-20.0
합포동,8190.0,201606,8165.0,25.0
합포동,8178.0,201607,8190.0,-12.0
합포동,8182.0,201608,8178.0,4.0
합포동,8167.0,201609,8182.0,-15.0
합포동,8170.0,201610,8167.0,3.0
합포동,8191.0,201611,8170.0,21.0
합포동,8185.0,201612,8191.0,-6.0
합포동,8207.0,201701,8185.0,22.0
합포동,8155.0,201702,8207.0,-52.0
합포동,8146.0,201703,8155.0,-9.0
합포동,8142.0,201704,8146.0,-4.0
합포동,8119.0,201705,8142.0,-23.0
합포동,8102.0,201706,8119.0,-17.0
합포동,8077.0,201707,8102.0,-25.0
합포동,8060.0,201708,8077.0,-17.0
합포동,8037.0,201709,8060.0,-23.0
합포동,8046.0,201710,8037.0,9.0
합포동,8022.0,201711,8046.0,-24.0
합포동,7998.0,201712,8022.0,-24.0
합포동,7982.0,201801,7998.0,-16.0
합포동,7966.0,201802,7982.0,-16.0
합포동,7908.0,201803,7966.0,-58.0
합포동,7862.0,201804,7908.0,-46.0
합포동,7848.0,201805,7862.0,-14.0
합포동,7837.0,201806,7848.0,-11.0
합포동,7802.0,201807,7837.0,-35.0
합포동,7772.0,201808,7802.0,-30.0
합포동,7734.0,201809,7772.0,-38.0
합포동,7727.0,201810,7734.0,-7.0
합포동,7680.0,201811,7727.0,-47.0
합포동,7648.0,201812,7680.0,-32.0
합포동,7604.0,201901,7648.0,-44.0
합포동,7588.0,201902,7604.0,-16.0
합포동,7564.0,201903,7588.0,-24.0
합포동,7525.0,201904,7564.0,-39.0
합포동,7502.0,201905,7525.0,-23.0
합포동,7453.0,201906,7502.0,-49.0
합포동,7428.0,201907,7453.0,-25.0
합포동,7354.0,201908,7428.0,-74.0
합포동,7370.0,201909,7354.0,16.0
합포동,7344.0,201910,7370.0,-26.0
합포동,7343.0,201911,7344.0,-1.0
합포동,7331.0,201912,7343.0,-12.0
합포동,7271.0,202001,7331.0,-60.0
합포동,7223.0,202002,7271.0,-48.0
합포동,7196.0,202003,7223.0,-27.0
합포동,7165.0,202004,7196.0,-31.0
합포동,7151.0,202005,7165.0,-14.0
합포동,7159.0,202006,7151.0,8.0
합포동,7158.0,202007,7159.0,-1.0
합포동,7141.0,202008,7158.0,-17.0
합포동,7082.0,202009,7141.0,-59.0
합포동,7049.0,202010,7082.0,-33.0
합포동,7018.0,202011,7049.0,-31.0
합포동,6957.0,202012,7018.0,-61.0
합포동,6934.0,202101,6957.0,-23.0
합포동,6901.0,202102,6934.0,-33.0
합포동,6878.0,202103,6901.0,-23.0
합포동,6854.0,202104,6878.0,-24.0
합포동,6849.0,202105,6854.0,-5.0
합포동,7082.0,202106,6849.0,233.0
합포동,7188.0,202107,7082.0,106.0
합포동,7250.0,202108,7188.0,62.0
합포동,7270.0,202109,7250.0,20.0
합포동,7316.0,202110,7270.0,46.0
합포동,7340.0,202111,7316.0,24.0
합포동,7363.0,202112,7340.0,23.0
합포동,7366.0,202201,7363.0,3.0
합포동,7348.0,202202,7366.0,-18.0
합포동,7342.0,202203,7348.0,-6.0
합포동,7311.0,202204,7342.0,-31.0
합포동,7273.0,202205,7311.0,-38.0
합포동,7249.0,202206,7273.0,-24.0
합포동,7228.0,202207,7249.0,-21.0
합포동,7197.0,202208,7228.0,-31.0
합포동,7143.0,202209,7197.0,-54.0
합포동,7108.0,202210,7143.0,-35.0
합포동,7113.0,202211,7108.0,5.0
합포동,7094.0,202212,7113.0,-19.0
합포동,7086.0,202301,7094.0,-8.0
합포동,7079.0,202302,7086.0,-7.0
합포동,7053.0,202303,7079.0,-26.0
합포동,7056.0,202304,7053.0,3.0
합포동,7033.0,202305,7056.0,-23.0
합포동,6985.0,202306,7033.0,-48.0
합포동,6986.0,202307,6985.0,1.0
합포동,6978.0,202308,6986.0,-8.0
합포동,6971.0,202309,6978.0,-7.0
합포동,6910.0,202310,6971.0,-61.0
합포동,6891.0,202311,6910.0,-19.0
합포동,6879.0,202312,6891.0,-12.0
합포동,6835.0,202401,6879.0,-44.0
합포동,6817.0,202402,6835.0,-18.0
합포동,6801.0,202403,6817.0,-16.0
합포동,6755.0,202404,6801.0,-46.0
합포동,6748.0,202405,6755.0,-7.0
합포동,6760.0,202406,6748.0,12.0
합포동,6751.0,202407,6760.0,-9.0
합포동,6758.0,202408,6751.0,7.0
합포동,6735.0,202409,6758.0,-23.0
합포동,6718.0,202410,6735.0,-17.0
합포동,6669.0,202411,6718.0,-49.0
합포동,6637.0,202412,6669.0,-32.0
합포동,6635.0,202501,6637.0,-2.0
합포동,6620.0,202502,6635.0,-15.0
합포동,6622.0,202503,6620.0,2.0
합포동,6606.0,202504,6622.0,-16.0
합포동,6579.0,202505,6606.0,-27.0
합포동,6536.0,202506,6579.0,-43.0
합포동,6523.0,202507,6536.0,-13.0
합포동,6499.0,202508,6523.0,-24.0
현동,3408.0,201501,,
현동,3709.0,201502,3408.0,301.0
현동,3831.0,201503,3709.0,122.0
현동,3880.0,201504,3831.0,49.0
현동,3902.0,201505,3880.0,22.0
현동,3927.0,201506,3902.0,25.0
현동,3934.0,201507,3927.0,7.0
현동,3954.0,201508,3934.0,20.0
현동,3948.0,201509,3954.0,-6.0
현동,3974.0,201510,3948.0,26.0
현동,5158.0,201511,3974.0,1184.0
현동,6757.0,201512,5158.0,1599.0
현동,7972.0,201601,6757.0,1215.0
현동,8706.0,201602,7972.0,734.0
현동,8949.0,201603,8706.0,243.0
현동,9126.0,201604,8949.0,177.0
현동,9258.0,201605,9126.0,132.0
현동,9313.0,201606,9258.0,55.0
현동,9384.0,201607,9313.0,71.0
현동,9469.0,201608,9384.0,85.0
현동,9502.0,201609,9469.0,33.0
현동,9550.0,201610,9502.0,48.0
현동,9608.0,201611,9550.0,58.0
현동,9692.0,201612,9608.0,84.0
현동,9772.0,201701,9692.0,80.0
현동,9843.0,201702,9772.0,71.0
현동,9875.0,201703,9843.0,32.0
현동,10809.0,201704,9875.0,934.0
현동,11813.0,201705,10809.0,1004.0
현동,12475.0,201706,11813.0,662.0
현동,12818.0,201707,12475.0,343.0
현동,13032.0,201708,12818.0,214.0
현동,13207.0,201709,13032.0,175.0
현동,13294.0,201710,13207.0,87.0
현동,13442.0,201711,13294.0,148.0
현동,13520.0,201712,13442.0,78.0
현동,13563.0,201801,13520.0,43.0
현동,13630.0,201802,13563.0,67.0
현동,13634.0,201803,13630.0,4.0
현동,13648.0,201804,13634.0,14.0
현동,13679.0,201805,13648.0,31.0
현동,13730.0,201806,13679.0,51.0
현동,13757.0,201807,13730.0,27.0
현동,13786.0,201808,13757.0,29.0
현동,13792.0,201809,13786.0,6.0
현동,13822.0,201810,13792.0,30.0
현동,13828.0,201811,13822.0,6.0
현동,13826.0,201812,13828.0,-2.0
현동,14162.0,201901,13826.0,336.0
현동,14476.0,201902,14162.0,314.0
현동,14643.0,201903,14476.0,167.0
현동,14670.0,201904,14643.0,27.0
현동,14723.0,201905,14670.0,53.0
현동,14747.0,201906,14723.0,24.0
현동,14764.0,201907,14747.0,17.0
현동,14649.0,201908,14764.0,-115.0
현동,14748.0,201909,14649.0,99.0
현동,14771.0,201910,14748.0,23.0
현동,14784.0,201911,14771.0,13.0
현동,14737.0,201912,14784.0,-47.0
현동,14717.0,202001,14737.0,-20.0
현동,14683.0,202002,14717.0,-34.0
현동,14683.0,202003,14683.0,0.0
현동,14663.0,202004,14683.0,-20.0
현동,14634.0,202005,14663.0,-29.0
현동,14632.0,202006,14634.0,-2.0
현동,14616.0,202007,14632.0,-16.0
현동,14592.0,202008,14616.0,-24.0
현동,14544.0,202009,14592.0,-48.0
현동,14496.0,202010,14544.0,-48.0
현동,14472.0,202011,14496.0,-24.0
현동,14398.0,202012,14472.0,-74.0
현동,14321.0,202101,14398.0,-77.0
현동,14231.0,202102,14321.0,-90.0
현동,14281.0,202103,14231.0,50.0
현동,14273.0,202104,14281.0,-8.0
현동,14270.0,202105,14273.0,-3.0
현동,14200.0,202106,14270.0,-70.0
현동,14220.0,202107,14200.0,20.0
현동,14209.0,202108,14220.0,-11.0
현동,14215.0,202109,14209.0,6.0
현동,14206.0,202110,14215.0,-9.0
현동,14211.0,202111,14206.0,5.0
현동,14221.0,202112,14211.0,10.0
현동,14186.0,202201,14221.0,-35.0
현동,14157.0,202202,14186.0,-29.0
현동,14104.0,202203,14157.0,-53.0
현동,14088.0,202204,14104.0,-16.0
현동,14069.0,202205,14088.0,-19.0
현동,14080.0,202206,14069.0,11.0
현동,14070.0,202207,14080.0,-10.0
현동,14032.0,202208,14070.0,-38.0
현동,14025.0,202209,14032.0,-7.0
현동,14031.0,202210,14025.0,6.0
현동,14020.0,202211,14031.0,-11.0
현동,14024.0,202212,14020.0,4.0
현동,14014.0,202301,14024.0,-10.0
현동,13994.0,202302,14014.0,-20.0
현동,13970.0,202303,13994.0,-24.0
현동,13954.0,202304,13970.0,-16.0
현동,13959.0,202305,13954.0,5.0
현동,13968.0,202306,13959.0,9.0
현동,13971.0,202307,13968.0,3.0
현동,13949.0,202308,13971.0,-22.0
현동,13896.0,202309,13949.0,-53.0
현동,13836.0,202310,13896.0,-60.0
현동,13821.0,202311,13836.0,-15.0
현동,13842.0,202312,13821.0,21.0
현동,13858.0,202401,13842.0,16.0
현동,13827.0,202402,13858.0,-31.0
현동,13801.0,202403,13827.0,-26.0
현동,13738.0,202404,13801.0,-63.0
현동,13730.0,202405,13738.0,-8.0
현동,13713.0,202406,13730.0,-17.0
현동,13700.0,202407,13713.0,-13.0
현동,13697.0,202408,13700.0,-3.0
현동,13715.0,202409,13697.0,18.0
현동,13715.0,202410,13715.0,0.0
현동,13716.0,202411,13715.0,1.0
현동,13712.0,202412,13716.0,-4.0
현동,13684.0,202501,13712.0,-28.0
현동,13617.0,202502,13684.0,-67.0
현동,13588.0,202503,13617.0,-29.0
현동,13566.0,202504,13588.0,-22.0
현동,13548.0,202505,13566.0,-18.0
현동,13556.0,202506,13548.0,8.0
현동,13557.0,202507,13556.0,1.0
현동,13852.0,202508,13557.0,295.0
