NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
159,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
160,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
161,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
162,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
163,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
164,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
165,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
166,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
167,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
168,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",17,법인,법인,2020,신항2로 106,-,직거래,-
169,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
170,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
171,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
172,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
173,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
174,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
175,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
176,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,351",19,법인,법인,2020,신항2로 106,-,직거래,-
177,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
178,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
179,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
180,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
181,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
182,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
183,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
184,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
185,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
186,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
187,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
188,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",20,법인,법인,2020,신항2로 106,-,직거래,-
189,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202406,17,"7,439",21,법인,법인,2020,신항2로 106,-,직거래,-
190,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",21,법인,법인,2020,신항2로 106,-,직거래,-
191,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",21,법인,법인,2020,신항2로 106,-,직거래,-
192,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",21,법인,법인,2020,신항2로 106,-,직거래,-
193,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,395",21,법인,법인,2020,신항2로 106,-,직거래,-
194,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202406,17,"7,133",4,법인,법인,2020,신항2로 106,-,직거래,-
195,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",4,법인,법인,2020,신항2로 106,-,직거래,-
196,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",4,법인,법인,2020,신항2로 106,-,직거래,-
197,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",4,법인,법인,2020,신항2로 106,-,직거래,-
198,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",4,법인,법인,2020,신항2로 106,-,직거래,-
199,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",4,법인,법인,2020,신항2로 106,-,직거래,-
200,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
201,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
202,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
203,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
204,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
205,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
206,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
207,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
208,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"6,984",4,법인,법인,2020,신항2로 106,-,직거래,-
209,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
210,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
211,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
212,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
213,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
214,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
215,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
216,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
217,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,046",6,법인,법인,2020,신항2로 106,-,직거래,-
218,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
219,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
220,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
221,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
222,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
223,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
224,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
225,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
226,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
227,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
228,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
229,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
230,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
231,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
232,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
233,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
234,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
235,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,177",8,법인,법인,2020,신항2로 106,-,직거래,-
236,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
237,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
238,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
239,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
240,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
241,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
242,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
243,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
244,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202406,17,"7,308",10,법인,법인,2020,신항2로 106,-,직거래,-
245,경상남도 창원시 진해구 용원동,1347,1347,0000,다인로얄팰리스 부산 신항2차,47.4978,202405,27,"6,000",6,개인,개인,2020,신항2로 114,-,직거래,-
246,경상남도 창원시 진해구 용원동,1135-6,1135,0006,재상베네스타운,33.9300,202405,21,"3,100",10,개인,개인,2003,용원남로7번길 16,-,직거래,-
247,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202405,13,"9,700",10,개인,개인,2020,신항2로 106,-,중개거래,경남 창원시진해구
248,경상남도 창원시 진해구 풍호동,807-3,0807,0003,토원주택,36.9000,202404,22,"2,900",5,개인,개인,2003,천자로413번길 5,-,중개거래,경남 창원시진해구
249,경상남도 창원시 진해구 충무동,28-135,0028,0135,하이존텔,23.9700,202404,07,"2,500",6,개인,개인,2001,충장로176번길 18,-,직거래,-
250,경상남도 창원시 진해구 광화동,26,0026,0000,진해미진이지비아,55.3834,202403,21,"5,700",12,개인,개인,2014,중원동로 33,-,중개거래,경남 창원시 진해구
251,경상남도 창원시 진해구 풍호동,807-3,0807,0003,토원주택,36.9000,202403,13,"3,300",3,개인,개인,2003,천자로413번길 5,-,중개거래,경남 창원시진해구
252,경상남도 창원시 진해구 이동,538-28,0538,0028,우진오피스텔,30.8800,202402,28,"2,000",6,개인,개인,2003,충장로364번나길 14,-,직거래,-
253,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3900,202402,21,"30,709",2,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
254,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3900,202402,21,"30,709",3,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
255,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.5400,202402,21,"30,763",2,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
256,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3500,202402,21,"30,656",2,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
257,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.5400,202402,21,"31,084",7,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
258,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3500,202402,21,"30,977",7,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
259,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3900,202402,21,"31,030",7,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
260,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.5400,202402,21,"31,084",6,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
261,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3500,202402,21,"30,977",6,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
262,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3900,202402,21,"31,030",6,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
263,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.5400,202402,21,"31,084",5,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
264,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3500,202402,21,"30,977",5,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
265,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3900,202402,21,"31,030",5,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
266,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.5400,202402,21,"31,084",4,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
267,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3500,202402,21,"30,977",4,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
268,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3900,202402,21,"31,030",4,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
269,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.5400,202402,21,"30,763",3,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
270,경상남도 창원시 진해구 풍호동,818-6,0818,0006,더큐브,81.3500,202402,21,"30,656",3,공공기관,개인,2024,진해대로1041번길 21,-,직거래,-
271,경상남도 창원시 진해구 광화동,26,0026,0000,진해미진이지비아,28.2649,202402,18,"5,900",7,개인,개인,2014,중원동로 33,-,중개거래,경남 창원시 진해구
272,경상남도 창원시 진해구 경화동,900,0900,0000,(900),64.5300,202402,07,"15,400",8,개인,개인,2013,진해대로694번길 24,-,중개거래,경남 창원시 진해구
273,경상남도 창원시 진해구 풍호동,807-3,0807,0003,토원주택,49.5000,202401,09,"3,500",3,개인,개인,2003,천자로413번길 5,-,중개거래,경남 창원진해구
