NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
53,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,44.6500,202210,19,"9,500",6,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
54,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202210,18,"5,950",7,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
55,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,34.5000,202210,17,"7,200",11,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
56,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,27.9400,202210,17,"9,800",6,-,-,2017, ,-,중개거래,경남 창원성산구
57,경상남도 창원시 성산구 중앙동,98-4,0098,0004,성원그랜드오피스텔,61.8000,202210,17,"7,100",7,-,-,1990,용지로 70,-,중개거래,경남 창원성산구
58,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202210,16,"6,900",18,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
59,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,19.4400,202210,15,"7,550",17,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
60,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,47.5000,202210,13,"14,500",21,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
61,경상남도 창원시 성산구 상남동,1-2,0001,0002,상남오피스텔,15.9100,202210,13,"1,500",8,-,-,1990,원이대로 648,-,직거래,-
62,경상남도 창원시 성산구 중앙동,95-1,0095,0001,하이페르 오피스텔,32.8900,202210,06,"5,300",12,-,-,2003,용지로 96,-,중개거래,경남 창원성산구
63,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202210,05,"6,800",4,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
64,경상남도 창원시 성산구 상남동,75-3,0075,0003,창원 디아트리에 오피스텔,29.7200,202210,05,"10,800",13,-,-,2017, ,-,중개거래,경남 창원성산구
65,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,40.6600,202210,04,"8,000",10,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
66,경상남도 창원시 성산구 중앙동,96-4,0096,0004,창원리제스타워,24.9600,202210,04,"4,900",13,-,-,2004,중앙대로 85,-,중개거래,경남 창원성산구
67,경상남도 창원시 성산구 상남동,9-3,0009,0003,메르디앙빌딩,36.4200,202210,03,"4,000",8,-,-,2003,마디미로9번길 7,-,중개거래,경남 창원성산구
68,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,30.0600,202210,03,"4,300",14,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
69,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,17.1775,202210,01,"2,700",8,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
70,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,25.9400,202209,30,"4,300",9,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
71,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,20.9400,202209,30,"3,050",16,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
72,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,55.9700,202209,29,"5,765",5,-,-,1992,중앙대로 111,-,직거래,-
73,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,91.7400,202209,29,"9,363",5,-,-,1992,중앙대로 111,-,직거래,-
74,경상남도 창원시 성산구 상남동,69-2,0069,0002,새롬아이포빌,29.6500,202209,28,"4,700",12,-,-,2003,상남로 35,-,중개거래,경남 창원성산구
75,경상남도 창원시 성산구 중앙동,94-2,0094,0002,창원광장 동광뷰엘,23.9100,202209,27,"9,000",4,-,-,2017,중앙대로113번길 13,-,중개거래,경남 창원성산구
76,경상남도 창원시 성산구 상남동,73-2,0073,0002,위드필타워,23.9400,202209,27,"6,850",17,-,-,2016,상남로 75,-,중개거래,경남 창원성산구
77,경상남도 창원시 성산구 상남동,12-6,0012,0006,청솔아트빌,31.9200,202209,27,"3,900",4,-,-,2003,마디미로15번길 9,-,중개거래,경남 창원성산구
78,경상남도 창원시 성산구 중앙동,97-3,0097,0003,상지솔리움,24.9400,202209,26,"3,500",5,-,-,2003,중앙대로 75,-,중개거래,경남 창원성산구
79,경상남도 창원시 성산구 상남동,75-2,0075,0002,엠케이오피스텔,23.7250,202209,24,"8,100",22,-,-,2016,중앙대로 94,-,중개거래,경남 창원성산구
80,경상남도 창원시 성산구 중앙동,93-1,0093,0001,평화상가오피스텔,57.4000,202209,23,"5,500",6,-,-,1992,중앙대로 111,-,중개거래,경남 창원성산구
81,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202209,23,"6,400",6,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
82,경상남도 창원시 성산구 상남동,76-1,0076,0001,스타 타워즈,34.2300,202209,22,"6,800",13,-,-,2005,중앙대로100번길 14,-,중개거래,경남 창원성산구
83,경상남도 창원시 성산구 중앙동,96-3,0096,0003,라큐비,23.4800,202209,21,"6,500",17,-,-,2015,중앙대로83번길 8,-,중개거래,경남 창원성산구
84,경상남도 창원시 성산구 상남동,78-3,0078,0003,마이우스 오피스텔,25.9900,202209,20,"4,800",5,-,-,2006,중앙대로 104,-,중개거래,경남 창원성산구
85,경상남도 창원시 성산구 상남동,9-3,0009,0003,메르디앙빌딩,21.2100,202209,17,"2,500",6,-,-,2003,마디미로9번길 7,-,중개거래,경남 창원의창구
