NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
52,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,42.0250,202108,08,"6,800",9,-,-,2013,용재로 14,20220225,-,-
53,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,43.7150,202108,08,"7,080",9,-,-,2013,용재로 14,20220225,-,-
54,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,43.7150,202108,08,"7,080",9,-,-,2013,용재로 14,20220225,-,-
55,경상남도 창원시 진해구 용원동,1212-2,1212,0002,벽송수피아빌딩,44.7250,202108,08,"7,250",9,-,-,2013,용재로 14,20220225,-,-
56,경상남도 창원시 진해구 충무동,5-10,0005,0010,A동,82.2409,202107,10,"32,925",2,-,-,2020,충장로52번길 3,-,-,-
57,경상남도 창원시 진해구 충무동,5-10,0005,0010,A동,61.2277,202107,10,"24,750",2,-,-,2020,충장로52번길 3,-,-,-
58,경상남도 창원시 진해구 충무동,5-10,0005,0010,A동,82.2409,202107,10,"32,925",2,-,-,2020,충장로52번길 3,-,-,-
59,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202107,09,"15,400",16,-,-,2020,신항2로 106,-,-,-
60,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202107,01,"16,930",18,-,-,2020,신항2로 106,-,-,-
61,경상남도 창원시 진해구 회현동,3-1,0003,0001,하이존텔 3차,25.5875,202106,23,"2,400",8,-,-,2005,편백로8번길 3-2,-,-,-
62,경상남도 창원시 진해구 회현동,3-1,0003,0001,하이존텔 3차,25.5875,202106,20,"2,400",8,-,-,2005,편백로8번길 3-2,20210720,-,-
63,경상남도 창원시 진해구 중평동,1-3,0001,0003,미소오피스텔,35.2700,202106,16,"1,550",4,-,-,2004,중원서로 41-1,-,-,-
64,경상남도 창원시 진해구 용원동,1135-6,1135,0006,재상베네스타운,26.5500,202105,31,"3,200",4,-,-,2003,용원남로7번길 16,-,-,-
65,경상남도 창원시 진해구 풍호동,807-3,0807,0003,토원주택,49.5000,202105,31,"2,500",7,-,-,2003,천자로413번길 5,-,-,-
66,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.9701,202105,20,"13,300",5,-,-,2020,신항2로 106,-,-,-
67,경상남도 창원시 진해구 중앙동,11-2,0011,0002,진해비젼오피스텔,34.3950,202103,30,"3,500",3,-,-,2009,중원동로 60,-,-,-
68,경상남도 창원시 진해구 경화동,1153-14,1153,0014,하이존텔4차,32.6100,202103,22,"2,800",4,-,-,2005,충장로273번길 16,-,-,-
69,경상남도 창원시 진해구 속천동,7,0007,0000,진해유진에코블루스카이,29.6915,202103,21,"6,300",10,-,-,2015, ,-,-,-
70,경상남도 창원시 진해구 용원동,1347-1,1347,0001,다인로얄팰리스 부산 신항1차,47.7961,202103,20,"16,051",8,-,-,2020,신항2로 106,-,-,-
71,경상남도 창원시 진해구 용원동,1347,1347,0000,다인로얄팰리스 부산 신항2차,47.9999,202102,03,"13,000",16,-,-,2020,신항2로 114,-,-,-
72,경상남도 창원시 진해구 화천동,2-10,0002,0010,화천타워,67.9950,202102,02,"8,300",2,-,-,2017,중원로85번길 21,-,-,-
