Unnamed: 0,Unnamed: 1,2024년 2월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
진해구,195849,101392,94457,190473,97975,92498,85573,5376,3417,1959,4269,2821,1448,1107,596,511
충무동          ,16232,8375,7857,15971,8238,7733,7611,261,137,124,227,129,98,34,8,26
여좌동          ,8127,4026,4101,8027,3985,4042,4279,100,41,59,86,36,50,14,5,9
태백동          ,3574,1778,1796,3554,1773,1781,1896,20,5,15,15,4,11,5,1,4
경화동          ,10682,5381,5301,10602,5340,5262,4565,80,41,39,49,28,21,31,13,18
병암동          ,7131,3519,3612,7070,3483,3587,3394,61,36,25,44,27,17,17,9,8
석동            ,17479,9018,8461,17266,8906,8360,7407,213,112,101,154,84,70,59,28,31
이동            ,8562,4549,4013,8406,4461,3945,4848,156,88,68,109,63,46,47,25,22
자은동          ,20620,10275,10345,20477,10229,10248,8822,143,46,97,109,34,75,34,12,22
덕산동          ,9602,4741,4861,9559,4723,4836,4102,43,18,25,32,14,18,11,4,7
풍호동          ,25246,12615,12631,25126,12562,12564,9189,120,53,67,101,45,56,19,8,11
웅천동          ,13382,6897,6485,12938,6520,6418,5394,444,377,67,415,363,52,29,14,15
웅동1동         ,8542,4661,3881,7761,3952,3809,3587,781,709,72,753,686,67,28,23,5
웅동2동         ,46670,25557,21113,43716,23803,19913,20479,2954,1754,1200,2175,1308,867,779,446,333
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
