Unnamed: 0,Unnamed: 1,2024년 9월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
진해구,194881,101008,93873,189251,97365,91886,85786,5630,3643,1987,4518,3055,1463,1112,588,524
충무동          ,15861,8198,7663,15583,8052,7531,7560,278,146,132,247,140,107,31,6,25
여좌동          ,7971,3953,4018,7866,3904,3962,4236,105,49,56,88,41,47,17,8,9
태백동          ,3529,1757,1772,3515,1754,1761,1892,14,3,11,9,2,7,5,1,4
경화동          ,10617,5356,5261,10530,5309,5221,4570,87,47,40,57,34,23,30,13,17
병암동          ,6987,3456,3531,6928,3416,3512,3354,59,40,19,46,33,13,13,7,6
석동            ,17375,8978,8397,17150,8853,8297,7371,225,125,100,170,100,70,55,25,30
이동            ,8455,4500,3955,8304,4416,3888,4851,151,84,67,103,59,44,48,25,23
자은동          ,20352,10130,10222,20209,10078,10131,8818,143,52,91,107,38,69,36,14,22
덕산동          ,9320,4598,4722,9272,4579,4693,4064,48,19,29,35,14,21,13,5,8
풍호동          ,24982,12422,12560,24871,12377,12494,9140,111,45,66,92,38,54,19,7,12
웅천동          ,14280,7370,6910,13781,6942,6839,5764,499,428,71,466,412,54,33,16,17
웅동1동         ,8413,4604,3809,7655,3917,3738,3567,758,687,71,731,666,65,27,21,6
웅동2동         ,46739,25686,21053,43587,23768,19819,20599,3152,1918,1234,2367,1478,889,785,440,345
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
