Unnamed: 0,Unnamed: 1,2025년 3월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
여좌동,7848,3894,3954,7744,3848,3896,4217,104,46,58,84,38,46,20,8,12
태백동,3442,1715,1727,3428,1712,1716,1855,14,3,11,8,2,6,6,1,5
경화동,10437,5269,5168,10348,5224,5124,4531,89,45,44,60,33,27,29,12,17
병암동,6845,3375,3470,6787,3336,3451,3329,58,39,19,49,35,14,9,4,5
석동,17117,8839,8278,16866,8692,8174,7322,251,147,104,198,124,74,53,23,30
이동,8389,4475,3914,8239,4394,3845,4841,150,81,69,106,58,48,44,23,21
자은동,20151,10069,10082,20008,10020,9988,8825,143,49,94,106,35,71,37,14,23
덕산동,9216,4536,4680,9168,4517,4651,4083,48,19,29,34,13,21,14,6,8
풍호동,24766,12342,12424,24656,12292,12364,9149,110,50,60,91,42,49,19,8,11
웅천동,14428,7489,6939,13873,7003,6870,5804,555,486,69,519,469,50,36,17,19
웅동1동,8370,4597,3773,7598,3893,3705,3559,772,704,68,744,682,62,28,22,6
웅동2동,46653,25750,20903,43296,23679,19617,20630,3357,2071,1286,2603,1655,948,754,416,338
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행) ,,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
