Unnamed: 0,Unnamed: 1,2024년 5월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
진해구,195311,101179,94132,189803,97636,92167,85737,5508,3543,1965,4383,2942,1441,1125,601,524
충무동          ,16039,8300,7739,15773,8159,7614,7613,266,141,125,234,135,99,32,6,26
여좌동          ,8042,3981,4061,7936,3935,4001,4257,106,46,60,89,38,51,17,8,9
태백동          ,3556,1768,1788,3539,1764,1775,1896,17,4,13,12,3,9,5,1,4
경화동          ,10672,5385,5287,10587,5340,5247,4568,85,45,40,52,31,21,33,14,19
병암동          ,7055,3492,3563,6993,3452,3541,3385,62,40,22,45,30,15,17,10,7
석동            ,17403,8963,8440,17186,8849,8337,7385,217,114,103,159,87,72,58,27,31
이동            ,8519,4539,3980,8371,4454,3917,4864,148,85,63,99,58,41,49,27,22
자은동          ,20446,10196,10250,20302,10144,10158,8803,144,52,92,109,40,69,35,12,23
덕산동          ,9458,4672,4786,9414,4652,4762,4075,44,20,24,32,15,17,12,5,7
풍호동          ,25066,12497,12569,24950,12446,12504,9143,116,51,65,98,44,54,18,7,11
웅천동          ,13957,7193,6764,13479,6782,6697,5634,478,411,67,449,397,52,29,14,15
웅동1동         ,8473,4632,3841,7694,3930,3764,3578,779,702,77,751,680,71,28,22,6
웅동2동         ,46625,25561,21064,43579,23729,19850,20536,3046,1832,1214,2254,1384,870,792,448,344
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행),,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
