Unnamed: 0,Unnamed: 1,2024년 12월말 인구 현황,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
여좌동,7913,3930,3983,7811,3884,3927,4214,102,46,56,85,39,46,17,7,10
태백동,3474,1735,1739,3459,1732,1727,1869,15,3,12,10,3,7,5,0,5
경화동,10555,5333,5222,10466,5289,5177,4548,89,44,45,59,32,27,30,12,18
병암동,6919,3411,3508,6862,3373,3489,3338,57,38,19,46,32,14,11,6,5
석동,17333,8973,8360,17098,8841,8257,7351,235,132,103,179,107,72,56,25,31
이동,8373,4456,3917,8221,4373,3848,4834,152,83,69,107,61,46,45,22,23
자은동,20360,10154,10206,20215,10102,10113,8841,145,52,93,106,37,69,39,15,24
덕산동,9296,4594,4702,9248,4575,4673,4089,48,19,29,36,14,22,12,5,7
풍호동,24910,12405,12505,24805,12359,12446,9159,105,46,59,88,38,50,17,8,9
웅천동,14418,7442,6976,13886,6979,6907,5777,532,463,69,497,446,51,35,17,18
웅동1동,8428,4626,3802,7657,3922,3735,3568,771,704,67,743,682,61,28,22,6
웅동2동,46795,25744,21051,43516,23746,19770,20634,3279,1998,1281,2507,1571,936,772,427,345
,,,,,,,,,,,,,,,,
※ 의창구-성산구 행정구역 조정(2021. 7. 1.시행) ,,,,,,,,,,,,,,,,
- 의창구 퇴촌동(법정동) 일부 → 성산구 반송동,,,,,,,,,,,,,,,,
- 의창구 대원동·두대동·삼동동·덕정동(법정동) →  성산구 중앙동,,,,,,,,,,,,,,,,
- 의창구 용지동(행정동) → 성산구 용지동(행정동),,,,,,,,,,,,,,,,
