NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
170,경상남도 창원시 의창구 명서동,3*,단독,,326.72,258.80,202402,14,"44,500",개인,개인,1990,명서로69번길,-,중개거래,경남 창원시의창구
171,경상남도 창원시 의창구 봉곡동,4*,단독,12m미만,192.68,232.80,202402,13,"32,000",개인,개인,1985,지귀로120번길,-,중개거래,경남 창원시의창구
172,경상남도 창원시 의창구 도계동,3**,단독,,81.54,147.30,202402,12,"21,300",개인,개인,1900,하남천서길9번길,-,중개거래,경남 창원시의창구
173,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,205.11,227.30,202402,05,"46,000",개인,개인,1996,봉곡로47번길,-,중개거래,경남 창원시의창구
174,경상남도 창원시 의창구 명서동,6*,단독,12m미만,231.47,265.60,202402,02,"24,800",개인,개인,1991,명서로77번길,20240610,중개거래,경남 창원시의창구
175,경상남도 창원시 의창구 도계동,3**,단독,25m미만,676.15,283.20,202402,01,"93,500",법인,개인,1900,도계로,-,중개거래,경남 창원시의창구
176,경상남도 창원시 의창구 서상동,6**,다가구,,406.54,203.00,202401,31,"76,000",개인,개인,2015,평산로211번길,-,직거래,-
177,경상남도 창원시 의창구 동읍 송정리,2*,다가구,,172.29,183.00,202401,31,"15,800",개인,개인,1995,자여로93번길,20240207,중개거래,경남 창원시의창구
178,경상남도 창원시 의창구 동읍 금산리,1*,단독,,80.89,582.00,202401,31,"19,350",개인,개인,2015,동읍로670번길,-,직거래,-
179,경상남도 창원시 의창구 명서동,1**,단독,12m미만,195.83,249.20,202401,30,"31,500",개인,개인,1988,원이대로222번길,-,중개거래,경남 창원시의창구
180,경상남도 창원시 의창구 사림동,1**,단독,,429.98,318.80,202401,28,"49,500",개인,개인,1995,사림로109번길,-,중개거래,경남 창원시성산구
181,경상남도 창원시 의창구 동읍 덕산리,3**,단독,,116.79,252.00,202401,23,"7,000",개인,개인,1900,덕산길37번길,20240226,중개거래,경남 창원시의창구
182,경상남도 창원시 의창구 대산면 일동리,6**,단독,12m미만,254.94,451.00,202401,18,"29,500",개인,개인,2011,대산북로524번길,-,중개거래,경남 창원시의창구
183,경상남도 창원시 의창구 사림동,1**,단독,,393.94,254.70,202401,18,"84,000",개인,개인,2002,사림로,-,중개거래,경남 창원시성산구
184,경상남도 창원시 의창구 동읍 봉곡리,8**,단독,8m미만,116.70,528.00,202401,17,"22,800",개인,개인,2022,동읍로1079번길,20240204,중개거래,경남 창원의창구
185,경상남도 창원시 의창구 동읍 봉산리,3**,단독,8m미만,54.55,170.00,202401,16,"8,100",개인,개인,1936,의창대로,-,중개거래,경남 창원의창구
186,경상남도 창원시 의창구 명서동,8*,단독,12m미만,161.58,229.90,202401,04,"31,000",개인,개인,1988,원이대로178번길,-,중개거래,경남 창원의창구
187,경상남도 창원시 의창구 명서동,7*,단독,25m미만,149.81,256.30,202401,02,"30,000",개인,개인,2021,명서로,-,직거래,-
