NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
157,경상남도 창원시 마산회원구 합성동,7*,단독,8m미만,119.28,131.60,202402,06,"16,300",개인,개인,1977,합성북1길,-,중개거래,경남 창원시마산회원구
158,경상남도 창원시 마산회원구 회원동,3*,단독,,94.45,139.30,202401,31,"20,000",개인,개인,1977,회원동12길,-,중개거래,경남 창원시마산회원구
159,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,71.86,122.20,202401,31,"8,800",개인,개인,1977,회성동5길,-,중개거래,경남 창원마산회원구
160,경상남도 창원시 마산회원구 회성동,4**,단독,,121.08,96.60,202401,31,"12,500",개인,개인,1997,회성남12길,-,직거래,-
161,경상남도 창원시 마산회원구 석전동,2**,단독,8m미만,86.31,88.60,202401,25,"10,000",개인,개인,1996,석전남9길,-,직거래,-
162,경상남도 창원시 마산회원구 봉암동,5**,단독,,29.70,40.00,202401,25,"1,750",개인,개인,1983,양덕동6길,-,직거래,-
163,경상남도 창원시 마산회원구 회원동,5*,단독,12m미만,119.09,114.40,202401,22,"15,800",개인,개인,1973,회원동5길,-,중개거래,경남 창원마산합포구
164,경상남도 창원시 마산회원구 합성동,3**,단독,8m미만,150.25,143.80,202401,19,"26,000",개인,개인,1983,합성동11길,-,중개거래,경남 창원마산회원구
165,경상남도 창원시 마산회원구 양덕동,2*,다가구,12m미만,129.27,148.00,202401,13,"22,500",개인,개인,1982,양덕동18길,-,중개거래,경남 창원시마산회원구
166,경상남도 창원시 마산회원구 두척동,5**,단독,,98.97,156.00,202401,10,"12,000",개인,개인,1980,회성북9길,-,중개거래,경남 창원시마산회원구
167,경상남도 창원시 마산회원구 회원동,7*,단독,,128.12,150.90,202401,04,"13,600",개인,개인,1977,회원동27길,-,중개거래,경남 창원시마산회원구
168,경상남도 창원시 마산회원구 회원동,1**,단독,25m이상,123.68,105.00,202401,03,"25,000",개인,개인,1988,3·15대로,-,직거래,-
169,경상남도 창원시 마산회원구 합성동,1**,단독,8m미만,162.02,127.80,202401,02,"17,500",개인,개인,1989,합성동6길,-,직거래,-
