NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
196,경상남도 창원시 진해구 익선동,*,단독,8m미만,45.62,89.20,202108,06,"7,900",-,-,1938,편백로14번길,-,-,-
197,경상남도 창원시 진해구 용원동,1***,다가구,12m미만,493.18,281.10,202108,05,"80,000",-,-,2017,용원북로5번길,-,-,-
198,경상남도 창원시 진해구 경화동,1***,단독,8m미만,84.13,171.60,202108,05,"15,800",-,-,1978,진해대로,-,-,-
199,경상남도 창원시 진해구 태평동,4*,단독,25m이상,150.08,79.30,202108,04,"23,000",-,-,1972,백구로,-,-,-
200,경상남도 창원시 진해구 제황산동,2*,단독,8m미만,78.97,162.00,202108,03,"10,100",-,-,1992,인사로30번길,-,-,-
201,경상남도 창원시 진해구 석동,8*,다가구,12m미만,436.08,217.10,202108,03,"65,500",-,-,2012,동진로35번길,-,-,-
202,경상남도 창원시 진해구 태백동,1*,단독,8m미만,35.75,79.00,202107,31,"14,460",-,-,1983,대야로,-,-,-
203,경상남도 창원시 진해구 이동,6**,단독,8m미만,192.33,183.10,202107,31,"23,500",-,-,1995,충장로406번길,-,-,-
204,경상남도 창원시 진해구 숭인동,*,단독,25m이상,91.70,119.00,202107,30,"8,400",-,-,1992,중원로,20220104,-,-
205,경상남도 창원시 진해구 마천동,5*,단독,8m미만,76.77,235.00,202107,30,"12,300",-,-,1987,웅동로111번길,-,-,-
206,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,34.81,94.90,202107,29,"16,380",-,-,1954,대야남로45번길,-,-,-
207,경상남도 창원시 진해구 여좌동,8**,단독,12m미만,58.76,138.20,202107,29,"30,888",-,-,1980,대야로,20211201,-,-
208,경상남도 창원시 진해구 자은동,5**,단독,8m미만,79.07,241.00,202107,28,"70,000",-,-,1988,진해대로989번길,-,-,-
209,경상남도 창원시 진해구 용원동,1***,다가구,25m이상,494.11,253.50,202107,28,"77,500",-,-,2011,용원중로26번길,-,-,-
210,경상남도 창원시 진해구 이동,6**,단독,8m미만,93.87,196.40,202107,28,"26,000",-,-,1997,충장로426번길,-,-,-
211,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,67.14,128.60,202107,26,"10,500",-,-,1979,여좌로89번길,-,-,-
212,경상남도 창원시 진해구 이동,6**,단독,8m미만,99.28,224.90,202107,25,"23,000",-,-,1994,충장로468번길,-,-,-
213,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,438.48,205.70,202107,21,"54,500",-,-,2012,안청남로22번길,-,-,-
214,경상남도 창원시 진해구 자은동,9**,다가구,12m미만,428.41,235.00,202107,21,"59,000",-,-,2011,자은로64번길,-,-,-
215,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,50.94,113.40,202107,21,"22,100",-,-,1981,대야남로45번길,20210903,-,-
216,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,48.03,91.90,202107,21,"10,000",-,-,1974,여좌로15번길,-,-,-
217,경상남도 창원시 진해구 경화동,1***,단독,8m미만,57.67,106.00,202107,20,"12,800",-,-,1984,조천북로,-,-,-
218,경상남도 창원시 진해구 경화동,1***,단독,8m미만,72.64,138.40,202107,20,"8,000",-,-,1985,충장로289번길,-,-,-
219,경상남도 창원시 진해구 이동,5**,단독,8m미만,68.30,120.00,202107,20,"13,600",-,-,1978,충장로364번나길,-,-,-
220,경상남도 창원시 진해구 여좌동,9*,단독,25m미만,75.81,120.50,202107,19,"11,300",-,-,1976,여좌로,-,-,-
221,경상남도 창원시 진해구 경화동,1***,단독,8m미만,91.70,162.00,202107,19,"17,400",-,-,1974,충장로245번길,-,-,-
222,경상남도 창원시 진해구 석동,6**,다가구,12m미만,416.48,252.80,202107,17,"66,000",-,-,2008,석동로75번길,-,-,-
223,경상남도 창원시 진해구 경화동,1***,단독,8m미만,79.47,212.00,202107,17,"18,300",-,-,1995,조천북로85번길,-,-,-
224,경상남도 창원시 진해구 태백동,1*,단독,8m미만,64.56,142.00,202107,16,"21,078",-,-,1974,대야남로51번길,-,-,-
225,경상남도 창원시 진해구 경화동,1***,단독,8m미만,27.61,43.20,202107,15,"2,900",-,-,1968,중초로15번길,-,-,-
226,경상남도 창원시 진해구 여좌동,1**,단독,8m미만,25.79,27.70,202107,13,"2,000",-,-,1960,여좌로56번길,-,-,-
227,경상남도 창원시 진해구 여좌동,1**,단독,12m미만,130.91,141.10,202107,12,"18,500",-,-,1979,여좌남로41번길,-,-,-
228,경상남도 창원시 진해구 태백동,1*,단독,8m미만,42.25,99.00,202107,12,"9,500",-,-,1970,대야남로51번길,-,-,-
229,경상남도 창원시 진해구 경화동,1***,단독,12m미만,87.90,235.00,202107,06,"26,500",-,-,2002,진해대로660번길,-,-,-
230,경상남도 창원시 진해구 자은동,6**,단독,25m이상,815.70,418.00,202107,06,"242,000",-,-,2012,풍호로,-,-,-
231,경상남도 창원시 진해구 소사동,*,단독,8m미만,109.78,427.00,202107,05,"20,000",-,-,1991,소사천로18번길,20210723,-,-
232,경상남도 창원시 진해구 소사동,*,단독,8m미만,109.78,245.00,202107,05,"15,500",-,-,1991,소사천로18번길,-,-,-
233,경상남도 창원시 진해구 남문동,1***,다가구,12m미만,418.67,279.00,202107,04,"98,000",-,-,2017,웅천동로1번길,-,-,-
234,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,457.48,198.70,202107,03,"56,000",-,-,2005,안청로34번길,-,-,-
235,경상남도 창원시 진해구 태백동,1*,단독,8m미만,75.30,155.00,202107,03,"26,340",-,-,1978,대야남로,-,-,-
236,경상남도 창원시 진해구 풍호동,1**,단독,12m미만,94.54,109.00,202107,03,"18,000",-,-,2005,천자로373번길,-,-,-
237,경상남도 창원시 진해구 대영동,*,단독,25m이상,34.20,39.70,202107,02,"2,600",-,-,2002,중원로,-,-,-
238,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,65.79,47.30,202106,30,"2,300",-,-,1962,충장로43번길,-,-,-
239,경상남도 창원시 진해구 여좌동,9**,단독,12m미만,95.16,142.80,202106,29,"31,657",-,-,1969,대야로36번길,-,-,-
240,경상남도 창원시 진해구 속천동,*,단독,12m미만,150.35,123.20,202106,29,"14,000",-,-,1994,속천로52번길,-,-,-
241,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,62.07,61.50,202106,28,"7,200",-,-,2009,대야남로51번길,-,-,-
242,경상남도 창원시 진해구 경화동,1***,다가구,8m미만,305.97,163.30,202106,28,"26,000",-,-,2006,충장로,-,-,-
243,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,20.54,35.90,202106,26,"5,200",-,-,1991,대야남로51번길,-,-,-
244,경상남도 창원시 진해구 경화동,1***,단독,12m미만,121.66,119.00,202106,25,"12,500",-,-,1993,조천로13번길,-,-,-
245,경상남도 창원시 진해구 여좌동,9**,단독,12m미만,110.92,123.50,202106,25,"29,168",-,-,1988,대야로,-,-,-
246,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,52.89,125.60,202106,24,"5,000",-,-,1969,여명로,-,-,-
247,경상남도 창원시 진해구 이동,6**,단독,12m미만,109.08,208.60,202106,22,"26,200",-,-,1992,이동로28번길,-,-,-
248,경상남도 창원시 진해구 경화동,1***,단독,12m미만,149.22,161.80,202106,21,"16,300",-,-,1989,충장로245번길,-,-,-
249,경상남도 창원시 진해구 이동,3**,다가구,8m미만,365.68,193.00,202106,19,"62,000",-,-,2012,해원로8번길,-,-,-
250,경상남도 창원시 진해구 경화동,8**,다가구,12m미만,371.65,217.00,202106,16,"50,000",-,-,2012,경화시장로45번길,-,-,-
251,경상남도 창원시 진해구 여좌동,7**,단독,12m미만,119.76,126.00,202106,16,"21,000",-,-,1998,여좌남로16번길,-,-,-
252,경상남도 창원시 진해구 남문동,1***,단독,12m미만,84.81,227.70,202106,15,"34,000",-,-,2014,웅천서로82번길,-,-,-
253,경상남도 창원시 진해구 여좌동,*,단독,12m미만,115.70,273.30,202106,14,"48,000",-,-,1954,여좌천로,-,-,-
254,경상남도 창원시 진해구 경화동,1***,단독,12m미만,51.40,70.70,202106,14,"5,000",-,-,1938,경화로7번길,-,-,-
255,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,42.98,99.50,202106,11,"17,500",-,-,1960,대야남로45번길,-,-,-
256,경상남도 창원시 진해구 이동,6**,다가구,25m미만,264.39,177.60,202106,10,"59,900",-,-,2012,동진로,-,-,-
257,경상남도 창원시 진해구 장천동,*,단독,8m미만,231.69,529.00,202106,09,"90,000",-,-,1985,진해대로1099번길,-,-,-
258,경상남도 창원시 진해구 충무동,2*,단독,8m미만,199.23,185.10,202106,07,"22,000",-,-,1989,충장로176번길,-,-,-
259,경상남도 창원시 진해구 여좌동,*,단독,12m미만,42.15,241.40,202106,07,"27,500",-,-,1944,여좌로99번라길,-,-,-
260,경상남도 창원시 진해구 청안동,2**,단독,8m미만,77.14,172.00,202106,07,"9,000",-,-,1973,청안로233번길,-,-,-
261,경상남도 창원시 진해구 석동,4**,단독,8m미만,68.63,147.00,202106,03,"21,500",-,-,1982,돌리로15번길,-,-,-
262,경상남도 창원시 진해구 경화동,9**,단독,8m미만,103.10,419.00,202106,01,"29,000",-,-,2002,경화로26번길,-,-,-
263,경상남도 창원시 진해구 경화동,1***,단독,8m미만,89.99,571.00,202106,01,"68,500",-,-,2019,조천북로85번길,-,-,-
264,경상남도 창원시 진해구 대죽동,2*,단독,8m미만,55.40,145.00,202105,31,"6,500",-,-,1960,태평로92번안길,-,-,-
265,경상남도 창원시 진해구 숭인동,1*,단독,12m미만,121.51,148.80,202105,26,"14,200",-,-,1938,태평로8번길,-,-,-
266,경상남도 창원시 진해구 경화동,8**,단독,8m미만,164.97,264.00,202105,26,"26,500",-,-,1989,진해대로660번길,-,-,-
267,경상남도 창원시 진해구 제황산동,2*,단독,8m미만,78.03,228.00,202105,25,"6,250",-,-,1997,백구로6번길,-,-,-
268,경상남도 창원시 진해구 여좌동,9**,단독,12m미만,48.33,165.00,202105,25,"17,584",-,-,1971,,-,-,-
269,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,51.74,155.40,202105,24,"24,500",-,-,1955,대야남로51번길,-,-,-
270,경상남도 창원시 진해구 남양동,2**,단독,12m미만,49.39,145.10,202105,24,"26,000",-,-,1987,남영로452번길,-,-,-
271,경상남도 창원시 진해구 태백동,1*,단독,8m미만,29.70,60.00,202105,23,"18,000",-,-,1970,대야남로67번길,-,-,-
272,경상남도 창원시 진해구 경화동,1***,단독,12m미만,53.41,90.10,202105,22,"10,800",-,-,1975,충장로297번길,-,-,-
273,경상남도 창원시 진해구 제덕동,1**,단독,8m미만,79.37,201.00,202105,21,"16,500",-,-,1999,제덕로179번길,-,-,-
274,경상남도 창원시 진해구 남양동,2**,단독,8m미만,99.93,704.00,202105,21,"37,300",-,-,2010,남영로467번길,-,-,-
275,경상남도 창원시 진해구 경화동,1***,단독,8m미만,61.95,111.40,202105,21,"5,300",-,-,1977,충장로,-,-,-
276,경상남도 창원시 진해구 소사동,1**,단독,8m미만,85.68,362.00,202105,20,"26,800",-,-,2008,소사천로26번길,-,-,-
277,경상남도 창원시 진해구 경화동,1***,단독,25m이상,58.51,112.40,202105,20,"10,000",-,-,1977,태백로,-,-,-
278,경상남도 창원시 진해구 자은동,7**,단독,8m미만,141.35,430.00,202105,20,"67,000",-,-,1989,진해대로989번길,-,-,-
279,경상남도 창원시 진해구 경화동,1***,단독,8m미만,58.97,102.90,202105,20,"9,700",-,-,1982,경화로29번길,-,-,-
280,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,31.24,179.70,202105,19,"22,500",-,-,1960,대야남로35번길,-,-,-
281,경상남도 창원시 진해구 여좌동,7**,단독,12m미만,71.39,119.00,202105,17,"7,000",-,-,1974,여명로16번길,-,-,-
282,경상남도 창원시 진해구 남양동,1**,단독,8m미만,173.13,314.00,202105,17,"32,500",-,-,1999,월남로30번길,-,-,-
283,경상남도 창원시 진해구 경화동,1***,단독,8m미만,78.75,163.80,202105,16,"12,000",-,-,1977,중초로,20210518,-,-
284,경상남도 창원시 진해구 충의동,5*,단독,12m미만,197.85,392.10,202105,14,"35,000",-,-,1973,중원동로10번길,-,-,-
285,경상남도 창원시 진해구 이동,6**,다가구,8m미만,342.13,228.40,202105,13,"48,500",-,-,2009,충장로468번길,-,-,-
286,경상남도 창원시 진해구 청안동,4**,단독,8m미만,60.96,137.00,202105,12,"12,200",-,-,1986,청안로170번길,-,-,-
287,경상남도 창원시 진해구 청안동,4**,단독,8m미만,69.75,248.00,202105,11,"12,500",-,-,2000,청안로170번길,-,-,-
288,경상남도 창원시 진해구 경화동,3**,단독,8m미만,37.42,152.00,202105,11,"14,800",-,-,1973,충장로305번길,-,-,-
289,경상남도 창원시 진해구 용원동,1***,단독,25m미만,512.84,282.20,202105,11,"61,000",-,-,2014,용원북로11번길,-,-,-
290,경상남도 창원시 진해구 경화동,6*,단독,8m미만,113.74,142.00,202105,10,"8,500",-,-,1994,충장로337번길,-,-,-
291,경상남도 창원시 진해구 이동,5**,단독,8m미만,79.25,139.00,202105,10,"13,000",-,-,1988,충장로364번나길,-,-,-
292,경상남도 창원시 진해구 안곡동,*,단독,8m미만,92.91,189.00,202105,09,"23,500",-,-,1991,속천로,-,-,-
293,경상남도 창원시 진해구 경화동,6**,단독,8m미만,78.74,162.00,202105,08,"17,000",-,-,1938,경화로33번길,-,-,-
294,경상남도 창원시 진해구 이동,5**,단독,8m미만,49.59,106.00,202105,07,"7,000",-,-,1973,충장로467번길,-,-,-
295,경상남도 창원시 진해구 경화동,1***,단독,8m미만,49.18,139.00,202105,07,"19,300",-,-,2014,진해대로,-,-,-
296,경상남도 창원시 진해구 여좌동,9**,단독,12m미만,76.29,106.40,202105,06,"23,000",-,-,1952,대야남로,-,-,-
297,경상남도 창원시 진해구 경화동,9**,단독,12m미만,90.54,93.00,202105,05,"16,000",-,-,1999,충장로345번길,-,-,-
298,경상남도 창원시 진해구 대죽동,1*,단독,8m미만,78.81,169.00,202105,04,"15,500",-,-,2015,속천로84번길,-,-,-
299,경상남도 창원시 진해구 태백동,1*,단독,8m미만,72.66,63.00,202105,04,"22,564",-,-,1993,대야로66번길,-,-,-
300,경상남도 창원시 진해구 북부동,9*,단독,8m미만,82.76,332.00,202105,04,"26,500",-,-,1990,웅천로159번길,-,-,-
301,경상남도 창원시 진해구 경화동,1***,단독,12m미만,146.93,145.20,202105,04,"21,800",-,-,1977,진해대로624번길,-,-,-
302,경상남도 창원시 진해구 청안동,4**,단독,8m미만,62.93,223.00,202105,03,"13,200",-,-,1930,청안로170번길,-,-,-
303,경상남도 창원시 진해구 안골동,1**,단독,8m미만,74.02,410.00,202105,03,"34,000",-,-,1987,안골로220번나길,-,-,-
304,경상남도 창원시 진해구 제황산동,2*,단독,8m미만,165.71,162.00,202105,01,"20,000",-,-,1976,인사로30번길,-,-,-
305,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,431.73,209.10,202105,01,"64,000",-,-,2014,안청로4번길,-,-,-
306,경상남도 창원시 진해구 덕산동,6*,단독,12m미만,180.57,185.00,202104,30,"28,000",-,-,1987,덕산로40번길,-,-,-
307,경상남도 창원시 진해구 여좌동,1**,단독,25m미만,86.01,148.80,202104,28,"18,800",-,-,1958,여좌남로,-,-,-
308,경상남도 창원시 진해구 여좌동,*,단독,8m미만,62.68,167.50,202104,28,"6,800",-,-,1977,여좌로118번다길,-,-,-
309,경상남도 창원시 진해구 남문동,8**,단독,12m미만,107.44,203.00,202104,28,"26,500",-,-,2009,웅천중로45번길,-,-,-
310,경상남도 창원시 진해구 속천동,*,단독,12m미만,39.67,19.90,202104,28,"2,750",-,-,1955,속천로52번길,-,-,-
311,경상남도 창원시 진해구 경화동,1***,단독,8m미만,66.91,141.30,202104,26,"14,000",-,-,1976,경화로37번길,-,-,-
312,경상남도 창원시 진해구 이동,5**,단독,8m미만,69.82,130.00,202104,23,"11,500",-,-,1978,충장로364번나길,-,-,-
313,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,51.67,92.80,202104,22,"8,000",-,-,1973,여좌로83번길,-,-,-
314,경상남도 창원시 진해구 경화동,1***,단독,8m미만,65.59,90.50,202104,22,"5,800",-,-,1977,경화로37번길,-,-,-
315,경상남도 창원시 진해구 경화동,9**,단독,8m미만,83.87,186.00,202104,22,"17,500",-,-,1989,병암로7번길,-,-,-
316,경상남도 창원시 진해구 여좌동,7**,단독,12m미만,159.05,124.30,202104,17,"27,500",-,-,1996,여명로16번길,-,-,-
317,경상남도 창원시 진해구 태백동,6*,단독,8m미만,93.00,184.00,202104,17,"12,000",-,-,2002,여좌천로166번길,-,-,-
318,경상남도 창원시 진해구 경화동,3**,단독,8m미만,84.95,159.00,202104,15,"14,000",-,-,1987,경화로15번길,-,-,-
319,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,51.74,155.40,202104,15,"24,500",-,-,1955,대야남로51번길,20210527,-,-
320,경상남도 창원시 진해구 이동,6*,단독,25m미만,60.65,139.00,202104,13,"10,700",-,-,1990,충장로455번길,-,-,-
321,경상남도 창원시 진해구 제덕동,6**,단독,8m미만,50.07,212.00,202104,12,"10,500",-,-,1926,제덕로,-,-,-
322,경상남도 창원시 진해구 대장동,6*,단독,8m미만,68.60,344.00,202104,11,"19,000",-,-,1993,대장로,-,-,-
323,경상남도 창원시 진해구 경화동,2**,단독,8m미만,77.22,152.00,202104,11,"13,500",-,-,1973,경화로16번길,-,-,-
324,경상남도 창원시 진해구 태백동,1*,단독,8m미만,17.80,78.00,202104,11,"10,756",-,-,2002,대야로66번길,-,-,-
325,경상남도 창원시 진해구 경화동,8**,단독,8m미만,145.19,186.00,202104,10,"30,000",-,-,1989,진해대로650번길,-,-,-
326,경상남도 창원시 진해구 여좌동,4**,단독,8m미만,100.47,416.30,202104,10,"35,000",-,-,1991,여좌천로120번길,-,-,-
327,경상남도 창원시 진해구 태백동,1*,단독,8m미만,56.41,132.00,202104,09,"20,368",-,-,1982,대야로66번길,-,-,-
328,경상남도 창원시 진해구 대흥동,2*,단독,8m미만,130.50,115.60,202104,09,"12,000",-,-,1993,벚꽃로50번안길,-,-,-
329,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,45.49,74.70,202104,07,"3,000",-,-,1973,대야로,-,-,-
330,경상남도 창원시 진해구 석동,1**,단독,12m미만,149.74,205.60,202104,07,"46,000",-,-,2008,동진로35번길,-,-,-
331,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,45.00,119.40,202104,03,"14,300",-,-,1990,대야남로45번길,-,-,-
332,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,27.11,50.60,202104,03,"2,000",-,-,1938,여좌로58번길,-,-,-
333,경상남도 창원시 진해구 이동,6**,단독,8m미만,99.27,188.50,202104,03,"18,700",-,-,1992,충장로450번길,-,-,-
334,경상남도 창원시 진해구 석동,6**,다가구,12m미만,392.55,237.10,202104,02,"71,500",-,-,2012,석동로67번길,-,-,-
335,경상남도 창원시 진해구 자은동,8**,단독,8m미만,65.67,120.00,202104,01,"12,500",-,-,1985,덕산로,-,-,-
336,경상남도 창원시 진해구 태백동,6*,단독,8m미만,30.30,100.00,202104,01,"4,500",-,-,1971,여좌천로174번길,-,-,-
337,경상남도 창원시 진해구 석동,2**,단독,12m미만,135.30,213.00,202104,01,"44,900",-,-,2004,동진로35번길,-,-,-
338,경상남도 창원시 진해구 태백동,6*,단독,8m미만,46.30,100.00,202104,01,"6,000",-,-,1972,여좌천로166번길,-,-,-
339,경상남도 창원시 진해구 충의동,4*,단독,12m미만,62.81,148.80,202103,31,"7,200",-,-,1940,중원동로10번길,-,-,-
340,경상남도 창원시 진해구 명동,4**,단독,25m미만,70.73,310.30,202103,30,"90,000",-,-,1930,명동로,-,-,-
341,경상남도 창원시 진해구 경화동,3**,단독,8m미만,120.78,155.00,202103,29,"17,500",-,-,1988,경화로15번길,-,-,-
342,경상남도 창원시 진해구 이동,6**,단독,12m미만,189.18,207.20,202103,24,"40,000",-,-,1994,충장로468번길,-,-,-
343,경상남도 창원시 진해구 경화동,1***,단독,8m미만,86.12,215.10,202103,23,"16,200",-,-,1979,충장로273번길,-,-,-
344,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,141.89,168.60,202103,22,"23,250",-,-,1987,여좌로15번길,-,-,-
345,경상남도 창원시 진해구 여좌동,3*,단독,8m미만,47.51,146.60,202103,22,"5,500",-,-,1945,여좌로118번나길,-,-,-
346,경상남도 창원시 진해구 경화동,1***,단독,8m미만,132.79,247.60,202103,22,"22,000",-,-,1979,중초로29번길,-,-,-
347,경상남도 창원시 진해구 제덕동,5**,단독,8m미만,127.87,433.00,202103,22,"15,500",-,-,1991,제덕로234번길,-,-,-
348,경상남도 창원시 진해구 가주동,5*,단독,12m미만,161.21,960.00,202103,22,"70,000",-,-,1996,가주로,-,-,-
349,경상남도 창원시 진해구 석동,6**,다가구,12m미만,390.94,236.60,202103,20,"52,000",-,-,2010,석동로59번길,-,-,-
350,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,422.74,198.20,202103,19,"55,000",-,-,2011,안청로34번길,-,-,-
351,경상남도 창원시 진해구 남문동,4**,단독,8m미만,72.73,93.00,202103,19,"13,700",-,-,1972,웅천동로49번길,-,-,-
352,경상남도 창원시 진해구 태평동,8*,단독,8m미만,62.25,101.50,202103,19,"5,200",-,-,1974,태평로,-,-,-
353,경상남도 창원시 진해구 청안동,2**,단독,8m미만,49.82,205.00,202103,18,"13,500",-,-,2009,청안로,-,-,-
354,경상남도 창원시 진해구 용원동,1***,단독,12m미만,175.15,294.40,202103,17,"37,500",-,-,2006,,-,-,-
355,경상남도 창원시 진해구 풍호동,7**,단독,8m미만,38.02,122.00,202103,17,"5,077",-,-,1938,덕산로46번길,-,-,-
356,경상남도 창원시 진해구 석동,1**,단독,25m미만,231.06,199.90,202103,17,"42,000",-,-,1996,석동로30번길,-,-,-
357,경상남도 창원시 진해구 안골동,3**,단독,12m미만,83.00,276.20,202103,16,"34,800",-,-,1999,안골로298번길,-,-,-
358,경상남도 창원시 진해구 충의동,*,단독,12m미만,63.68,158.70,202103,16,"18,000",-,-,1938,중원로16번길,20211205,-,-
359,경상남도 창원시 진해구 경화동,2**,단독,8m미만,22.21,152.00,202103,13,"12,000",-,-,1945,경화로16번길,-,-,-
360,경상남도 창원시 진해구 여좌동,3*,단독,8m미만,112.28,221.80,202103,13,"18,000",-,-,1979,여좌로118번나길,-,-,-
361,경상남도 창원시 진해구 자은동,1***,단독,12m미만,49.25,241.00,202103,11,"18,000",-,-,1988,냉천로129번길,-,-,-
362,경상남도 창원시 진해구 경화동,1***,단독,12m미만,88.37,174.00,202103,11,"22,000",-,-,1997,조천로31번길,-,-,-
363,경상남도 창원시 진해구 북부동,5**,단독,8m미만,50.80,119.00,202103,10,"9,600",-,-,2018,웅천로159번길,-,-,-
364,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,38.54,79.50,202103,09,"17,157",-,-,1970,대야남로,-,-,-
365,경상남도 창원시 진해구 여좌동,9**,단독,8m미만,63.60,99.20,202103,09,"16,225",-,-,2002,대야남로,-,-,-
366,경상남도 창원시 진해구 경화동,1***,단독,8m미만,66.86,133.00,202103,08,"17,000",-,-,2012,조천북로80번길,-,-,-
367,경상남도 창원시 진해구 여좌동,9**,단독,12m미만,115.08,150.00,202103,07,"23,104",-,-,1985,대야로,-,-,-
368,경상남도 창원시 진해구 이동,5**,단독,25m미만,67.82,106.00,202103,06,"19,000",-,-,1999,병암로,-,-,-
369,경상남도 창원시 진해구 경화동,1***,단독,8m미만,97.62,171.40,202103,05,"16,000",-,-,2001,충장로,-,-,-
370,경상남도 창원시 진해구 여좌동,9*,단독,8m미만,75.34,130.90,202103,05,"17,700",-,-,1977,여좌로89번길,-,-,-
371,경상남도 창원시 진해구 용원동,1***,단독,12m미만,234.62,213.00,202103,04,"45,000",-,-,1998,용원중로37번길,-,-,-
372,경상남도 창원시 진해구 여좌동,7**,단독,12m미만,194.09,128.90,202103,04,"25,000",-,-,2019,여좌남로24번길,-,-,-
373,경상남도 창원시 진해구 제황산동,2*,단독,12m미만,59.34,116.00,202103,02,"7,800",-,-,1977,제황로,-,-,-
374,경상남도 창원시 진해구 여좌동,8**,단독,8m미만,137.01,142.90,202102,28,"14,000",-,-,1991,태백서로13번길,-,-,-
375,경상남도 창원시 진해구 충의동,4*,단독,12m미만,99.00,89.30,202102,27,"14,800",-,-,2002,중원동로10번길,-,-,-
376,경상남도 창원시 진해구 경화동,6**,단독,8m미만,46.35,76.00,202102,26,"7,500",-,-,1970,경화로29번길,-,-,-
377,경상남도 창원시 진해구 경화동,1***,단독,8m미만,181.03,168.80,202102,25,"27,000",-,-,2003,진해대로583번길,-,-,-
378,경상남도 창원시 진해구 안골동,3**,다가구,25m미만,464.48,211.70,202102,24,"87,000",-,-,2017,안청로,-,-,-
379,경상남도 창원시 진해구 석동,6**,단독,12m미만,233.24,209.10,202102,24,"53,000",-,-,2005,석동로59번길,-,-,-
380,경상남도 창원시 진해구 경화동,1***,단독,12m미만,119.89,115.20,202102,24,"15,000",-,-,1990,중초로23번길,-,-,-
381,경상남도 창원시 진해구 충무동,2*,단독,8m미만,79.17,136.70,202102,24,"5,500",-,-,1976,인사로,-,-,-
382,경상남도 창원시 진해구 여좌동,8**,단독,12m미만,42.15,118.70,202102,22,"13,700",-,-,1970,태백서로14번길,-,-,-
383,경상남도 창원시 진해구 대영동,1*,단독,12m미만,29.09,62.80,202102,20,"4,650",-,-,1938,태평로8번길,-,-,-
384,경상남도 창원시 진해구 태백동,*,단독,12m미만,93.24,187.00,202102,19,"13,300",-,-,1981,태백서로,-,-,-
385,경상남도 창원시 진해구 여좌동,9*,단독,12m미만,67.80,58.20,202102,17,"8,000",-,-,1975,여좌천로,-,-,-
386,경상남도 창원시 진해구 여좌동,1**,단독,12m미만,149.46,137.80,202102,17,"15,000",-,-,1990,여좌남로67번길,-,-,-
387,경상남도 창원시 진해구 장천동,1**,단독,8m미만,172.47,466.00,202102,16,"43,800",-,-,1980,진해대로1162번길,-,-,-
388,경상남도 창원시 진해구 여좌동,7**,단독,8m미만,99.42,208.60,202102,11,"30,900",-,-,2015,여좌로21번길,-,-,-
389,경상남도 창원시 진해구 경화동,5**,단독,8m미만,100.02,155.00,202102,10,"15,300",-,-,1976,경화로25번길,-,-,-
390,경상남도 창원시 진해구 태백동,1*,단독,8m미만,57.20,101.80,202102,10,"15,100",-,-,1987,대야남로67번길,-,-,-
391,경상남도 창원시 진해구 제황산동,2*,단독,8m미만,72.16,162.00,202102,10,"7,000",-,-,1978,인사로36번길,-,-,-
392,경상남도 창원시 진해구 대죽동,3*,단독,12m미만,72.56,137.00,202102,10,"14,000",-,-,1989,태평로48번길,-,-,-
393,경상남도 창원시 진해구 안골동,3**,다가구,25m미만,455.90,211.60,202102,10,"62,000",-,-,2003,안청로,-,-,-
394,경상남도 창원시 진해구 가주동,6**,단독,8m미만,39.00,297.00,202102,09,"11,000",-,-,1935,가주로,-,-,-
395,경상남도 창원시 진해구 태백동,1*,단독,8m미만,57.20,101.80,202102,09,"15,100",-,-,1987,대야남로67번길,20210305,-,-
396,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,437.46,203.30,202102,09,"41,500",-,-,2005,안청남로40번길,-,-,-
397,경상남도 창원시 진해구 안골동,3**,다가구,12m미만,493.78,287.80,202102,08,"78,000",-,-,2015,안골로318번길,-,-,-
398,경상남도 창원시 진해구 마천동,5*,단독,8m미만,194.93,430.00,202102,08,"25,400",-,-,1988,웅동로111번길,-,-,-
