□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
175,경상남도 창원시 의창구 대산면 우암리,2**,단독,12m미만,70.61,209.00,202108,02,"12,500",-,-,2017,북부로,-,-,-
176,경상남도 창원시 의창구 팔용동,1**,단독,12m미만,320.44,252.80,202107,31,"42,000",-,-,1991,팔용로407번길,-,-,-
177,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,233.48,229.50,202107,30,"32,500",-,-,1991,봉곡로97번길,-,-,-
178,경상남도 창원시 의창구 북면 월계리,8*,단독,8m미만,81.66,385.00,202107,27,"16,500",-,-,2008,신촌본포로333번길,-,-,-
179,경상남도 창원시 의창구 대산면 모산리,6**,단독,8m미만,191.00,169.00,202107,25,"7,000",-,-,1996,진산대로528번길,-,-,-
180,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,413.23,557.70,202107,23,"68,000",-,-,1995,봉곡로93번길,-,-,-
181,경상남도 창원시 의창구 북면 마산리,8**,단독,8m미만,122.21,173.00,202107,23,"15,000",-,-,2019,마산길,-,-,-
182,경상남도 창원시 의창구 사림동,1**,다가구,12m미만,227.66,239.80,202107,23,"56,500",-,-,2009,사림로57번길,-,-,-
183,경상남도 창원시 의창구 동읍 덕산리,2**,단독,8m미만,134.27,269.00,202107,23,"16,000",-,-,1979,덕산길43번길,-,-,-
184,경상남도 창원시 의창구 사림동,1**,단독,12m미만,318.93,250.80,202107,22,"40,500",-,-,1994,사림로71번길,20211214,-,-
185,경상남도 창원시 의창구 동읍 송정리,1**,단독,8m미만,56.20,268.00,202107,22,"18,000",-,-,1920,자여로,-,-,-
186,경상남도 창원시 의창구 사림동,1**,단독,12m미만,318.93,250.80,202107,22,"40,500",-,-,1994,사림로71번길,-,-,-
187,경상남도 창원시 의창구 북면 외산리,3**,단독,8m미만,172.61,646.00,202107,20,"28,500",-,-,2010,외산로,-,-,-
188,경상남도 창원시 의창구 사림동,1**,다가구,12m미만,256.28,262.20,202107,18,"52,000",-,-,2010,사림로85번길,-,-,-
189,경상남도 창원시 의창구 북면 월촌리,8*,단독,8m미만,81.13,201.00,202107,17,"16,000",-,-,1990,백월로87번월촌길,-,-,-
190,경상남도 창원시 의창구 대산면 제동리,5**,단독,8m미만,83.55,330.00,202107,17,"24,300",-,-,1999,주남로434번길,-,-,-
191,경상남도 창원시 의창구 명서동,1**,단독,12m미만,299.80,234.00,202107,15,"26,900",-,-,1993,지귀로59번길,-,-,-
192,경상남도 창원시 의창구 봉곡동,8*,단독,12m미만,231.00,243.10,202107,14,"43,000",-,-,2002,봉곡로3번길,-,-,-
193,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,96.05,266.70,202107,12,"32,500",-,-,1986,봉곡로68번길,-,-,-
194,경상남도 창원시 의창구 도계동,4**,단독,12m미만,270.37,218.60,202107,09,"35,000",-,-,1992,태복산로7번길,-,-,-
195,경상남도 창원시 의창구 봉림동,7**,다가구,12m미만,446.65,249.00,202107,09,"86,000",-,-,2014,소봉로7번길,-,-,-
196,경상남도 창원시 의창구 대산면 우암리,6**,단독,8m미만,128.56,531.00,202107,08,"22,600",-,-,2014,우암로,-,-,-
197,경상남도 창원시 의창구 대산면 가술리,5**,단독,8m미만,41.32,306.00,202107,08,"9,300",-,-,1969,주남로327번길,-,-,-
198,경상남도 창원시 의창구 대산면 일동리,6**,단독,12m미만,97.59,443.60,202107,03,"28,000",-,-,2007,대산북로524번길,-,-,-
199,경상남도 창원시 의창구 소답동,1**,단독,8m미만,132.43,141.80,202107,03,"17,000",-,-,1984,의안로22번길,-,-,-
200,경상남도 창원시 의창구 동정동,2**,다가구,12m미만,393.79,250.00,202107,03,"60,000",-,-,2011,의창대로139번길,-,-,-
201,경상남도 창원시 의창구 소답동,1**,단독,12m미만,127.08,139.50,202107,02,"25,300",-,-,1989,읍성로79번길,-,-,-
202,경상남도 창원시 의창구 봉곡동,*,단독,12m미만,198.71,276.70,202106,30,"34,000",-,-,1988,서곡길,-,-,-
203,경상남도 창원시 의창구 봉곡동,1*,다가구,12m미만,247.56,255.50,202106,30,"49,000",-,-,2008,지귀로73번길,20211025,-,-
204,경상남도 창원시 의창구 소계동,7**,단독,12m미만,135.42,131.40,202106,30,"22,000",-,-,1986,소계로90번길,-,-,-
205,경상남도 창원시 의창구 소계동,7**,다가구,8m미만,577.52,333.30,202106,30,"60,000",-,-,2012,소계로94번길,-,-,-
206,경상남도 창원시 의창구 명서동,1*,단독,12m미만,247.30,317.20,202106,29,"37,000",-,-,1989,명지로10번길,-,-,-
207,경상남도 창원시 의창구 동정동,2**,다가구,8m미만,123.29,144.00,202106,29,"16,500",-,-,1983,서상로11번길,20210712,-,-
208,경상남도 창원시 의창구 명서동,1**,단독,12m미만,175.69,256.50,202106,28,"49,500",-,-,1988,명지로121번길,-,-,-
209,경상남도 창원시 의창구 명서동,1**,단독,12m미만,280.85,253.10,202106,27,"30,000",-,-,1991,명서로89번길,-,-,-
210,경상남도 창원시 의창구 명서동,1**,단독,12m미만,251.50,265.70,202106,26,"40,000",-,-,1991,명지로,-,-,-
211,경상남도 창원시 의창구 명서동,1**,단독,12m미만,153.10,238.10,202106,26,"36,750",-,-,1986,명지로94번길,-,-,-
212,경상남도 창원시 의창구 봉곡동,6*,단독,12m미만,196.64,288.10,202106,26,"36,500",-,-,1984,창이대로205번길,-,-,-
213,경상남도 창원시 의창구 북면 신촌리,6**,단독,8m미만,97.57,635.00,202106,24,"35,000",-,-,2021,신리길,20210722,-,-
214,경상남도 창원시 의창구 북면 신촌리,6**,단독,8m미만,97.57,546.00,202106,24,"34,000",-,-,2021,신리길,-,-,-
215,경상남도 창원시 의창구 사림동,9*,단독,12m미만,372.15,254.00,202106,24,"74,000",-,-,2012,창이대로383번길,-,-,-
216,경상남도 창원시 의창구 북면 신촌리,6**,단독,8m미만,97.57,724.00,202106,24,"35,000",-,-,2021,신리길,20210817,-,-
217,경상남도 창원시 의창구 사림동,1**,다가구,12m미만,230.24,261.30,202106,24,"35,000",-,-,1992,사림로57번길,-,-,-
218,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,279.93,295.40,202106,23,"49,500",-,-,2002,봉곡로97번길,-,-,-
219,경상남도 창원시 의창구 동정동,2**,다가구,8m미만,123.29,144.00,202106,22,"16,500",-,-,1983,서상로11번길,-,-,-
220,경상남도 창원시 의창구 도계동,3**,단독,25m미만,429.41,181.30,202106,21,"85,000",-,-,1990,도계로,-,-,-
221,경상남도 창원시 의창구 명서동,1**,다가구,12m미만,232.01,263.60,202106,19,"42,000",-,-,1997,명서로89번길,-,-,-
222,경상남도 창원시 의창구 명서동,2*,단독,12m미만,198.02,295.80,202106,17,"37,000",-,-,1989,태복산로,-,-,-
223,경상남도 창원시 의창구 명서동,1**,단독,25m미만,198.67,242.60,202106,15,"29,000",-,-,1990,원이대로200번길,-,-,-
224,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,189.83,252.90,202106,14,"35,500",-,-,1990,봉곡로4번길,-,-,-
225,경상남도 창원시 의창구 대산면 가술리,1**,단독,8m미만,47.84,572.00,202106,14,"13,000",-,-,1985,가술길34번길,-,-,-
226,경상남도 창원시 의창구 명서동,1**,단독,12m미만,160.05,270.00,202106,10,"33,500",-,-,1988,지귀로59번길,-,-,-
227,경상남도 창원시 의창구 명서동,1**,단독,12m미만,110.90,254.90,202106,10,"30,120",-,-,1986,창이대로113번길,-,-,-
228,경상남도 창원시 의창구 명서동,1**,단독,12m미만,303.23,255.40,202106,10,"31,000",-,-,1989,명서로107번길,-,-,-
229,경상남도 창원시 의창구 북면 화천리,2**,단독,8m미만,71.85,340.00,202106,10,"20,250",-,-,1988,구룡로544번길,-,-,-
230,경상남도 창원시 의창구 명서동,1**,단독,12m미만,200.86,206.00,202106,04,"27,500",-,-,1989,우곡로85번길,-,-,-
231,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,304.72,478.90,202106,04,"60,000",-,-,1994,봉곡로93번길,-,-,-
232,경상남도 창원시 의창구 도계동,3**,단독,8m미만,61.16,111.20,202106,03,"15,000",-,-,1977,도계로8번길,-,-,-
233,경상남도 창원시 의창구 명서동,5*,다가구,12m미만,345.99,275.00,202106,03,"33,300",-,-,1991,명서로69번길,-,-,-
234,경상남도 창원시 의창구 대산면 제동리,3**,단독,12m미만,82.65,441.00,202106,02,"20,000",-,-,1980,제동길42번길,-,-,-
235,경상남도 창원시 의창구 북면 상천리,5**,단독,8m미만,117.24,982.00,202105,31,"29,000",-,-,2011,온천로580번길,20210722,-,-
236,경상남도 창원시 의창구 북면 상천리,5**,단독,8m미만,117.24,982.00,202105,31,"29,000",-,-,2011,온천로580번길,-,-,-
237,경상남도 창원시 의창구 명서동,1**,단독,12m미만,299.80,234.00,202105,29,"26,900",-,-,1993,지귀로59번길,20210811,-,-
238,경상남도 창원시 의창구 동읍 봉강리,1**,단독,8m미만,122.48,482.00,202105,27,"38,000",-,-,2016,동읍로1141번길,-,-,-
239,경상남도 창원시 의창구 명서동,1**,단독,12m미만,262.38,279.70,202105,25,"51,500",-,-,1992,명서로89번길,-,-,-
240,경상남도 창원시 의창구 소답동,1**,단독,12m미만,188.54,174.20,202105,25,"52,000",-,-,1988,의안로12번길,-,-,-
241,경상남도 창원시 의창구 동정동,3**,단독,8m미만,158.51,147.00,202105,25,"25,600",-,-,2000,동정길,-,-,-
242,경상남도 창원시 의창구 대산면 제동리,4**,단독,8m미만,208.04,225.00,202105,24,"18,800",-,-,2007,주남로400번길,-,-,-
243,경상남도 창원시 의창구 명서동,1**,단독,12m미만,164.05,243.00,202105,24,"24,500",-,-,1991,지귀로59번길,-,-,-
244,경상남도 창원시 의창구 동정동,2**,단독,12m미만,191.98,244.00,202105,21,"19,000",-,-,1988,서상로25번길,-,-,-
245,경상남도 창원시 의창구 동읍 신방리,3**,단독,8m미만,93.53,179.60,202105,21,"9,500",-,-,1999,동읍로213번길,-,-,-
246,경상남도 창원시 의창구 팔용동,8*,단독,25m미만,354.66,248.70,202105,20,"78,000",-,-,1996,사화로,20210609,-,-
247,경상남도 창원시 의창구 팔용동,8*,단독,25m미만,354.66,248.70,202105,20,"78,000",-,-,1996,사화로,-,-,-
248,경상남도 창원시 의창구 동읍 용강리,3**,단독,8m미만,36.00,462.00,202105,20,"3,950",-,-,1994,의창대로,-,-,-
249,경상남도 창원시 의창구 명서동,1**,단독,12m미만,186.40,242.40,202105,17,"28,000",-,-,1986,창이대로95번길,-,-,-
250,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,279.93,295.40,202105,12,"49,500",-,-,2002,봉곡로97번길,20210623,-,-
251,경상남도 창원시 의창구 봉곡동,1**,다가구,25m미만,198.29,294.90,202105,10,"63,000",-,-,1990,봉곡로124번길,-,-,-
252,경상남도 창원시 의창구 대산면 제동리,3**,단독,8m미만,41.65,224.00,202105,07,"7,500",-,-,1935,제동길,-,-,-
253,경상남도 창원시 의창구 대산면 일동리,5**,단독,8m미만,48.93,430.00,202105,07,"13,000",-,-,1935,갈전로119번길,-,-,-
254,경상남도 창원시 의창구 팔용동,1**,단독,12m미만,298.38,266.70,202105,05,"45,200",-,-,1993,사화로34번길,-,-,-
255,경상남도 창원시 의창구 북면 상천리,3**,단독,8m미만,75.84,545.00,202105,04,"18,300",-,-,1998,온천로643번길,-,-,-
256,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,175.54,222.50,202105,04,"38,000",-,-,1989,창이대로283번길,-,-,-
257,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,260.47,269.40,202105,04,"60,000",-,-,2011,창이대로333번길,-,-,-
258,경상남도 창원시 의창구 서상동,6**,단독,8m미만,83.52,403.70,202105,04,"73,750",-,-,2013,,-,-,-
259,경상남도 창원시 의창구 북면 마산리,2**,단독,8m미만,22.80,127.00,202105,03,"3,000",-,-,1973,신촌본포로,-,-,-
260,경상남도 창원시 의창구 사림동,9*,단독,12m미만,255.20,257.90,202105,02,"58,000",-,-,2015,사림로8번길,-,-,-
261,경상남도 창원시 의창구 대산면 유등리,8**,단독,8m미만,199.31,992.00,202105,01,"30,500",-,-,2009,유등남길40번길,-,-,-
262,경상남도 창원시 의창구 사림동,1**,단독,12m미만,198.68,250.50,202105,01,"30,500",-,-,1992,창이대로369번길,-,-,-
263,경상남도 창원시 의창구 북면 무곡리,9**,단독,8m미만,90.61,394.00,202105,01,"24,650",-,-,2009,운무로681번길,-,-,-
264,경상남도 창원시 의창구 명서동,1**,단독,12m미만,228.05,246.10,202104,30,"24,000",-,-,1991,원이대로206번길,-,-,-
265,경상남도 창원시 의창구 명서동,*,단독,25m미만,178.72,332.30,202104,28,"47,000",-,-,1991,우곡로,-,-,-
266,경상남도 창원시 의창구 동읍 무성리,1**,단독,8m미만,120.34,496.00,202104,27,"36,500",-,-,2013,무성길47번길,-,-,-
267,경상남도 창원시 의창구 대산면 일동리,2**,단독,12m미만,24.13,632.00,202104,24,"20,000",-,-,1965,대산북로538번길,-,-,-
268,경상남도 창원시 의창구 소답동,1**,다가구,12m미만,576.99,331.30,202104,23,"138,227",-,-,2021,의안로12번길,-,-,-
269,경상남도 창원시 의창구 동읍 노연리,6**,단독,8m미만,90.00,565.00,202104,23,"23,000",-,-,2008,노연로69번길,-,-,-
270,경상남도 창원시 의창구 중동,6**,단독,8m미만,78.98,165.00,202104,22,"21,000",-,-,1977,의창대로211번길,-,-,-
271,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,312.18,237.30,202104,22,"44,500",-,-,1992,봉곡로123번길,-,-,-
272,경상남도 창원시 의창구 명서동,1**,단독,12m미만,328.21,253.40,202104,22,"31,000",-,-,1992,원이대로210번길,-,-,-
273,경상남도 창원시 의창구 명서동,1*,단독,12m미만,238.80,316.40,202104,22,"40,600",-,-,1989,명지로4번길,-,-,-
274,경상남도 창원시 의창구 도계동,8**,단독,12m미만,348.98,251.70,202104,20,"38,800",-,-,1996,태복산로7번길,-,-,-
275,경상남도 창원시 의창구 서상동,6**,단독,25m미만,410.74,175.00,202104,20,"40,000",-,-,1989,서상로,-,-,-
276,경상남도 창원시 의창구 사림동,*,단독,12m미만,353.90,251.20,202104,19,"56,500",-,-,2000,용지로275번길,-,-,-
277,경상남도 창원시 의창구 도계동,4**,단독,12m미만,351.90,201.40,202104,19,"45,000",-,-,2002,태복산로31번길,-,-,-
278,경상남도 창원시 의창구 서상동,7**,다가구,12m미만,519.97,281.30,202104,19,"115,000",-,-,2014,평산로127번길,-,-,-
279,경상남도 창원시 의창구 대산면 가술리,1**,단독,8m미만,120.21,311.00,202104,17,"23,000",-,-,1997,가술길34번길,20210426,-,-
280,경상남도 창원시 의창구 대산면 가술리,1**,단독,8m미만,120.21,311.00,202104,17,"23,000",-,-,1997,가술길34번길,-,-,-
281,경상남도 창원시 의창구 팔용동,1**,다가구,12m미만,334.04,253.70,202104,16,"46,000",-,-,1992,사화로21번길,-,-,-
282,경상남도 창원시 의창구 팔용동,8*,단독,12m미만,225.93,249.10,202104,15,"52,000",-,-,1999,팔용로424번길,-,-,-
283,경상남도 창원시 의창구 팔용동,8*,단독,12m미만,225.93,249.10,202104,15,"52,000",-,-,1999,팔용로424번길,20210712,-,-
284,경상남도 창원시 의창구 북면 동전리,3**,단독,8m미만,130.10,388.00,202104,13,"33,300",-,-,1990,동전무동길26번길,-,-,-
285,경상남도 창원시 의창구 소계동,7**,단독,8m미만,123.77,116.80,202104,13,"7,600",-,-,1983,금강로355번길,-,-,-
286,경상남도 창원시 의창구 동읍 단계리,1**,단독,8m미만,134.46,456.00,202104,13,"24,500",-,-,1997,자여로115번길,-,-,-
287,경상남도 창원시 의창구 북면 하천리,7**,단독,8m미만,39.66,605.00,202104,12,"14,600",-,-,1950,하천로86번길,-,-,-
288,경상남도 창원시 의창구 명서동,1**,단독,12m미만,216.17,260.60,202104,09,"31,500",-,-,1988,원이대로214번길,20210710,-,-
289,경상남도 창원시 의창구 소계동,7**,단독,12m미만,100.29,104.00,202104,09,"15,000",-,-,1983,소계로94번길,-,-,-
290,경상남도 창원시 의창구 중동,5**,단독,8m미만,75.67,152.00,202104,08,"14,950",-,-,1976,읍성로34번길,-,-,-
291,경상남도 창원시 의창구 동정동,3**,단독,8m미만,62.00,101.00,202104,08,"1,000",-,-,1990,동정길43번길,-,-,-
292,경상남도 창원시 의창구 명서동,1**,단독,12m미만,153.10,238.10,202104,07,"36,750",-,-,1986,명지로94번길,20210626,-,-
293,경상남도 창원시 의창구 사림동,5*,단독,12m미만,475.16,333.80,202104,07,"170,000",-,-,2016,퇴촌로45번길,-,-,-
294,경상남도 창원시 의창구 사림동,7*,단독,12m미만,295.21,231.80,202104,07,"37,000",-,-,1994,창이대로383번길,-,-,-
295,경상남도 창원시 의창구 사림동,7*,단독,12m미만,236.27,342.80,202104,05,"71,500",-,-,2001,창이대로409번길,-,-,-
296,경상남도 창원시 의창구 대산면 모산리,2**,단독,8m미만,55.08,215.00,202104,05,"13,500",-,-,1999,진산대로506번길,-,-,-
297,경상남도 창원시 의창구 동읍 송정리,1**,단독,8m미만,60.83,359.00,202104,05,"20,500",-,-,1980,자여로,-,-,-
298,경상남도 창원시 의창구 동읍 금산리,4*,단독,8m미만,121.04,458.00,202104,03,"24,500",-,-,2014,동읍로670번길,-,-,-
299,경상남도 창원시 의창구 북면 월백리,3**,단독,8m미만,196.02,1337.00,202104,02,"70,000",-,-,2017,백월로277번길,-,-,-
300,경상남도 창원시 의창구 사림동,1**,단독,12m미만,249.46,263.80,202104,02,"50,000",-,-,2002,사림로71번길,-,-,-
301,경상남도 창원시 의창구 소답동,1**,단독,12m미만,125.47,132.10,202104,01,"33,000",-,-,1984,의안로,-,-,-
302,경상남도 창원시 의창구 동읍 금산리,1**,단독,8m미만,161.20,586.00,202103,31,"20,000",-,-,1997,동읍로835번길,-,-,-
303,경상남도 창원시 의창구 명서동,1**,단독,12m미만,186.40,242.40,202103,31,"31,900",-,-,1986,창이대로95번길,20210517,-,-
304,경상남도 창원시 의창구 팔용동,9*,단독,12m미만,325.85,260.00,202103,31,"53,000",-,-,1994,팔용로396번길,-,-,-
305,경상남도 창원시 의창구 명서동,1**,단독,12m미만,98.75,247.90,202103,30,"29,000",-,-,1986,창이대로95번길,-,-,-
306,경상남도 창원시 의창구 북면 신촌리,7**,단독,8m미만,82.62,283.00,202103,29,"16,400",-,-,1994,신리길27번길,-,-,-
307,경상남도 창원시 의창구 명서동,1**,단독,12m미만,162.74,246.60,202103,29,"38,000",-,-,1987,명서로142번길,-,-,-
308,경상남도 창원시 의창구 도계동,8**,단독,12m미만,318.73,220.40,202103,29,"39,000",-,-,1996,태복산로13번길,-,-,-
309,경상남도 창원시 의창구 명서동,1**,단독,12m미만,162.74,246.60,202103,29,"38,000",-,-,1987,명서로142번길,20220329,-,-
310,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,237.18,251.20,202103,27,"32,000",-,-,1991,,-,-,-
311,경상남도 창원시 의창구 사림동,1**,단독,12m미만,241.98,269.70,202103,25,"41,500",-,-,1997,사림로45번길,-,-,-
312,경상남도 창원시 의창구 봉곡동,2*,단독,12m미만,182.30,245.00,202103,25,"32,000",-,-,1988,창이대로187번길,-,-,-
313,경상남도 창원시 의창구 북면 신촌리,3**,단독,8m미만,69.39,215.00,202103,24,"10,000",-,-,1982,천주로1269번길,-,-,-
314,경상남도 창원시 의창구 동읍 용강리,4**,단독,8m미만,77.63,219.00,202103,24,"5,000",-,-,1977,의창대로421번길,-,-,-
315,경상남도 창원시 의창구 동읍 금산리,4**,단독,8m미만,113.74,436.00,202103,24,"24,500",-,-,2013,동읍로,-,-,-
316,경상남도 창원시 의창구 소답동,1**,단독,12m미만,167.99,151.20,202103,19,"27,000",-,-,1986,의안로56번길,-,-,-
317,경상남도 창원시 의창구 명서동,1**,단독,12m미만,196.27,251.90,202103,17,"28,700",-,-,1988,창이대로99번길,-,-,-
318,경상남도 창원시 의창구 소계동,7**,단독,8m미만,82.86,116.60,202103,16,"15,500",-,-,1986,금강로355번길,-,-,-
319,경상남도 창원시 의창구 명서동,5*,단독,25m미만,172.70,261.20,202103,16,"31,900",-,-,1988,명서로,-,-,-
320,경상남도 창원시 의창구 동정동,4**,단독,8m미만,21.02,149.00,202103,15,"18,500",-,-,1904,동정길,-,-,-
321,경상남도 창원시 의창구 명서동,1**,단독,12m미만,190.62,276.90,202103,15,"36,000",-,-,1989,명지로121번길,-,-,-
322,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,312.18,227.10,202103,13,"38,000",-,-,1996,봉곡로93번길,20210506,-,-
323,경상남도 창원시 의창구 동읍 월잠리,4**,단독,8m미만,99.36,380.00,202103,13,"40,500",-,-,2015,주남로17번길,-,-,-
324,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,312.18,227.10,202103,12,"38,000",-,-,1996,봉곡로93번길,-,-,-
325,경상남도 창원시 의창구 서상동,5**,단독,12m미만,130.71,134.00,202103,11,"20,000",-,-,1986,의안로49번길,-,-,-
326,경상남도 창원시 의창구 북면 화천리,8**,단독,8m미만,66.11,893.00,202103,10,"47,800",-,-,1979,,-,-,-
327,경상남도 창원시 의창구 명서동,1**,다가구,12m미만,229.29,268.70,202103,10,"33,500",-,-,1986,,-,-,-
328,경상남도 창원시 의창구 사림동,1**,단독,12m미만,416.90,284.30,202103,09,"32,800",-,-,1995,사림로99번길,-,-,-
329,경상남도 창원시 의창구 소계동,7**,단독,8m미만,123.77,116.00,202103,09,"7,200",-,-,1983,금강로355번길,-,-,-
330,경상남도 창원시 의창구 대산면 제동리,3**,단독,8m미만,88.38,271.00,202103,08,"13,000",-,-,1993,제동길49번길,-,-,-
331,경상남도 창원시 의창구 서상동,5**,단독,12m미만,151.85,162.00,202103,08,"17,000",-,-,1986,읍성로17번길,-,-,-
332,경상남도 창원시 의창구 봉곡동,*,단독,12m미만,232.69,246.20,202103,06,"32,800",-,-,1989,지귀로59번길,-,-,-
333,경상남도 창원시 의창구 팔용동,1**,단독,12m미만,202.22,216.40,202103,06,"44,700",-,-,2002,팔용로407번길,-,-,-
334,경상남도 창원시 의창구 명서동,1**,다가구,12m미만,243.56,256.50,202103,06,"54,000",-,-,2011,명서로141번길,-,-,-
335,경상남도 창원시 의창구 명서동,6*,단독,12m미만,288.09,263.80,202103,05,"24,000",-,-,1991,명서로69번길,-,-,-
336,경상남도 창원시 의창구 서상동,7**,다가구,12m미만,492.49,253.40,202103,05,"112,000",-,-,2015,평산로127번길,-,-,-
337,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,282.57,296.50,202103,04,"33,500",-,-,2002,봉곡로97번길,-,-,-
338,경상남도 창원시 의창구 명서동,1**,단독,12m미만,94.74,226.10,202103,03,"40,800",-,-,1986,명지로121번길,-,-,-
339,경상남도 창원시 의창구 서상동,6**,다가구,12m미만,346.04,173.60,202103,02,"85,500",-,-,2012,평산로171번길,20210511,-,-
340,경상남도 창원시 의창구 봉곡동,9*,단독,12m미만,226.28,264.70,202103,01,"36,900",-,-,1990,봉곡로8번길,20210629,-,-
341,경상남도 창원시 의창구 봉곡동,9*,단독,12m미만,226.28,264.70,202103,01,"36,900",-,-,1990,봉곡로8번길,-,-,-
342,경상남도 창원시 의창구 명서동,1*,단독,12m미만,318.76,249.40,202102,28,"41,000",-,-,1991,우곡로3번길,-,-,-
343,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,199.12,263.40,202102,28,"30,200",-,-,1988,창이대로263번길,-,-,-
344,경상남도 창원시 의창구 명서동,1**,단독,12m미만,148.07,257.30,202102,27,"30,000",-,-,1984,,-,-,-
345,경상남도 창원시 의창구 동읍 화양리,1**,단독,8m미만,97.81,847.40,202102,26,"35,500",-,-,2012,동읍로499번길,20210406,-,-
346,경상남도 창원시 의창구 북면 지개리,2**,단독,8m미만,98.61,98.61,202102,26,"19,500",-,-,2012,천주로192번길,-,-,-
347,경상남도 창원시 의창구 동읍 화양리,1**,단독,8m미만,97.81,722.00,202102,26,"34,930",-,-,2012,동읍로499번길,-,-,-
348,경상남도 창원시 의창구 팔용동,1**,다가구,25m이상,362.58,254.10,202102,26,"61,000",-,-,1991,팔용로,-,-,-
349,경상남도 창원시 의창구 소답동,1**,단독,8m미만,144.72,130.50,202102,25,"16,500",-,-,1992,의창대로289번길,-,-,-
350,경상남도 창원시 의창구 대산면 가술리,3**,단독,8m미만,82.08,274.00,202102,24,"11,000",-,-,1981,,-,-,-
351,경상남도 창원시 의창구 봉곡동,6*,단독,12m미만,197.25,285.50,202102,23,"41,000",-,-,1981,지귀로119번길,-,-,-
352,경상남도 창원시 의창구 명서동,1**,단독,12m미만,194.09,257.20,202102,23,"26,000",-,-,1988,원이대로214번길,-,-,-
353,경상남도 창원시 의창구 봉곡동,1**,다가구,12m미만,164.36,251.70,202102,23,"31,300",-,-,1988,,-,-,-
354,경상남도 창원시 의창구 동읍 본포리,4**,단독,8m미만,69.20,321.00,202102,22,"13,500",-,-,2000,신촌본포로442번길,-,-,-
355,경상남도 창원시 의창구 사림동,1**,다가구,12m미만,228.89,248.90,202102,21,"49,000",-,-,2002,사림로99번길,-,-,-
356,경상남도 창원시 의창구 동읍 다호리,1**,단독,8m미만,93.28,910.00,202102,19,"50,300",-,-,2016,,-,-,-
357,경상남도 창원시 의창구 사림동,2*,단독,12m미만,223.50,267.00,202102,19,"37,000",-,-,1989,용지로289번길,-,-,-
358,경상남도 창원시 의창구 소답동,4**,단독,8m미만,98.90,125.00,202102,16,"35,400",-,-,2014,의안로55번길,-,-,-
359,경상남도 창원시 의창구 소답동,4**,단독,8m미만,98.90,125.00,202102,16,"36,000",-,-,2014,의안로55번길,20210316,-,-
360,경상남도 창원시 의창구 도계동,4**,다가구,12m미만,394.72,196.50,202102,16,"52,000",-,-,1995,태복산로27번길,-,-,-
361,경상남도 창원시 의창구 동읍 용강리,2**,단독,8m미만,80.56,210.00,202102,15,"14,500",-,-,1969,의창대로491번길,-,-,-
362,경상남도 창원시 의창구 소계동,7**,단독,8m미만,141.44,133.60,202102,15,"15,500",-,-,1987,소계로,-,-,-
363,경상남도 창원시 의창구 봉곡동,4*,다가구,12m미만,239.09,242.20,202102,11,"62,500",-,-,2016,지귀로120번길,-,-,-
364,경상남도 창원시 의창구 봉곡동,1**,단독,12m미만,203.49,235.60,202102,09,"28,200",-,-,1996,봉곡로93번길,-,-,-
365,경상남도 창원시 의창구 명서동,1**,다가구,12m미만,328.61,243.50,202102,06,"41,300",-,-,1996,명지로104번길,-,-,-
366,경상남도 창원시 의창구 명서동,1**,단독,12m미만,210.71,242.90,202102,06,"39,500",-,-,1990,명지로121번길,-,-,-
367,경상남도 창원시 의창구 명서동,9*,단독,12m미만,231.13,234.70,202102,05,"27,000",-,-,1991,원이대로178번길,-,-,-
368,경상남도 창원시 의창구 북면 무곡리,1**,단독,8m미만,106.19,165.00,202102,04,"10,000",-,-,1987,천주로,-,-,-
369,경상남도 창원시 의창구 명서동,1**,단독,12m미만,217.85,246.80,202102,03,"40,000",-,-,1987,창이대로107번길,-,-,-
370,경상남도 창원시 의창구 명서동,2*,단독,12m미만,164.46,268.40,202102,01,"37,500",-,-,1988,태복산로4번길,-,-,-
371,경상남도 창원시 의창구 명서동,1**,단독,12m미만,388.44,264.70,202102,01,"35,000",-,-,1999,지귀로59번길,-,-,-
