□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
376,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,70.80,127.60,202101,28,"13,200",-,-,1983,합성남로,-,-,-
377,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,159.80,148.30,202101,27,"33,553",-,-,1983,합성남9길,-,-,-
378,경상남도 창원시 마산회원구 구암동,4**,단독,8m미만,61.15,98.30,202101,25,"7,000",-,-,1976,구암북15길,-,-,-
379,경상남도 창원시 마산회원구 구암동,*,단독,12m미만,84.70,206.20,202101,21,"31,000",-,-,1977,구암서3길,-,-,-
380,경상남도 창원시 마산회원구 구암동,1***,다가구,8m미만,162.14,158.40,202101,21,"21,500",-,-,1978,구암동1길,-,-,-
381,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,131.97,102.70,202101,20,"6,100",-,-,1992,합성남3길,-,-,-
382,경상남도 창원시 마산회원구 구암동,*,단독,12m미만,84.56,128.10,202101,20,"19,500",-,-,1982,구암서3길,-,-,-
383,경상남도 창원시 마산회원구 회성동,4**,단독,8m미만,129.20,132.50,202101,19,"12,900",-,-,1994,회성남21길,-,-,-
384,경상남도 창원시 마산회원구 회원동,4**,단독,8m미만,111.14,165.00,202101,19,"35,000",-,-,1966,회원동1길,-,-,-
385,경상남도 창원시 마산회원구 회원동,*,단독,8m미만,92.93,192.70,202101,18,"23,300",-,-,1974,회원동로,-,-,-
386,경상남도 창원시 마산회원구 양덕동,8**,단독,12m미만,109.87,104.50,202101,16,"19,000",-,-,1983,양덕북9길,-,-,-
387,경상남도 창원시 마산회원구 합성동,2**,단독,8m미만,124.58,125.40,202101,15,"18,257",-,-,1978,합성남12길,20210115,-,-
388,경상남도 창원시 마산회원구 합성동,2**,다가구,8m미만,124.58,125.40,202101,15,"18,257",-,-,1978,합성남12길,20210120,-,-
389,경상남도 창원시 마산회원구 회성동,4**,단독,12m미만,99.59,168.00,202101,14,"15,000",-,-,1974,회성남12길,-,-,-
390,경상남도 창원시 마산회원구 회원동,1**,단독,25m미만,197.57,192.00,202101,12,"27,500",-,-,1977,회원동북로,-,-,-
391,경상남도 창원시 마산회원구 구암동,2**,단독,25m미만,160.39,130.90,202101,11,"42,000",-,-,1982,구암북2길,-,-,-
392,경상남도 창원시 마산회원구 합성동,1**,단독,12m미만,190.08,176.00,202101,07,"40,500",-,-,1982,합성동7길,-,-,-
393,경상남도 창원시 마산회원구 석전동,2**,단독,25m미만,116.26,106.60,202101,05,"11,600",-,-,1973,북성로,-,-,-
394,경상남도 창원시 마산회원구 내서읍 삼계리,*,다가구,12m미만,304.59,203.20,202101,05,"41,000",-,-,2002,삼계11길,-,-,-
395,경상남도 창원시 마산회원구 회원동,4*,단독,8m미만,78.72,141.20,202101,04,"13,100",-,-,1975,회원동13길,-,-,-
