□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
157,경상남도 창원시 마산합포구 예곡동,4*,단독,8m미만,72.30,168.00,202404,22,"10,000",개인,개인,1980,예곡길,-,중개거래,경남 창원시마산합포구
158,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,154.21,125.60,202404,20,"20,000",개인,개인,1998,산호남3길,-,중개거래,경남 창원시마산합포구
159,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,67.16,119.00,202404,19,"9,300",개인,개인,1998,완월동1길,-,중개거래,경남 창원시마산합포구
160,경상남도 창원시 마산합포구 대내동,*,단독,12m미만,120.63,145.40,202404,19,"20,000",개인,개인,1985,월영북15길,-,직거래,-
161,경상남도 창원시 마산합포구 진북면 지산리,8*,단독,12m미만,117.40,350.00,202404,17,"10,500",개인,개인,1983,지산4길,-,중개거래,경남 창원시마산합포구
162,경상남도 창원시 마산합포구 진동면 고현리,5**,단독,8m미만,167.08,450.00,202404,15,"34,500",개인,개인,1998,미더덕로,-,중개거래,경남 창원시의창구
163,경상남도 창원시 마산합포구 현동,4**,단독,25m미만,342.63,238.80,202404,15,"73,800",개인,개인,1998,현동7길,20240531,중개거래,경남 창원시마산합포구
164,경상남도 창원시 마산합포구 자산동,1*,다가구,8m미만,137.17,136.20,202404,15,"15,100",개인,개인,2011,자산삼거리로,-,중개거래,경남 창원시마산합포구
165,경상남도 창원시 마산합포구 상남동,7*,단독,8m미만,23.23,52.97,202404,14,"4,000",개인,개인,1968,노산북9길,-,중개거래,경남 창원시마산합포구
166,경상남도 창원시 마산합포구 교원동,2*,단독,8m미만,26.60,195.00,202404,12,"58,000",개인,개인,1983,회원천남길,-,중개거래,경남 창원시 마산합포구
167,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,41.82,114.70,202404,12,"6,500",개인,개인,1998,산호서3길,-,직거래,-
168,경상남도 창원시 마산합포구 구산면 마전리,1**,단독,8m미만,164.56,560.30,202404,10,"37,400",개인,개인,2015,마전길,-,중개거래,경남 창원시진해구
169,경상남도 창원시 마산합포구 교방동,3**,단독,8m미만,106.78,101.60,202404,09,"10,000",개인,개인,1982,교방북2길,-,직거래,-
170,경상남도 창원시 마산합포구 동성동,2*,단독,,31.74,52.30,202404,06,"9,000",개인,개인,1998,복요리로,-,중개거래,경남 창원시마산합포구
171,경상남도 창원시 마산합포구 자산동,1*,다가구,8m미만,137.17,136.20,202404,04,"15,100",개인,개인,1998,자산삼거리로,20240429,중개거래,경남 창원시마산합포구
172,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,136.77,121.10,202404,02,"29,000",개인,개인,1995,산호북15길,-,중개거래,경남 창원시마산합포구
173,경상남도 창원시 마산합포구 진전면 일암리,3**,단독,8m미만,122.81,824.00,202404,01,"34,300",개인,개인,2017,일암2길,20240628,직거래,-
174,경상남도 창원시 마산합포구 장군동5가,1*,단독,,96.09,112.40,202404,01,"15,000",개인,개인,1997,완월동15길,-,중개거래,경남 창원시마산합포구
175,경상남도 창원시 마산합포구 구산면 석곡리,6**,단독,12m미만,73.11,129.00,202404,01,"9,500",개인,개인,1996,석곡로,-,직거래,-
176,경상남도 창원시 마산합포구 산호동,*,단독,25m이상,140.92,115.40,202403,29,"65,000",개인,개인,1977,산호북19길,-,중개거래,경남 창원시마산회원구
177,경상남도 창원시 마산합포구 자산동,3**,단독,25m미만,47.01,83.00,202403,29,"12,000",개인,개인,1998,자산남로,-,중개거래,경남 창원시 마산합포구
178,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,23.76,60.00,202403,28,"8,000",개인,개인,1998,합포북22길,-,중개거래,경남 창원시마산합포구
179,경상남도 창원시 마산합포구 진동면 진동리,5**,단독,,77.45,120.00,202403,26,"3,800",개인,개인,1983,성산길,-,중개거래,경남 산청군
180,경상남도 창원시 마산합포구 진동면 교동리,3**,단독,,130.22,561.00,202403,20,"23,000",개인,개인,2009,삼진의거대로,-,직거래,-
181,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,57.11,109.10,202403,20,"14,800",개인,개인,1998,반월북3길,-,중개거래,경남 창원시마산합포구
182,경상남도 창원시 마산합포구 산호동,2*,다가구,,103.47,102.50,202403,19,"9,000",개인,개인,1997,산호북8길,-,중개거래,경남 창원시마산합포구
183,경상남도 창원시 마산합포구 구산면 옥계리,9**,단독,,67.47,940.00,202403,15,"63,900",개인,개인,2006,구산로,-,중개거래,경남 산청군
184,경상남도 창원시 마산합포구 상남동,8*,단독,8m미만,40.17,109.00,202403,12,"9,400",기타,개인,1998,노산남2길,-,중개거래,경남 창원시마산합포구
185,경상남도 창원시 마산합포구 상남동,8*,단독,8m미만,40.17,109.00,202403,12,"9,400",기타,개인,1998,노산남2길,20240514,중개거래,경남 창원시마산합포구
186,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,81.45,90.20,202403,08,"10,500",개인,개인,1973,산호서2길,-,중개거래,경남 창원시마산합포구
187,경상남도 창원시 마산합포구 진북면 정현리,3**,단독,,175.33,317.00,202403,06,"15,000",개인,개인,1997,대현길,-,직거래,-
188,경상남도 창원시 마산합포구 진전면 일암리,3**,단독,,198.87,834.00,202403,05,"35,700",개인,개인,2018,일암2길,-,중개거래,경남 진주시
189,경상남도 창원시 마산합포구 월영동,6**,단독,,65.34,94.00,202403,03,"2,800",개인,개인,1998,월영남15길,-,직거래,-
190,경상남도 창원시 마산합포구 자산동,3**,단독,,13.86,112.00,202403,01,"6,000",개인,개인,1998,자산남10길,-,중개거래,경남 창원시마산회원구
191,경상남도 창원시 마산합포구 산호동,3**,단독,25m이상,131.04,330.90,202402,28,"64,500",법인,개인,1977,해안대로,-,중개거래,경남 창원시의창구
192,경상남도 창원시 마산합포구 산호동,5*,단독,,123.14,132.10,202402,28,"16,500",개인,개인,1979,산호서7길,-,직거래,-
193,경상남도 창원시 마산합포구 자산동,9*,단독,8m미만,35.24,60.00,202402,27,"9,400",개인,법인,1998,자산동10길,-,중개거래,경남 창원시마산회원구
194,경상남도 창원시 마산합포구 중성동,2*,단독,,61.25,180.50,202402,26,"16,000",개인,개인,1998,오동서14길,-,중개거래,경남 창원시마산합포구
195,경상남도 창원시 마산합포구 중성동,2*,단독,,86.77,135.50,202402,26,"14,000",개인,개인,1998,,-,중개거래,경남 창원시마산합포구
196,경상남도 창원시 마산합포구 진전면 시락리,2**,단독,,92.34,444.00,202402,24,"35,400",개인,개인,2016,회진로,-,중개거래,경남 창원시마산합포구
197,경상남도 창원시 마산합포구 진동면 교동리,7**,단독,,82.00,375.00,202402,21,"18,000",개인,개인,1981,교동1길,-,중개거래,경남 창원시마산합포구
198,경상남도 창원시 마산합포구 월영동,6**,단독,,79.36,152.00,202402,19,"20,000",개인,개인,1998,월영남15길,-,직거래,-
199,경상남도 창원시 마산합포구 구산면 수정리,9*,단독,,36.36,41.00,202402,19,"1,860",개인,개인,1998,안녕로,-,직거래,-
200,경상남도 창원시 마산합포구 월영동,6**,단독,,79.36,152.00,202402,19,"20,000",개인,개인,1998,월영남15길,20240223,직거래,-
201,경상남도 창원시 마산합포구 구산면 심리,5*,다가구,,429.08,873.00,202402,16,"49,810",개인,개인,2017,원전1길,-,직거래,-
202,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,37.21,60.00,202402,07,"9,900",개인,법인,1998,반월북9길,-,중개거래,경남 창원시마산합포구
203,경상남도 창원시 마산합포구 상남동,1**,단독,,36.36,126.00,202402,06,"9,300",개인,개인,1998,천하장사로,-,직거래,-
204,경상남도 창원시 마산합포구 월영동,6**,단독,,45.96,80.00,202402,05,"5,000",개인,개인,1998,월영남15길,-,중개거래,경남 창원시마산합포구
205,경상남도 창원시 마산합포구 상남동,1**,단독,,92.76,212.00,202402,04,"25,500",개인,개인,1998,합포서10길,-,중개거래,경남 창원시마산합포구
206,경상남도 창원시 마산합포구 진전면 평암리,6**,단독,,43.14,532.00,202402,03,"5,500",개인,개인,1998,평암로,-,중개거래,경남 창원시마산합포구
207,경상남도 창원시 마산합포구 중앙동2가,*,단독,8m미만,157.71,143.00,202402,02,"14,570",개인,개인,1988,중앙동4길,-,중개거래,경남 창원시마산합포구
208,경상남도 창원시 마산합포구 반월동,1*,단독,8m미만,85.43,92.60,202402,01,"16,500",개인,개인,1999,반월북2길,-,직거래,-
209,경상남도 창원시 마산합포구 진북면 부평리,2**,단독,8m미만,63.80,685.00,202401,30,"25,875",개인,개인,1998,부평1길,-,직거래,-
210,경상남도 창원시 마산합포구 월영동,1**,단독,,16.53,89.00,202401,29,"9,950",개인,개인,1998,문화서17길,-,직거래,-
211,경상남도 창원시 마산합포구 월영동,6**,단독,,68.17,116.00,202401,29,"8,500",개인,개인,1976,월영남5길,-,중개거래,경남 창원시마산합포구
212,경상남도 창원시 마산합포구 자산동,5*,단독,,42.98,353.00,202401,27,"25,000",개인,개인,1998,자산동13길,-,중개거래,경남 창원시마산합포구
213,경상남도 창원시 마산합포구 교방동,1**,단독,8m미만,72.60,103.00,202401,26,"12,000",개인,개인,2007,교방남4길,-,직거래,-
214,경상남도 창원시 마산합포구 월영동,2*,단독,,115.67,168.00,202401,25,"25,000",개인,개인,2015,문화서15길,-,직거래,-
215,경상남도 창원시 마산합포구 성호동,9*,단독,,86.69,205.00,202401,24,"8,300",개인,개인,1998,성호서3길,-,중개거래,경남 창원시마산합포구
216,경상남도 창원시 마산합포구 진동면 진동리,2**,단독,,40.92,269.00,202401,24,"22,500",개인,개인,1998,성산안길,-,직거래,-
217,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,29.09,83.00,202401,22,"16,000",개인,개인,1998,합포북10길,-,중개거래,경남 창원마산합포구
218,경상남도 창원시 마산합포구 진전면 시락리,6**,단독,8m미만,79.34,201.00,202401,22,"4,495",개인,개인,1998,진전정곡길,-,직거래,-
219,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,30.41,93.00,202401,21,"15,000",개인,개인,1998,합포서2길,-,중개거래,경남 창원마산합포구
220,경상남도 창원시 마산합포구 완월동,1**,단독,,19.74,50.00,202401,20,"4,700",개인,개인,1998,완월북9길,-,중개거래,경남 창원시마산합포구
221,경상남도 창원시 마산합포구 자산동,2**,단독,,47.11,109.00,202401,20,"10,800",개인,개인,1998,심온길,-,중개거래,경남 창원시마산합포구
222,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,43.37,93.00,202401,20,"15,000",개인,개인,1998,허당로,-,중개거래,경남 창원마산합포구
223,경상남도 창원시 마산합포구 중앙동3가,*,단독,,50.08,72.70,202401,17,"6,600",개인,개인,,중앙북8길,-,중개거래,경남 창원시마산합포구
224,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,149.14,182.00,202401,17,"10,000",개인,개인,1985,합포남8길,-,중개거래,경남 창원마산합포구
225,경상남도 창원시 마산합포구 진전면 일암리,3**,단독,8m미만,168.71,833.00,202401,15,"21,600",개인,개인,2012,일암2길,-,중개거래,경남 진주시
226,경상남도 창원시 마산합포구 교방동,3**,다가구,12m미만,194.03,151.00,202401,15,"18,000",개인,개인,1993,회원서10길,-,직거래,-
227,경상남도 창원시 마산합포구 성호동,9*,단독,8m미만,26.45,155.00,202401,15,"5,100",개인,개인,1998,성호서5길,-,직거래,-
228,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,68.40,86.00,202401,12,"5,000",개인,개인,1998,합포남5길,-,중개거래,경남 창원마산합포구
229,경상남도 창원시 마산합포구 교방동,2**,단독,,176.24,174.00,202401,11,"25,000",개인,개인,1987,교방동1길,-,중개거래,경남 창원시마산합포구
230,경상남도 창원시 마산합포구 진동면 다구리,4*,단독,8m미만,72.00,390.00,202401,05,"15,200",개인,개인,2014,도만1길,-,중개거래,경남 창원시마산합포구
231,경상남도 창원시 마산합포구 진북면 추곡리,6**,단독,8m미만,170.70,174.00,202401,05,"9,550",개인,개인,1998,추곡2길,-,직거래,-
232,경상남도 창원시 마산합포구 대내동,*,다가구,,141.84,96.00,202401,04,"58,500",개인,개인,2001,월영북로,-,중개거래,경남 창원시마산합포구
233,경상남도 창원시 마산합포구 산호동,1*,단독,8m미만,101.22,113.40,202401,04,"17,200",개인,개인,1974,산호북11길,-,중개거래,경남 창원마산합포구
