□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,
계약일자 : 2021-01-01 ~ 2021-12-31,,,,실거래 구분 : 단독다가구(매매),,,,,주소구분 : 지번 주소,,,,,,,
시도 : 경상남도,,,,시군구 : 창원시 마산합포구,,,,,읍면동 : 전체,,,,,,,
단지명 : 전체,,,,면적 : 전체,,,,,금액선택 : 전체,,,,,,,
,,,,,,,,,,,,,,,,
NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
797,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,67.06,112.00,202104,08,"18,800",-,-,1994,합포북9길,-,-,-
798,경상남도 창원시 마산합포구 반월동,5*,단독,8m미만,133.30,133.00,202104,08,"23,000",-,-,1998,반월남1길,-,-,-
799,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,34.87,105.10,202104,08,"15,340",-,-,1998,,20210503,-,-
800,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,36.33,75.00,202104,07,"11,600",-,-,1998,자산동3길,-,-,-
801,경상남도 창원시 마산합포구 자산동,1**,단독,12m미만,22.35,36.00,202104,07,"13,000",-,-,1993,자산동9길,-,-,-
802,경상남도 창원시 마산합포구 장군동5가,*,단독,8m미만,118.84,140.50,202104,07,"13,500",-,-,1977,완월동17길,-,-,-
803,경상남도 창원시 마산합포구 자산동,3*,단독,8m미만,54.00,76.00,202104,07,"11,800",-,-,,자산동12길,-,-,-
804,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,74.45,165.00,202104,07,"18,657",-,-,1999,자산동9길,-,-,-
805,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,26.45,155.00,202104,07,"17,828",-,-,1999,자산동9길,-,-,-
806,경상남도 창원시 마산합포구 자산동,4*,단독,8m미만,163.60,179.00,202104,07,"25,146",-,-,,자산동14길,-,-,-
807,경상남도 창원시 마산합포구 월영동,6**,다가구,12m미만,130.32,130.00,202104,07,"29,000",-,-,1979,월영남18길,-,-,-
808,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,34.71,139.00,202104,05,"13,700",-,-,1997,반월북7길,-,-,-
809,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,16.53,69.00,202104,05,"12,000",-,-,1997,반월북9길,-,-,-
810,경상남도 창원시 마산합포구 장군동5가,1*,단독,8m미만,41.28,109.10,202104,05,"8,800",-,-,1998,고운로,-,-,-
811,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,70.85,129.00,202104,04,"20,400",-,-,1983,합포서1길,-,-,-
812,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,34.28,50.00,202104,03,"10,015",-,-,1986,자산동2길,-,-,-
813,경상남도 창원시 마산합포구 평화동,*,단독,8m미만,94.38,98.50,202104,03,"15,000",-,-,,반월시장1길,-,-,-
814,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,26.12,56.00,202104,03,"10,700",-,-,1998,합포북9길,-,-,-
815,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,46.83,76.00,202104,03,"14,000",-,-,1982,합포북10길,-,-,-
816,경상남도 창원시 마산합포구 완월동,4*,단독,25m미만,96.74,71.00,202104,02,"9,800",-,-,1997,고운로,-,-,-
817,경상남도 창원시 마산합포구 장군동4가,*,단독,8m미만,160.87,181.80,202104,02,"23,000",-,-,2001,완월동11길,-,-,-
818,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,61.62,99.00,202104,01,"18,500",-,-,1973,합포북13길,-,-,-
819,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,34.41,112.00,202104,01,"19,500",-,-,1998,합포남5길,-,-,-
820,경상남도 창원시 마산합포구 월영동,1**,단독,8m미만,32.60,66.00,202103,31,"4,000",-,-,1998,문화서16길,-,-,-
821,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,55.31,109.80,202103,30,"13,500",-,-,1973,용마로,-,-,-
822,경상남도 창원시 마산합포구 구산면 난포리,2**,단독,8m미만,18.00,172.00,202103,30,"3,350",-,-,1981,난포2길,-,-,-
823,경상남도 창원시 마산합포구 월영동,6**,단독,8m미만,18.91,96.00,202103,30,"9,000",-,-,1998,월영서10길,-,-,-
824,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,26.45,119.00,202103,30,"14,300",-,-,1999,반월북7길,-,-,-
825,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,164.34,113.50,202103,30,"22,550",-,-,1992,회원천북길,-,-,-
826,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,18.74,50.00,202103,30,"11,700",-,-,1998,회원천북길,-,-,-
827,경상남도 창원시 마산합포구 교방동,2**,단독,8m미만,66.68,126.00,202103,30,"6,300",-,-,1974,교방천북길,-,-,-
828,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,96.33,191.00,202103,28,"29,000",-,-,1999,합포북13길,-,-,-
829,경상남도 창원시 마산합포구 두월동2가,*,단독,25m미만,325.54,232.00,202103,26,"40,000",-,-,1978,문화북1길,-,-,-
830,경상남도 창원시 마산합포구 상남동,1**,단독,25m미만,154.02,99.00,202103,26,"21,500",-,-,1998,천하장사로,-,-,-
831,경상남도 창원시 마산합포구 진동면 요장리,2*,단독,8m미만,194.43,263.00,202103,26,"44,518",-,-,1998,주도1길,-,-,-
832,경상남도 창원시 마산합포구 산호동,5**,단독,25m미만,183.31,531.00,202103,25,"88,347",-,-,1982,용마로,-,-,-
833,경상남도 창원시 마산합포구 진동면 다구리,1**,단독,8m미만,83.30,143.00,202103,25,"9,500",-,-,1998,도만1길,-,-,-
834,경상남도 창원시 마산합포구 반월동,6*,단독,8m미만,48.81,109.10,202103,25,"15,000",-,-,1998,반월남6길,-,-,-
835,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,38.68,99.00,202103,25,"15,220",-,-,1998,용마로,-,-,-
836,경상남도 창원시 마산합포구 진동면 교동리,1**,단독,8m미만,47.84,131.00,202103,24,"4,800",-,-,1998,교동1길,-,-,-
837,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,41.49,73.00,202103,24,"12,700",-,-,1998,자산동2길,-,-,-
838,경상남도 창원시 마산합포구 구산면 마전리,1**,단독,8m미만,65.53,331.00,202103,23,"17,000",-,-,1995,마전길,-,-,-
839,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,51.99,77.00,202103,23,"3,200",-,-,1995,자산동16길,-,-,-
840,경상남도 창원시 마산합포구 구산면 심리,5**,단독,8m미만,52.89,897.90,202103,23,"10,000",-,-,1998,심리1길,-,-,-
841,경상남도 창원시 마산합포구 추산동,6*,단독,8m미만,21.82,39.70,202103,22,"2,200",-,-,1988,성호남1길,20210430,-,-
842,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,46.10,69.00,202103,22,"18,000",-,-,1998,자산동1길,-,-,-
843,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,23.68,30.00,202103,21,"9,400",-,-,,회원천남길,-,-,-
844,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,19.66,63.00,202103,20,"6,000",-,-,1999,합포남1길,-,-,-
845,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,60.31,127.00,202103,19,"15,700",-,-,1956,자산동2길,-,-,-
846,경상남도 창원시 마산합포구 구산면 수정리,5**,단독,12m미만,66.11,179.00,202103,19,"12,000",-,-,1998,수정3길,-,-,-
847,경상남도 창원시 마산합포구 장군동3가,1*,단독,12m미만,122.62,104.30,202103,19,"17,500",-,-,1988,중앙남8길,-,-,-
848,경상남도 창원시 마산합포구 구산면 옥계리,6**,단독,8m미만,97.85,560.00,202103,19,"31,500",-,-,2020,옥계로,-,-,-
849,경상남도 창원시 마산합포구 진동면 동전리,6**,단독,12m미만,116.00,335.00,202103,16,"24,500",-,-,2013,동전길,-,-,-
850,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,155.09,147.40,202103,15,"20,000",-,-,1993,바냇들2길,20210407,-,-
851,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,109.63,243.00,202103,15,"39,500",-,-,2010,바냇들2길,20210407,-,-
852,경상남도 창원시 마산합포구 신월동,1*,단독,8m미만,107.22,172.00,202103,15,"11,400",-,-,1998,반월서4길,-,-,-
853,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,20.83,42.00,202103,15,"2,000",-,-,1998,합포서2길,-,-,-
854,경상남도 창원시 마산합포구 구산면 내포리,6**,단독,8m미만,91.80,330.00,202103,14,"17,000",-,-,2007,내포2길,-,-,-
855,경상남도 창원시 마산합포구 반월동,*,단독,8m미만,87.34,90.20,202103,13,"15,500",-,-,1998,반월북3길,-,-,-
856,경상남도 창원시 마산합포구 대성동1가,1*,단독,8m미만,48.64,62.80,202103,13,"12,000",-,-,1981,반월북8길,-,-,-
857,경상남도 창원시 마산합포구 추산동,7*,단독,8m미만,129.29,116.40,202103,12,"7,700",-,-,1988,성호남6길,-,-,-
858,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,57.72,96.00,202103,12,"13,100",-,-,,자산동3길,-,-,-
859,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,57.72,96.00,202103,12,"13,100",-,-,,자산동3길,20210325,-,-
860,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,72.37,125.60,202103,12,"7,950",-,-,1974,산호서6길,-,-,-
861,경상남도 창원시 마산합포구 자산동,3*,단독,8m미만,82.98,139.00,202103,11,"16,500",-,-,1999,자산동13길,-,-,-
862,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,16.53,50.00,202103,11,"9,300",-,-,1998,자산동3길,-,-,-
863,경상남도 창원시 마산합포구 중앙동1가,*,단독,8m미만,99.17,242.30,202103,11,"28,600",-,-,1998,반월동2길,-,-,-
864,경상남도 창원시 마산합포구 자산동,7*,단독,8m미만,84.20,154.00,202103,11,"18,800",-,-,1995,자산동18길,-,-,-
865,경상남도 창원시 마산합포구 자산동,7*,단독,8m미만,42.98,43.00,202103,10,"8,000",-,-,1998,자산동12길,-,-,-
866,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,41.80,66.00,202103,09,"12,200",-,-,1998,자산동1길,-,-,-
867,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,79.56,73.00,202103,09,"14,000",-,-,1998,합포서11길,-,-,-
868,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,124.97,76.00,202103,09,"17,450",-,-,2003,자산서5길,-,-,-
869,경상남도 창원시 마산합포구 화영동,*,다가구,8m미만,163.70,169.80,202103,08,"27,000",-,-,1998,문화남8길,20210315,-,-
870,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,27.96,33.00,202103,08,"8,000",-,-,1988,합포북22길,-,-,-
871,경상남도 창원시 마산합포구 진전면 오서리,5**,단독,8m미만,64.47,190.00,202103,08,"4,000",-,-,1998,오서7길,-,-,-
872,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,35.70,83.00,202103,08,"12,800",-,-,1998,자산동7길,20210422,-,-
873,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,35.70,83.00,202103,08,"12,800",-,-,1998,자산동7길,-,-,-
874,경상남도 창원시 마산합포구 자산동,6*,단독,8m미만,30.41,93.00,202103,08,"12,300",-,-,1998,자산동16길,-,-,-
875,경상남도 창원시 마산합포구 오동동,2**,단독,12m미만,132.83,56.20,202103,08,"9,200",-,-,1998,오동동2길,-,-,-
876,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,41.75,122.00,202103,06,"13,800",-,-,,자산동12길,-,-,-
877,경상남도 창원시 마산합포구 산호동,6**,단독,8m미만,51.27,36.00,202103,06,"11,900",-,-,1998,회원천북길,-,-,-
878,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,67.44,668.00,202103,05,"24,000",-,-,1998,안녕로,-,-,-
879,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,41.32,93.00,202103,05,"13,000",-,-,2000,자산동8길,-,-,-
880,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,680.00,67.44,202103,05,"20,000",-,-,1998,안녕로,-,-,-
881,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,67.44,680.00,202103,05,"20,000",-,-,2010,안녕로,20210326,-,-
882,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,67.44,668.00,202103,05,"30,000",-,-,,안녕로,20210326,-,-
883,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,169.80,800.00,202103,05,"45,000",-,-,,안녕로,20210326,-,-
884,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,169.80,800.00,202103,05,"51,000",-,-,1988,안녕로,-,-,-
885,경상남도 창원시 마산합포구 중앙동2가,*,단독,12m미만,32.69,49.20,202103,04,"3,700",-,-,1988,중앙남2길,-,-,-
886,경상남도 창원시 마산합포구 완월동,4**,단독,8m미만,55.14,93.00,202103,03,"5,000",-,-,1991,완월남7길,-,-,-
887,경상남도 창원시 마산합포구 산호동,2*,단독,12m미만,159.06,198.70,202103,03,"20,000",-,-,1974,산호북12길,-,-,-
888,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,30.28,60.00,202103,03,"10,300",-,-,1998,자산동2길,-,-,-
889,경상남도 창원시 마산합포구 자산동,5*,단독,8m미만,19.83,99.00,202103,03,"12,000",-,-,2001,자산동15길,-,-,-
890,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,24.60,33.00,202103,03,"9,300",-,-,1983,합포북6길,-,-,-
891,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,71.11,188.00,202103,03,"23,000",-,-,1988,합포서10길,-,-,-
892,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,31.74,108.00,202103,02,"13,500",-,-,1998,자산동6길,-,-,-
893,경상남도 창원시 마산합포구 진북면 영학리,5**,단독,8m미만,57.77,169.00,202103,02,"4,000",-,-,1988,학동로,-,-,-
894,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,197.44,201.00,202102,27,"26,000",-,-,1994,반월북9길,-,-,-
895,경상남도 창원시 마산합포구 산호동,4*,단독,8m미만,46.05,120.30,202102,27,"3,000",-,-,1973,산호남8길,-,-,-
896,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,130.15,149.00,202102,26,"20,000",-,-,1980,반월북9길,-,-,-
897,경상남도 창원시 마산합포구 진전면 시락리,3**,다가구,12m미만,871.97,742.00,202102,26,"46,780",-,-,1995,진전정곡길,-,-,-
898,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,43.21,99.17,202102,26,"16,000",-,-,1976,합포북5길,-,-,-
899,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,49.75,149.00,202102,25,"14,500",-,-,1998,허당로,-,-,-
900,경상남도 창원시 마산합포구 산호동,5*,단독,8m미만,136.69,132.60,202102,25,"18,000",-,-,1974,바냇들2길,-,-,-
901,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,21.12,30.00,202102,25,"4,600",-,-,1984,회원천북길,-,-,-
902,경상남도 창원시 마산합포구 오동동,1**,단독,8m미만,322.97,157.00,202102,24,"35,000",-,-,1994,오동북11길,-,-,-
903,경상남도 창원시 마산합포구 교원동,8*,단독,8m미만,28.52,50.00,202102,24,"8,500",-,-,1998,교방천북길,20210305,-,-
904,경상남도 창원시 마산합포구 교원동,8*,단독,8m미만,28.52,50.00,202102,24,"8,500",-,-,1998,교방천북길,-,-,-
905,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,21.12,30.00,202102,22,"4,600",-,-,,회원천북길,20210323,-,-
906,경상남도 창원시 마산합포구 장군동1가,1*,단독,8m미만,22.48,35.90,202102,22,"9,800",-,-,1973,반월북5길,-,-,-
907,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,53.21,83.00,202102,22,"16,400",-,-,1994,회원천북길,-,-,-
908,경상남도 창원시 마산합포구 산호동,5**,단독,-,30.00,26.00,202102,22,"3,900",-,-,1998,,-,-,-
909,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,43.87,112.40,202102,22,"17,500",-,-,1971,반월북5길,-,-,-
910,경상남도 창원시 마산합포구 진동면 요장리,2**,단독,8m미만,50.40,180.40,202102,22,"8,800",-,-,1998,광암2길,-,-,-
911,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,144.98,151.00,202102,20,"15,500",-,-,1989,완월남14길,-,-,-
912,경상남도 창원시 마산합포구 자산동,6*,다가구,8m미만,110.90,120.00,202102,20,"14,051",-,-,1980,자산동16길,-,-,-
913,경상남도 창원시 마산합포구 자산동,3*,단독,8m미만,54.00,76.00,202102,19,"11,000",-,-,,자산동12길,-,-,-
914,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,39.11,40.00,202102,18,"9,100",-,-,1983,합포북22길,-,-,-
915,경상남도 창원시 마산합포구 자산동,1**,단독,12m미만,26.45,10.00,202102,18,"3,700",-,-,1998,자산동9길,-,-,-
916,경상남도 창원시 마산합포구 월남동4가,*,단독,8m미만,30.36,82.60,202102,18,"23,500",-,-,1994,문화동12길,-,-,-
917,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,53.36,201.30,202102,17,"16,000",-,-,1998,,-,-,-
918,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,61.62,99.00,202102,17,"18,500",-,-,1973,합포북13길,20210412,-,-
919,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,38.74,66.00,202102,17,"10,500",-,-,1998,자산동7길,-,-,-
920,경상남도 창원시 마산합포구 신흥동,*,단독,8m미만,101.81,177.90,202102,16,"30,000",-,-,1968,중앙남10길,-,-,-
921,경상남도 창원시 마산합포구 성호동,8*,단독,8m미만,67.53,96.00,202102,16,"11,300",-,-,1998,성호서6길,-,-,-
922,경상남도 창원시 마산합포구 구산면 옥계리,4**,단독,8m미만,199.51,736.00,202102,15,"44,000",-,-,2014,안녕로,-,-,-
923,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,29.75,119.00,202102,15,"18,500",-,-,1998,합포북5길,-,-,-
924,경상남도 창원시 마산합포구 진동면 진동리,4**,단독,8m미만,71.00,355.00,202102,15,"18,000",-,-,1985,해양관광로,-,-,-
925,경상남도 창원시 마산합포구 진북면 이목리,1**,단독,8m미만,39.34,1362.00,202102,09,"23,400",-,-,1988,학동로,-,-,-
926,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,66.83,126.00,202102,09,"13,900",-,-,1988,자산동8길,-,-,-
927,경상남도 창원시 마산합포구 대성동1가,1*,단독,8m미만,122.54,181.80,202102,09,"24,100",-,-,1998,반월북5길,-,-,-
928,경상남도 창원시 마산합포구 완월동,2**,단독,12m미만,92.76,227.00,202102,09,"24,500",-,-,1974,장장군로,-,-,-
929,경상남도 창원시 마산합포구 진북면 이목리,1**,단독,8m미만,53.89,169.00,202102,09,"4,200",-,-,1998,학동로,-,-,-
930,경상남도 창원시 마산합포구 성호동,8*,단독,8m미만,59.16,77.00,202102,08,"9,700",-,-,1988,성호서2길,-,-,-
931,경상남도 창원시 마산합포구 자산동,9*,단독,8m미만,79.17,96.00,202102,05,"12,800",-,-,1998,자산동16길,-,-,-
932,경상남도 창원시 마산합포구 완월동,2**,단독,8m미만,92.76,227.00,202102,04,"24,500",-,-,1974,완월동3길,20210216,-,-
933,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,121.26,100.80,202102,04,"15,800",-,-,1979,반월북7길,-,-,-
934,경상남도 창원시 마산합포구 대성동1가,*,단독,8m미만,13.88,44.00,202102,04,"11,500",-,-,1999,반월북5길,-,-,-
935,경상남도 창원시 마산합포구 성호동,4*,단독,8m미만,32.30,77.00,202102,04,"7,000",-,-,1998,성호북1길,-,-,-
936,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,19.64,46.00,202102,03,"11,100",-,-,1998,합포서2길,-,-,-
937,경상남도 창원시 마산합포구 산호동,4*,단독,-,174.98,165.20,202102,02,"30,000",-,-,1988,,-,-,-
938,경상남도 창원시 마산합포구 산호동,1*,단독,8m미만,569.74,353.70,202102,02,"54,500",-,-,2002,산호북11길,-,-,-
939,경상남도 창원시 마산합포구 산호동,4*,단독,12m미만,137.39,260.60,202102,02,"31,520",-,-,1974,산호남6길,-,-,-
940,경상남도 창원시 마산합포구 자산동,3*,단독,8m미만,22.08,96.00,202102,01,"11,700",-,-,,자산동4길,20210216,-,-
941,경상남도 창원시 마산합포구 자산동,3*,단독,8m미만,22.08,96.00,202102,01,"11,700",-,-,1998,자산동4길,-,-,-
942,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,18.74,43.00,202102,01,"7,300",-,-,1998,자산동9길,-,-,-
943,경상남도 창원시 마산합포구 장군동2가,1*,단독,8m미만,94.32,153.70,202101,31,"24,500",-,-,1978,중앙남10길,-,-,-
944,경상남도 창원시 마산합포구 상남동,2**,단독,8m미만,59.30,119.00,202101,29,"19,000",-,-,1998,불종거리로,-,-,-
945,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,29.80,63.00,202101,28,"11,020",-,-,1983,합포북5길,-,-,-
946,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,41.17,83.00,202101,28,"12,000",-,-,,자산동3길,-,-,-
947,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,60.03,136.00,202101,27,"8,800",-,-,2013,완월북11길,-,-,-
948,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,28.48,33.00,202101,27,"8,800",-,-,1999,합포서11길,-,-,-
949,경상남도 창원시 마산합포구 교원동,7*,단독,12m미만,65.39,97.00,202101,26,"11,000",-,-,1998,,-,-,-
950,경상남도 창원시 마산합포구 월남동3가,*,단독,12m미만,71.21,109.10,202101,26,"19,000",-,-,1980,문화동7길,-,-,-
951,경상남도 창원시 마산합포구 오동동,1**,단독,8m미만,46.25,72.40,202101,26,"3,000",-,-,,오동북10길,-,-,-
952,경상남도 창원시 마산합포구 추산동,*,단독,12m미만,67.70,92.90,202101,23,"22,000",-,-,2013,성호동2길,-,-,-
953,경상남도 창원시 마산합포구 성호동,4*,단독,8m미만,88.01,145.00,202101,22,"12,000",-,-,1974,교방천남길,-,-,-
954,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,16.73,29.76,202101,22,"10,000",-,-,1974,합포북13길,-,-,-
955,경상남도 창원시 마산합포구 문화동,1*,단독,8m미만,99.64,117.90,202101,22,"6,800",-,-,1998,문화서8길,-,-,-
956,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,39.67,93.00,202101,21,"17,100",-,-,1998,합포북3길,-,-,-
957,경상남도 창원시 마산합포구 진동면 진동리,6**,다가구,12m미만,494.23,263.50,202101,21,"78,000",-,-,2015,신서촌3길,-,-,-
958,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,29.05,73.76,202101,21,"19,500",-,-,1998,회원천남길,-,-,-
959,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,24.70,23.00,202101,21,"3,600",-,-,1988,합포북22길,-,-,-
960,경상남도 창원시 마산합포구 산호동,5**,단독,8m미만,32.61,80.00,202101,20,"15,000",-,-,1985,합포북9길,-,-,-
961,경상남도 창원시 마산합포구 자산동,8*,단독,8m미만,84.13,126.00,202101,20,"15,000",-,-,1979,자산동10길,-,-,-
962,경상남도 창원시 마산합포구 자산동,8*,단독,8m미만,42.63,199.00,202101,19,"20,000",-,-,1998,자산동5길,-,-,-
963,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,290.08,147.00,202101,19,"28,000",-,-,2013,완월남6길,-,-,-
964,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,49.02,40.00,202101,18,"13,000",-,-,2003,합포북8길,-,-,-
965,경상남도 창원시 마산합포구 진북면 인곡리,6**,단독,12m미만,108.33,357.00,202101,18,"25,000",-,-,1999,의림로,-,-,-
966,경상남도 창원시 마산합포구 진동면 인곡리,6**,단독,-,108.33,357.00,202101,18,"25,000",-,-,1998,,20210312,-,-
967,경상남도 창원시 마산합포구 추산동,4*,단독,8m미만,129.22,179.80,202101,18,"10,000",-,-,1980,성호남1길,-,-,-
968,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,36.43,83.00,202101,16,"16,000",-,-,1999,합포북3길,-,-,-
969,경상남도 창원시 마산합포구 신창동,*,단독,8m미만,99.09,259.80,202101,15,"37,400",-,-,2018,반월남2길,-,-,-
970,경상남도 창원시 마산합포구 상남동,1**,단독,8m미만,74.90,33.00,202101,15,"8,100",-,-,1998,회원천남길,-,-,-
971,경상남도 창원시 마산합포구 산호동,4**,단독,8m미만,22.90,56.00,202101,15,"13,000",-,-,1998,합포남5길,-,-,-
972,경상남도 창원시 마산합포구 구산면 내포리,9**,단독,-,22.50,421.00,202101,15,"22,860",-,-,1998,,-,-,-
973,경상남도 창원시 마산합포구 반월동,3*,단독,8m미만,136.79,203.10,202101,14,"12,000",-,-,1979,반월북3길,-,-,-
974,경상남도 창원시 마산합포구 산호동,2*,단독,8m미만,110.68,125.60,202101,14,"19,000",-,-,1998,산호시장길,-,-,-
975,경상남도 창원시 마산합포구 자산동,6*,단독,8m미만,31.71,106.00,202101,13,"15,000",-,-,1998,자산동16길,-,-,-
976,경상남도 창원시 마산합포구 자산동,6*,단독,8m미만,18.98,46.00,202101,13,"5,047",-,-,1998,자산동13길,-,-,-
977,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,144.98,151.00,202101,13,"15,500",-,-,1989,완월남14길,20210222,-,-
978,경상남도 창원시 마산합포구 완월동,1**,단독,8m미만,271.91,177.00,202101,12,"74,724",-,-,2018,완월서2길,-,-,-
979,경상남도 창원시 마산합포구 신월동,3*,단독,8m미만,50.39,116.00,202101,12,"13,500",-,-,1998,반월북9길,-,-,-
980,경상남도 창원시 마산합포구 완월동,3**,단독,8m미만,53.52,95.00,202101,11,"12,500",-,-,1977,완월남로,20210112,-,-
981,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,81.64,69.00,202101,09,"13,840",-,-,1994,자산동1길,-,-,-
982,경상남도 창원시 마산합포구 자산동,1**,단독,8m미만,81.64,69.00,202101,09,"13,840",-,-,1994,자산동1길,20210322,-,-
983,경상남도 창원시 마산합포구 진동면 신기리,2**,단독,8m미만,39.00,56.00,202101,08,"1,640",-,-,1998,신기남산길,-,-,-
984,경상남도 창원시 마산합포구 자산동,9*,단독,8m미만,101.70,188.00,202101,08,"17,000",-,-,1998,자산동18길,-,-,-
985,경상남도 창원시 마산합포구 자산동,9*,단독,8m미만,101.70,188.00,202101,08,"17,000",-,-,1998,자산동18길,20210205,-,-
