□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
경상남도 창원진해구 자은동,861-9,0861,0009,천자빌라,68.01,37.66,201705,12,"        10,000",1,1994,덕산로55번길 3
경상남도 창원진해구 자은동,947-16,0947,0016,"혜성빌라A,B",62.81,30.32,201607,21,"         8,500",4,1991,진해대로913번길 16
경상남도 창원진해구 자은동,947-16,0947,0016,"혜성빌라A,B",62.81,30.32,201703,9,"         8,400",1,1991,진해대로913번길 16
경상남도 창원진해구 제덕동,382-1,0382,0001,해성뷰티빌,74.93,42.89,201607,5,"         8,200",2,2002,제덕로234번길 16
경상남도 창원진해구 제황산동,28-272,0028,0272,(28-272),57,52.4,201704,11,"         9,000",2,1987,제황로 63-52
경상남도 창원진해구 제황산동,29-8,0029,0008,(29-8),67.88,55,201705,16,"        16,800",3,2015,태평로37번안길 8
경상남도 창원진해구 제황산동,29-8,0029,0008,(29-8),67.88,55,201706,26,"        15,200",4,2015,태평로37번안길 8
경상남도 창원진해구 제황산동,28-396,0028,0396,경남빌라,66.96,40.5,201705,31,"         4,500",3,1998,인사로38번길 8
경상남도 창원진해구 제황산동,29-52,0029,0052,시월애하우스,131.47,65.25,201704,21,"        22,200",3,2005,태평로37번안길 10
경상남도 창원진해구 죽곡동,100-2,0100,0002,태성빌라2동,67.44,57.67,201609,12,"         5,500",1,1998,어은로35번길 25-4
경상남도 창원진해구 중앙동,5,0005,0000,중앙,53.29,9.62,201610,5,"         6,000",2,1979,중원동로 53
경상남도 창원진해구 중앙동,5,0005,0000,중앙,53.29,9.12,201706,5,"         3,800",5,1979,중원동로 53
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,44.58,24.76,201611,3,"         9,600",2,2016,편백로20번길 4
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,44.58,24.76,201611,3,"        11,680",3,2016,편백로20번길 4
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,64.5325,35.86,201611,3,"        16,045",2,2016,편백로20번길 4
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,44.58,24.76,201611,3,"        12,000",4,2016,편백로20번길 4
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,64.5325,35.86,201611,3,"        17,155",3,2016,편백로20번길 4
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,64.5325,35.86,201612,20,"        17,200",3,2016,편백로20번길 4
경상남도 창원진해구 창선동,9-1,0009,0001,미창빌라,64.5325,35.86,201703,7,"        16,000",2,2016,편백로20번길 4
경상남도 창원진해구 충무동,28-27,0028,0027,하이존텔-2-B동,38.675,20.76,201703,17,"         3,900",4,2003,충장로176번길 17-1
경상남도 창원진해구 충의동,45,0045,0000,동성나동,52.48,39.88,201706,26,"         7,200",3,1984,태평로48번길 5
경상남도 창원진해구 태백동,2-71,0002,0071,성화태백빌라,66.04,44.67,201611,14,"         7,100",4,1993,진해대로563번길 23
경상남도 창원진해구 태백동,8-43,0008,0043,태진맨션,36.675,18.71,201608,2,"         4,600",2,2001,태백서로34번길 13
경상남도 창원진해구 태백동,8-43,0008,0043,태진맨션,36.675,18.72,201701,20,"         4,100",4,2001,태백서로34번길 13
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,71.97,38.64,201607,20,"        17,000",6,2016,충장로541번길 6
경상남도 창원진해구 풍호동,722-4,0722,0004,뉴중앙골든프라자,72.25,38.8,201612,28,"        17,500",3,2016,충장로541번길 6
경상남도 창원진해구 행암동,212-5,0212,0005,영남빌라,62.89,40.17,201607,7,"         4,700",4,1992,행암로207번길 26
경상남도 창원진해구 화천동,14,0014,0000,평화상가빌라,84.93,29.36,201608,2,"         9,350",4,1992,중원로85번길 13
경상남도 창원진해구 회현동,19,0019,0000,경남빌라,58.02,36.14,201609,30,"         7,400",1,1998,편백로7번길 15
