□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,
,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,
계약일자 : 20170701 ~ 20180630,,,,,,,,,,,
실거래 구분 : 아파트(매매),,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,,
시군구 : 창원마산합포구,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,
,,,,,,,,,,,
시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201710,2,"        30,500",2,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201710,16,"        32,800",13,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201711,10,"        34,000",26,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,124.7331,201711,11,"        46,800",11,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201711,17,"        31,000",7,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,154.0417,201712,21,"        55,000",21,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201712,23,"        34,000",20,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,124.7331,201802,17,"        45,000",26,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201803,29,"        29,100",2,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9644,201804,16,"        32,000",11,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201804,27,"        31,000",19,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,76,0076,0000,마산만 I'PARK,84.9607,201805,23,"        26,000",9,2010,제2부두로 17
경상남도 창원마산합포구 신포동1가,1,0001,0000,새롬,119.2142,201707,8,"        25,200",10,2003,동서동3길 39
경상남도 창원마산합포구 신포동1가,1,0001,0000,새롬,119.2142,201712,7,"        22,500",3,2003,동서동3길 39
경상남도 창원마산합포구 신포동1가,1,0001,0000,새롬,119.2142,201712,14,"        23,400",20,2003,동서동3길 39
경상남도 창원마산합포구 신포동1가,1,0001,0000,새롬,119.2142,201712,15,"        22,800",3,2003,동서동3길 39
경상남도 창원마산합포구 신포동1가,1,0001,0000,새롬,119.2142,201801,10,"        23,000",3,2003,동서동3길 39
경상남도 창원마산합포구 신포동1가,1,0001,0000,새롬,119.2142,201804,11,"        24,000",20,2003,동서동3길 39
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201707,15,"        17,500",14,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,49.85,201707,19,"        13,900",2,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201707,21,"        18,500",13,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,49.85,201707,28,"        14,500",7,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,49.85,201709,12,"        14,600",8,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201709,29,"        17,600",10,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,84.84,201710,9,"        26,200",2,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201710,10,"        16,500",17,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,84.84,201710,10,"        22,000",4,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,49.85,201710,10,"        14,300",10,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201710,10,"        15,000",16,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201711,27,"        17,000",16,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201712,30,"        19,150",9,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,84.84,201801,28,"        22,200",11,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,49.85,201802,1,"        13,900",6,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201802,24,"        16,800",3,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,49.85,201804,27,"        14,500",1,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201806,8,"        11,800",1,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201806,18,"        16,500",8,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201806,25,"        14,000",3,2001,서성로 23
경상남도 창원마산합포구 신포동1가,13-1,0013,0001,센트럴,59.89,201806,30,"        14,900",10,2001,서성로 23
경상남도 창원마산합포구 신포동1가,2-10,0002,0010,신우희가로밀리온,84.9075,201708,9,"        23,000",12,2004,동서동3길 16
경상남도 창원마산합포구 신포동1가,2-10,0002,0010,신우희가로밀리온,84.9075,201804,8,"        19,500",3,2004,동서동3길 16
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,62.64,201707,1,"        14,000",8,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,44.86,201707,27,"        10,500",3,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,44.86,201709,26,"        10,500",7,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,44.86,201709,29,"        11,400",4,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,84.43,201801,20,"        15,100",2,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,62.64,201801,24,"        14,000",3,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,84.43,201802,19,"        16,700",12,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,84.26,201804,5,"        15,300",2,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,84.43,201804,11,"        15,500",3,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,141.98,201805,30,"        20,000",6,1979,서성로 43
경상남도 창원마산합포구 신포동2가,54,0054,0000,삼익,141.98,201806,27,"        19,500",5,1979,서성로 43
경상남도 창원마산합포구 신포동2가,105-1,0105,0001,신포경남,125.045,201708,28,"        17,100",11,1988,동서남1길 25
경상남도 창원마산합포구 신포동2가,105-1,0105,0001,신포경남,84.555,201712,28,"        15,300",7,1988,동서남1길 25
경상남도 창원마산합포구 신포동2가,105-1,0105,0001,신포경남,125.045,201801,23,"        17,700",12,1988,동서남1길 25
경상남도 창원마산합포구 신포동2가,105-1,0105,0001,신포경남,84.555,201804,14,"        13,000",9,1988,동서남1길 25
경상남도 창원마산합포구 오동동,18-61,0018,0061,기산상가,43.98,201801,19,"         8,600",3,1997,오동동14길 29
경상남도 창원마산합포구 오동동,18-61,0018,0061,기산상가,43.98,201802,9,"        10,000",11,1997,오동동14길 29
경상남도 창원마산합포구 오동동,18-61,0018,0061,기산상가,43.98,201804,13,"         8,500",9,1997,오동동14길 29
경상남도 창원마산합포구 오동동,18-61,0018,0061,기산상가,43.98,201805,4,"         9,500",6,1997,오동동14길 29
경상남도 창원마산합포구 오동동,12-3,0012,0003,서광아침의빛,84.98,201709,8,"        22,500",12,2008,오동동10길 73
경상남도 창원마산합포구 오동동,12-3,0012,0003,서광아침의빛,84.98,201804,3,"        19,300",9,2008,오동동10길 73
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201707,11,"        26,300",13,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201707,15,"        27,750",29,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201707,24,"        29,000",26,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201707,30,"        27,500",11,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201708,20,"        29,500",17,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201708,29,"        25,500",10,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201709,4,"        27,000",14,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201709,19,"        27,650",27,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201710,26,"        26,600",25,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201710,28,"        24,100",11,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201711,24,"        26,100",29,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201712,25,"        24,500",6,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201712,26,"        24,500",19,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201801,12,"        24,700",7,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201801,24,"        22,500",13,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201802,10,"        25,200",22,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201802,23,"        24,100",5,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201802,28,"        25,000",26,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201803,9,"        23,800",26,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201803,19,"        23,000",19,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201803,24,"        23,000",28,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201803,30,"        27,000",27,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201804,3,"        27,000",20,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201804,12,"        26,300",19,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201804,24,"        25,000",7,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201806,2,"        26,000",31,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201806,10,"        26,000",18,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201806,15,"        23,500",15,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.9754,201806,20,"        28,000",24,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,84.6822,201806,25,"        26,500",26,2014,오동동14길 67
경상남도 창원마산합포구 오동동,322,0322,0000,중앙마린파이브,70.1442,201806,27,"        23,000",24,2014,오동동14길 67
경상남도 창원마산합포구 완월동,146-1,0146,0001,국제파크,83.57,201710,21,"        11,900",3,1993,완월남로 42
경상남도 창원마산합포구 완월동,116-12,0116,0012,기공,84.54,201708,1,"        12,000",1,1995,완월북5길 74
경상남도 창원마산합포구 완월동,116-12,0116,0012,기공,59.86,201710,19,"         9,000",4,1995,완월북5길 74
경상남도 창원마산합포구 완월동,116-12,0116,0012,기공,59.86,201804,18,"         9,500",2,1995,완월북5길 74
경상남도 창원마산합포구 완월동,116-12,0116,0012,기공,59.86,201806,8,"         8,600",8,1995,완월북5길 74
경상남도 창원마산합포구 완월동,330,0330,0000,대광품안애,84.5,201707,17,"        25,000",4,2016,완월남14길 26
경상남도 창원마산합포구 완월동,330,0330,0000,대광품안애,84.76,201707,17,"        25,000",4,2016,완월남14길 26
경상남도 창원마산합포구 완월동,330,0330,0000,대광품안애,84.76,201707,19,"        24,200",7,2016,완월남14길 26
경상남도 창원마산합포구 완월동,330,0330,0000,대광품안애,84.76,201804,1,"        24,500",10,2016,완월남14길 26
경상남도 창원마산합포구 완월동,330,0330,0000,대광품안애,84.5,201804,20,"        20,500",4,2016,완월남14길 26
경상남도 창원마산합포구 완월동,306-9,0306,0009,대동한마음,84.97,201709,20,"        14,788",3,1992,중앙서1길 55
경상남도 창원마산합포구 완월동,254,0254,0000,대양아파트,121.29,201712,15,"        18,600",8,1991,완월동8길 53-1
경상남도 창원마산합포구 완월동,147,0147,0000,상강,59.36,201708,31,"         9,800",15,1994,무학로 322
경상남도 창원마산합포구 완월동,146-3,0146,0003,서광2,84.75,201707,1,"        14,000",2,1997,완월남로 54
경상남도 창원마산합포구 완월동,146-3,0146,0003,서광2,59.84,201707,3,"        14,000",18,1997,완월남로 54
경상남도 창원마산합포구 완월동,146-3,0146,0003,서광2,84.75,201804,26,"        14,850",17,1997,완월남로 54
경상남도 창원마산합포구 완월동,339-10,0339,0010,서원파크빌라,42.625,201708,7,"         6,850",3,2001,완월남3길 5
경상남도 창원마산합포구 완월동,339-10,0339,0010,서원파크빌라,42.625,201803,23,"         3,700",2,2001,완월남3길 5
경상남도 창원마산합포구 완월동,115-1,0115,0001,안성,84.68,201708,1,"         8,000",7,1988,자산서14길 46
경상남도 창원마산합포구 완월동,115-1,0115,0001,안성,84.68,201802,20,"         9,300",7,1988,자산서14길 46
경상남도 창원마산합포구 완월동,218-1,0218,0001,완월경남,143.93,201801,20,"        18,000",10,1984,장장군로 3
경상남도 창원마산합포구 완월동,282-14,0282,0014,완월서광1,59.78,201707,21,"        14,000",7,1995,고운로 168
경상남도 창원마산합포구 완월동,282-14,0282,0014,완월서광1,84.86,201708,30,"        16,600",5,1995,고운로 168
경상남도 창원마산합포구 완월동,282-14,0282,0014,완월서광1,84.32,201711,1,"        16,500",2,1995,고운로 168
경상남도 창원마산합포구 완월동,282-14,0282,0014,완월서광1,84.86,201711,27,"        16,200",14,1995,고운로 168
경상남도 창원마산합포구 완월동,282-14,0282,0014,완월서광1,84.86,201802,7,"        18,000",3,1995,고운로 168
경상남도 창원마산합포구 완월동,282-14,0282,0014,완월서광1,60,201803,27,"        13,000",13,1995,고운로 168
경상남도 창원마산합포구 완월동,150,0150,0000,전원파크,83.39,201711,24,"        10,600",13,1992,무학로 326
경상남도 창원마산합포구 완월동,150,0150,0000,전원파크,82.82,201805,2,"        10,400",2,1992,무학로 326
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201711,6,"        16,700",7,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201711,24,"        18,700",6,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201801,27,"        19,600",10,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201802,1,"        19,400",20,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201802,26,"        17,000",2,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,134.99,201803,2,"        30,000",4,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201803,22,"        17,400",12,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.99,201805,15,"        16,500",4,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,134.99,201806,4,"        21,000",20,2002,완월남로 45
경상남도 창원마산합포구 완월동,421,0421,0000,청구제네스,84.35,201806,18,"        17,000",15,2002,완월남로 45
경상남도 창원마산합포구 완월동,478,0478,0000,화인,84.12,201707,4,"        14,700",15,1994,완월남8길 16
경상남도 창원마산합포구 완월동,478,0478,0000,화인,59.93,201710,20,"        10,000",8,1994,완월남8길 16
경상남도 창원마산합포구 완월동,478,0478,0000,화인,59.93,201711,1,"        12,600",9,1994,완월남8길 16
경상남도 창원마산합포구 완월동,478,0478,0000,화인,136.92,201711,9,"        16,650",13,1994,완월남8길 16
경상남도 창원마산합포구 완월동,478,0478,0000,화인,84.12,201801,29,"        13,500",12,1994,완월남8길 16
경상남도 창원마산합포구 월남동3가,1-1,0001,0001,엘렌시아주상복합,59.9737,201708,1,"        18,500",4,2016,문화동5길 6
경상남도 창원마산합포구 월남동3가,1-1,0001,0001,엘렌시아주상복합,59.9737,201804,9,"        18,000",8,2016,문화동5길 6
경상남도 창원마산합포구 월남동3가,1-1,0001,0001,엘렌시아주상복합,59.9737,201805,17,"        18,400",7,2016,문화동5길 6
경상남도 창원마산합포구 월남동3가,1-1,0001,0001,엘렌시아주상복합,59.8649,201805,28,"        18,000",9,2016,문화동5길 6
경상남도 창원마산합포구 월남동3가,1-1,0001,0001,엘렌시아주상복합,59.9737,201805,31,"        17,300",3,2016,문화동5길 6
경상남도 창원마산합포구 월남동5가,8,0008,0000,월영 마크리움 주상복합,63.9086,201801,5,"        20,000",18,2017,3·15대로 9
경상남도 창원마산합포구 월남동5가,8,0008,0000,월영 마크리움 주상복합,63.9086,201801,8,"        22,000",6,2017,3·15대로 9
경상남도 창원마산합포구 월남동5가,8,0008,0000,월영 마크리움 주상복합,63.9086,201801,29,"        21,000",13,2017,3·15대로 9
경상남도 창원마산합포구 월남동5가,8,0008,0000,월영 마크리움 주상복합,63.9086,201802,19,"        21,300",10,2017,3·15대로 9
경상남도 창원마산합포구 월남동5가,8,0008,0000,월영 마크리움 주상복합,63.5752,201804,30,"        24,200",8,2017,3·15대로 9
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201707,19,"        16,000",9,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201707,20,"        18,500",9,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,59.175,201707,26,"        14,800",16,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,141.48,201709,5,"        25,000",2,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201709,22,"        16,000",12,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201709,27,"        16,000",9,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201709,30,"        14,500",18,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201711,13,"        14,900",18,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201801,6,"        15,790",10,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,84.78,201801,30,"        14,500",20,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,59.175,201804,25,"        12,000",12,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,59.175,201804,30,"        12,800",14,1998,월영마을로 10
경상남도 창원마산합포구 월영동,703-2,0703,0002,월영대동타운,59.175,201805,5,"        11,800",17,1998,월영마을로 10
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.922,201709,6,"        29,300",13,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,100.7689,201709,13,"        41,800",29,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201709,19,"        33,660",30,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201709,30,"        24,700",23,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201709,30,"        23,300",3,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201710,11,"        31,000",27,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201710,23,"        29,000",5,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201710,25,"        23,000",11,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201710,29,"        32,060",13,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.922,201711,4,"        25,000",5,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.922,201711,13,"        29,300",16,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201712,8,"        31,500",17,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201712,18,"        29,000",22,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.922,201712,19,"        27,500",1,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201712,22,"        24,861",15,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201712,25,"        30,630",26,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201712,29,"        30,200",7,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,100.7689,201801,4,"        39,700",12,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201801,10,"        24,500",20,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201801,10,"        31,500",23,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201801,10,"        23,000",7,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201801,19,"        32,800",20,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201801,20,"        25,200",9,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201801,25,"        33,770",20,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201802,1,"        30,000",30,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201802,5,"        30,450",20,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201802,5,"        31,000",12,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.922,201802,10,"        28,500",15,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201802,23,"        31,300",8,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,100.7689,201803,2,"        38,500",25,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201803,8,"        25,000",9,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,100.7689,201803,10,"        38,800",14,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,10,"        29,000",29,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,15,"        30,510",8,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201803,17,"        25,800",19,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,19,"        30,510",7,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,20,"        30,510",6,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,20,"        30,510",5,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,73.922,201803,26,"        26,100",26,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201803,28,"        26,400",25,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,28,"        30,400",18,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201803,29,"        29,900",4,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,10,"        30,330",15,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,13,"        30,330",14,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,59.9959,201804,13,"        25,200",5,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,16,"        30,600",6,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,16,"        31,900",24,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,16,"        30,330",12,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,18,"        30,330",13,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,18,"        30,330",11,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,201804,19,"        32,000",22,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201804,23,"        30,800",10,2017,월영남12길 12
경상남도 창원마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,201805,3,"        31,500",5,2017,월영남12길 12
