□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
경상남도 창원진해구 석동,407-4,0407,0004,동원참사리,73.623,201501,23,"        17,500",9,2005,진해대로763번길 21
경상남도 창원진해구 석동,407-4,0407,0004,동원참사리,73.623,201506,12,"        17,800",8,2005,진해대로763번길 21
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201501,3,"        28,100",7,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201502,5,"        27,000",5,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201502,6,"        27,200",2,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201502,8,"        27,000",7,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201503,20,"        29,800",3,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201503,22,"        25,100",1,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201503,25,"        27,400",4,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201504,6,"        28,000",5,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201504,9,"        27,000",7,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201504,10,"        26,000",2,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201504,25,"        27,300",6,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201504,27,"        29,000",3,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201505,10,"        26,400",1,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201506,13,"        28,300",4,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201506,18,"        26,000",1,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201506,20,"        27,500",3,2003,석동로 60
경상남도 창원진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.97,201506,26,"        27,400",4,2003,석동로 60
경상남도 창원진해구 석동,493,0493,0000,상지약수,84.75,201501,8,"        17,800",8,1991,병암북로4번길 37
경상남도 창원진해구 석동,493,0493,0000,상지약수,84.75,201501,21,"        20,000",12,1991,병암북로4번길 37
경상남도 창원진해구 석동,493,0493,0000,상지약수,84.71,201503,13,"        18,800",15,1991,병암북로4번길 37
경상남도 창원진해구 석동,493,0493,0000,상지약수,84.71,201504,2,"        18,400",4,1991,병암북로4번길 37
경상남도 창원진해구 석동,493,0493,0000,상지약수,84.71,201504,30,"        16,700",9,1991,병암북로4번길 37
경상남도 창원진해구 석동,493,0493,0000,상지약수,84.71,201505,13,"        19,100",15,1991,병암북로4번길 37
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201501,3,"        10,800",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201501,14,"        10,700",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201501,19,"        10,500",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201501,24,"        14,300",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201501,26,"        13,400",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201501,30,"        12,700",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201502,5,"         9,400",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201502,12,"        10,500",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201502,12,"        14,500",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201502,14,"        10,300",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201502,28,"        11,250",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201503,10,"        14,400",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201503,12,"        11,500",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201503,12,"        14,600",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201503,15,"        14,100",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201503,20,"        13,800",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201503,23,"        13,900",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201503,31,"        13,800",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,47.31,201504,2,"        15,000",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,46.98,201504,2,"        15,000",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,47.31,201504,2,"        15,000",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,4,"        14,800",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,5,"        11,700",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,8,"         9,300",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,9,"        14,780",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,10,"        15,000",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,10,"        11,500",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,12,"        10,500",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,46.98,201504,13,"        15,000",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,15,"        15,350",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,15,"        14,850",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,15,"        11,500",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,17,"        10,800",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,21,"        15,000",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,24,"        11,000",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201504,24,"        14,500",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201504,29,"        11,500",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201505,5,"        12,300",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201505,5,"        11,500",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201505,6,"         9,900",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201505,9,"        15,500",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201505,17,"        15,000",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,47.31,201505,17,"        15,500",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201505,19,"        12,100",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,46.98,201505,22,"        15,400",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201505,26,"        10,500",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201505,27,"        15,400",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201505,27,"        15,000",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201505,30,"        13,000",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201505,30,"        12,500",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201506,1,"        12,100",1,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201506,4,"        15,200",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201506,5,"        15,100",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201506,8,"        15,400",3,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201506,11,"        14,500",5,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,32.76,201506,15,"         8,000",2,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201506,17,"        15,200",4,1991,냉천로 52
경상남도 창원진해구 석동,90-1,0090,0001,석동주공,42.48,201506,26,"        14,900",4,1991,냉천로 52
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201501,1,"        31,000",12,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201501,2,"        35,300",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201501,14,"        37,000",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201501,17,"        37,900",11,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201501,26,"        37,500",6,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.37,201501,29,"        48,000",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201501,30,"        38,250",10,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201502,3,"        33,800",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.37,201502,7,"        44,500",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201502,7,"        32,900",13,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201502,8,"        33,000",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201502,9,"        35,700",3,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201502,10,"        34,300",10,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201502,14,"        31,900",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201502,15,"        34,000",7,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201502,17,"        35,300",4,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,161.75,201502,21,"        44,500",6,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201503,2,"        31,800",1,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.37,201503,2,"        41,600",2,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201503,4,"        30,000",1,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201503,14,"        35,600",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201503,20,"        34,300",1,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.37,201503,22,"        43,500",3,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201503,24,"        34,000",4,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201503,30,"        34,500",9,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201504,13,"        37,400",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201504,17,"        33,200",7,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.82,201504,27,"        47,000",1,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,189.96,201505,2,"        57,000",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,161.75,201505,4,"        46,500",3,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201505,5,"        31,900",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201505,9,"        31,000",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201505,10,"        41,000",7,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201505,11,"        34,000",6,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201505,16,"        32,000",3,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201505,18,"        35,000",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.37,201505,25,"        47,200",7,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201505,28,"        33,700",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201505,28,"        37,000",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201506,3,"        37,800",6,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201506,15,"        36,700",8,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201506,15,"        34,600",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.86,201506,15,"        37,200",9,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,189.96,201506,19,"        50,500",2,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201506,19,"        32,350",5,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,133.37,201506,20,"        43,000",9,2008,해원로 45
경상남도 창원진해구 석동,675,0675,0000,우림필유,84.99,201506,24,"        33,000",15,2008,해원로 45
경상남도 창원진해구 석동,407,0407,0000,좋은아침,70.2225,201505,26,"        17,400",4,2005,진해대로763번길 19
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201501,5,"        26,750",8,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201501,10,"        29,200",4,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201501,17,"        27,500",2,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,138.044,201501,26,"        35,800",12,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201501,29,"        26,650",4,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201502,4,"        28,500",11,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201502,7,"        27,650",8,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201502,11,"        29,000",10,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201502,26,"        24,750",12,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201502,27,"        25,500",1,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201502,28,"        29,600",6,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201503,3,"        23,000",1,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201503,5,"        29,000",14,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201503,19,"        28,900",4,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,116.453,201503,20,"        35,600",8,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201503,21,"        26,800",2,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201504,4,"        27,000",2,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201504,6,"        29,800",4,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201504,8,"        25,600",2,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201504,14,"        31,900",7,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201504,20,"        29,900",8,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201505,4,"        26,300",5,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201505,6,"        29,500",4,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201505,11,"        27,200",4,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,138.044,201505,13,"        36,940",13,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,138.044,201505,16,"        33,000",5,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,138.044,201505,18,"        36,300",10,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201505,27,"        29,000",6,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201506,9,"        27,000",6,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201506,10,"        24,000",8,2006,진해대로 727
경상남도 창원진해구 석동,551-1,0551,0001,진해석동푸르지오,84.979,201506,30,"        28,400",8,2006,진해대로 727
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201501,7,"        28,000",12,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201501,23,"        33,850",5,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201501,23,"        31,000",4,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201501,27,"        33,250",13,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,155.7312,201503,4,"        45,700",12,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201503,12,"        31,200",2,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201503,13,"        32,550",10,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201503,24,"        34,000",10,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,125.3181,201503,26,"        39,000",8,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201504,3,"        34,000",14,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201504,8,"        32,000",2,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201504,11,"        29,200",7,2006,동진로21번길 26
경상남도 창원진해구 석동,232,0232,0000,진해자이,84.9407,201504,26,"        28,700",1,2006,동진로21번길 26
경상남도 창원진해구 석동,607,0607,0000,한림,83.01,201501,12,"        15,600",5,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,59.72,201501,30,"        13,100",4,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,59.72,201503,2,"        14,200",2,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,47.72,201503,2,"         9,000",5,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,59.72,201503,19,"        13,900",1,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,47.72,201504,2,"        11,400",1,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,59.72,201504,17,"        13,900",3,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,607,0607,0000,한림,77.43,201505,14,"        14,800",2,1995,진해대로728번길 8-36
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,119.593,201502,2,"        34,950",4,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,119.593,201502,16,"        36,700",8,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,153.262,201503,17,"        36,450",4,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,153.262,201504,11,"        37,000",5,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,153.262,201504,14,"        34,300",3,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,153.262,201504,14,"        37,800",5,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,153.262,201504,15,"        34,000",2,2009,진해대로789번길 24
경상남도 창원진해구 석동,351,0351,0000,한솔솔파크1단지,131.481,201504,16,"        36,450",8,2009,진해대로789번길 24
경상남도 창원진해구 석동,287-5,0287,0005,한솔솔파크2단지,116.653,201501,5,"        33,950",3,2009,돌리로16번길 18
경상남도 창원진해구 석동,287-5,0287,0005,한솔솔파크2단지,116.653,201501,19,"        40,300",12,2009,돌리로16번길 18
경상남도 창원진해구 석동,287-5,0287,0005,한솔솔파크2단지,108.729,201502,16,"        38,000",9,2009,돌리로16번길 18
경상남도 창원진해구 석동,287-5,0287,0005,한솔솔파크2단지,116.653,201504,19,"        37,500",6,2009,돌리로16번길 18
경상남도 창원진해구 소사동,9-15,0009,0015,동화맨션A동,78,201504,27,"         9,000",8,1996,소사천로 4
경상남도 창원진해구 속천동,2-7,0002,0007,네오비치빌라,74.3818,201501,12,"        13,400",8,2003,속천로 65
경상남도 창원진해구 속천동,2-1,0002,0001,속천한울비치,66.2327,201505,28,"        15,750",5,2009,속천로 63
경상남도 창원진해구 속천동,2-1,0002,0001,속천한울비치,66.2327,201506,21,"        14,700",8,2009,속천로 63
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201502,13,"        13,550",2,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201502,17,"        12,900",3,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201502,25,"        14,200",4,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201504,6,"        14,200",11,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201504,27,"        13,000",8,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201505,1,"        13,600",5,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201505,2,"        13,800",6,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201505,12,"        13,500",9,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201505,26,"        14,200",12,2004,속천로 58
경상남도 창원진해구 속천동,1-3,0001,0003,수창블루안,59.82,201505,30,"        13,900",12,2004,속천로 58
경상남도 창원진해구 숭인동,13,0013,0000,그린밀레니엄빌라,83.76,201502,23,"        14,000",2,2002,태평로8번길 11-1
경상남도 창원진해구 여좌동,105-27,0105,0027,가든빌라,84.45,201505,22,"        12,000",4,1991,여명로 94
경상남도 창원진해구 여좌동,761-48,0761,0048,금화골든파크,34.38,201502,14,"         7,300",3,2004,충장로 79
경상남도 창원진해구 여좌동,761-48,0761,0048,금화골든파크,36.46,201503,17,"         7,000",10,2004,충장로 79
경상남도 창원진해구 여좌동,761-48,0761,0048,금화골든파크,34.38,201504,22,"         7,100",10,2004,충장로 79
경상남도 창원진해구 여좌동,761-48,0761,0048,금화골든파크,36.46,201504,23,"         7,100",3,2004,충장로 79
경상남도 창원진해구 여좌동,761-48,0761,0048,금화골든파크,35.26,201506,17,"         7,400",3,2004,충장로 79
경상남도 창원진해구 여좌동,760-66,0760,0066,금화빌라,84.98,201501,14,"        14,000",3,1992,여좌남로24번길 5
경상남도 창원진해구 여좌동,760-66,0760,0066,금화빌라,74.12,201503,11,"        10,000",6,1992,여좌남로24번길 5
경상남도 창원진해구 여좌동,760-24,0760,0024,대광,84.8,201502,28,"        18,100",8,1996,여명로16번길 22
경상남도 창원진해구 여좌동,760-24,0760,0024,대광,59.86,201505,20,"        12,000",1,1996,여명로16번길 22
경상남도 창원진해구 여좌동,760-24,0760,0024,대광,59.86,201505,27,"        13,000",6,1996,여명로16번길 22
경상남도 창원진해구 여좌동,760-24,0760,0024,대광,59.86,201506,1,"        12,400",2,1996,여명로16번길 22
경상남도 창원진해구 여좌동,126-25,0126,0025,우정빌라,51.29,201505,20,"         9,800",5,1990,여좌남로41번길 6-2
경상남도 창원진해구 용원동,1338-3,1338,0003,부산신항만 이지더원  2단지,59.9276,201502,16,"        16,850",16,2014,신항북로 202
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201502,3,"        24,500",28,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,59.9276,201504,9,"        17,450",7,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,59.9276,201504,20,"        17,500",19,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201505,29,"        22,200",4,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,11,"        22,500",2,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,12,"        23,100",4,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,16,"        22,500",2,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,18,"        22,500",3,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,18,"        22,500",2,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,18,"        22,500",2,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,18,"        22,200",4,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,19,"        23,750",6,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,20,"        22,200",4,2014,신항동로 143
경상남도 창원진해구 용원동,1338-2,1338,0002,부산신항만 이지더원 1단지,84.8926,201506,20,"        23,100",4,2014,신항동로 143
