address,lat,lon
용원중로6번길,35.097599,128.8164453
용재로35번길,35.1025114,128.8142052
용재로67번길,35.102032288,128.817286294
용원로,35.0993869,128.8151313
용재로89번길,35.1012613,128.8205781
용재로3번길,35.1031862,128.8108436
용원동로221번길,35.0915549,128.8152968
용원중로,35.0998131,128.8163323
용원북로12번길,35.1032379,128.8185992
용원동로,35.0936358,128.8041063
충장로412번길,35.1513723,128.693746
충장로468번길,35.1480858,128.6976527
충장로405번길,35.1527942,128.6960777
병암로30번길,35.156717,128.6933561
충장로465번길,35.1477092,128.7002646
충장로429번길,35.1507072,128.6981975
충장로439번길,35.1504282,128.6994553
충장로455번길,35.1490835,128.7000707
충장로364번나길,35.152241,128.6908696
충장로364번길,35.1526489,128.6918217
이동로72번길,35.1510813,128.700133
충장로442번길,35.1499358,128.6962836
충장로446번길,35.1489069,128.6948901
해원로14번길,35.153696,128.6970672
이동로28번길,35.1494202,128.69482
충장로467번길,35.147556539,128.700802941
충장로450번길,35.1485538,128.6950288
해원로2번길,35.1529389,128.6966265
냉천로12번길,37.3832908,126.9299461
충장로407번길,35.1519943,128.6967122
편백로14번길,35.148804,128.6574198
충무로58번길,35.1505391,128.6568714
제황로,35.1488825,128.6685218
자은로24번길,35.1490326,128.7050227
진해대로922번길,35.1472591,128.7050025
진해대로913번길,35.148627,128.7082643
진해대로976번길,35.1426127,128.7058405
진해대로975번길,35.1425501,128.7091045
덕산로55번길,35.1460421,128.7056381
덕산로61번길,35.1463405,128.7067389
덕산로51번길,35.1466918,128.7053054
진해대로988번길,35.140756,128.7059189
덕산로45번길,35.1470915,128.7047949
진해대로979번길,35.1414905,128.7092971
자은로78번길,35.1507664,128.7097985
진해대로914번길,35.147949,128.704966
진해대로989번길,35.1406229,128.7087279
자은로64번나길,35.1506633,128.7121612
자은로,35.1509476,128.7084847
충장로657번길,35.1307933,128.7061692
충장로671번길,35.130105439,128.705335724
진해대로1167번길,35.12602914,128.713448164
제덕로179번길,35.099683,128.7452947
인사로23번길,35.1503946,128.6700251
태평로37번안길,35.146510616,128.663854597
인사로30번길,35.150022464,128.669915466
인사로,35.1504373,128.6687366
백구로,35.1478774,128.661083
인사로32번길,35.1494298,128.6699092
충장로168번길,35.1509561,128.6700007
벚꽃로60번길,35.1508637,128.664699
태평로7번길,35.1479074,128.6603106
편백로20번길,35.1489715,128.6580356
편백로,35.1495616,128.6573468
청안로233번길,35.100711037,128.800640952
청안로170번길,35.101879,128.7917164
청안로,37.5248608,126.6946799
청안로163번길,35.103871357,128.794981549
제황로80번길,35.1511548,128.6687346
태평로58번길,37.448971,127.1337102
대야남로63번길,35.154788551,128.67119481
태백서로34번길,35.1543806,128.6737152
여좌천로166번길,35.1675812,128.6587444
여좌로96번길,35.15958,128.6662154
대야로66번길,35.15748584,128.670242316
태평로91번길,35.145500506,128.669218615
덕산로36번길,35.1438328,128.703845
충장로597번길,35.1363285,128.7053285
풍호안길,35.1367006,128.7028196
진해대로1047번길,35.1359866,128.7098003
진해대로1034번길,35.1371448,128.7074546
여명로25번길,35.1583757,128.6565314
여명로25번라길,35.1579603,128.6568871
중원로85번길,35.1520607,128.6584389
중원로86번길,35.1516642,128.6626265
구암서1길,35.2493829,128.5953429
팔용로,35.2434383,128.5914047
구암북11길,35.2562867,128.5957657
구암동정길,35.2548243,128.6016993
구암남5길,35.2459887,128.59156
구암남15길,35.2502084,128.6015688
금강로,35.2473815,129.0888783
구암북8길,35.2535134,128.5942268
구암동4길,35.2532035,128.6001924
구암남10길,35.2496589,128.5991716
구암남13길,35.2504376,128.5997463
구암동1길,35.2520275,128.5986048
구암북4길,35.2519415,128.5925632
구암북1길,35.2532634,128.5952793
구암북19길,35.2554347,128.5944253
구암서3길,35.2487947,128.5915394
구암북10길,35.2547327,128.5957768
구암서5길,35.2477777,128.5904202
구암북18길,35.257114,128.5951522
3·15성역로,35.2474803,128.5878442
구암남2길,35.2441044,128.5908071
구암서2길,35.2482887,128.5919546
구암남18길,35.249518908,128.602092131
구암북16길,35.2559832,128.5952478
구암서9길,35.2505515,128.5949104
구암북15길,35.2564989,128.5970709
구암동5길,35.253202452,128.600972866
구암남12길,35.2507166,128.6021922
구암북14길,35.2549316,128.5955009
구암북7길,35.2532317,128.5933227
구암남23길,35.251686969,128.602332392
구암북20길,35.258649923,128.595872838
구암남17길,35.2497776,128.6017354
구암서8길,35.2500672,128.5944618
구암서6길,35.2483935,128.5918669
구암북2길,35.2544833,128.5958265
구암북3길,35.2522869,128.5924645
소계천서길,35.2575797,128.5976003
감천2길,35.4863996,128.737365
삼계9길,35.232830984,128.499878943
경남대로,35.1980767,128.5250122
삼계로,35.1396252,128.0289538
삼계본동1길,35.2321541,128.4971286
삼계숲길,35.2289307,128.4953821
상곡로,35.2435584,128.5008747
광려로,35.2090237,128.5094576
안성로,36.0990839,126.9888623
용담로,37.4169625,126.6747055
함마대로,35.2490385,128.5188297
원계증산길,35.231338586,128.510175484
죽암동길,35.257221843,128.509831165
중리1길,35.527562,129.3984094
옥정1길,35.4144376,127.3900079
중리본동길,35.251977721,128.511287487
죽암서길,35.254631477,128.50977662
옥정2길,35.413477,127.3896201
광려천서로,35.2488472,128.5111586
상동길,37.3272575,127.5837493
중리공단로2길,35.2432536,128.5098463
평성1길,35.259620778,128.538187253
호원로,35.2644607,128.524797
구미길,36.432171,129.354028
호계본동4길,35.26658173,128.518470525
호계본동로,35.2617892,128.5216782
두척1길,35.23771705,128.542959595
봉덕2길,35.2223689,128.5957427
봉암북2길,35.221448,128.5966764
봉암북6길,35.2228138,128.59811
봉양로,37.5445592,127.2050094
봉암북10길,35.2211194,128.5979059
봉암북11길,35.2200462,128.5986165
봉암북1길,35.2214423,128.5958261
석전남4길,0.0,0.0
석전남8길,35.2276599,128.572178
석전서6길,35.2272863,128.5689246
석전남15길,35.226076265,128.571125126
석전남14길,35.226199587,128.571070342
석전남12길,35.227876627,128.573449927
석전남7길,35.227641285,128.573515847
석전남2길,35.228275197,128.573144528
석전북19길,35.23037,128.5678071
석전남9길,35.2275112,128.5730377
석전동10길,35.2329104,128.5748481
석전남13길,0.0,0.0
석전서8길,35.2275689,128.5680367
석전북2길,35.2325074,128.5707453
석전동4길,35.2309907,128.5741244
석전북21길,35.231090411,128.568502506
삼호로,35.5480611,129.2774655
석전동6길,35.2304236,128.5753138
석전남10길,35.227823,128.5733042
석전동9길,35.2331987,128.5757703
삼호천길,35.2336399,128.5658867
석전남16길,35.228871608,128.568843422
석전동1길,35.2316666,128.5721324
석전북11길,35.2328359,128.5691415
석전동11길,35.2332826,128.5745246
석전북7길,35.2335544,128.5696446
석전서5길,35.228101951,128.568319431
석전서4길,35.227220195,128.569096659
석전북14길,35.233186251,128.569284065
석전동3길,35.2312823,128.573563
석전동17길,35.2371063,128.5782176
석전동15길,35.2357117,128.5793362
양덕북2길,35.2327937,128.5846956
양덕북21길,35.2337926,128.581832
양덕동15길,35.234129556,128.588644843
양덕천길,35.2298103,128.5861724
양덕북4길,35.235903,128.5849535
양덕동16길,35.235254819,128.589869198
양덕북3길,35.2342711,128.5849442
양덕북9길,35.2343835,128.5862693
양덕동2길,35.2245149,128.5887548
산호천동길,35.2317896,128.5811495
양덕북5길,35.2331386,128.5863205
양덕로,36.0802193,129.4020058
탑골2길,36.8415469,127.9839835
양덕동4길,35.222765,128.5909228
탑골3길,36.9902948,127.5854193
양덕동12길,35.2311448,128.5866111
양덕동8길,35.230221501,128.583162804
양덕남1길,35.2309129,128.5825459
합성옛길,35.2389976,128.5843358
양덕동5길,35.231501814,128.583162066
양덕북12길,35.2342306,128.5852502
양덕남6길,35.2288136,128.5849953
합성남18길,35.235248513,128.590431676
양덕북16길,35.2359053,128.5848916
양덕북17길,35.2357757,128.583933
양덕서5길,35.2277898,128.5786785
합성남11길,35.2382769,128.5876393
합성북18길,35.2443387,128.5838066
합성동11길,35.2427332,128.5884108
합성동5길,35.2440705,128.5878493
합성서7길,35.2398389,128.5822562
합성서1길,35.2400788,128.5827137
합성서13길,35.2407172,128.5823822
합성북14길,35.2445429,128.5826736
합성동13길,35.2411791,128.5893394
합성북16길,35.2433856,128.5844743
합성북15길,35.2443811,128.5835476
합성북6길,35.2420969,128.5806673
합성남19길,35.235544117,128.590685446
합성북3길,35.2409604,128.5805561
합성북9길,35.2445415,128.5796489
합성북1길,35.2445336,128.5817659
합포성지길,35.243400657,128.583269896
합성남9길,35.2385742,128.5869833
합성북13길,35.2448313,128.5823519
합성동8길,35.242499038,128.587411276
합성남로,35.2370299,128.5857978
합성북4길,35.2414746,128.5810958
합성서5길,35.2411384,128.5833808
합성남8길,35.2384363,128.5859907
합성남7길,35.2392661,128.5856681
합성남17길,35.235556224,128.590082606
합성동3길,35.2419435,128.5876177
합성남3길,35.2383658,128.586332
합성동2길,35.241297,128.5872094
합성남2길,35.2395064,128.5867749
합성서12길,35.239553563,128.580501456
회성남1길,35.2345328,128.5613278
회성남18길,35.2319181,128.5638804
회성남12길,35.2323784,128.5590591
회성남20길,35.231262,128.5649652
회성남13길,35.2326519,128.5598642
회성동2길,35.233823379,128.56335044
회성시장2길,35.2330714,128.5600195
회성남17길,35.2312754,128.5634901
회성북6길,35.235493524,128.558694149
회원동24길,35.2198286,128.5766445
회원남15길,35.2182551,128.566723
회원남9길,35.2181939,128.5680102
회원북10길,35.220791673,128.565900966
회원북3길,35.2223434,128.5692082
회원북6길,35.221843973,128.570601552
회원남23길,35.2177668,128.5659485
회원남14길,35.2173931,128.5675134
회원남20길,35.2174276,128.5665242
회원남2길,35.2176973,128.5697466
회원북15길,35.220493092,128.566717944
회원북4길,35.220802819,128.566016612
회원남17길,35.2175794,128.5667141
회원남3길,35.218148044,128.566242332
회원동15길,35.2203426,128.5716592
회원남로,35.2185346,128.5672569
회원북28길,35.2211744,128.5651332
회원동31길,35.2198344,128.5765453
회원동북로,35.2208326,128.5763583
회원동5길,35.2169772,128.5734173
회원동12길,35.2221206,128.5725677
노산서26길,35.212254336,128.571446874
회원북19길,35.219469197,128.565975262
무학로,37.5742994,127.0303212
회원동32길,35.2208816,128.5753343
회원천북길,35.2161255,128.5717882
회원북13길,35.2211728,128.5663938
교방시장1길,35.2170345,128.5626041
회원동4길,35.2180719,128.5734484
회원남11길,35.217003226,128.569936144
회원동로,35.2188023,128.576621
회원동11길,35.2171103,128.574443
회원북2길,35.220146788,128.570175272
회원북16길,35.220485567,128.566981441
회원동10길,35.2162651,128.5740369
회원동13길,35.2194136,128.572925
회원북25길,35.2197021,128.5637171
회원동서로,35.2187451,128.5727351
회원남6길,35.215451779,128.567723253
회원동33길,35.222206015,128.573882142
회원북26길,35.2195941,128.5632066
회원북23길,35.2197934,128.5654561
회원남25길,35.2166411,128.5644181
회원동34길,35.2201216,128.5781618
회원남31길,35.2178048,128.5626304
회원북5길,35.221604863,128.57059251
회원북21길,35.219826,128.5661296
회원동14길,35.2209175,128.5724048
회원동7길,35.2169974,128.5728492
교방시장3길,35.2155204,128.5634344
회원동9길,35.2163802,128.5733962
가음로,35.2085043,128.7011159
가음로60번길,35.2073478,128.7013673
삼귀로486번길,35.155823574,128.610766044
가음로117번길,35.2042004,128.705651
가양로116번길,35.2083214,128.7060031
대암로,37.4181189,126.652083
창원천로210번길,35.243938,128.6615853
창원천로192번길,35.2421279,128.6600983
창원천로144번길,35.241844,128.6557661
반지로16번길,35.2389904,128.6623616
창원천로170번길,35.2420932,128.6576418
창원천로178번길,35.2430961,128.6583071
창원천로134번길,35.241144,128.6553657
창원천로166번길,35.2419793,128.6571879
반지로15번길,35.2407249,128.6588894
반송로50번길,35.2401978,128.6619827
반송로,35.2494964,129.2092267
반송로81번길,35.2407268,128.6656966
동산로192번길,35.2233592,128.6969718
비음로27번길,35.2303426,128.7008315
창이대로648번길,35.225381,128.6970365
동산로196번길,35.223679,128.6972704
창이대로689번길,35.2244598,128.7049691
창이대로695번길,35.2225882,128.7032011
창이대로707번길,35.2222099,128.7023456
비음로24번길,35.2275077,128.7003996
비음로,35.2285185,128.7003073
동산로176번길,35.2217292,128.6986764
창이대로684번길,35.2226897,128.6980216
창이대로706번길,35.2221328,128.6995556
창이대로716번길,35.2206428,128.7005206
동산로200번길,35.2240056,128.6975752
창이대로722번길,35.2198875,128.6998909
창이대로719번길,35.2212556,128.7029602
창이대로663번길,35.2258005,128.6998295
창이대로603번길,35.2299808,128.6971805
동산로,37.46864,127.0398667
원이대로773번길,35.2186536,128.696592
단정로98번길,35.2148842,128.6896403
동산로61번길,35.2165495,128.684384
단정로58번길,35.2179633,128.6859673
단정로,35.2202592,128.6827453
토월로,35.2196796,128.6861458
단정로44번길,35.2180058,128.6836651
동산로65번길,35.2175229,128.6843843
삼정자로63번길,35.2017808,128.7129068
삼정자로52번길,35.1959535,128.7119254
외리로14번길,35.1995534,128.710743
삼정자로41번길,35.1990506,128.7104371
삼정자로59번길,35.1993319,128.7126319
삼정자로64번길,35.1964841,128.7127905
삼정자로43번길,35.1995262,128.7105944
안민안길21번길,35.1872456,128.6909205
안민안길11번길,35.1865957,128.6902684
양곡길106번길,35.200304676,128.62706628
외동반림로130번길,35.2287182,128.6749225
외동반림로80번길,35.2256722,128.6753972
외동반림로54번길,35.2241961,128.6760057
외동반림로6번길,35.2229897,128.6756196
외동반림로74번길,35.22505,128.6755196
외동반림로68번길,35.2249109,128.6747832
외동반림로38번길,35.2225246,128.6733438
외동반림로,35.2313297,128.6726843
외동반림로40번길,35.2228266,128.673604
외동반림로134번길,35.2289997,128.6751622
외동반림로126번길,35.2284229,128.674671
외동반림로142번길,35.2303205,128.6744411
원이대로538번길,35.227835,128.6734759
원이대로566번길,35.2265564,128.6749748
외동반림로20번길,35.2237276,128.6743802
가양로34번길,35.2049314,128.6994114
귀산로,35.1662266,128.6147437
가음로117번길,35.2040363,128.7055222
가음로57번길,35.2087189,128.7054017
대암로77번길,35.2170817,128.7072016
대암로115번길,35.2152118,128.7096353
대암로171번길,35.2127139,128.7112692
대암로145번길,35.2140017,128.7105848
창원천로178번길,35.2436395,128.6581178
충혼로201번길,35.2416532,128.6645711
반지로4번길,35.2368547,128.6638636
창원천로214번길,35.2434997,128.6622119
창원천로134번길,35.2409724,128.6557765
창원천로192번길,35.2417294,128.6602279
창원천로144번길,35.2416631,128.6561968
창원천로238번길,35.2444409,128.6645134
반송로82번길,35.2378601,128.6646173
창원천로148번길,35.2425643,128.6551049
창원천로174번길,35.2424201,128.6580209
원이대로331번길,35.2413274,128.6559807
창원천로170번길,35.2423081,128.6575683
창원천로162번길,35.2420858,128.656695
창원천로196번길,35.2415081,128.6606085
반송로,35.2081402,129.1025188
충혼로175번길,35.2407165,128.6638593
반송로29번길,35.2433035,128.6630469
비음로45번길,35.2293676,128.7020846
비음로67번길,35.2271359,128.7025426
비음로14번길,35.228564,128.698345
동산로220번길,35.2248269,128.6983418
동산로206번길,35.2243283,128.6978765
비음로55번길,35.2269365,128.7021416
동산로48번길,35.2134115,128.6908654
삼정자로,35.195743,128.7175629
삼정자로33번길,35.1982272,128.7097827
안민로159번길,35.1853925,128.6930473
외동반림로46번길,35.2231216,128.6738581
용지로21번길,35.2200635,128.6725103
용지로113번길,35.227321,128.6775109
외동반림로50번길,35.2234129,128.6741092
주남로,35.4262751,129.1523186
가술길34번길,35.337172634,128.707031745
진산대로443번길,35.339644276,128.707829827
주남로503번길,35.329832446,128.704268118
가술산남로,35.3248537,128.6916944
가술길23번길,35.336097155,128.706960576
진산대로469번길,35.3432604,128.7008996
가술산남로130번길,35.327783358,128.687113584
봉강가술로471번길,35.337169749,128.698044931
갈전로80번길,35.3647164,128.6796484
봉강가술로411번길,35.341981494,128.695156412
봉강가술로358번길,35.344819632,128.690616262
모산길30번길,35.353513869,128.712378174
모산길,37.1890026,126.9779609
모산길57번길,35.356401539,128.711982509
진산대로528번길,35.347099678,128.711411895
대산북로893번길,35.34718662,128.723427783
대산북로895번길,35.347002549,128.723568674
우암로99번길,35.329873764,128.732985128
북부로10번길,35.339075229,128.72613883
우암로79번길,35.330993664,128.732044892
유등로,36.3604908,127.3977653
유등로359번길,35.3439128,128.741852
유등로332번길,35.3427503,128.74875
갈전로113번길,35.3683101,128.6826587
대산북로495번길,35.3684626,128.6921952
대산북로524번길,35.3667791,128.695639
대산북로538번길,35.3667129,128.6962004
대산북로,35.3666513,128.7010498
진산대로355번길,35.3318012,128.7083286
제동길43번길,35.333971708,128.713075469
주남로416번길,35.322715972,128.701378924
진산대로287번길,35.326417509,128.713491937
주남로394번길,35.320737505,128.69890122
주남로434번길,35.323422668,128.701508293
대원로52번길,36.642544285,127.478711251
두대로81번길,35.2316934,128.653384
대원로27번길,35.2315481,128.6517906
두대로,35.2346593,128.6453137
대원로60번길,0.0,0.0
대원로53번길,35.2330403,128.6540915
대원로90번길,0.0,0.0
대원로104번길,0.0,0.0
대원로57번길,35.2342306,128.65161
대원로56번길,36.642644505,127.478793449
대원로64번길,0.0,0.0
대원로86번길,0.0,0.0
대원로,36.639995,127.481003
대원로66번길,35.2375778,128.6557526
두대로55번길,35.2325692,128.6509282
도계두리길,35.2601135,128.6322384
하남천동길32번길,35.2611712,128.6402711
도계두리길86번길,35.2624013,128.6385509
원이대로55번길,35.2572963,128.6342681
태복산로11번길,35.2543906,128.6385989
하남천서길9번길,35.2611347,128.6375769
원이대로20번길,35.2597683,128.6308407
도계로8번길,35.2589209,128.6340918
도계두리길6번길,35.260823,128.6344041
하남천서길37번길,35.2625151,128.6394834
하남천서길15번길,35.2611672,128.6382499
도계로31번길,35.2612895,128.6352553
태복산로7번길,35.2541561,128.6381776
원이대로69번길,35.2576631,128.6384136
하남천서길5번길,35.2608954,128.6370989
도계로50번길,35.260035,128.6350275
태복산로13번길,35.2546192,128.6389996
태복산로27번길,35.2551576,128.6399487
원이대로113번길,35.2541395,128.6398626
태복산로15번길,35.2547235,128.6391823
태복산로31번길,35.2553834,128.6403503
태복산로23번길,35.2549359,128.6395546
원이대로93번길,35.2560077,128.6392294
동읍로,35.285589,128.6811652
동읍로670번길,35.323602187,128.665113257
동읍로661번길,35.322642703,128.66220104
용남길10번길,35.2778856,128.6611486
대산북로172번길,35.3689368,128.663937
노연로69번길,35.360507296,128.660588539
주남로64번길,35.300358033,128.674470363
자여로115번길,35.2750699,128.7188038
자여로118번길,35.2735272,128.7022764
자여로,35.276165,128.6957637
덕산길,35.323337,129.2405923
무성길,35.2917398,128.7009315
무성길47번길,35.289348678,128.699385681
무점길88번길,35.292127362,128.694918779
동읍로1187번길,35.355560856,128.653864454
동읍로1057번길,35.344219979,128.659548464
동읍로1079번길,35.345498673,128.657299919
자여로60번길,35.2767022,128.6980145
자여로78번길,35.2753355,128.6996059
봉강가술로,35.3354611,128.7015825
죽동길25번길,35.332132668,128.674139441
석산길51번길,35.31740263,128.659426558
석산길61번길,35.318258876,128.66035451
자여로93번길,35.2769596,128.7013396
동읍로213번길,35.293553702,128.675213193
신방로,36.9206444,127.1305848
동읍로224번길,35.29544437,128.675846828
의창대로421번길,35.2686687,128.6393541
동읍로19번길,35.2793652,128.6839892
용잠로,35.47122,129.37595
의창대로,35.3042557,128.7128149
의창대로900번길,35.277921,128.6896456
의창대로894번길,35.27867781,128.688495595
용남길,33.5090377,126.5147697
자여로98번길,35.2742247,128.7015559
자여로112번길,35.2709267,128.7003085
주남로235번길,35.310396594,128.691984698
주남로61번길,35.303430779,128.674055295
주남로128번길,35.305065576,128.682305107
주남로17번길,35.301649692,128.670135824
죽동길53번길,35.331151451,128.675990532
봉강가술로237번길,35.3553525,128.678244
동읍로457번길,35.306687523,128.65453497
화양길76번길,35.295657705,128.644068993
동읍로503번길,35.311064597,128.656520905
동읍로401번길,35.302381933,128.659337296
서상로35번길,35.26372866,128.616519654
서상로11번길,35.2632618,128.6147131
의창대로139번길,35.2635228,128.6140117
천주로36번길,35.2671851,128.6205977
서상로,37.9378296,127.7002009
동정길35번길,35.264954222,128.6135763
천주로157번길,35.275283925,128.61530358
서곡길25번길,35.2542671,128.6487209
명서로134번길,35.2471192,128.6447999
우곡로,35.6249744,128.3865212
명지로93번길,35.2492657,128.6484567
명지로104번길,35.2464236,128.6476247
명지로,37.2263446,127.1992679
명서로130번길,35.2108597,129.1009216
창이대로103번길,35.2417559,128.6486062
명지로94번길,35.2484434,128.6465345
명지로121번길,35.2477513,128.6514883
원이대로200번길,35.2451084,128.6419269
창이대로99번길,35.2414335,128.6483193
명지로77번길,35.2500935,128.6476466
명서로4번길,35.2475741,128.6431471
명서로120번길,35.2108688,129.1005245
명서로133번길,35.2448968,128.6486674
명서로141번길,35.2442675,128.6481437
명서로129번길,35.2452001,128.6489335
명지로63번길,35.2510271,128.6471719
우곡로71번길,35.2461185,128.641668
서곡길,37.3148174,127.9589993
명지로103번길,35.2504514,128.6490594
명서로89번길,35.2497259,128.65036
명서로,35.2151454,129.0966012
명서로123번길,35.2464236,128.6476247
명지로84번길,35.2474886,128.6457342
원이대로210번길,35.2427166,128.6440105
명서로126번길,35.2476159,128.6455256
원이대로258번길,35.2424179,128.6474664
태복산로4번길,35.2516443,128.6397583
도계로163번길,35.2517661,128.6411104
명지로4번길,35.2501661,128.6409935
우곡로217번길,35.2404646,128.6491575
원이대로189번길,35.2475741,128.6431471
명지로67번길,35.2506095,128.6469578
원이대로206번길,35.2438764,128.6414036
창이대로107번길,35.2421036,128.6488977
창이대로95번길,35.2410921,128.6480499
명지로89번길,35.2491632,128.6479693
우곡로159번길,35.242995,128.6435668
명지로109번길,35.2505729,128.6495417
지귀로59번길,35.2485307,128.6532058
명지로122번길,35.2458456,128.6494643
창이대로81번길,35.2403119,128.6473035
명서로77번길,35.2498326,128.6507998
우곡로15번길,35.2495636,128.6387611
창이대로113번길,35.2430722,128.6480456
원이대로220번길,35.2428483,128.6455459
원이대로178번길,35.2460819,128.6401097
명서로119번길,35.2458456,128.6494643
명서로115번길,35.246171,128.6497389
명지로115번길,35.248275,128.6506333
도계로169번길,35.2515396,128.640582
우곡로3번길,35.2511767,128.6380008
봉곡로23번길,35.2478149,128.6609237
봉곡로93번길,35.2492996,128.6771644
봉곡로97번길,35.2489137,128.6773601
봉곡로119번길,35.24603,128.6726075
원이대로261번길,35.2443321,128.6497062
봉곡로,35.8117081,127.1022062
봉곡로99번길,35.2484293,128.6729845
지귀로60번길,35.2468875,128.6523876
지귀로,35.2446456,128.6587038
지귀로28번길,35.2443038,128.6527058
지귀로36번길,35.2455739,128.6522169
창이대로217번길,35.246771,128.6608786
봉곡로123번길,35.2456719,128.67241
봉곡로115번길,35.2464076,128.6727838
봉곡로24번길,35.2486014,128.6641672
창이대로187번길,35.2458333,128.6546232
원이대로285번길,35.244965,128.6532746
지귀로73번길,35.2478942,128.6561685
봉곡로64번길,35.2487763,128.6662718
봉곡로54번길,35.2473415,128.6649522
창이대로263번길,35.2475218,128.6672502
봉곡로47번길,35.2498239,128.6645095
지귀로93번길,35.2478942,128.6561685
창이대로321번길,35.2471898,128.6729438
지귀로128번길,35.24425,128.6559375
창이대로205번길,35.2465802,128.6593867
창이대로169번길,35.2454575,128.6556923
봉곡로97번길,35.2488931,128.677062
봉곡로11번길,35.2464531,128.661256
창이대로187번길,35.2465219,128.6571419
사림로45번길,35.2474756,128.6784283
봉곡로124번길,35.2465588,128.6684492
창이대로165번길,35.2451789,128.6552833
봉곡로120번길,35.2469535,128.6685759
원이대로285번길,35.2454857,128.6537226
봉곡로123번길,35.2456795,128.6723869
지귀로36번길,35.2457102,128.6519801
지귀로59번길,35.2494719,128.6524962
봉곡로93번길,35.2492634,128.6766498
봉곡로63번길,35.2496137,128.6663755
지귀로24번길,35.2442956,128.6518399
지귀로32번길,35.2452294,128.6519481
봉곡로35번길,35.2495395,128.663789
봉곡로115번길,35.2464512,128.6726476
봉곡로24번길,35.2485846,128.6641366
봉곡로111번길,35.2468247,128.672779
서곡길,37.3149021,127.9587229
지귀로120번길,35.2449271,128.6544399
지귀로73번길,35.2474166,128.6553031
봉곡로72번길,35.2485274,128.6671836
봉곡로54번길,35.2484404,128.6656449
창이대로333번길,35.2484504,128.677637
창이대로309번길,35.2487051,128.6706325
사림로,35.2436491,128.6852518
지귀로,35.2472152,128.6532879
소봉로,35.2538545,128.6693501
천주로36번길,35.2671851,128.6205978
감계로110번길,35.2978894,128.5935374
내감1길,35.300292129,128.592021967
천주로,35.309872,128.6027595
감계로280번길,35.3017057,128.5922041
단내로591번길,35.34409371,128.582067749
무릉산길223번길,35.340632896,128.577202429
구룡로312번길,35.306251548,128.636936103
대산길156번길,35.314097719,128.622798541
천주로769번길,35.3218064,128.5927796
마산길,35.5345939,129.1185911
신촌본포로,35.3549026,128.638156
천주로862번길,35.330425566,128.60099196
운무로783번길,35.3299889,128.590516
운무로681번길,35.325932357,128.578245958
무릉산길,35.3355965,128.5782317
온천로612번길,35.357675157,128.586508694
온천로643번길,35.361158211,128.589179641
온천로580번길,35.358450902,128.584316823
온천로,36.3549784,127.3447527
천주로1083번길,35.3476896,128.6066227
천주로1269번길,35.359868629,128.617988337
외감로,35.2900722,128.6011748
외감로35번길,35.290619138,128.599306967
외감로97번길,35.294726391,128.59395144
외산로341번길,35.384643562,128.597581574
외산로,35.3804209,128.5995341
월계길9번길,35.352461659,128.634918242
월계길,37.4486422,129.1602658
백월로277번길,35.3196654,128.6370873
백월로,35.3206897,128.6198697
백월로87번월촌길,35.32013919,128.616948484
구룡로,37.0999985,127.8783477
천주로192번길,35.278237169,128.615840452
하천로,33.3430179,126.8453131
하천로86번길,35.365743881,128.602782001
하천로63번길,35.365853679,128.599649089
천주로480번길,35.3001415,128.6044461
천주로603번길,35.309448,128.6012754
사림로16번길,35.2449903,128.6784466
창이대로383번길,35.2447613,128.6794274
사림로99번길,35.2453423,128.683618
사림로71번길,35.2467245,128.6813404
사림로8번길,35.2441089,128.6785417
창이대로417번길,35.2425262,128.6828365
사림로57번길,35.2482038,128.6797731
사림로85번길,35.2461819,128.6826484
용지로285번길,35.2398382,128.6873547
퇴촌로3번길,35.2431672,128.6860095
용지로281번길,35.2395245,128.6870501
창이대로343번길,35.2463444,128.6787871
용지로289번길,35.2401502,128.6876523
사림로12번길,35.244427,128.678873
창이대로409번길,35.2435484,128.6825713
창이대로483번길,35.2403796,128.6887938
사림로100번길,35.2443684,128.6821664
사림로158번길,35.2415843,128.6841348
용지로311번길,35.2409022,128.6895456
퇴촌로9번길,35.2430664,128.6865713
퇴촌로45번길,35.2429094,128.6894074
창이대로,35.2461217,128.6669354
사림로137번길,35.2432509,128.6870489
서상로64번길,35.2636214,128.6197423
평산로185번길,35.259612,128.6227835
평산로171번길,35.257917,128.6221218
평산로163번길,35.2571485,128.6220678
남산로113번길,35.2551093,128.6215332
평산로127번길,35.2551018,128.6194475
평산로207번길,35.2600309,128.625006
남산로,35.266869,129.091674
평산로135번길,35.2554939,128.6202121
평산로159번길,35.2568175,128.6222228
평산로215번길,35.2608859,128.6223033
평산로131번길,35.2552894,128.6198383
평산로211번길,35.2605243,128.6222846
평산로195번길,35.258374,128.6238155
의창대로254번길,35.259853369,128.625585729
읍성로17번길,35.2659295,128.6198156
서상로,37.9243034,127.703819
천주로12번길,35.262829,128.6204069
서상로12번길,35.2620791,128.6231937
천주로,35.3439843,128.6040988
서상로,37.9573212,127.6806896
평산로163번길,35.2571462,128.6218716
의창대로211번길,35.2633788,128.6211128
천주로1번길,35.262264,128.6176125
남산로115번길,35.256733,128.6233673
천주로18번길,35.2634797,128.6197384
의안로27번길,35.2639882,128.6222263
금강로355번길,35.2585434,128.5994125
소계로116번길,35.2596901,128.5983702
소계로106번길,35.2589205,128.5990746
금강로341번길,35.2579225,128.5974421
소계로84번길,35.257369,128.600479
금강로,35.2472884,129.0889123
