address,lat_x,lon_x,lat_y,lon_y
교방동10길,0.0,0.0,35.210016163,128.564022076
교방동10길,0.0,0.0,35.210016163,128.564022076
교방동10길,0.0,0.0,35.210016163,128.564022076
교방동10길,0.0,0.0,35.210016163,128.564022076
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동16길,0.0,0.0,35.210089981,128.564560411
교방동14길,0.0,0.0,35.210050864,128.564454472
교방동14길,0.0,0.0,35.210050864,128.564454472
교방동14길,0.0,0.0,35.210050864,128.564454472
교방동17길,0.0,0.0,35.210496431,128.566410322
교방동17길,0.0,0.0,35.210496431,128.566410322
교방동17길,0.0,0.0,35.210496431,128.566410322
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동19길,0.0,0.0,35.209900148,128.566612473
교방동11길,0.0,0.0,35.210229849,128.564331784
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
교방동20길,0.0,0.0,35.210135407,128.564866444
노산서19길,0.0,0.0,35.215708655,128.569477178
노산서19길,0.0,0.0,35.215708655,128.569477178
노산서19길,0.0,0.0,35.215708655,128.569477178
노산서19길,0.0,0.0,35.215708655,128.569477178
