□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,
,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,
□ 검색조건,,,,,,,,,,
계약일자 : 20150101 ~ 20150630,,,,,,,,,,
실거래 구분 : 단독다가구(매매),,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,
시군구 : 창원마산합포구,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,
면적 : 전체,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,
,,,,,,,,,,
시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원마산합포구 산호동,4*,단독,8m미만,142.33,149.7,201505,15,"        19,800",1976,용마로
경상남도 창원마산합포구 산호동,1*,단독,8m미만,150.84,158.7,201503,18,"        27,600",1976,산호북2길
경상남도 창원마산합포구 산호동,1*,단독,12m미만,155.66,159.3,201503,26,"        35,500",1993,산호북1길
경상남도 창원마산합포구 산호동,3*,단독,12m미만,59.93,162,201505,14,"        20,000",1973,산호남2길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,152.37,162.2,201504,11,"        22,500",1987,산호북11길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,95.94,163,201504,4,"        14,500",1973,산호북11길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,89.52,165.3,201506,2,"        17,800",1976,산호북16길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,89.52,165.3,201503,20,"        18,500",1976,산호북16길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,189.28,165.3,201504,11,"        20,000",1994,산호북10길
경상남도 창원마산합포구 산호동,1*,단독,8m미만,151.48,166.6,201503,26,"        24,700",1974,산호북2길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,94.85,168.6,201506,6,"        18,000",1983,산호서7길
경상남도 창원마산합포구 산호동,2*,단독,12m미만,193.82,178.5,201502,13,"        56,500",1974,산호북15길
경상남도 창원마산합포구 산호동,3*,단독,12m미만,130.11,184.1,201505,6,"        27,500",1978,산호남2길
경상남도 창원마산합포구 산호동,2*,단독,8m미만,164.89,193.6,201503,13,"        22,900",1978,산호북18길
경상남도 창원마산합포구 산호동,5**,단독,8m미만,113.85,202,201501,9,"        17,000",1977,합포북21길
경상남도 창원마산합포구 산호동,3*,단독,25m미만,280.75,261.5,201504,7,"        52,500",1980,산호남로
경상남도 창원마산합포구 산호동,1*,단독,8m미만,505.78,287.9,201506,4,"        35,400",1971,산호북17길
경상남도 창원마산합포구 산호동,5*,단독,8m미만,462.59,294.8,201503,12,"        42,000",1992,산호서5길
경상남도 창원마산합포구 상남동,1**,다가구,8m미만,59.84,56,201503,23,"         7,800",2004,회원천남길
경상남도 창원마산합포구 상남동,1**,다가구,8m미만,59.84,56,201501,30,"         7,500",2004,회원천남길
경상남도 창원마산합포구 상남동,2**,다가구,8m미만,129.6,106,201505,8,"        13,000",2002,합포서7길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,52.58,30,201506,9,"         2,800",1983,회원천남길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,22.31,38,201505,12,"         4,150",1946,
경상남도 창원마산합포구 상남동,1**,단독,8m미만,39.67,50,201503,2,"         3,400",1940,노산동6길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,15.87,76,201502,6,"         8,000",1939,합포서12길
경상남도 창원마산합포구 상남동,8*,단독,25m미만,157.68,76,201505,4,"        20,500",1971,북성로
경상남도 창원마산합포구 상남동,2**,단독,8m미만,32.5,79,201504,7,"         9,100",1958,합포서7길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,22.02,83,201501,20,"         7,300",1958,합포서11길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,129.54,99,201502,11,"        12,900",1992,노산동5길
경상남도 창원마산합포구 상남동,7*,단독,8m미만,43.24,104,201505,15,"        10,300",1969,노산남2길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,129.6,106,201506,4,"        13,300",2002,합포서7길
경상남도 창원마산합포구 상남동,2*,단독,8m미만,99.18,116,201504,27,"        23,000",2014,노산북1길
경상남도 창원마산합포구 상남동,2**,단독,8m미만,40.26,119,201506,9,"         8,000",1989,
경상남도 창원마산합포구 상남동,3*,단독,8m미만,109.62,124,201504,10,"        13,000",1977,노산북3길
경상남도 창원마산합포구 상남동,7*,단독,8m미만,125.15,128,201506,17,"        15,500",1988,노산북8길
경상남도 창원마산합포구 상남동,5*,단독,8m미만,114.75,129,201506,5,"        15,000",1977,상남시장로
경상남도 창원마산합포구 상남동,5*,단독,8m미만,124.99,131,201503,31,"        16,000",1977,노산동8길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,49.72,142,201506,10,"         7,000",1956,노산동5길
경상남도 창원마산합포구 상남동,4*,단독,8m미만,148.19,149,201501,30,"        12,700",1979,회원천남길
경상남도 창원마산합포구 상남동,6*,단독,8m미만,169.55,156,201506,19,"        25,954",1989,노산동2길
경상남도 창원마산합포구 상남동,5*,단독,25m미만,154.94,166,201503,26,"        28,300",1978,상남시장로
경상남도 창원마산합포구 상남동,1**,단독,8m미만,94.68,175,201501,5,"        20,000",1980,노산동3길
경상남도 창원마산합포구 상남동,5*,단독,25m미만,139.44,197,201506,1,"        19,000",1964,상남시장로
경상남도 창원마산합포구 상남동,1**,단독,8m미만,74.51,199,201506,30,"        16,700",1940,노산남6길
경상남도 창원마산합포구 상남동,1**,단독,8m미만,77.77,542,201506,15,"        51,800",1971,노산남6길
경상남도 창원마산합포구 서성동,8*,단독,-,16.9,23.1,201506,30,"         3,000",1963,동서남3길
경상남도 창원마산합포구 서성동,5*,단독,8m미만,46.44,48.5,201503,7,"         6,400",1972,동서북1길
경상남도 창원마산합포구 서성동,8*,단독,12m미만,91.37,86,201506,25,"        18,500",1987,동서남2길
경상남도 창원마산합포구 서성동,*,단독,12m미만,165.34,122.3,201501,5,"        20,350",1960,남성로
경상남도 창원마산합포구 서성동,*,단독,8m미만,36.43,231.4,201504,14,"        12,000",1946,동서북5길
경상남도 창원마산합포구 성호동,2*,다가구,8m미만,107.52,119,201505,21,"        21,000",1993,성호북3길
경상남도 창원마산합포구 성호동,1*,단독,8m미만,17.19,39,201502,3,"         4,500",1944,
경상남도 창원마산합포구 성호동,9*,단독,-,19.32,56,201506,18,"         4,600",1960,성호서9길
경상남도 창원마산합포구 성호동,3*,단독,8m미만,29.49,79,201501,31,"         9,000",1967,성호북4길
경상남도 창원마산합포구 성호동,*,단독,-,33.06,79,201506,29,"         8,300",1968,성호서11길
경상남도 창원마산합포구 성호동,5*,단독,8m미만,84.35,80,201501,9,"         8,300",2001,성호서5길
경상남도 창원마산합포구 성호동,3*,단독,8m미만,31.74,83,201505,27,"        10,000",1939,천하장사로
경상남도 창원마산합포구 성호동,*,단독,-,55.54,102,201503,18,"         6,000",1974,성호서13길
경상남도 창원마산합포구 성호동,7*,단독,8m미만,111.07,114,201505,19,"        14,500",1972,성호동2길
