□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
377,경상남도 창원시 마산회원구 회원동,313,0313,0000,e-편한세상창원파크센트럴,59.8849,202310,11,"35,800",207,11,-,-,2020,회원남로 65,-,중개거래,경남 창원마산회원구,24.01.18,아파트
378,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202310,10,"12,500",108,8,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.10.30,아파트
379,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202310,10,"47,500",120,3,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.12.04,아파트
380,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,83.6830,202310,10,"33,900",404,10,-,-,2004,양덕서로 45,-,중개거래,경남 창원시마산회원구,24.03.12,아파트
381,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9948,202310,10,"45,750",101,3,-,-,2018,합성북16길 197,-,중개거래,경남 창원시마산회원구,24.03.25,아파트
382,경상남도 창원시 마산회원구 회원동,403-3,0403,0003,삼성메르빌,84.6620,202310,10,"20,500",-,5,-,-,2004,회원남1길 49,-,중개거래,경남 창원마산합포구,23.11.03,아파트
383,경상남도 창원시 마산회원구 내서읍 삼계리,34,0034,0000,대동,70.8000,202310,09,"16,000",107,9,-,-,1998,삼계5길 30,-,중개거래,경남 창원마산회원구,23.12.27,아파트
384,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,72.5162,202310,09,"17,100",207,11,-,-,2003,광려로 29,-,중개거래,경남 창원마산회원구,23.12.21,아파트
385,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,59.8700,202310,08,"12,000",205,3,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,23.10.27,아파트
386,경상남도 창원시 마산회원구 양덕동,150-14,0150,0014,백양빌라,64.2300,202310,08,"10,600",-,4,-,-,2004,양덕남8길 30,-,중개거래,경남 창원마산회원구,23.12.18,아파트
387,경상남도 창원시 마산회원구 내서읍 삼계리,508-1,0508,0001,숲속마을(6단지),59.8500,202310,08,"15,700",607,7,-,-,2002,숲속로 27,-,중개거래,경남 창원마산회원구,23.11.10,아파트
388,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202310,07,"18,500",103,14,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.11.17,아파트
389,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9470,202310,07,"59,000",204,29,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,23.12.20,아파트
390,경상남도 창원시 마산회원구 내서읍 호계리,630-1,0630,0001,조양하이빌,50.6582,202310,07,"6,400",101,3,-,-,2003,호계본동로 90-27,-,중개거래,경남 창원마산회원구,23.12.15,아파트
391,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202310,06,"49,500",104,19,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.11.20,아파트
392,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9370,202310,06,"60,800",-,32,-,-,2015,삼호로 80,20231017,중개거래,경남 창원마산회원구,-,아파트
393,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9370,202310,06,"60,800",203,32,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,23.12.01,아파트
394,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,101.9610,202310,06,"68,000",204,45,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구 경남 창원진해구,23.12.29,아파트
395,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202310,06,"24,000",214,18,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,23.11.30,아파트
396,경상남도 창원시 마산회원구 양덕동,74-1,0074,0001,한일타운,131.4400,202310,06,"34,900",103,17,-,-,1994,양덕옛2길 58,-,중개거래,경남 창원마산회원구,24.01.18,아파트
397,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,101.9610,202310,06,"68,000",-,45,-,-,2015,삼호로 80,20231103,중개거래,경남 창원마산회원구 경남 창원진해구,-,아파트
398,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202310,05,"25,000",205,7,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,23.11.17,아파트
399,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,59.9573,202310,05,"12,900",110,7,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,23.12.08,아파트
400,경상남도 창원시 마산회원구 내서읍 중리,1054,1054,0000,중리백로,59.9700,202310,05,"11,700",1102,12,-,-,1995,중리상곡로 20-1,-,중개거래,경남 창원마산회원구,23.12.01,아파트
401,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202310,05,"58,800",115,16,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.12.15,아파트
402,경상남도 창원시 마산회원구 양덕동,77-8,0077,0008,마산양덕동동아위드필하임,79.0133,202310,05,"31,700",102동,13,-,-,2017,양덕서로 45-1,-,중개거래,경남 창원마산회원구,24.01.26,아파트
403,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202310,05,"25,000",-,7,-,-,2005,호원로 359,20231023,중개거래,경남 창원마산회원구,-,아파트
404,경상남도 창원시 마산회원구 석전동,232-1,0232,0001,동도센트리움,84.7400,202310,04,"26,500",2,14,-,-,2013,양덕옛2길 129,-,중개거래,경남 창원마산회원구,23.10.30,아파트
405,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,84.9326,202310,03,"26,500",307,3,-,-,2003,삼호로 151,-,중개거래,경남 창원마산회원구,23.12.22,아파트
406,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202310,03,"48,000",120,14,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.12.13,아파트
407,경상남도 창원시 마산회원구 회원동,415,0415,0000,한효,84.8900,202310,03,"23,000",2,18,-,-,1994,회원동3길 38,-,중개거래,경남 창원마산합포구,23.11.20,아파트
408,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9274,202310,03,"19,500",102,15,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,23.12.15,아파트
409,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,59.9573,202310,02,"15,100",114,14,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,23.12.15,아파트
410,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,84.5500,202310,02,"20,000",406,5,-,-,2002,숲속로 8,-,중개거래,경남 창원마산회원구,23.11.30,아파트
411,경상남도 창원시 마산회원구 내서읍 삼계리,260,0260,0000,대동이미지2단지,59.9573,202309,30,"13,500",208,18,-,-,2003,광려로 29,-,중개거래,경남 창원마산회원구,24.01.19,아파트
412,경상남도 창원시 마산회원구 양덕동,96-13,0096,0013,대상,42.7050,202309,27,"11,500",102,10,-,-,1999,양덕북17길 48,-,중개거래,경남 창원마산회원구 경남 창원의창구,23.10.20,아파트
413,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9409,202309,27,"53,500",102,21,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,23.11.21,아파트
414,경상남도 창원시 마산회원구 내서읍 호계리,348,0348,0000,중리2차서광,59.4000,202309,27,"7,800",-,2,-,-,1992,호계안길 91,20231011,중개거래,경남 창원마산회원구,-,아파트
415,경상남도 창원시 마산회원구 내서읍 호계리,53-1,0053,0001,화인태양,84.2700,202309,26,"10,300",101,14,-,-,1991,광려천북로 206,-,중개거래,경남 창원마산회원구,23.10.11,아파트
416,경상남도 창원시 마산회원구 회원동,648-1,0648,0001,회원주공,84.8400,202309,26,"17,700",101,2,-,-,2002,회원서11길 21,-,중개거래,경남 창원마산회원구,23.10.25,아파트
417,경상남도 창원시 마산회원구 양덕동,74-1,0074,0001,한일타운,84.8600,202309,26,"30,450",104,17,-,-,1994,양덕옛2길 58,-,중개거래,경남 창원마산회원구,23.12.19,아파트
418,경상남도 창원시 마산회원구 석전동,260-14,0260,0014,이미지피렌체,84.9381,202309,26,"22,000",101,6,-,-,2004,양덕옛1길 37,-,중개거래,경남 창원마산회원구,23.11.03,아파트
419,경상남도 창원시 마산회원구 회원동,21-4,0021,0004,신우투시스빌리지,84.9875,202309,26,"18,900",-,13,-,-,2005,북성로 188,-,중개거래,경남 창원마산회원구,23.11.06,아파트
420,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,134.6541,202309,25,"80,000",101,14,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.12.06,아파트
421,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202309,25,"19,000",107,6,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,23.11.16,아파트
422,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202309,25,"12,000",118,3,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.10.13,아파트
423,경상남도 창원시 마산회원구 내서읍 호계리,53-1,0053,0001,화인태양,84.2700,202309,25,"14,300",101,12,-,-,1991,광려천북로 206,-,직거래,-,23.11.10,아파트
424,경상남도 창원시 마산회원구 회원동,415,0415,0000,한효,124.3900,202309,24,"28,900",1,19,-,-,1994,회원동3길 38,-,중개거래,경남 창원마산회원구,23.11.30,아파트
425,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,59.8520,202309,24,"21,300",310,11,-,-,2003,삼호로 151,-,중개거래,경남 창원마산회원구,23.10.23,아파트
426,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,49.6200,202309,24,"10,000",110,3,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.12.11,아파트
427,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,104.6360,202309,23,"26,000",116,3,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.10.30,아파트
428,경상남도 창원시 마산회원구 회원동,33-14,0033,0014,대교,84.9200,202309,23,"14,100",1,1,-,-,2003,회원동16길 10,-,중개거래,경남 창원마산회원구,24.01.05,아파트
429,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9874,202309,23,"46,800",106,24,-,-,2018,합성북16길 197,-,중개거래,경남 창원마산회원구,23.10.23,아파트
430,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202309,23,"36,200",101,21,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,23.10.24,아파트
431,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,127.8620,202309,23,"29,000",109,2,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.10.27,아파트
432,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202309,23,"37,000",106,15,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,24.01.05,아파트
433,경상남도 창원시 마산회원구 구암동,51-1,0051,0001,중앙하이츠,84.8109,202309,23,"26,000",101,5,-,-,2006,팔용로 215,-,중개거래,경남 창원마산회원구,23.10.11,아파트
434,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,59.9322,202309,23,"20,500",302,8,-,-,2003,삼호로 151,-,중개거래,경남 창원마산회원구,23.10.23,아파트
435,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.9933,202309,23,"51,500",104,14,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.12.19,아파트
436,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,74.9350,202309,23,"50,200",202,7,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,23.12.14,아파트
437,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,59.9460,202309,22,"16,800",122,19,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.10.25,아파트
438,경상남도 창원시 마산회원구 내서읍 호계리,300,0300,0000,서광맨션,73.1700,202309,22,"11,000",-,7,-,-,1991,광려천동로 22,-,중개거래,경남 창원마산회원구 경남 함안군,23.11.30,아파트
439,경상남도 창원시 마산회원구 내서읍 중리,1038,1038,0000,동신1,93.2850,202309,22,"17,500",102,6,-,-,1994,중리상곡로 114,-,중개거래,경남 창원마산회원구,23.11.20,아파트
440,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,59.2600,202309,22,"15,800",404,11,-,-,2002,숲속로 8,-,직거래,-,23.10.16,아파트
441,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202309,22,"26,400",218,18,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구 경남 함안군,23.10.20,아파트
442,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,70.7756,202309,21,"32,400",401,17,-,-,2004,양덕서로 45,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,24.01.05,아파트
443,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202309,21,"26,300",218,9,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,23.11.29,아파트
444,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,59.2600,202309,21,"15,500",401,15,-,-,2002,숲속로 8,-,중개거래,경남 창원마산회원구,23.11.17,아파트
445,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202309,21,"13,300",119,4,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.10.20,아파트
446,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,41.8500,202309,21,"6,200",201,7,-,-,1993,상곡로 67,-,중개거래,경남 창원마산회원구,23.10.31,아파트
447,경상남도 창원시 마산회원구 양덕동,74-1,0074,0001,한일타운,131.4400,202309,20,"35,000",-,17,-,-,1994,양덕옛2길 58,20231101,중개거래,경남 창원시마산회원구,-,아파트
448,경상남도 창원시 마산회원구 양덕동,177-1,0177,0001,양덕지오피아,56.5162,202309,20,"14,600",-,7,-,-,2007,양덕동9길 30,-,중개거래,경남 창원마산회원구,23.10.24,아파트
449,경상남도 창원시 마산회원구 내서읍 상곡리,192,0192,0000,중리근로복지,49.7700,202309,20,"7,700",204,10,-,-,1993,상곡로 67,-,직거래,-,23.11.29,아파트
450,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202309,20,"14,400",2,5,-,-,1992,호원로 186-1,-,중개거래,경남 창원마산회원구,23.10.18,아파트
451,경상남도 창원시 마산회원구 양덕동,64-1,0064,0001,한일타운2,59.9880,202309,19,"20,470",203,19,-,-,1996,양덕로 151,-,중개거래,경남 창원마산회원구,23.12.13,아파트
452,경상남도 창원시 마산회원구 봉암동,277,0277,0000,봉암서광,59.3400,202309,19,"9,700",101,11,-,-,2000,봉양로 241,-,중개거래,경남 창원마산회원구,23.11.27,아파트
453,경상남도 창원시 마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.6100,202309,19,"7,700",1,12,-,-,1992,중리상곡로 18,-,중개거래,경남 창원마산회원구,23.12.21,아파트
454,경상남도 창원시 마산회원구 내서읍 원계리,647,0647,0000,대동다:숲,84.9811,202309,19,"24,800",102,13,-,-,2006,광려천남로 267,-,중개거래,경남 창원마산회원구,23.12.29,아파트
455,경상남도 창원시 마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,84.9600,202309,18,"10,500",101,1,-,-,1992,호계본동로 38,-,중개거래,경남 창원마산회원구,23.11.09,아파트
456,경상남도 창원시 마산회원구 회원동,50-5,0050,0005,천지리치빌,151.0000,202309,18,"34,400",천지리치빌,7,-,-,2006,북성로 138,-,중개거래,경남 창원마산회원구,23.10.30,아파트
457,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,84.9370,202309,18,"66,000",206,47,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,23.10.25,아파트
458,경상남도 창원시 마산회원구 양덕동,888-1,0888,0001,우성,59.9700,202309,18,"20,800",제108,11,-,-,1998,양덕옛2길 16,-,중개거래,경남 창원마산회원구,23.10.13,아파트
459,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,59.8520,202309,17,"21,300",-,11,-,-,2003,삼호로 151,20231012,중개거래,경남 창원마산회원구,-,아파트
460,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,84.9952,202309,17,"51,900",102,16,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,24.01.12,아파트
461,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202309,17,"37,000",108,9,-,-,2019,석전남8길 40,-,중개거래,경남 창원마산회원구,23.10.23,아파트
462,경상남도 창원시 마산회원구 내서읍 호계리,333-1,0333,0001,보라맨션,59.5900,202309,16,"5,900",-,3,-,-,1992,광려천북로 90,-,중개거래,경남 창원마산회원구,23.11.23,아파트
463,경상남도 창원시 마산회원구 내서읍 중리,1036,1036,0000,동신2,59.8700,202309,16,"12,750",205,4,-,-,1996,중리상곡로 134,-,중개거래,경남 창원마산회원구,23.09.26,아파트
464,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,74.2950,202309,16,"10,500",7,15,-,-,1992,호원로 186-1,-,중개거래,경남 창원마산회원구,23.10.25,아파트
465,경상남도 창원시 마산회원구 양덕동,910,0910,0000,한일3,84.9326,202309,16,"25,900",304,12,-,-,2003,삼호로 151,-,중개거래,경남 창원마산회원구,23.10.05,아파트
466,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.9783,202309,16,"48,000",-,28,-,-,2016,양덕서5길 15,-,중개거래,경남 창원시마산회원구,-,아파트
467,경상남도 창원시 마산회원구 양덕동,5-2,0005,0002,경남아파트2동3동,59.4800,202309,16,"12,000",2,2,-,-,1992,양덕동17길 22,-,중개거래,경남 창원마산회원구,24.01.11,아파트
468,경상남도 창원시 마산회원구 석전동,203-10,0203,0010,일우근주맨션,59.6700,202309,16,"11,500",나,12,-,-,1994,석전북2길 64,-,중개거래,경남 창원마산회원구,23.12.26,아파트
469,경상남도 창원시 마산회원구 내서읍 삼계리,507-1,0507,0001,숲속마을(507-1),75.9500,202309,16,"20,500",506,15,-,-,2001,숲속로 30,-,중개거래,경남 창원마산회원구,23.12.01,아파트
470,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202309,16,"20,500",101,9,-,-,2003,광려로 28,-,중개거래,경남 창원시마산회원구,24.02.07,아파트
471,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202309,16,"20,700",111,8,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,24.01.02,아파트
472,경상남도 창원시 마산회원구 내서읍 삼계리,506,0506,0000,숲속마을주공그린빌4단지,48.9200,202309,16,"11,700",401,1,-,-,2002,숲속로 8,-,중개거래,경남 창원마산회원구,23.09.19,아파트
473,경상남도 창원시 마산회원구 양덕동,84-14,0084,0014,메트로시티2단지,101.9610,202309,16,"70,500",206,16,-,-,2015,삼호로 80,-,중개거래,경남 창원마산회원구,23.12.20,아파트
474,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,124.4478,202309,15,"60,000",116,20,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.10.11,아파트
475,경상남도 창원시 마산회원구 내서읍 삼계리,21,0021,0000,현대,99.4300,202309,15,"27,600",102,10,-,-,1998,삼풍로 82,-,중개거래,경남 창원마산회원구,23.10.10,아파트
476,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,74.1880,202309,14,"23,800",214,22,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,23.10.23,아파트
477,경상남도 창원시 마산회원구 내서읍 호계리,80,0080,0000,코오롱하늘채2차,84.9980,202309,14,"27,400",203,15,-,-,2005,호원로 359,-,중개거래,경남 창원마산회원구,23.11.21,아파트
478,경상남도 창원시 마산회원구 구암동,1337,1337,0000,한우,57.7500,202309,14,"12,400",A,1,-,-,1985,구암북12길 70,-,중개거래,경남 창원마산회원구,23.10.04,아파트
479,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,84.9874,202309,14,"44,000",106,2,-,-,2018,합성북16길 197,-,중개거래,경남 창원마산회원구,24.01.22,아파트
480,경상남도 창원시 마산회원구 내서읍 호계리,348,0348,0000,중리2차서광,59.4000,202309,13,"7,550",다,13,-,-,1992,호계안길 91,-,중개거래,경남 창원마산회원구,23.10.18,아파트
481,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,59.9900,202309,12,"14,500",117,8,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.11.21,아파트
482,경상남도 창원시 마산회원구 내서읍 삼계리,290,0290,0000,대동이미지1단지,84.9977,202309,12,"19,900",111,8,-,-,2003,광려로 28,-,중개거래,경남 창원마산회원구,23.10.13,아파트
483,경상남도 창원시 마산회원구 내서읍 삼계리,14,0014,0000,화성아파트,84.9900,202309,12,"22,900",102,9,-,-,1998,삼계8길 31,-,중개거래,경남 창원시마산회원구,24.02.16,아파트
484,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,71.8860,202309,12,"17,750",107,5,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.09.26,아파트
485,경상남도 창원시 마산회원구 양덕동,79-9,0079,0009,마산양덕4차한일타운,83.6830,202309,12,"33,000",403,6,-,-,2004,양덕서로 45,-,중개거래,경남 창원마산회원구,23.11.03,아파트
486,경상남도 창원시 마산회원구 양덕동,5-2,0005,0002,경남아파트2동3동,84.1350,202309,12,"15,800",3,10,-,-,1992,양덕동17길 22,-,중개거래,경남 창원마산회원구,23.09.26,아파트
487,경상남도 창원시 마산회원구 양덕동,102-1,0102,0001,신성미소지움,84.5273,202309,11,"25,470",103,14,-,-,2003,양덕북17길 73,-,중개거래,경남 창원마산회원구,23.10.19,아파트
488,경상남도 창원시 마산회원구 석전동,260-14,0260,0014,이미지피렌체,84.9381,202309,11,"25,000",101,6,-,-,2004,양덕옛1길 37,-,중개거래,경남 창원마산회원구,23.09.15,아파트
489,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,127.8620,202309,11,"34,500",116,13,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.11.03,아파트
490,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,49.6200,202309,11,"9,600",116,5,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.09.13,아파트
491,경상남도 창원시 마산회원구 양덕동,54-3,0054,0003,장미,49.6200,202309,11,"7,000",나,3,-,-,1983,양덕동10길 10,-,직거래,-,23.09.11,아파트
492,경상남도 창원시 마산회원구 회원동,671-8,0671,0008,현대국민주택,55.3500,202309,11,"7,500",-,1,-,-,1985,회원남31길 41,-,중개거래,경남 창원성산구,23.10.12,아파트
493,경상남도 창원시 마산회원구 회원동,415,0415,0000,한효,84.8900,202309,10,"20,500",2,20,-,-,1994,회원동3길 38,-,중개거래,경남 창원마산회원구,23.10.20,아파트
494,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202309,09,"12,800",4,7,-,-,1992,호원로 186-1,-,중개거래,경남 창원마산회원구,23.10.26,아파트
495,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.8939,202309,09,"44,300",101동,20,-,-,2016,양덕서5길 15,-,중개거래,경남 창원마산회원구,23.12.29,아파트
496,경상남도 창원시 마산회원구 회원동,648-1,0648,0001,회원주공,84.8400,202309,09,"17,200",101,14,-,-,2002,회원서11길 21,-,중개거래,경남 창원마산합포구,23.12.14,아파트
497,경상남도 창원시 마산회원구 합성동,358,0358,0000,롯데캐슬더퍼스트,59.9646,202309,09,"37,000",103,1,-,-,2018,합성북16길 197,-,중개거래,경남 창원마산회원구,23.10.13,아파트
498,경상남도 창원시 마산회원구 양덕동,148-3,0148,0003,삼성버킹궁,84.8090,202309,09,"17,500",102,1,-,-,2002,용마로 142,-,중개거래,경남 창원마산회원구,23.11.10,아파트
499,경상남도 창원시 마산회원구 내서읍 중리,338-1,0338,0001,현대,84.9450,202309,09,"12,000",7,15,-,-,1992,호원로 186-1,-,직거래,-,23.10.06,아파트
500,경상남도 창원시 마산회원구 내서읍 호계리,790-23,0790,0023,국제한마음,84.9600,202309,09,"10,200",101,15,-,-,1992,호계본동로 38,-,중개거래,경남 창원마산회원구,23.10.16,아파트
501,경상남도 창원시 마산회원구 양덕동,535,0535,0000,양덕코오롱하늘채,84.8939,202309,09,"44,800",101동,12,-,-,2016,양덕서5길 15,-,중개거래,경남 창원마산회원구,23.12.20,아파트
502,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6825,202309,09,"36,000",106,12,-,-,2019,석전남8길 40,-,직거래,-,23.09.13,아파트
503,경상남도 창원시 마산회원구 내서읍 삼계리,42,0042,0000,한우리2,59.8650,202309,09,"11,800",201,11,-,-,2001,삼계1길 18,-,중개거래,경남 창원마산회원구,23.11.03,아파트
504,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,49.6200,202309,09,"11,400",104,12,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.10.20,아파트
505,경상남도 창원시 마산회원구 내서읍 삼계리,7,0007,0000,THE-푸른,39.7400,202309,08,"8,200",107,10,-,-,1998,삼계10길 22,-,중개거래,경남 창원마산회원구,23.09.26,아파트
506,경상남도 창원시 마산회원구 양덕동,84-1,0084,0001,메트로시티,84.8902,202309,08,"50,000",109,15,-,-,2009,양덕서로 30,-,중개거래,경남 창원마산회원구,23.10.31,아파트
507,경상남도 창원시 마산회원구 내서읍 호계리,10,0010,0000,코오롱하늘채1차아파트,84.9590,202309,08,"20,500",102,23,-,-,2001,호원로 361-3,-,중개거래,경남 창원마산회원구,23.10.16,아파트
508,경상남도 창원시 마산회원구 내서읍 중리,1056,1056,0000,시영장미,47.6100,202309,07,"7,500",2,12,-,-,1992,중리상곡로 18,-,중개거래,경남 창원마산회원구,23.10.27,아파트
509,경상남도 창원시 마산회원구 내서읍 호계리,352,0352,0000,현대성우,84.9974,202309,07,"19,500",101,8,-,-,2004,광려천북로 58,-,중개거래,경남 창원마산회원구,23.10.25,아파트
510,경상남도 창원시 마산회원구 석전동,300,0300,0000,창원메트로시티석전,59.6947,202309,07,"32,000",108,1,-,-,2019,석전남8길 40,-,중개거래,경남 창원시마산회원구,23.12.29,아파트
