□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
788,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,161.7500,202110,01,"53,500",-,6,-,-,2008,해원로 45,-,-,-,-,아파트
789,경상남도 창원시 진해구 이동,418-1,0418,0001,남흥,77.2100,202110,01,"14,000",-,2,-,-,1991,해원로 5,-,-,-,-,아파트
790,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202109,30,"11,500",-,2,-,-,2002,안청북로 12,-,-,-,-,아파트
791,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202109,30,"15,100",-,10,-,-,1998,안청북로 42,-,-,-,-,아파트
792,경상남도 창원시 진해구 청안동,473,0473,0000,부영3차,59.8404,202109,30,"10,700",-,2,-,-,2003,안청북로 15,-,-,-,-,아파트
793,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,30,"9,500",-,1,-,-,1999,안청북로 39,-,-,-,-,아파트
794,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.7768,202109,30,"11,500",-,7,-,-,2002,안청로 126,-,-,-,-,아파트
795,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202109,30,"38,500",-,8,-,-,2006,진해대로 727,-,-,-,-,아파트
796,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,159.7200,202109,30,"58,500",-,11,-,-,2008,해원로 45,-,-,-,-,아파트
797,경상남도 창원시 진해구 경화동,1400,1400,0000,경화동더샵,84.9400,202109,30,"22,700",-,14,-,-,2005,조천북로 65,-,-,-,-,아파트
798,경상남도 창원시 진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.9700,202109,30,"27,200",-,1,-,-,2003,석동로 60,-,-,-,-,아파트
799,경상남도 창원시 진해구 화천동,2-4,0002,0004,로얄스톤2차,84.4780,202109,30,"16,700",-,4,-,-,2014,중원로85번길 23,-,-,-,-,아파트
800,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202109,30,"35,700",-,6,-,-,2006,동진로21번길 26,-,-,-,-,아파트
801,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202109,30,"14,500",-,10,-,-,2002,안청남로 13,-,-,-,-,아파트
802,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202109,30,"17,600",-,10,-,-,1994,충장로 575,-,-,-,-,아파트
803,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202109,30,"13,500",-,2,-,-,1991,진해대로1041번길 35,-,-,-,-,아파트
804,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,225.5322,202109,30,"51,000",-,6,-,-,2007,행암로 25,-,-,-,-,아파트
805,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9600,202109,29,"23,800",-,8,-,-,2015,냉천로 257,-,-,-,-,아파트
806,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,29,"12,000",-,8,-,-,1999,안청북로 39,-,-,-,-,아파트
807,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9626,202109,29,"45,000",-,17,-,-,2015,충장로657번길 35,-,-,-,-,아파트
808,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9761,202109,29,"38,900",-,22,-,-,2015,천자로 386,-,-,-,-,아파트
809,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,84.8605,202109,29,"41,800",-,1,-,-,2017,냉천로 262,-,-,-,-,아파트
810,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,29,"23,200",-,7,-,-,2015,냉천로 257,-,-,-,-,아파트
811,경상남도 창원시 진해구 자은동,910,0910,0000,대동빌라트,84.9000,202109,29,"24,000",-,3,-,-,1996,냉천로 88,-,-,-,-,아파트
812,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,189.6476,202109,29,"48,000",-,14,-,-,2005,풍호로 68,-,-,-,-,아파트
813,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202109,29,"16,000",-,6,-,-,1994,충장로 575,-,-,-,-,아파트
814,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,29,"19,040",-,5,-,-,2009,월남로 142,-,-,-,-,아파트
815,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,29,"19,040",-,6,-,-,2009,월남로 142,-,-,-,-,아파트
816,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202109,28,"32,900",-,2,-,-,2006,진해대로 727,-,-,-,-,아파트
817,경상남도 창원시 진해구 태평동,86-52,0086,0052,신생비치,59.3600,202109,28,"10,500",-,9,-,-,1993,진희로 9,-,-,-,-,아파트
818,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,133.3700,202109,28,"51,800",-,4,-,-,2008,해원로 45,-,-,-,-,아파트
819,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202109,28,"10,500",-,7,-,-,2002,안청북로 12,-,-,-,-,아파트
820,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,84.9551,202109,28,"35,400",-,2,-,-,2017,조천로 30,-,-,-,-,아파트
821,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202109,28,"29,400",-,9,-,-,2017,웅천동로 100,-,-,-,-,아파트
822,경상남도 창원시 진해구 제황산동,26-4,0026,0004,평화그린파크,84.8700,202109,28,"12,000",-,8,-,-,1996,제황로 10,-,-,-,-,아파트
823,경상남도 창원시 진해구 풍호동,814-6,0814,0006,금화골든뷰,84.9000,202109,28,"16,450",-,5,-,-,2006,진해대로1047번길 13,-,-,-,-,아파트
824,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202109,28,"34,000",-,10,-,-,2017,조천로 30,-,-,-,-,아파트
825,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202109,28,"10,300",-,15,-,-,2002,안청로 126,-,-,-,-,아파트
826,경상남도 창원시 진해구 속천동,7,0007,0000,진해유진에코블루스카이,59.7488,202109,28,"17,000",-,4,-,-,2015,속천로 45,-,-,-,-,아파트
827,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9808,202109,28,"25,500",-,25,-,-,2017,웅천동로 16,-,-,-,-,아파트
828,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,28,"12,500",-,3,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
829,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,27,"10,400",-,5,-,-,2000,안청북로 39,-,-,-,-,아파트
830,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,27,"11,100",-,12,-,-,1999,안청북로 39,-,-,-,-,아파트
831,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202109,27,"21,300",-,9,-,-,2005,안골로 339,-,-,-,-,아파트
832,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202109,27,"37,100",-,9,-,-,2006,진해대로 727,-,-,-,-,아파트
833,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202109,27,"32,850",-,8,-,-,2017,조천로 30,-,-,-,-,아파트
834,경상남도 창원시 진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.8366,202109,27,"31,700",-,3,-,-,2008,병암로 20,-,-,-,-,아파트
835,경상남도 창원시 진해구 이동,2-3,0002,0003,진해이동미소지움,129.3300,202109,27,"37,700",-,6,-,-,2007,동진로21번길 17,-,-,-,-,아파트
836,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,27,"22,900",-,4,-,-,2015,냉천로 257,-,-,-,-,아파트
837,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,27,"19,040",-,6,-,-,2009,월남로 142,-,-,-,-,아파트
838,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,141.4063,202109,26,"39,000",-,6,-,-,2007,행암로 25,-,-,-,-,아파트
839,경상남도 창원시 진해구 마천동,99-3,0099,0003,남명플럼빌리지,59.8761,202109,26,"8,900",-,17,-,-,2004,웅동로 70,-,-,-,-,아파트
840,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,26,"24,000",-,16,-,-,2015,냉천로 257,-,-,-,-,아파트
841,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202109,26,"28,000",-,10,-,-,2005,풍호로 68,-,-,-,-,아파트
842,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,69.9261,202109,26,"31,000",-,9,-,-,2016,행암로 5,-,-,-,-,아파트
843,경상남도 창원시 진해구 경화동,908,0908,0000,경화보람아름채CITY,49.6708,202109,26,"13,000",-,4,-,-,2016,병암로45번길 13-18,-,-,-,-,아파트
844,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,84.9551,202109,25,"40,500",-,13,-,-,2017,조천로 30,-,-,-,-,아파트
845,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,25,"12,900",-,2,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
846,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,74.9700,202109,25,"31,300",-,8,-,-,2015,냉천로 257,20211213,-,-,-,아파트
847,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202109,25,"31,900",-,9,-,-,2006,진해대로 727,-,-,-,-,아파트
848,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202109,25,"28,500",-,24,-,-,2017,웅천동로 100,-,-,-,-,아파트
849,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202109,25,"12,500",-,3,-,-,1993,충장로 575,-,-,-,-,아파트
850,경상남도 창원시 진해구 자은동,284-1,0284,0001,월드메르디앙,84.9485,202109,25,"28,800",-,7,-,-,2008,자은로64번가길 26,-,-,-,-,아파트
851,경상남도 창원시 진해구 청안동,477,0477,0000,부영1차,84.9538,202109,25,"17,000",-,10,-,-,2002,안청남로 13,-,-,-,-,아파트
852,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202109,25,"29,000",-,5,-,-,2007,행암로 25,-,-,-,-,아파트
853,경상남도 창원시 진해구 용원동,1206,1206,0000,진해녹산현대,84.9700,202109,24,"15,300",-,12,-,-,1998,안청북로 42,20220224,-,-,-,아파트
854,경상남도 창원시 진해구 자은동,910,0910,0000,대동빌라트,84.9000,202109,24,"22,500",-,3,-,-,1996,냉천로 88,-,-,-,-,아파트
855,경상남도 창원시 진해구 장천동,132,0132,0000,벽산이솔렌스힐,140.4704,202109,24,"31,500",-,2,-,-,2008,진해대로1099번길 10,-,-,-,-,아파트
856,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202109,24,"8,300",-,3,-,-,1986,충장로345번길 50,-,-,-,-,아파트
857,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202109,24,"30,000",-,4,-,-,2006,진해대로 727,-,-,-,-,아파트
858,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,74.7176,202109,24,"31,600",-,2,-,-,2017,조천로 30,-,-,-,-,아파트
859,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,31.9800,202109,24,"9,100",-,1,-,-,1986,충장로345번길 50,-,-,-,-,아파트
860,경상남도 창원시 진해구 경화동,1400,1400,0000,경화동더샵,84.9400,202109,24,"20,000",-,6,-,-,2005,조천북로 65,-,-,-,-,아파트
861,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,24,"10,000",-,8,-,-,2000,안청북로 39,-,-,-,-,아파트
862,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,23,"12,850",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
863,경상남도 창원시 진해구 석동,90-1,0090,0001,석동주공,32.7600,202109,23,"12,000",-,2,-,-,1991,냉천로 52,-,-,-,-,아파트
864,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,23,"23,600",-,7,-,-,2015,냉천로 257,-,-,-,-,아파트
865,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,23,"11,200",-,5,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
866,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,23,"10,000",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
867,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,23,"12,000",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
868,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202109,23,"28,000",-,8,-,-,2005,풍호로 68,-,-,-,-,아파트
869,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,84.7700,202109,23,"18,400",-,12,-,-,1994,충장로 575-3,-,-,-,-,아파트
870,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,20,"19,040",-,6,-,-,2009,월남로 142,-,-,-,-,아파트
871,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,19,"19,380",-,15,-,-,2009,월남로 142,-,-,-,-,아파트
872,경상남도 창원시 진해구 여좌동,760-24,0760,0024,대광,59.8600,202109,19,"11,500",-,7,-,-,1996,여명로16번길 22,-,-,-,-,아파트
873,경상남도 창원시 진해구 자은동,114,0114,0000,창원자은에일린의뜰,114.7900,202109,19,"55,400",-,18,-,-,2017,냉천로 235,-,-,-,-,아파트
874,경상남도 창원시 진해구 남문동,1274-1,1274,0001,시티프라디움1차아파트,59.9780,202109,18,"20,000",-,19,-,-,2017,웅천동로 16,-,-,-,-,아파트
875,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202109,18,"27,000",-,2,-,-,2017,웅천동로 100,-,-,-,-,아파트
876,경상남도 창원시 진해구 남문동,1293-1,1293,0001,남문호반베르디움,71.9910,202109,18,"27,600",-,4,-,-,2018,웅천동로43번길 19,-,-,-,-,아파트
877,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,59.9690,202109,18,"24,000",-,7,-,-,2014,풍호로35번길 11,-,-,-,-,아파트
878,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,84.8900,202109,18,"32,750",-,11,-,-,2015,냉천로 257,-,-,-,-,아파트
879,경상남도 창원시 진해구 장천동,260,0260,0000,창원한신휴플러스오션파크,84.9860,202109,18,"39,800",-,13,-,-,2016,행암로 5,-,-,-,-,아파트
880,경상남도 창원시 진해구 제황산동,26-4,0026,0004,평화그린파크,84.8700,202109,18,"12,700",-,10,-,-,1996,제황로 10,-,-,-,-,아파트
881,경상남도 창원시 진해구 석동,493,0493,0000,상지약수,84.7100,202109,18,"10,700",-,1,-,-,1991,병암북로4번길 37,-,-,-,-,아파트
882,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,116.4530,202109,18,"29,500",-,2,-,-,2006,진해대로 727,-,-,-,-,아파트
883,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,103.9696,202109,18,"58,000",-,17,-,-,2015,천자로 386,-,-,-,-,아파트
884,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202109,18,"12,000",-,9,-,-,1994,충장로 575,-,-,-,-,아파트
885,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,18,"11,800",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
886,경상남도 창원시 진해구 자은동,284-1,0284,0001,월드메르디앙,84.9485,202109,18,"29,700",-,7,-,-,2008,자은로64번가길 26,-,-,-,-,아파트
887,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,18,"23,500",-,7,-,-,2015,냉천로 257,20211108,-,-,-,아파트
888,경상남도 창원시 진해구 경화동,1388,1388,0000,대동다:숲,84.9950,202109,17,"20,200",-,1,-,-,2006,조천북로 79,-,-,-,-,아파트
889,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,74.4533,202109,17,"25,700",-,6,-,-,2017,웅천동로 100,-,-,-,-,아파트
890,경상남도 창원시 진해구 이동,418-1,0418,0001,남흥,77.2100,202109,17,"12,500",-,5,-,-,1991,해원로 5,-,-,-,-,아파트
891,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9849,202109,17,"49,000",-,11,-,-,2015,천자로 386,-,-,-,-,아파트
892,경상남도 창원시 진해구 자은동,125,0125,0000,자은중흥에스-클래스,76.1615,202109,17,"37,300",-,3,-,-,2017,냉천로 262,-,-,-,-,아파트
893,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,17,"11,500",-,10,-,-,1999,안청북로 39,-,-,-,-,아파트
894,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,17,"19,040",-,5,-,-,2009,월남로 142,-,-,-,-,아파트
895,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202109,16,"30,000",-,4,-,-,2007,행암로 25,-,-,-,-,아파트
896,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202109,16,"29,700",-,9,-,-,2007,행암로 25,-,-,-,-,아파트
897,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202109,16,"26,750",-,1,-,-,2006,동진로21번길 26,-,-,-,-,아파트
898,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9600,202109,16,"23,500",-,8,-,-,2015,냉천로 257,-,-,-,-,아파트
899,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,103.9696,202109,16,"63,200",-,22,-,-,2015,천자로 386,-,-,-,-,아파트
900,경상남도 창원시 진해구 청안동,471,0471,0000,해인로즈빌,59.9618,202109,16,"8,800",-,1,-,-,2002,안청로 126,-,-,-,-,아파트
901,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,15,"12,500",-,3,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
902,경상남도 창원시 진해구 자은동,849,0849,0000,삼성아파트1단지,49.1400,202109,15,"9,000",-,5,-,-,1993,자은로64번길 40,-,-,-,-,아파트
903,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202109,15,"13,450",-,3,-,-,1994,충장로 575,-,-,-,-,아파트
904,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202109,15,"29,300",-,1,-,-,2006,동진로21번길 26,-,-,-,-,아파트
905,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202109,15,"33,000",-,6,-,-,2006,동진로21번길 26,-,-,-,-,아파트
906,경상남도 창원시 진해구 청안동,474,0474,0000,부영2차,59.8404,202109,15,"9,000",-,13,-,-,2002,안청북로 12,-,-,-,-,아파트
907,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,73.9162,202109,14,"33,000",-,9,-,-,2017,조천로 30,20211007,-,-,-,아파트
908,경상남도 창원시 진해구 이동,445-2,0445,0002,진해이동디에스아이존빌,84.7304,202109,14,"30,400",-,3,-,-,2008,병암로 20,-,-,-,-,아파트
909,경상남도 창원시 진해구 석동,656,0656,0000,벚꽃그린빌3단지,84.9700,202109,14,"27,500",-,5,-,-,2003,석동로 60,-,-,-,-,아파트
910,경상남도 창원시 진해구 남문동,1256-2,1256,0002,진해남문하우스디,72.9693,202109,14,"25,200",-,14,-,-,2019,웅천동로106번길 20,-,-,-,-,아파트
911,경상남도 창원시 진해구 덕산동,72-9,0072,0009,송림홈타운,84.1500,202109,14,"12,000",-,4,-,-,2002,동진로 138,-,-,-,-,아파트
912,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,14,"23,700",-,15,-,-,2015,냉천로 257,-,-,-,-,아파트
913,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,74.9700,202109,14,"31,800",-,12,-,-,2015,냉천로 257,-,-,-,-,아파트
914,경상남도 창원시 진해구 용원동,1209,1209,0000,코아루,84.7156,202109,14,"21,300",-,7,-,-,2005,안골로 339,-,-,-,-,아파트
915,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,14,"11,700",-,4,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
916,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9600,202109,14,"23,100",-,13,-,-,2015,냉천로 257,-,-,-,-,아파트
917,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,72.9898,202109,14,"40,500",-,22,-,-,2015,천자로 386,-,-,-,-,아파트
918,경상남도 창원시 진해구 풍호동,83-3,0083,0003,우성,59.8500,202109,14,"12,500",-,10,-,-,1994,충장로 575,-,-,-,-,아파트
919,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9591,202109,14,"39,000",-,9,-,-,2015,충장로657번길 35,-,-,-,-,아파트
920,경상남도 창원시 진해구 청안동,472,0472,0000,풍림,59.9600,202109,14,"10,300",-,5,-,-,1999,안청북로 39,-,-,-,-,아파트
921,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9626,202109,14,"40,000",-,8,-,-,2015,충장로657번길 35,20230418,-,-,-,아파트
922,경상남도 창원시 진해구 경화동,890,0890,0000,부건2차IDEA,69.6422,202109,14,"18,500",-,9,-,-,2018,진해대로694번길 23,-,-,-,-,아파트
923,경상남도 창원시 진해구 경화동,1334,1334,0000,경화동두산위브,73.9162,202109,14,"33,000",-,9,-,-,2017,조천로 30,-,-,-,-,아파트
924,경상남도 창원시 진해구 풍호동,75-1,0075,0001,풍호시영,49.7900,202109,13,"11,500",-,3,-,-,1991,진해대로1041번길 35,-,-,-,-,아파트
925,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,84.8900,202109,13,"34,000",-,19,-,-,2015,냉천로 257,-,-,-,-,아파트
926,경상남도 창원시 진해구 자은동,663,0663,0000,협성DS.이아이존빌,84.9792,202109,13,"29,000",-,9,-,-,2014,풍호로35번길 11,-,-,-,-,아파트
927,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,84.5800,202109,13,"21,500",-,4,-,-,2000,진해대로921번길 10,-,-,-,-,아파트
928,경상남도 창원시 진해구 여좌동,797-1,0797,0001,헤븐하임,80.9400,202109,13,"23,000",-,11,-,-,2016,충장로 147,-,-,-,-,아파트
929,경상남도 창원시 진해구 풍호동,744,0744,0000,풍호주공,47.0100,202109,13,"11,500",-,2,-,-,1990,동진로 166,-,-,-,-,아파트
930,경상남도 창원시 진해구 풍호동,731-1,0731,0001,경동윈츠빌,115.9211,202109,13,"21,500",-,6,-,-,2004,풍호로3번길 14,-,-,-,-,아파트
931,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9859,202109,13,"17,000",-,15,-,-,2009,월남로 142,-,-,-,-,아파트
932,경상남도 창원시 진해구 경화동,859,0859,0000,경화주공,39.7200,202109,13,"11,000",-,1,-,-,1986,충장로345번길 50,-,-,-,-,아파트
933,경상남도 창원시 진해구 남양동,20,0020,0000,STX칸,84.9818,202109,13,"19,040",-,2,-,-,2009,월남로 142,-,-,-,-,아파트
934,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,138.0440,202109,13,"36,000",-,12,-,-,2006,진해대로 727,-,-,-,-,아파트
935,경상남도 창원시 진해구 충무동,5-10,0005,0010,마린힐즈,45.4733,202109,13,"14,300",-,6,-,-,2020,충장로52번길 3,-,-,-,-,아파트
936,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,59.9779,202109,13,"24,000",-,7,-,-,2007,행암로 25,-,-,-,-,아파트
937,경상남도 창원시 진해구 용원동,1208,1208,0000,일신님,84.9886,202109,13,"18,500",-,4,-,-,2005,안골로 359,-,-,-,-,아파트
938,경상남도 창원시 진해구 남문동,1256-1,1256,0001,시티프라디움2차,84.9908,202109,13,"29,000",-,13,-,-,2017,웅천동로 100,-,-,-,-,아파트
939,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9735,202109,13,"47,000",-,15,-,-,2015,천자로 386,-,-,-,-,아파트
940,경상남도 창원시 진해구 석동,551-1,0551,0001,진해석동푸르지오,84.9790,202109,13,"26,800",-,5,-,-,2006,진해대로 727,-,-,-,-,아파트
941,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202109,12,"47,000",-,9,-,-,2015,천자로 386,-,-,-,-,아파트
942,경상남도 창원시 진해구 석동,232,0232,0000,진해자이,84.9407,202109,12,"31,000",-,11,-,-,2006,동진로21번길 26,-,-,-,-,아파트
943,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9849,202109,12,"46,000",-,8,-,-,2015,천자로 386,-,-,-,-,아파트
944,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,225.5322,202109,12,"60,500",-,5,-,-,2007,행암로 25,-,-,-,-,아파트
945,경상남도 창원시 진해구 안골동,375,0375,0000,창원마린2차푸르지오,84.9256,202109,11,"34,000",-,22,-,-,2016,안골로298번길 26,-,-,-,-,아파트
946,경상남도 창원시 진해구 풍호동,305-17,0305,0017,창원마린푸르지오2단지,84.9591,202109,11,"39,500",-,5,-,-,2015,충장로657번길 35,-,-,-,-,아파트
947,경상남도 창원시 진해구 풍호동,305-8,0305,0008,창원마린푸르지오1단지,84.9626,202109,11,"47,800",-,20,-,-,2015,천자로 386,-,-,-,-,아파트
948,경상남도 창원시 진해구 풍호동,83-77,0083,0077,한림리츠빌,84.9833,202109,11,"28,000",-,2,-,-,2005,풍호로 68,20211021,-,-,-,아파트
949,경상남도 창원시 진해구 장천동,119-12,0119,0012,진해장천대동다:숲,84.8893,202109,11,"29,000",-,7,-,-,2007,행암로 25,-,-,-,-,아파트
950,경상남도 창원시 진해구 장천동,132,0132,0000,벽산이솔렌스힐,120.7191,202109,11,"33,900",-,9,-,-,2008,진해대로1099번길 10,-,-,-,-,아파트
951,경상남도 창원시 진해구 자은동,121,0121,0000,자은프라임,59.9000,202109,11,"23,700",-,20,-,-,2015,냉천로 257,-,-,-,-,아파트
952,경상남도 창원시 진해구 자은동,525-3,0525,0003,자은동더샵,123.2238,202109,11,"30,000",-,1,-,-,2005,진해대로975번길 26,-,-,-,-,아파트
953,경상남도 창원시 진해구 자은동,911,0911,0000,성원,39.7500,202109,11,"11,900",-,1,-,-,1995,냉천로108번길 6,-,-,-,-,아파트
954,경상남도 창원시 진해구 자은동,834-1,0834,0001,벚꽃마을주공,75.6000,202109,11,"19,300",-,6,-,-,2000,진해대로921번길 10,-,-,-,-,아파트
955,경상남도 창원시 진해구 석동,675,0675,0000,우림필유,84.9900,202109,11,"34,300",-,2,-,-,2008,해원로 45,-,-,-,-,아파트
956,경상남도 창원시 진해구 풍호동,83-101,0083,0101,디에스아이존빌,59.9581,202109,11,"17,700",-,3,-,-,2002,풍호로42번길 15,-,-,-,-,아파트
