NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
313,경상남도 창원시 마산합포구 월영동,705-2,0705,0002,현대2,59.9800,202310,14,"16,200",201,15,-,-,1998,월영마을로 7,-,중개거래,경남 창원마산합포구,23.12.21,아파트
314,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,84.9785,202310,14,"34,000",108,16,-,-,2011,노산서18길 19,-,중개거래,경남 창원마산합포구,23.11.03,아파트
315,경상남도 창원시 마산합포구 상남동,71-2,0071,0002,서광,59.9400,202310,14,"11,300",-,7,-,-,1995,노산북6길 26,-,중개거래,경남 창원마산회원구,23.11.07,아파트
316,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,84.9985,202310,13,"31,500",102,2,-,-,2018,산호동로 12,-,중개거래,경남 창원마산합포구,23.11.16,아파트
317,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,52.4418,202310,13,"20,400",102동,22,-,-,2016,회원천북길 491,-,중개거래,경남 창원마산합포구,23.10.20,아파트
318,경상남도 창원시 마산합포구 두월동2가,7-1,0007,0001,두월동상우the헤라우스,68.8602,202310,13,"23,750",두월동 상우 the 헤라우스,20,-,-,2016,문화북1길 65,-,중개거래,경남 창원마산합포구,23.12.14,아파트
319,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,84.9789,202310,13,"20,300",109,1,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,23.11.29,아파트
320,경상남도 창원시 마산합포구 가포동,508-47,0508,0047,건화그린맨션,84.5200,202310,13,"10,000",-,10,-,-,1992,가포로 176-45,-,중개거래,경남 창원마산합포구,23.12.13,아파트
321,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,149.6424,202310,12,"65,800",137동,11,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.11.17,아파트
322,경상남도 창원시 마산합포구 진동면 요장리,393-2,0393,0002,혜창한마음비치,82.1700,202310,12,"9,500",102,4,-,-,1994,요장1길 33,-,중개거래,경남 창원마산합포구,23.11.10,아파트
323,경상남도 창원시 마산합포구 자산동,256-4,0256,0004,자산,48.2200,202310,12,"7,000",-,2,-,-,1991,자산서14길 26,-,중개거래,경남 창원마산합포구,23.11.02,아파트
324,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,84.9877,202310,12,"32,500",-,6,-,-,2011,노산서18길 19,20231110,중개거래,경남 창원마산합포구,-,아파트
325,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,84.9877,202310,12,"32,500",108,6,-,-,2011,노산서18길 19,-,중개거래,경남 창원마산합포구,23.12.08,아파트
326,경상남도 창원시 마산합포구 자산동,330-5,0330,0005,동성가든,79.6500,202310,12,"6,800",-,1,-,-,1986,자산서14길 85,-,중개거래,경남 창원마산합포구,23.10.20,아파트
327,경상남도 창원시 마산합포구 자산동,25-2,0025,0002,대신하이빌,108.5100,202310,12,"13,600",-,4,-,-,2000,자산북1길 35,-,중개거래,경남 창원마산합포구,23.11.14,아파트
328,경상남도 창원시 마산합포구 현동,620,0620,0000,엘에이치그린품애,59.9600,202310,12,"18,500",610동,11,-,-,2015,묘촌1길 28,-,중개거래,경남 창원마산합포구,23.11.22,아파트
329,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.6639,202310,11,"54,500",132동,22,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.12.12,아파트
330,경상남도 창원시 마산합포구 산호동,10-29,0010,0029,대한맨션,84.8950,202310,10,"14,300",-,2,-,-,1985,산호북5길 26,-,중개거래,경남 창원마산합포구,23.10.16,아파트
331,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,202310,10,"40,000",101동,25,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,23.11.20,아파트
332,경상남도 창원시 마산합포구 월영동,593-2,0593,0002,화인아트빌라2,60.3700,202310,10,"9,300",107,1,-,-,1992,밤밭고개로 371,-,중개거래,경남 창원마산합포구,23.10.19,아파트
333,경상남도 창원시 마산합포구 수성동,35,0035,0000,수성퀸즈빌,59.5400,202310,10,"15,750",-,6,-,-,2014,남성로 90,-,중개거래,경남 창원마산합포구,23.11.27,아파트
334,경상남도 창원시 마산합포구 월영동,704-1,0704,0001,현대건설1차,59.7000,202310,10,"11,300",102,9,-,-,1998,월영마을로 12,-,직거래,-,23.10.12,아파트
335,경상남도 창원시 마산합포구 오동동,12-3,0012,0003,서광아침의빛,84.9900,202310,10,"20,700",102,8,-,-,2008,오동동10길 73,-,중개거래,경남 창원마산합포구,23.11.01,아파트
336,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202310,10,"38,800",119동,7,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,24.01.10,아파트
337,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202310,10,"41,200",118동,28,-,-,2019,가포순환로 33,-,직거래,-,23.10.10,아파트
338,경상남도 창원시 마산합포구 신포동2가,1-6,0001,0006,신포동이담채,63.0231,202310,09,"22,300",-,14,-,-,2016,합포로 17,-,중개거래,경남 창원마산회원구,23.11.13,아파트
339,경상남도 창원시 마산합포구 월영동,703-2,0703,0002,월영대동타운,108.8600,202310,09,"25,500",101,7,-,-,1998,월영마을로 10,-,중개거래,경남 창원마산합포구,23.12.01,아파트
340,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.5262,202310,08,"43,500",121동,16,-,-,2019,가포순환로 33,-,중개거래,경남 창원시마산합포구,24.02.14,아파트
341,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202310,08,"40,700",117동,15,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.12.22,아파트
342,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.5262,202310,08,"43,500",-,16,-,-,2019,가포순환로 33,20231127,중개거래,경남 창원마산합포구,-,아파트
343,경상남도 창원시 마산합포구 월영동,593,0593,0000,화인아트빌라1,122.5200,202310,08,"19,100",103,3,-,-,1991,무학로 32,-,중개거래,경남 창원마산합포구,23.10.31,아파트
344,경상남도 창원시 마산합포구 현동,608,0608,0000,창원현동하늘채,59.9790,202310,08,"23,000",102,10,-,-,2018,현동9길 13,-,중개거래,경남 창원마산합포구,23.11.16,아파트
345,경상남도 창원시 마산합포구 해운동,50,0050,0000,두산2,132.7200,202310,07,"28,400",-,2,-,-,1993,월영동로 19,20231213,중개거래,경남 창원마산합포구,-,아파트
346,경상남도 창원시 마산합포구 해운동,37-4,0037,0004,대동씨코아상가,70.4000,202310,07,"12,600",대동씨코아,18,-,-,1993,월영동로 8,-,중개거래,경남 창원마산합포구,23.10.31,아파트
347,경상남도 창원시 마산합포구 월영동,593-2,0593,0002,화인아트빌라2,68.3300,202310,07,"9,900",106,12,-,-,1992,밤밭고개로 371,-,중개거래,경남 창원마산합포구,23.10.11,아파트
348,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,84.8400,202310,07,"24,300",102,7,-,-,2001,서성로 23,-,중개거래,경남 창원마산합포구,23.12.06,아파트
349,경상남도 창원시 마산합포구 완월동,478,0478,0000,화인,84.1200,202310,06,"13,400",102,20,-,-,1994,완월남8길 16,-,중개거래,경남 창원마산합포구,23.11.30,아파트
350,경상남도 창원시 마산합포구 대창동,67-3,0067,0003,중앙캐스빌,84.9784,202310,06,"20,900",-,12,-,-,2004,월영북로 66,-,중개거래,경남 창원마산합포구,23.10.26,아파트
351,경상남도 창원시 마산합포구 해운동,47,0047,0000,평화리버타운,29.4400,202310,06,"7,500",-,6,-,-,1999,월영동11길 29,-,중개거래,경남 창원마산합포구,23.10.13,아파트
352,경상남도 창원시 마산합포구 자산동,331-1,0331,0001,동성,58.7700,202310,06,"5,500",-,2,-,-,1985,자산서14길 72,20231130,중개거래,경남 창원마산합포구,-,아파트
353,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8907,202310,06,"33,800",102,28,-,-,2021,합포동6길 8,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,24.01.18,아파트
354,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9431,202310,06,"41,500",102동,27,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,24.01.16,아파트
355,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,59.8900,202310,06,"20,500",105,18,-,-,2001,서성로 23,-,직거래,-,23.10.12,아파트
356,경상남도 창원시 마산합포구 신흥동,1-2,0001,0002,신한토탈,84.4420,202310,05,"16,500",101,3,-,-,1997,장군천로 38,-,중개거래,경남 창원마산합포구,23.12.12,아파트
357,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8907,202310,05,"33,500",101,34,-,-,2021,합포동6길 8,-,중개거래,경남 창원마산합포구,24.01.04,아파트
358,경상남도 창원시 마산합포구 월영동,614-7,0614,0007,월영동아,84.8400,202310,05,"20,000",107,4,-,-,1998,월영남로 59,-,중개거래,서울 영등포구,23.10.20,아파트
359,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,84.9302,202310,05,"42,200",108,4,-,-,2020,노산서18길 80,-,중개거래,경남 창원시 마산합포구,24.04.12,아파트
360,경상남도 창원시 마산합포구 문화동,6-3,0006,0003,호수그린빌,82.8000,202310,04,"8,000",-,3,-,-,2003,문화북2길 7,-,직거래,-,23.10.24,아파트
361,경상남도 창원시 마산합포구 현동,606,0606,0000,중흥S클래스프라디움2차,84.9995,202310,04,"27,300",205동,3,-,-,2015,현동9길 14,-,중개거래,경남 창원마산합포구,23.11.24,아파트
362,경상남도 창원시 마산합포구 현동,620,0620,0000,엘에이치그린품애,74.7400,202310,04,"20,000",608동,2,-,-,2015,묘촌1길 28,-,중개거래,경남 창원마산합포구,23.11.24,아파트
363,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202310,04,"35,000",133동,20,-,-,2019,가포순환로 33,-,직거래,-,23.10.31,아파트
364,경상남도 창원시 마산합포구 월영동,736,0736,0000,월영동SK오션뷰,84.9988,202310,04,"38,900",107동,9,-,-,2017,월영남12길 12,-,중개거래,경남 창원마산합포구,23.12.12,아파트
365,경상남도 창원시 마산합포구 월포동,1-1,0001,0001,벽산블루밍,84.9980,202310,03,"33,000",102,15,-,-,2007,3·15대로 154,-,중개거래,경남 창원마산합포구 경남 창원의창구,23.11.22,아파트
366,경상남도 창원시 마산합포구 월영동,710-1,0710,0001,현대5,84.9400,202310,03,"18,600",507,3,-,-,1998,월영마을로 52,-,중개거래,경남 창원마산합포구,23.10.20,아파트
367,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,68.0029,202310,03,"27,500",202,28,-,-,2018,산호동4길 6,-,중개거래,경남 창원마산합포구,23.10.18,아파트
368,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,94.4900,202310,02,"21,700",213,18,-,-,1998,월영마을로 29,-,중개거래,경남 창원시마산합포구,24.02.23,아파트
369,경상남도 창원시 마산합포구 상남동,71-2,0071,0002,서광,59.9400,202310,01,"10,000",-,4,-,-,1995,노산북6길 26,-,중개거래,경남 창원마산합포구,24.01.23,아파트
370,경상남도 창원시 마산합포구 상남동,71-2,0071,0002,서광,59.9400,202310,01,"10,000",-,4,-,-,1995,노산북6길 26,20231027,중개거래,경남 창원마산합포구,-,아파트
371,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,59.9980,202309,28,"16,000",102,4,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,23.10.23,아파트
372,경상남도 창원시 마산합포구 산호동,651,0651,0000,창원칸타빌오션뷰,74.8907,202309,27,"33,500",102,37,-,-,2021,합포동6길 8,-,중개거래,경남 창원마산합포구,23.10.27,아파트
373,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,27,"37,700",125동,16,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.11.10,아파트
374,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,26,"37,500",110동,13,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.10.27,아파트
375,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,123.8726,202309,26,"25,000",111,4,-,-,2008,진북산업로 58,-,중개거래,경남 창원마산합포구,24.01.26,아파트
376,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,112.1157,202309,26,"42,500",102,26,-,-,2011,노산서18길 19,-,중개거래,경남 창원마산합포구,23.10.27,아파트
377,경상남도 창원시 마산합포구 완월동,150,0150,0000,전원파크맨션아파트,65.6600,202309,26,"6,700",2호동,4,-,-,1992,무학로 326,-,중개거래,경남 창원마산합포구,23.10.19,아파트
378,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,26,"39,450",108동,15,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.11.16,아파트
379,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,26,"39,000",119동,8,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.12.01,아파트
380,경상남도 창원시 마산합포구 월남동5가,8,0008,0000,월영마크리움주상복합,63.9086,202309,26,"26,200",102동,15,-,-,2017,3·15대로 9,-,중개거래,경남 창원마산합포구,23.10.20,아파트
381,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,84.9302,202309,26,"44,500",101,21,-,-,2020,노산서18길 80,-,중개거래,경남 창원마산합포구 경남 창원의창구,23.11.21,아파트
382,경상남도 창원시 마산합포구 월영동,709-1,0709,0001,월영현대3,84.9780,202309,25,"21,700",601,9,-,-,2002,월영마을로 32,-,중개거래,경남 창원시마산합포구,24.02.13,아파트
383,경상남도 창원시 마산합포구 산호동,18-1,0018,0001,삼성타운,84.9800,202309,25,"20,000",101,18,-,-,1996,산호북1길 15,-,중개거래,경남 창원마산합포구,23.10.24,아파트
384,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,84.8854,202309,25,"21,800",110,14,-,-,2008,진북산업로 58,-,중개거래,경남 창원마산합포구,23.11.21,아파트
385,경상남도 창원시 마산합포구 산호동,18-1,0018,0001,삼성타운,84.9000,202309,25,"22,000",101,18,-,-,1996,산호북1길 15,-,중개거래,경남 창원마산합포구,23.10.31,아파트
386,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202309,24,"34,000",104동,2,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.10.05,아파트
387,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,149.4602,202309,24,"60,000",107동,11,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.10.31,아파트
388,경상남도 창원시 마산합포구 자산동,326-2,0326,0002,한우아파트,82.6800,202309,24,"17,500",3,2,-,-,1986,자산서11길 6,-,중개거래,경남 창원마산합포구,23.11.02,아파트
389,경상남도 창원시 마산합포구 신포동1가,76,0076,0000,마산만I'PARK,154.0417,202309,24,"69,000",103,7,-,-,2010,제2부두로 17,-,중개거래,경남 창원마산합포구,23.12.19,아파트
390,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,23,"41,500",122동,24,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,24.01.22,아파트
391,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,124.6639,202309,23,"54,900",129동,23,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.11.24,아파트
392,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,23,"41,500",-,24,-,-,2019,가포순환로 33,20231017,중개거래,경남 창원마산합포구,-,아파트
393,경상남도 창원시 마산합포구 신포동1가,76,0076,0000,마산만I'PARK,124.7331,202309,23,"66,000",101,18,-,-,2010,제2부두로 17,-,직거래,-,23.12.01,아파트
394,경상남도 창원시 마산합포구 월포동,1,0001,0000,경동메르빌,59.5105,202309,23,"22,400",104,13,-,-,2005,중앙동3길 22,-,중개거래,경남 창원마산합포구,23.12.27,아파트
395,경상남도 창원시 마산합포구 교원동,46,0046,0000,무학자이,59.9626,202309,23,"28,000",103,6,-,-,2011,노산서18길 19,-,중개거래,경남 창원마산합포구,23.12.29,아파트
396,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,39.8046,202309,23,"22,000",112,5,-,-,2020,노산서18길 80,-,직거래,-,23.10.16,아파트
397,경상남도 창원시 마산합포구 산호동,421-1,0421,0001,진웅네스빌,79.2700,202309,23,"16,050",-,14,-,-,2003,합포남2길 11,-,중개거래,경남 창원마산합포구,23.11.22,아파트
398,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,83.1912,202309,23,"32,700",102동,29,-,-,2016,회원천북길 491,-,중개거래,경남 창원마산합포구,23.12.18,아파트
399,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,52.9634,202309,23,"19,300",101동,3,-,-,2016,회원천북길 491,-,중개거래,경남 창원마산합포구,23.12.18,아파트
400,경상남도 창원시 마산합포구 산호동,13-24,0013,0024,용마맨션,79.6700,202309,23,"14,100",다,6,-,-,1978,산호북4길 30,-,중개거래,경남 창원마산합포구,23.09.26,아파트
401,경상남도 창원시 마산합포구 중앙동2가,1-498,0001,0498,우방,69.9900,202309,23,"19,500",103,19,-,-,1999,중앙동로 10,-,중개거래,경남 창원마산합포구,23.12.18,아파트
402,경상남도 창원시 마산합포구 완월동,421,0421,0000,청구제네스,84.3500,202309,23,"18,400",103,3,-,-,2002,완월남로 45,-,중개거래,경남 창원마산합포구,23.11.01,아파트
403,경상남도 창원시 마산합포구 해운동,38,0038,0000,두산1차,69.0000,202309,22,"16,700",101,14,-,-,1991,월영동6길 39,-,중개거래,경남 창원마산합포구,23.10.31,아파트
404,경상남도 창원시 마산합포구 월포동,1,0001,0000,경동메르빌,84.6923,202309,22,"33,000",107,16,-,-,2005,중앙동3길 22,-,중개거래,경남 창원마산합포구,23.11.30,아파트
405,경상남도 창원시 마산합포구 중앙동3가,4-323,0004,0323,성모아일린,71.6804,202309,22,"20,000",101,11,-,-,2012,중앙북4길 10,-,중개거래,경남 창원마산합포구 경남 창원성산구,23.10.16,아파트
406,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,22,"38,400",-,14,-,-,2019,가포순환로 33,20231215,중개거래,경남 창원마산합포구,-,아파트
407,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9463,202309,22,"38,400",133동,14,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.12.29,아파트
408,경상남도 창원시 마산합포구 월영동,593,0593,0000,화인아트빌라1,122.5200,202309,22,"17,000",103,2,-,-,1991,무학로 32,-,중개거래,경남 창원마산합포구,23.10.25,아파트
409,경상남도 창원시 마산합포구 창포동1가,1,0001,0000,동성아파트,84.3000,202309,21,"20,500",101,8,-,-,1992,문화동7길 23,-,중개거래,경남 창원시마산합포구,24.02.15,아파트
410,경상남도 창원시 마산합포구 완월동,218-1,0218,0001,완월경남,55.0200,202309,21,"8,000",2,10,-,-,1984,장장군로 3,-,직거래,-,23.09.21,아파트
411,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202309,21,"24,000",101,5,-,-,2014,현동4길 20,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,23.11.27,아파트
412,경상남도 창원시 마산합포구 진북면 지산리,221-7,0221,0007,성원,69.7600,202309,21,"5,700",1,5,-,-,1992,지산2길 31,-,중개거래,경남 창원마산합포구,23.11.08,아파트
413,경상남도 창원시 마산합포구 중앙동3가,1-27,0001,0027,연화,37.2200,202309,21,"3,950",-,3,-,-,1980,중앙북6길 109,20231026,중개거래,경남 창원마산합포구,-,아파트
414,경상남도 창원시 마산합포구 월포동,1,0001,0000,경동메르빌,59.5105,202309,20,"22,150",105,6,-,-,2005,중앙동3길 22,-,중개거래,경남 창원마산합포구,23.11.02,아파트
415,경상남도 창원시 마산합포구 완월동,330,0330,0000,대광품안애,84.7600,202309,20,"15,000",-,4,-,-,2016,완월남14길 26,-,직거래,-,23.09.22,아파트
416,경상남도 창원시 마산합포구 월포동,1-1,0001,0001,벽산블루밍,84.9580,202309,20,"39,000",108,17,-,-,2007,3·15대로 154,-,중개거래,경남 창원마산합포구,23.10.24,아파트
417,경상남도 창원시 마산합포구 창포동3가,1-19,0001,0019,창포경민,57.4700,202309,20,"13,000",-,5,-,-,1992,문화동14길 46,20231024,중개거래,경남 창원마산합포구,-,아파트
418,경상남도 창원시 마산합포구 월영동,593-2,0593,0002,화인아트빌라2,60.3700,202309,20,"9,800",107,14,-,-,1992,밤밭고개로 371,-,중개거래,경남 창원마산합포구,23.10.31,아파트
419,경상남도 창원시 마산합포구 월영동,614-7,0614,0007,월영동아,84.6400,202309,20,"20,800",104,15,-,-,1998,월영남로 59,-,중개거래,경남 창원마산합포구,23.10.24,아파트
420,경상남도 창원시 마산합포구 중앙동2가,1-500,0001,0500,경동메르빌2차,84.9958,202309,19,"27,000",110,3,-,-,2007,중앙동3길 16,-,중개거래,경남 창원마산합포구,23.11.02,아파트
421,경상남도 창원시 마산합포구 해운동,47,0047,0000,평화리버타운,31.8100,202309,19,"6,400",-,15,-,-,1999,월영동11길 29,-,중개거래,경남 창원마산합포구,23.11.24,아파트
422,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.9883,202309,19,"41,600",102동,9,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.11.08,아파트
423,경상남도 창원시 마산합포구 현동,608,0608,0000,창원현동하늘채,59.9790,202309,19,"21,800",104,14,-,-,2018,현동9길 13,-,중개거래,경남 창원마산합포구,23.11.28,아파트
424,경상남도 창원시 마산합포구 현동,700,0700,0000,중흥S클래스프라디움3차,84.9841,202309,18,"27,700",313동,16,-,-,2017,현동1길 8,-,중개거래,경남 창원마산합포구,23.12.15,아파트
425,경상남도 창원시 마산합포구 오동동,12-3,0012,0003,서광아침의빛,84.9900,202309,18,"20,000",103,15,-,-,2008,오동동10길 73,-,중개거래,경남 창원마산합포구,23.10.16,아파트
426,경상남도 창원시 마산합포구 월영동,705-2,0705,0002,현대2,84.9100,202309,18,"20,000",202,17,-,-,1998,월영마을로 7,-,중개거래,경남 창원마산합포구,23.12.15,아파트
427,경상남도 창원시 마산합포구 신포동1가,13-1,0013,0001,센트럴,59.8900,202309,18,"17,000",103,8,-,-,2001,서성로 23,-,중개거래,경남 창원마산합포구,23.11.06,아파트
428,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,84.9302,202309,18,"45,000",-,16,-,-,2020,노산서18길 80,20231019,중개거래,경남 창원마산합포구,-,아파트
429,경상남도 창원시 마산합포구 월영동,593,0593,0000,화인아트빌라1,84.9900,202309,18,"11,200",101,4,-,-,1991,무학로 32,-,중개거래,경남 창원마산합포구,23.10.24,아파트
430,경상남도 창원시 마산합포구 해운동,49,0049,0000,두산3,84.8400,202309,17,"23,000",305,6,-,-,1995,월영동11길 42,-,중개거래,경남 창원마산합포구,23.10.12,아파트
431,경상남도 창원시 마산합포구 월영동,738,0738,0000,마린애시앙부영,84.8685,202309,17,"42,800",134동,17,-,-,2019,가포순환로 33,-,중개거래,경남 창원마산합포구,23.11.20,아파트
432,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202309,16,"24,500",102,13,-,-,2014,현동4길 20,-,중개거래,경남 창원마산합포구,23.12.01,아파트
433,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,39.8046,202309,15,"22,000",112,14,-,-,2020,노산서18길 80,-,중개거래,경남 창원마산회원구,23.10.20,아파트
434,경상남도 창원시 마산합포구 진동면 진동리,592,0592,0000,한일유앤아이,123.8726,202309,15,"26,800",109,1,-,-,2008,진북산업로 58,-,중개거래,경남 창원마산합포구,23.12.13,아파트
435,경상남도 창원시 마산합포구 진동면 진동리,424,0424,0000,마산진동협성엠파이어,59.9250,202309,14,"15,900",102,3,-,-,2014,진북산업로 55,-,중개거래,경남 창원마산합포구,23.10.27,아파트
436,경상남도 창원시 마산합포구 산호동,13-24,0013,0024,용마맨션,79.6700,202309,14,"14,400",다,4,-,-,1978,산호북4길 30,-,중개거래,경남 창원마산합포구,23.09.21,아파트
437,경상남도 창원시 마산합포구 산호동,644,0644,0000,산호베스티움,52.4418,202309,14,"18,650",102동,3,-,-,2016,회원천북길 491,-,중개거래,경남 창원마산합포구,23.11.16,아파트
438,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,39.8046,202309,14,"22,000",112,17,-,-,2020,노산서18길 80,-,중개거래,경남 창원마산회원구,23.10.10,아파트
439,경상남도 창원시 마산합포구 교방동,525,0525,0000,창원롯데캐슬프리미어,39.8046,202309,14,"24,000",112,18,-,-,2020,노산서18길 80,-,중개거래,경남 창원마산회원구,23.10.27,아파트
440,경상남도 창원시 마산합포구 교방동,510,0510,0000,무학산벽산블루밍1단지,106.3314,202309,14,"32,000",104,6,-,-,2009,교방시장2길 9,-,중개거래,경남 창원마산합포구,23.10.05,아파트
441,경상남도 창원시 마산합포구 오동동,28-1,0028,0001,오동동다:숲,44.8718,202309,14,"15,450",0101,5,-,-,2017,오동북3길 5,-,중개거래,경남 창원마산합포구 경남 창원마산회원구,23.10.12,아파트
442,경상남도 창원시 마산합포구 자산동,15-3,0015,0003,시영1,58.5000,202309,14,"8,000",-,4,-,-,1990,자산삼거리로 93,-,직거래,-,23.10.17,아파트
443,경상남도 창원시 마산합포구 월포동,1-1,0001,0001,벽산블루밍,84.9820,202309,13,"32,500",108,24,-,-,2007,3·15대로 154,-,중개거래,경남 창원마산합포구,23.10.24,아파트
444,경상남도 창원시 마산합포구 산호동,646,0646,0000,산호경동리인,84.9985,202309,13,"30,000",101,5,-,-,2018,산호동로 12,-,중개거래,경남 창원마산합포구,23.10.31,아파트
445,경상남도 창원시 마산합포구 현동,210,0210,0000,중흥S클래스프라디움1차,84.9900,202309,13,"24,500",107,10,-,-,2014,현동4길 20,-,중개거래,경남 창원마산합포구,23.10.24,아파트
446,경상남도 창원시 마산합포구 월영동,534-38,0534,0038,진달래국민주택,65.5700,202309,12,"12,000",-,1,-,-,1985,월영남1길 15,-,중개거래,경남 창원마산합포구,23.11.02,아파트
447,경상남도 창원시 마산합포구 해운동,66-2,0066,0002,해운한백,54.0600,202309,12,"11,000",-,3,-,-,2001,월영동13길 14,-,직거래,-,23.09.12,아파트
448,경상남도 창원시 마산합포구 산호동,332,0332,0000,국제비치타운,59.9700,202309,12,"15,300",1,10,-,-,1996,합포동5길 23,-,직거래,-,23.09.22,아파트
449,경상남도 창원시 마산합포구 월영동,703-2,0703,0002,월영대동타운,84.7800,202309,12,"23,400",102,16,-,-,1998,월영마을로 10,-,중개거래,경남 창원마산합포구,23.09.19,아파트
450,경상남도 창원시 마산합포구 진동면 진동리,400,0400,0000,성원이화맨션,76.7400,202309,12,"6,800",B,3,-,-,1990,서동촌길 38,-,중개거래,경남 창원마산합포구,23.11.03,아파트
451,경상남도 창원시 마산합포구 월영동,708-2,0708,0002,월영동아2,59.6250,202309,12,"14,100",213,3,-,-,1998,월영마을로 29,-,중개거래,경남 창원마산합포구,23.11.30,아파트
