NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
497,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.1031,202409,06,"78,200",207동,7,개인,개인,2019,중동로 33,-,중개거래,"경남 창원시 의창구, 서울 강동구",24.11.20,아파트
498,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9000,202409,06,"22,000",106,12,개인,개인,1993,반계로 101,-,중개거래,경남 창원시 의창구,24.12.06,아파트
499,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202409,06,"21,000",111동,12,개인,개인,2018,무동서로 24,-,중개거래,경남 창원시 마산회원구,24.09.12,아파트
500,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202409,06,"35,000",118,6,개인,개인,1999,반계로 104-8,-,중개거래,경남 창원시 의창구,24.11.04,아파트
501,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7171,202409,05,"81,000",-,31,개인,개인,2019,중동로 78,20241019,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",-,아파트
502,경상남도 창원시 의창구 도계동,329,0329,0000,한마음코아,49.4400,202409,05,"12,000",101,6,개인,개인,1992,도계로50번길 6-46,-,중개거래,경남 창원시 의창구,24.10.10,아파트
503,경상남도 창원시 의창구 동읍 용정리,19-3,0019,0003,성진까치빌라1,59.6100,202409,05,"5,700",B,1,개인,개인,1992,단계로 84,-,중개거래,경남 창원시 의창구,24.10.31,아파트
504,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,72.8583,202409,04,"25,000",102동,6,개인,개인,2017,감계로 221,-,중개거래,"경남 창원시 의창구, 부산 사하구",24.10.16,아파트
505,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,84.9743,202409,04,"30,500",-,19,개인,개인,2017,감계로 233,20240920,중개거래,경남 창원시 의창구,-,아파트
506,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,115.7299,202409,04,"129,000",110동,33,개인,개인,2019,중동로 34,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.11.22,아파트
507,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,101.7700,202409,04,"41,500",305,1,개인,개인,2011,대봉로 27,-,중개거래,경남 창원시 의창구,24.11.04,아파트
508,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.9601,202409,03,"28,400",114,5,개인,개인,2014,동전로 86,-,중개거래,경남 창원시 의창구,24.10.25,아파트
509,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202409,03,"34,562",214동,6,개인,법인,2019,감계로 342,-,직거래,-,24.09.24,아파트
510,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,84.9050,202409,03,"35,500",104,4,개인,개인,1999,반계로 104-21,-,중개거래,경남 창원시 의창구,24.10.02,아파트
511,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.8042,202409,03,"27,000",-,15,개인,개인,2014,감계로 277,-,중개거래,경남 창원시 의창구,-,아파트
512,경상남도 창원시 의창구 동읍 용잠리,250,0250,0000,삼진,52.1500,202409,03,"4,100",1,5,개인,개인,1989,의창대로915번길 8,-,직거래,-,24.09.10,아파트
513,경상남도 창원시 의창구 동읍 송정리,23-1,0023,0001,동부산훼미리2차,68.3650,202409,03,"10,800",101,11,개인,개인,1998,용정길32번길 14,-,중개거래,경남 창원시 의창구,24.09.30,아파트
514,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,101.3891,202409,03,"44,000",211,5,개인,개인,2017,감계로 341,-,중개거래,경남 창원시 의창구,24.10.31,아파트
515,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,84.9050,202409,03,"35,500",107,16,개인,개인,1999,반계로 104-8,-,직거래,-,24.10.02,아파트
516,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,84.1031,202409,03,"81,500",108동,21,개인,개인,2019,중동로 34,-,중개거래,경남 창원시 의창구,24.11.26,아파트
517,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7395,202409,02,"29,000",302,14,개인,개인,2014,감계로 259,-,직거래,-,24.10.04,아파트
518,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.6211,202409,02,"54,000",104,16,개인,법인,2020,창원대로397번길 11,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.11.08,아파트
519,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.1031,202409,02,"79,500",202동,40,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,24.10.31,아파트
520,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.8931,202409,02,"28,100",103,1,개인,개인,2014,동전로 86,-,중개거래,경남 창원시 의창구,24.10.30,아파트
521,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,126.0600,202409,01,"63,500",117,10,개인,개인,2011,도계로 135,-,직거래,-,24.09.20,아파트
522,경상남도 창원시 의창구 도계동,339,0339,0000,한효해바라기,84.9000,202408,31,"21,000",4,5,개인,개인,1990,도계로50번길 6-33,-,중개거래,경남 창원시 의창구,24.09.20,아파트
523,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,84.9900,202408,31,"49,500",204,11,개인,개인,2010,도계로 136,-,중개거래,경남 창원시 의창구,24.11.01,아파트
524,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7395,202408,31,"26,000",302,18,개인,개인,2014,감계로 259,-,중개거래,경남 창원시 의창구,24.10.04,아파트
525,경상남도 창원시 의창구 동읍 용잠리,130-7,0130,0007,거림훼미리,75.7673,202408,30,"7,500",-,3,개인,개인,2002,용잠로35번길 16,-,중개거래,경남 창원시 의창구,24.09.23,아파트
526,경상남도 창원시 의창구 팔용동,125,0125,0000,벽산블루밍C단지,59.9700,202408,30,"27,000",302,13,개인,개인,1999,남산로 20,-,중개거래,경남 창원시 의창구,24.10.11,아파트
527,경상남도 창원시 의창구 동정동,277,0277,0000,흥한웰가,84.9100,202408,30,"37,800",103,15,개인,개인,2004,천주로 33,-,중개거래,경남 창원시 의창구,24.12.09,아파트
528,경상남도 창원시 의창구 동정동,305-3,0305,0003,무학,83.9700,202408,30,"16,400",2,7,개인,개인,1990,서상로11번길 14,-,중개거래,경남 창원시 의창구,24.10.30,아파트
529,경상남도 창원시 의창구 도계동,328-1,0328,0001,한효로얄코아,49.4400,202408,30,"12,000",101,10,개인,개인,1992,도계로50번길 6-18,-,중개거래,경남 창원시 의창구,24.10.29,아파트
530,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,84.8853,202408,30,"30,500",107동,18,개인,개인,2017,감계로 221,-,중개거래,경남 창원시 의창구,24.10.23,아파트
531,경상남도 창원시 의창구 북면 감계리,227-1,0227,0001,창원감계힐스테이트3차,84.7702,202408,30,"29,400",303,16,개인,개인,2014,감계로 259,-,중개거래,경남 창원시 의창구,24.11.08,아파트
532,경상남도 창원시 의창구 북면 무동리,155-1,0155,0001,창원무동STX칸2차,84.9900,202408,29,"18,000",202,11,개인,개인,2015,무동로267번길 10,-,직거래,-,24.09.20,아파트
533,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202408,29,"29,100",113,5,개인,개인,1999,반계로 104-8,-,중개거래,경남 창원시 의창구,24.10.28,아파트
534,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8605,202408,29,"55,000",102,38,개인,법인,2020,창원대로397번길 11,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.10.11,아파트
535,경상남도 창원시 의창구 팔용동,69,0069,0000,팔용원풍,84.5257,202408,29,"32,000",501,11,개인,개인,2000,사화로90번길 6,-,중개거래,경남 창원시 의창구,24.09.30,아파트
536,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,59.9862,202408,29,"21,400",105동,15,개인,개인,2017,감계로 221,-,중개거래,경남 창원시 의창구,24.09.30,아파트
537,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,101.8508,202408,28,"39,800",108,4,개인,개인,2014,동전로 86,-,중개거래,경남 창원시 성산구,24.12.06,아파트
538,경상남도 창원시 의창구 도계동,319-5,0319,0005,일흥빌라,74.0800,202408,28,"15,000",-,6,개인,개인,1992,하남천서길 63,-,중개거래,경남 창원시 의창구,24.12.26,아파트
539,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,99.1742,202408,28,"94,000",201동,22,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,24.12.24,아파트
540,경상남도 창원시 의창구 동읍 용잠리,130-1,0130,0001,신우한빛,84.7500,202408,27,"12,500",-,4,개인,개인,2000,용잠로35번길 24,-,중개거래,경남 창원시 의창구,24.09.09,아파트
541,경상남도 창원시 의창구 북면 신촌리,995-1,0995,0001,대호,59.6500,202408,27,"7,400",101,1,개인,개인,1998,천주로 1053,-,중개거래,경남 창원시 의창구,24.09.03,아파트
542,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,84.8800,202408,27,"26,100",105,16,개인,개인,1994,팔용로 446,-,중개거래,경남 창원시 의창구,24.08.30,아파트
543,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9300,202408,27,"26,000",107,14,개인,개인,2014,감계로 297,-,중개거래,경남 창원시 의창구,24.10.08,아파트
544,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,59.0283,202408,27,"20,500",417동,15,개인,개인,2017,감계로 233,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 의창구",24.10.31,아파트
545,경상남도 창원시 의창구 봉림동,715,0715,0000,엘에이치피닉스포레,84.9200,202408,26,"43,000",308,10,개인,개인,2011,대봉로 27,-,중개거래,경남 창원시 의창구,24.10.28,아파트
546,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202408,25,"54,900",104,48,개인,개인,2020,창원대로397번길 11,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.10.28,아파트
547,경상남도 창원시 의창구 북면 신촌리,905-6,0905,0006,신우,84.7200,202408,25,"16,100",102,13,개인,개인,1999,신촌본포로 12-10,-,직거래,-,24.08.29,아파트
548,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.6211,202408,24,"55,500",-,30,개인,개인,2020,창원대로397번길 11,-,중개거래,경남 창원시 의창구,-,아파트
549,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,84.1129,202408,24,"36,500",210,10,개인,개인,2017,감계로 341,-,중개거래,경남 창원시 의창구,24.10.31,아파트
550,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202408,24,"34,700",214동,20,개인,개인,2019,감계로 342,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 의창구",24.10.28,아파트
551,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,137.8600,202408,24,"61,400",104,15,개인,개인,2010,도계로 135,-,중개거래,경남 창원시 의창구,24.12.06,아파트
552,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,137.8600,202408,24,"61,400",-,15,개인,개인,2010,도계로 135,20241119,중개거래,경남 창원시 의창구,-,아파트
553,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,137.8600,202408,24,"61,400",-,15,개인,개인,2010,도계로 135,20241122,중개거래,경남 창원시 의창구,-,아파트
554,경상남도 창원시 의창구 북면 무동리,122-1,0122,0001,휴먼빌2단지,59.9910,202408,24,"16,500",201,13,개인,개인,2013,동곡로 35,-,중개거래,경남 창원시 의창구,24.09.30,아파트
555,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8605,202408,24,"52,200",104,34,개인,개인,2020,창원대로397번길 11,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.08.30,아파트
556,경상남도 창원시 의창구 소답동,144-2,0144,0002,보람,56.4600,202408,23,"10,900",-,7,개인,개인,1996,읍성로89번길 8,-,중개거래,경남 창원시 의창구,24.11.28,아파트
557,경상남도 창원시 의창구 팔용동,124-3,0124,0003,대동차룡,49.9800,202408,23,"17,900",-,5,개인,개인,1994,반계로 95,-,중개거래,경남 창원시 의창구,24.10.15,아파트
558,경상남도 창원시 의창구 팔용동,173-6,0173,0006,남산빌라,82.5500,202408,23,"13,800",-,2,개인,개인,1990,남산로27번길 10-19,-,중개거래,경남 창원시 의창구,24.10.10,아파트
559,경상남도 창원시 의창구 북면 신촌리,905-6,0905,0006,신우,84.7200,202408,23,"16,100",-,13,개인,개인,1999,신촌본포로 12-10,20240828,직거래,-,-,아파트
560,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.8042,202408,23,"28,000",102,4,개인,개인,2014,감계로 277,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 의창구",24.10.29,아파트
561,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,126.0600,202408,22,"65,000",121,8,개인,개인,2011,도계로 135,-,중개거래,경남 창원시 의창구,24.11.07,아파트
562,경상남도 창원시 의창구 동읍 용잠리,230-6,0230,0006,보광드림빌,68.2123,202408,22,"11,700",-,5,개인,법인,2017,용잠로41번길 4,-,직거래,-,24.09.20,아파트
563,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.8931,202408,22,"30,000",-,5,개인,개인,2014,동전로 86,20241121,중개거래,경남 창원시 성산구,-,아파트
564,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,84.8931,202408,22,"30,000",-,5,개인,개인,2014,동전로 86,-,중개거래,경남 창원시 성산구,-,아파트
565,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,84.3838,202408,22,"82,000",111동,6,개인,개인,2019,중동로 34,-,중개거래,경남 창원시 의창구,24.12.06,아파트
566,경상남도 창원시 의창구 동읍 용잠리,230-6,0230,0006,보광드림빌,68.2123,202408,22,"11,700",-,5,개인,법인,2017,용잠로41번길 4,-,직거래,-,24.09.20,아파트
567,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7171,202408,21,"82,500",401동,40,개인,개인,2019,중동로 78,-,중개거래,경남 창원시 의창구,24.12.03,아파트
568,경상남도 창원시 의창구 동읍 무성리,152,0152,0000,우성전원,66.3850,202408,21,"4,200",다,3,개인,개인,1991,무성길47번길 17,-,직거래,-,24.08.22,아파트
569,경상남도 창원시 의창구 소답동,133-15,0133,0015,동일그린맨션,133.4700,202408,21,"24,000",-,13,개인,개인,1992,읍성로 90,-,중개거래,경남 창원시 의창구,-,아파트
570,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.6600,202408,21,"21,900",101,5,개인,개인,1994,반계로 101,-,중개거래,경남 창원시 의창구,24.11.29,아파트
571,경상남도 창원시 의창구 북면 내곡리,35,0035,0000,영신빌라,59.5200,202408,21,"3,000",-,4,개인,개인,1993,천주로 915-33,-,중개거래,경남 창원시 의창구,24.09.24,아파트
572,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7171,202408,20,"74,000",404동,3,개인,개인,2019,중동로 78,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 의창구",24.12.20,아파트
573,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,59.9900,202408,20,"16,350",112,15,개인,개인,2015,무동서로 76,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.09.20,아파트
574,경상남도 창원시 의창구 동읍 용잠리,250,0250,0000,삼진,52.1500,202408,20,"4,200",1,4,개인,개인,1989,의창대로915번길 8,-,중개거래,경남 창원시 의창구,24.08.21,아파트
575,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,84.9900,202408,20,"43,000",204,2,개인,개인,2010,도계로 136,-,직거래,-,24.09.24,아파트
576,경상남도 창원시 의창구 동정동,536-2,0536,0002,남아그린타워,59.9650,202408,20,"12,500",-,15,개인,개인,1997,동정길 7,-,중개거래,경남 창원시 의창구,24.10.16,아파트
577,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202408,19,"50,000",-,7,개인,개인,2020,창원대로397번길 11,-,중개거래,경남 창원시 의창구,-,아파트
578,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202408,19,"50,000",-,7,개인,개인,2020,창원대로397번길 11,20250102,중개거래,경남 창원시 의창구,-,아파트
579,경상남도 창원시 의창구 동읍 용잠리,250,0250,0000,삼진,42.6400,202408,19,"5,400",6,1,개인,개인,1989,의창대로915번길 8,-,직거래,-,24.08.19,아파트
580,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.7500,202408,18,"57,750",-,8,개인,개인,2011,도계로 135,-,중개거래,경남 창원시 의창구,-,아파트
581,경상남도 창원시 의창구 북면 감계리,229-1,0229,0001,휴먼빌,84.9500,202408,17,"25,500",109,5,개인,개인,2014,감계로 297,-,중개거래,경남 창원시 의창구,24.10.28,아파트
582,경상남도 창원시 의창구 북면 감계리,230-1,0230,0001,창원감계힐스테이트1차,101.8508,202408,17,"39,200",107,13,개인,개인,2014,동전로 86,-,중개거래,경남 창원시 의창구,24.10.23,아파트
583,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,72.8583,202408,17,"25,250",101동,5,개인,개인,2017,감계로 221,-,중개거래,경남 창원시 성산구,24.12.30,아파트
584,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202408,17,"19,900",-,6,개인,개인,2018,무동서로 24,20240819,중개거래,경남 창원시 의창구,-,아파트
585,경상남도 창원시 의창구 북면 무동리,124-1,0124,0001,창원무동센텀파라디아,59.9932,202408,17,"19,900",112동,6,개인,개인,2018,무동서로 24,-,중개거래,경남 창원시 의창구,24.09.30,아파트
586,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.3838,202408,17,"77,750",203동,11,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,24.11.13,아파트
587,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7886,202408,17,"74,800",409동,4,개인,개인,2019,중동로 78,-,중개거래,경남 창원시 의창구,24.11.05,아파트
588,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202408,16,"34,268",-,3,개인,법인,2019,감계로 342,-,중개거래,경남 창원시 의창구,-,아파트
589,경상남도 창원시 의창구 동읍 용잠리,230-6,0230,0006,보광드림빌,68.2123,202408,16,"11,730",-,11,개인,법인,2017,용잠로41번길 4,-,직거래,-,24.09.09,아파트
590,경상남도 창원시 의창구 도계동,301-3,0301,0003,리코빌리지,90.4800,202408,16,"11,000",-,4,개인,개인,1991,도계두리길 30,-,중개거래,경남 창원시 의창구,24.10.31,아파트
591,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9200,202408,15,"20,000",-,13,개인,개인,1993,반계로 101,-,중개거래,경남 창원시 의창구,-,아파트
592,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.3838,202408,15,"80,000",207동,11,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,24.12.09,아파트
593,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.1031,202408,15,"73,000",-,2,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,-,아파트
594,경상남도 창원시 의창구 팔용동,124-3,0124,0003,대동차룡,49.9800,202408,15,"13,250",-,1,개인,개인,1994,반계로 95,20241007,중개거래,경남 창원시 의창구,-,아파트
595,경상남도 창원시 의창구 팔용동,124-2,0124,0002,대동중앙,59.9200,202408,15,"20,000",-,13,개인,개인,1993,반계로 101,20240821,중개거래,경남 창원시 의창구,-,아파트
596,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7171,202408,15,"79,500",403동,25,개인,개인,2019,중동로 78,-,중개거래,경남 창원시 의창구,24.09.27,아파트
597,경상남도 창원시 의창구 도계동,413-3,0413,0003,신우빌라,78.1600,202408,14,"13,200",-,5,개인,개인,1991,도계로83번길 10-12,-,중개거래,경남 창원시 의창구,24.09.03,아파트
598,경상남도 창원시 의창구 동읍 용정리,19-3,0019,0003,성진까치빌라1,84.7200,202408,14,"6,000",A,5,개인,개인,1992,단계로 84,-,중개거래,경남 창원시 의창구,24.08.28,아파트
599,경상남도 창원시 의창구 북면 감계리,227-2,0227,0002,감계아내에코프리미엄1차,84.8042,202408,14,"26,500",108,14,개인,개인,2014,감계로 277,-,중개거래,경남 창원시 의창구,24.11.29,아파트
600,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202408,13,"34,562",209동,14,개인,법인,2019,감계로 342,-,중개거래,경남 창원시 의창구,24.09.20,아파트
601,경상남도 창원시 의창구 팔용동,125,0125,0000,벽산블루밍C단지,59.9700,202408,13,"26,000",302,5,개인,개인,1999,남산로 20,-,중개거래,경남 창원시 의창구,24.09.23,아파트
602,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,74.0100,202408,13,"31,000",118,9,개인,개인,1999,반계로 104-8,-,중개거래,"경남 창원시 성산구, 경남 창원시 의창구",24.10.11,아파트
603,경상남도 창원시 의창구 서상동,649,0649,0000,중동대동다숲,84.9715,202408,13,"39,900",108,11,개인,개인,2005,팔용로 512,-,중개거래,경남 창원시 의창구,24.10.02,아파트
604,경상남도 창원시 의창구 도계동,395-2,0395,0002,상강한주맨션,84.9000,202408,13,"24,900",-,8,개인,개인,1993,하남천동길16번길 11,20240814,중개거래,경남 창원시 의창구,-,아파트
605,경상남도 창원시 의창구 도계동,415-1,0415,0001,유일파크,56.4200,202408,12,"12,800",-,4,개인,개인,1993,도계두리길 214,-,중개거래,경남 창원시 의창구,24.09.23,아파트
606,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.4900,202408,12,"57,000",-,8,개인,개인,2011,도계로 135,-,중개거래,경남 창원시 의창구,-,아파트
607,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.3838,202408,12,"78,500",205동,10,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,24.09.27,아파트
608,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,59.9816,202408,12,"59,600",206동,16,개인,개인,2019,중동로 33,-,중개거래,"경남 창원시 마산회원구, 경남 창원시 의창구",24.09.25,아파트
609,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202408,12,"34,562",214동,12,개인,법인,2019,감계로 342,-,직거래,-,24.09.25,아파트
610,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,84.9900,202408,11,"46,500",201,3,개인,개인,2010,도계로 136,-,중개거래,경남 창원시 의창구,24.10.15,아파트
611,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.8776,202408,11,"38,000",-,23,개인,개인,2019,감계로 342,20241031,중개거래,경남 창원시 의창구,-,아파트
612,경상남도 창원시 의창구 북면 감계리,231-10,0231,0010,창원감계힐스테이트2차,59.2812,202408,10,"26,000",202,7,개인,개인,2017,감계로 341,-,중개거래,경남 창원시 의창구,24.10.14,아파트
613,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,59.9700,202408,10,"28,300",116,6,개인,개인,1999,반계로 104-8,-,중개거래,경남 창원시 의창구,24.11.14,아파트
614,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,118.1600,202408,10,"61,900",107,12,개인,개인,2010,도계로 135,-,중개거래,경남 창원시 의창구,24.12.05,아파트
615,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,78.9805,202408,10,"29,500",-,25,개인,개인,2017,감계로 233,-,중개거래,경남 창원시 의창구,-,아파트
616,경상남도 창원시 의창구 중동,788,0788,0000,창원중동유니시티4단지,84.7171,202408,10,"80,000",407동,21,개인,개인,2019,중동로 78,-,중개거래,경남 창원시 의창구,24.10.04,아파트
617,경상남도 창원시 의창구 북면 감계리,225-1,0225,0001,창원감계힐스테이트4차,59.0283,202408,10,"21,000",417동,7,개인,개인,2017,감계로 233,-,중개거래,경남 창원시 의창구,24.10.10,아파트
618,경상남도 창원시 의창구 북면 무동리,144-1,0144,0001,휴먼빌3단지,84.9570,202408,10,"22,700",302,6,개인,개인,2014,무동로226번길 19,-,중개거래,경남 창원시 의창구,24.08.22,아파트
619,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202408,09,"48,500",-,16,개인,법인,2020,창원대로397번길 11,20240813,중개거래,경남 창원시 의창구,-,아파트
620,경상남도 창원시 의창구 북면 감계리,225-2,0225,0002,창원감계푸르지오,59.9862,202408,09,"21,500",105동,16,개인,개인,2017,감계로 221,-,중개거래,경남 창원시 의창구,24.09.20,아파트
621,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.5800,202408,09,"56,500",-,10,개인,개인,2011,도계로 135,20240809,중개거래,경남 창원시 의창구,-,아파트
622,경상남도 창원시 의창구 명서동,27,0027,0000,명곡두산위브,103.5800,202408,09,"56,500",120,10,개인,개인,2011,도계로 135,-,중개거래,경남 창원시 의창구,24.12.03,아파트
623,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202408,09,"48,500",102,16,개인,법인,2020,창원대로397번길 11,-,중개거래,경남 창원시 의창구,24.09.23,아파트
624,경상남도 창원시 의창구 팔용동,35-1,0035,0001,힐스테이트아티움시티,84.8615,202408,09,"48,500",-,16,개인,법인,2020,창원대로397번길 11,20240813,중개거래,경남 창원시 의창구,-,아파트
625,경상남도 창원시 의창구 중동,785,0785,0000,창원중동유니시티2단지,84.3838,202408,09,"77,500",201동,9,개인,개인,2019,중동로 33,-,중개거래,경남 창원시 의창구,24.11.07,아파트
626,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,99.1742,202408,08,"87,500",113동,3,개인,개인,2019,중동로 34,-,중개거래,"경남 창원시 마산합포구, 경남 창원시 의창구",24.10.07,아파트
627,경상남도 창원시 의창구 팔용동,124-1,0124,0001,극동,108.7200,202408,08,"32,000",101,7,개인,개인,1994,팔용로 446,-,중개거래,경남 창원시 의창구,24.11.29,아파트
628,경상남도 창원시 의창구 북면 무동리,104-1,0104,0001,창원무동STX칸1차,59.9900,202408,07,"17,000",-,17,개인,개인,2015,무동서로 76,-,중개거래,경남 창원시 의창구,-,아파트
629,경상남도 창원시 의창구 북면 감계리,232-1,0232,0001,감계아내에코프리미엄2차,84.5002,202408,07,"34,562",214동,10,개인,법인,2019,감계로 342,-,직거래,-,24.09.12,아파트
630,경상남도 창원시 의창구 팔용동,122,0122,0000,벽산블루밍B,84.9050,202408,07,"39,000",114,7,개인,개인,1999,반계로 104-8,-,중개거래,경남 창원시 의창구,24.11.08,아파트
631,경상남도 창원시 의창구 중동,790,0790,0000,창원중동유니시티1단지,72.8848,202408,06,"71,000",102동,20,개인,개인,2019,중동로 34,-,중개거래,경남 창원시 의창구,24.12.20,아파트
