NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
143,경상남도 창원시 의창구 소답동,159-5,0159,0005,대한빌라,63.4100,39.8060,202302,06,"10,500",4,-,-,1993,의창대로299번길 6-14,-,중개거래,경남 창원의창구,-,다세대
144,경상남도 창원시 의창구 도계동,357-4,0357,0004,중앙상가빌라,56.9400,23.0300,202302,01,"13,400",5,-,-,1995,도계로 63,-,중개거래,경남 창원의창구,-,연립
145,경상남도 창원시 의창구 소답동,130-19,0130,0019,성은빌라,44.9100,21.4995,202301,31,"7,500",5,-,-,1995,의안로56번길 36,-,직거래,-,-,다세대
146,경상남도 창원시 의창구 도계동,304-17,0304,0017,밀로캐슬파크(304-17),78.4400,45.0000,202301,31,"17,000",1,-,-,2004,도계두리길6번길 10,-,직거래,-,-,다세대
147,경상남도 창원시 의창구 소답동,137-3,0137,0003,보람빌라,47.5500,27.1574,202301,18,"8,000",5,-,-,1995,의안로18번길 34,-,직거래,-,-,다세대
148,경상남도 창원시 의창구 서상동,313-8,0313,0008,삼창주택B동,57.3200,52.1834,202301,13,"8,500",2,-,-,1983,의창대로211번길 5,-,중개거래,경남 창원의창구,-,연립
149,경상남도 창원시 의창구 북면 신촌리,1533-14,1533,0014,거풍센터빌2단지,82.2240,90.1433,202301,11,"14,000",2,-,-,2014,신촌본포로 5-14,-,중개거래,경남 창원의창구,-,연립
150,경상남도 창원시 의창구 도계동,312-21,0312,0021,우성빌라,66.2800,31.7700,202301,11,"10,000",3,-,-,1992,하남천서길9번길 20-10,-,중개거래,경남 창원의창구,-,연립
151,경상남도 창원시 의창구 도계동,344-2,0344,0002,형제시티빌라(344-2),65.1900,36.3800,202301,09,"10,000",2,-,-,1998,도계로50번길 15-8,-,중개거래,경남 창원의창구,-,다세대
152,경상남도 창원시 의창구 서상동,10-3,0010,0003,동원빌라,61.3700,49.8330,202301,07,"11,500",1,-,-,1997,의창대로211번길 6-4,-,직거래,-,-,연립
153,경상남도 창원시 의창구 소답동,123-4,0123,0004,성수빌라17차,76.2600,47.8428,202301,06,"8,000",3,-,-,1997,의안로56번길 16-1,-,중개거래,경남 창원의창구,-,다세대
