NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
143,경상남도 창원시 의창구 동정동,334-2,0334,0002,더푸름빌리지,74.2996,70.0255,202203,18,"14,380",3,-,-,2016,동정길 53-17,-,직거래,-,-,연립
144,경상남도 창원시 의창구 도계동,403-1,0403,0001,도계빌라,56.3500,26.6425,202203,18,"9,750",3,-,-,1997,원이대로69번길 6,-,중개거래,경남 창원의창구,-,다세대
145,경상남도 창원시 의창구 도계동,396-2,0396,0002,리코그린빌라,50.1700,36.4800,202203,18,"9,900",2,-,-,1993,도계로73번길 18,-,중개거래,경남 창원의창구,-,다세대
146,경상남도 창원시 의창구 소답동,130-1,0130,0001,북창상가,76.7800,28.5600,202203,18,"6,400",6,-,-,2000,의안로56번길 26,-,중개거래,경남 창원의창구,-,연립다세대
147,경상남도 창원시 의창구 소답동,150-3,0150,0003,해동빌리지,58.7100,31.0700,202203,17,"7,700",2,-,-,1996,의창대로289번길 22,-,중개거래,경남 창원의창구,-,다세대
148,경상남도 창원시 의창구 도계동,304-18,0304,0018,밀로캐슬파크(304-18),78.4400,45.0285,202203,15,"16,700",3,-,-,2004,도계두리길6번길 8,-,중개거래,경남 창원의창구,-,다세대
149,경상남도 창원시 의창구 소답동,155-5,0155,0005,금강수정빌라,66.4100,35.0307,202203,15,"7,100",5,-,-,1994,의창대로317번길 9,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립
150,경상남도 창원시 의창구 소답동,145-2,0145,0002,성수빌라20차,84.1700,59.7714,202203,14,"14,000",4,-,-,1997,의안로56번길 40,-,직거래,-,-,다세대
151,경상남도 창원시 의창구 서상동,10-2,0010,0002,대암빌라A동,58.0000,31.4450,202203,14,"8,000",2,-,-,2001,천주로12번길 34-15,-,중개거래,경남 창원의창구,-,다세대
152,경상남도 창원시 의창구 팔용동,65,0065,0000,프라임하우스1단지,209.1200,329.4931,202203,12,"105,000",1,-,-,2010,반계로62번길 24,-,중개거래,경남 창원의창구,-,연립
153,경상남도 창원시 의창구 서상동,664-3,0664,0003,덕산SJ빌라,84.8100,34.2713,202203,12,"21,800",2,-,-,2010,평산로215번길 11-1,-,중개거래,경남 창원의창구,-,다세대
154,경상남도 창원시 의창구 도계동,310-5,0310,0005,청송그린빌라,57.4200,38.6884,202203,11,"8,700",1,-,-,1995,하남천서길5번길 30,-,중개거래,경남 창원의창구,-,다세대
155,경상남도 창원시 의창구 동읍 용정리,21-5,0021,0005,대원하이빌2차,82.5900,63.5470,202203,10,"15,300",2,-,-,2012,용정길46번길 20,-,중개거래,경남 창원의창구,-,연립
156,경상남도 창원시 의창구 북면 신촌리,887-3,0887,0003,올라뷰,76.7000,61.5100,202203,10,"8,550",4,-,-,2015,신리길 25,-,직거래,-,-,연립다세대
157,경상남도 창원시 의창구 북면 신촌리,508-9,0508,0009,숲속그린빌,72.8926,102.6207,202203,09,"15,000",3,-,-,2018,천주로 1209,-,직거래,-,-,연립
158,경상남도 창원시 의창구 소답동,137-9,0137,0009,김인향기빌라,75.4100,41.1250,202203,09,"8,700",5,-,-,2004,의안로18번길 32,-,중개거래,경남 창원성산구 경남 창원의창구,-,다세대
159,경상남도 창원시 의창구 도계동,331-1,0331,0001,한일데파트,62.1400,25.4600,202203,08,"7,600",5,-,-,1991,도계로 12,20220425,중개거래,경남 창원의창구,-,연립다세대
160,경상남도 창원시 의창구 동읍 용잠리,654,0654,0000,동아바론하우스,85.0000,78.5270,202203,05,"15,000",5,-,-,2013,동읍로83번길 30-7,-,중개거래,경남 창원의창구,-,연립
161,경상남도 창원시 의창구 도계동,310-3,0310,0003,금강이화빌라,54.5400,26.9834,202203,05,"8,300",5,-,-,1995,하남천서길5번길 32,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립
162,경상남도 창원시 의창구 도계동,337-1,0337,0001,성산빌라5차,57.4100,24.3530,202203,05,"9,800",4,-,-,1993,도계로18번길 10,-,중개거래,경남 창원의창구,-,연립
163,경상남도 창원시 의창구 도계동,317-6,0317,0006,청송빌라3차,42.2300,23.0250,202203,04,"7,400",1,-,-,1994,도계두리길 108,-,중개거래,경남 창원의창구,-,다세대
164,경상남도 창원시 의창구 도계동,399-4,0399,0004,백상빌라,69.1200,41.1500,202203,02,"14,300",4,-,-,1996,원이대로69번길 24-18,-,중개거래,경남 창원의창구,-,다세대
165,경상남도 창원시 의창구 도계동,314-23,0314,0023,리코시티,63.5300,34.0140,202202,28,"10,800",3,-,-,1996,하남천서길51번길 27,-,중개거래,경남 창원의창구,-,연립
166,경상남도 창원시 의창구 도계동,312-1,0312,0001,조각빌라,133.5675,48.1200,202202,28,"14,100",5,-,-,1992,하남천서길9번길 26,-,직거래,-,-,연립다세대
167,경상남도 창원시 의창구 도계동,397-5,0397,0005,덕암파크,72.0100,30.0518,202202,28,"13,900",5,-,-,1994,도계로 80,-,중개거래,경남 창원의창구,-,연립
168,경상남도 창원시 의창구 도계동,418-1,0418,0001,대남상가빌라,127.8600,43.6546,202202,27,"17,700",5,-,-,1991,도계로 102,-,중개거래,경남 창원의창구,-,연립다세대
169,경상남도 창원시 의창구 서상동,419,0419,0000,행운,47.8350,51.4900,202202,26,"6,700",3,-,-,1985,천주로18번길 20-6,-,중개거래,경남 창원성산구 경남 창원의창구,-,다세대
170,경상남도 창원시 의창구 소답동,152-15,0152,0015,백경빌라,64.7500,32.4940,202202,26,"11,700",5,-,-,1993,의창대로289번길 22-18,-,중개거래,경남 창원의창구,-,다세대
171,경상남도 창원시 의창구 서상동,517-10,0517,0010,은하,46.8100,40.4100,202202,25,"6,800",3,-,-,1984,읍성로 6,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립
172,경상남도 창원시 의창구 도계동,327-8,0327,0008,아주빌라,59.2800,34.7800,202202,21,"8,000",3,-,-,1996,하남천서길5번길 19,-,중개거래,경남 창원의창구,-,다세대
173,경상남도 창원시 의창구 도계동,306-8,0306,0008,청송빌라,66.3900,35.3500,202202,20,"9,300",4,-,-,1994,도계로17번길 8,-,중개거래,경남 창원의창구,-,다세대
174,경상남도 창원시 의창구 소답동,449-2,0449,0002,성원큐브타운A동,70.0650,54.3721,202202,17,"12,500",1,-,-,2015,천주로36번길 48,-,중개거래,경남 창원성산구 경남 창원의창구,-,다세대
175,경상남도 창원시 의창구 도계동,357-7,0357,0007,진한데파트,60.7200,24.3873,202202,17,"11,800",6,-,-,1994,도계로 71,-,중개거래,경남 창원의창구,-,연립
176,경상남도 창원시 의창구 도계동,396-17,0396,0017,영진아트빌,58.8050,36.9925,202202,16,"11,400",3,-,-,2003,도계로83번길 15,-,중개거래,경남 창원의창구,-,다세대
177,경상남도 창원시 의창구 동읍 용잠리,332-1,0332,0001,초원빌라,68.1000,68.2220,202202,14,"5,000",2,-,-,1991,의창대로 840-10,-,직거래,-,-,연립다세대
178,경상남도 창원시 의창구 북면 신촌리,1533-14,1533,0014,거풍센터빌2단지,81.9293,89.8201,202202,14,"14,700",2,-,-,2014,신촌본포로 5-14,-,중개거래,경남 창원의창구,-,연립
179,경상남도 창원시 의창구 도계동,419-4,0419,0004,경원빌라,64.8000,40.3826,202202,14,"11,500",3,-,-,1993,태복산로27번길 28,-,중개거래,경남 창원의창구,-,연립
180,경상남도 창원시 의창구 소계동,701-33,0701,0033,둥지빌라2차,76.4100,42.3957,202202,13,"12,200",1,-,-,2002,금강로355번길 36,-,중개거래,경남 창원마산회원구 경남 창원의창구,-,다세대
181,경상남도 창원시 의창구 도계동,337-1,0337,0001,성산빌라5차,57.4100,24.3530,202202,13,"9,900",2,-,-,1993,도계로18번길 10,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립
182,경상남도 창원시 의창구 도계동,403-8,0403,0008,진한빌라2차,61.6200,32.8110,202202,13,"11,500",4,-,-,1991,원이대로69번길 6-10,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립다세대
183,경상남도 창원시 의창구 도계동,308-7,0308,0007,동성빌라가동,76.6000,44.5400,202202,12,"14,400",2,-,-,2002,도계두리길6번길 32,-,중개거래,경남 창원의창구,-,다세대
184,경상남도 창원시 의창구 도계동,316-7,0316,0007,동림빌라,66.6300,98.7300,202202,12,"9,200",4,-,-,1995,하남천서길51번길 16,-,중개거래,경남 창원의창구,-,다세대
185,경상남도 창원시 의창구 대산면 가술리,323-7,0323,0007,한성,48.1550,44.5660,202202,11,"3,500",1,-,-,1987,주남로 575-5,-,직거래,-,-,다세대
186,경상남도 창원시 의창구 팔용동,67,0067,0000,프라임하우스3단지,209.1200,307.2505,202202,10,"105,000",1,-,-,2010,반계로62번길 12,-,중개거래,경남 창원의창구,-,연립
187,경상남도 창원시 의창구 도계동,330-4,0330,0004,빨마데파트2,64.5900,244.3500,202202,10,"11,450",2,-,-,1992,도계로12번길 5,-,중개거래,경남 창원의창구,-,연립
188,경상남도 창원시 의창구 도계동,410-2,0410,0002,금호빌라,73.5600,39.2600,202202,10,"14,000",4,-,-,2002,태복산로31번길 31,-,중개거래,경남 창원의창구,-,다세대
189,경상남도 창원시 의창구 도계동,308-7,0308,0007,동성빌라가동,68.8600,40.0300,202202,09,"11,800",5,-,-,2002,도계두리길6번길 32,-,중개거래,경남 창원의창구,-,다세대
190,경상남도 창원시 의창구 동읍 용정리,19-2,0019,0002,자여서원래온빌,71.3450,54.0000,202202,04,"10,000",3,-,-,2012,용정길46번길 11,-,중개거래,경남 창원의창구,-,연립
191,경상남도 창원시 의창구 소답동,149-11,0149,0011,성수빌라2차,54.6900,31.7850,202201,27,"5,200",4,-,-,1995,읍성로101번길 11,-,중개거래,경남 창원성산구 경남 창원의창구,-,다세대
192,경상남도 창원시 의창구 서상동,400-4,0400,0004,영진블루빌,72.2300,65.3750,202201,26,"21,000",1,-,-,2011,천주로18번길 12,-,중개거래,경남 창원의창구,-,다세대
193,경상남도 창원시 의창구 도계동,417-3,0417,0003,임호아트빌라,84.8400,11.5417,202201,24,"12,900",2,-,-,1996,도계로95번길 6-16,-,중개거래,경남 창원의창구,-,연립
194,경상남도 창원시 의창구 동읍 용잠리,654,0654,0000,동아바론하우스,84.9720,78.5010,202201,24,"17,000",5,-,-,2013,동읍로83번길 30-7,-,중개거래,경남 창원의창구,-,연립
195,경상남도 창원시 의창구 도계동,417-3,0417,0003,임호아트빌라,84.8000,10.8731,202201,21,"14,500",3,-,-,1996,도계로95번길 6-16,-,중개거래,경남 창원의창구,-,연립
196,경상남도 창원시 의창구 소답동,150-22,0150,0022,남양빌라1차,49.6500,50.5000,202201,21,"7,200",4,-,-,1994,읍성로101번길 16,-,중개거래,경남 창원성산구,-,다세대
197,경상남도 창원시 의창구 소답동,128-3,0128,0003,소답진보그린빌라가,74.1300,87.4000,202201,19,"15,000",3,-,-,1994,의안로66번길 30,-,직거래,-,-,연립다세대
198,경상남도 창원시 의창구 도계동,322-5,0322,0005,리코프라자,82.4400,30.6081,202201,19,"14,700",3,-,-,1990,하남천서길 23,-,중개거래,경남 창원의창구,-,연립다세대
199,경상남도 창원시 의창구 동정동,284-2,0284,0002,대성빌라트,62.3250,35.2295,202201,18,"6,800",4,-,-,2002,서상로35번길 10-4,-,중개거래,경남 창원의창구,-,다세대
200,경상남도 창원시 의창구 도계동,321-11,0321,0011,동하초원빌라,50.8300,33.6000,202201,18,"6,300",4,-,-,1997,하남천서길21번길 8-21,-,중개거래,경남 창원의창구,-,다세대
201,경상남도 창원시 의창구 도계동,315-3,0315,0003,서원양지빌라,66.7000,39.7900,202201,17,"12,150",4,-,-,1998,하남천서길9번길 32-5,-,중개거래,경남 창원의창구,-,연립
202,경상남도 창원시 의창구 북면 신촌리,882-4,0882,0004,SK빌,65.3670,69.7500,202201,17,"19,500",3,-,-,2016,신리길30번길 10,-,직거래,-,-,연립다세대
203,경상남도 창원시 의창구 소답동,107-7,0107,0007,세안빌라,74.1800,41.1380,202201,15,"10,800",4,-,-,2000,의안로32번길 9,-,중개거래,경남 창원의창구,-,다세대
204,경상남도 창원시 의창구 도계동,314-21,0314,0021,청송국화빌라,53.0400,18.2803,202201,14,"9,700",4,-,-,1996,하남천서길21번길 22,20220210,중개거래,경남 창원의창구,-,다세대
205,경상남도 창원시 의창구 도계동,314-21,0314,0021,청송국화빌라,53.0400,18.2803,202201,14,"9,700",4,-,-,1996,하남천서길21번길 22,-,중개거래,경남 창원의창구,-,다세대
206,경상남도 창원시 의창구 소답동,130-1,0130,0001,북창상가,72.8400,27.0900,202201,13,"6,800",3,-,-,2000,의안로56번길 26,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립다세대
207,경상남도 창원시 의창구 소답동,118-2,0118,0002,한효맨션,81.2400,62.1167,202201,13,"9,400",3,-,-,1984,의안로28번길 20,-,중개거래,경남 창원성산구 경남 창원의창구,-,연립
208,경상남도 창원시 의창구 도계동,315-18,0315,0018,호성빌라(315-18),65.6100,64.9600,202201,12,"8,000",1,-,-,1989,하남천서길51번길 28-1,-,중개거래,경남 창원의창구,-,연립
209,경상남도 창원시 의창구 도계동,327-3,0327,0003,강남빌리지,60.9100,31.5000,202201,08,"10,500",3,-,-,1996,도계로 35-10,-,중개거래,경남 창원의창구,-,다세대
210,경상남도 창원시 의창구 동정동,334-2,0334,0002,더푸름빌리지,69.8539,66.1296,202201,07,"13,470",5,-,-,2016,동정길 53-17,-,직거래,-,-,연립다세대
211,경상남도 창원시 의창구 북면 신촌리,879-1,0879,0001,올라빌,75.3101,78.1800,202201,07,"10,200",1,-,-,2013,신리길30번길 20,-,중개거래,경남 창원의창구,-,연립
212,경상남도 창원시 의창구 소계동,702-25,0702,0025,부전빌라,84.8000,64.2200,202201,05,"13,000",3,-,-,1998,소계로94번길 19-7,-,중개거래,경남 창원마산회원구 경남 창원의창구,-,다세대
213,경상남도 창원시 의창구 도계동,337-2,0337,0002,신동우빌라,80.8200,34.6280,202201,03,"15,000",3,-,-,1997,도계로18번길 16,-,중개거래,경남 창원의창구,-,연립
