시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경상남도 창원마산회원구 회성동,35-21,0035,0021,(35-21),64.08,61,201606,18,"         6,790",2,1986,송평로 6-14
경상남도 창원마산회원구 회성동,447-25,0447,0025,(447-25),36.66,33,201508,20,"         4,250",2,1983,회성남10길 22-2
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),46.19,33.74,201508,21,"        11,687",2,2015,회성남12길 93
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),67.2569,49.12,201509,2,"        18,095",4,2015,회성남12길 93
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),61.3219,44.79,201510,20,"        15,698",2,2015,회성남12길 93
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),61.3219,44.79,201601,25,"        15,939",3,2015,회성남12길 93
경상남도 창원마산회원구 회성동,454-18,0454,0018,(454-18),46.19,33.74,201602,24,"        12,226",4,2015,회성남12길 93
경상남도 창원마산회원구 회성동,465-1,0465,0001,(465-1),45.88,50.5,201606,1,"         2,500",1,1982,회성남17길 30
경상남도 창원마산회원구 회성동,469-28,0469,0028,(469-28),39.31,44.1,201601,25,"         5,000",2,1980,회성동4길 12
경상남도 창원마산회원구 회성동,459-10,0459,0010,82회성국민주택(신광),42.91,46.06,201507,16,"         5,100",2,1982,회성남17길 14
경상남도 창원마산회원구 회성동,459-10,0459,0010,82회성국민주택(신광),42.91,46.06,201601,3,"         7,350",1,1982,회성남17길 14
경상남도 창원마산회원구 회성동,451-1,0451,0001,가람마을,61.697,35.47,201605,8,"        15,860",4,2016,회성남13길 6
경상남도 창원마산회원구 회성동,463-10,0463,0010,대송그린빌라트,56.96,32.15,201603,22,"        13,600",7,2003,회성남18길 9
경상남도 창원마산회원구 회성동,463-10,0463,0010,대송그린빌라트,56.96,32.15,201606,20,"        13,000",6,2003,회성남18길 9
경상남도 창원마산회원구 회성동,119-1,0119,0001,대지장희주택,50.87,29,201601,23,"         5,700",2,2003,회성남10길 35
경상남도 창원마산회원구 회성동,444-18,0444,0018,미광주택,57.32,40.23,201507,10,"         8,000",2,1984,회성시장2길 22
경상남도 창원마산회원구 회성동,444-18,0444,0018,미광주택,55.44,40.23,201603,2,"         7,650",3,1984,회성시장2길 22
경상남도 창원마산회원구 회성동,229-8,0229,0008,배성,45.51,25.25,201512,4,"         4,800",3,1992,회성북6길 47
경상남도 창원마산회원구 회성동,455-22,0455,0022,삼성(102호동),71.2888,37.6,201512,14,"        14,000",4,2004,회성남11길 18
경상남도 창원마산회원구 회성동,455-12,0455,0012,삼성101동,72.226,38.01,201605,25,"        15,000",4,2004,회성남11길 18
경상남도 창원마산회원구 회성동,455-23,0455,0023,삼성빌라103동,72.315,49.21,201606,2,"        14,000",4,2004,회성남11길 18
경상남도 창원마산회원구 회성동,442-28,0442,0028,삼성주택,48.26,40.3,201606,10,"         5,500",3,1982,회성남5길 20
경상남도 창원마산회원구 회성동,444-11,0444,0011,선우,54.08,51.2,201602,5,"         8,500",2,1980,회성남12길 15
경상남도 창원마산회원구 회성동,442-19,0442,0019,신신,49.14,46.56,201601,25,"         7,500",2,1983,회성남5길 14
경상남도 창원마산회원구 회성동,442-19,0442,0019,신신,49.14,46.56,201605,4,"         7,480",1,1983,회성남5길 14
경상남도 창원마산회원구 회성동,470-21,0470,0021,주택,26.5,34.04,201508,24,"         3,300",1,1982,회성동2길 7-1
경상남도 창원마산회원구 회성동,420-100,0420,0100,차동,59.04,71,201606,7,"         9,000",2,1979,회성북9길 38-2
경상남도 창원마산회원구 회성동,420-102,0420,0102,타동,62.28,54.25,201511,13,"         8,900",1,1979,회성북9길 38
경상남도 창원마산회원구 회성동,420-102,0420,0102,타동,62.28,54.25,201602,24,"         8,900",1,1979,회성북9길 38
경상남도 창원마산회원구 회성동,527,0527,0000,파크캐슬,55.4528,63.13,201510,14,"        19,300",4,2014,회성남20길 40
경상남도 창원마산회원구 회성동,527,0527,0000,파크캐슬,55.4528,63.13,201602,3,"        19,500",3,2014,회성남20길 40
경상남도 창원마산회원구 회성동,527,0527,0000,파크캐슬,55.4528,63.13,201602,26,"        19,800",4,2014,회성남20길 40
경상남도 창원마산회원구 회성동,527,0527,0000,파크캐슬,55.4528,63.13,201606,20,"        20,000",4,2014,회성남20길 40
경상남도 창원마산회원구 회성동,470-34,0470,0034,회성,58.41,51.35,201602,19,"         7,000",1,1983,회성동1길 12
경상남도 창원마산회원구 회성동,470-34,0470,0034,회성,58.41,51.35,201604,23,"         7,400",1,1983,회성동1길 12
경상남도 창원마산회원구 회성동,466-25,0466,0025,회성(466-25),33.6,13.56,201512,22,"         5,400",1,1982,회성남20길 13-1
경상남도 창원마산회원구 회성동,466-25,0466,0025,회성(466-25),33.6,13.56,201602,29,"         5,100",3,1982,회성남20길 13-1
경상남도 창원마산회원구 회성동,464-25,0464,0025,효성빌라,84.63,50.28,201602,21,"         3,900",3,2004,회성남17길 41
경상남도 창원마산회원구 회원동,390-55,0390,0055,(390-55),37.29,35.75,201512,1,"         8,600",1,1980,회원북7길 8
경상남도 창원마산회원구 회원동,398-29,0398,0029,(398-29),40.5,19.85,201604,1,"         8,450",3,1983,회원북6길 6
경상남도 창원마산회원구 회원동,633-2,0633,0002,(633-2),102.68,32.72,201603,23,"        14,000",5,1990,무학로 626
경상남도 창원마산회원구 회원동,671-36,0671,0036,(671-36),91.44,153.25,201511,23,"        29,800",1,1986,회원천남길 64-1
경상남도 창원마산회원구 회원동,645-21,0645,0021,78화란주택38동,61.13,54.35,201512,23,"         8,000",1,1978,회원서3길 15-2
경상남도 창원마산회원구 회원동,644-1,0644,0001,78화란주택49동,63.1,53,201508,12,"         7,800",2,1979,회원서3길 13
경상남도 창원마산회원구 회원동,645-11,0645,0011,78화란주택56동,64.51,54.05,201507,23,"         7,500",1,1980,회원서3길 17-1
경상남도 창원마산회원구 회원동,669-1,0669,0001,81회원봉화,45.69,40.85,201507,16,"         7,500",3,1982,회원북25길 10
경상남도 창원마산회원구 회원동,669-1,0669,0001,81회원봉화,41.69,37.11,201509,15,"         7,500",1,1982,회원북25길 10
경상남도 창원마산회원구 회원동,669-1,0669,0001,81회원봉화,45.69,40.85,201604,8,"         8,000",1,1982,회원북25길 10
경상남도 창원마산회원구 회원동,667-2,0667,0002,거북,41.19,44.88,201511,16,"         7,000",3,1981,회원북24길 61
경상남도 창원마산회원구 회원동,667-2,0667,0002,거북,41.19,44.88,201602,21,"         8,800",3,1981,회원북24길 61
경상남도 창원마산회원구 회원동,248-4,0248,0004,곰빌라,81.9525,35.21,201507,15,"         8,000",1,1995,회원서1길 50-2
경상남도 창원마산회원구 회원동,248-4,0248,0004,곰빌라,81.9525,35.21,201512,22,"         4,000",4,1995,회원서1길 50-2
경상남도 창원마산회원구 회원동,666-11,0666,0011,국희,43.69,41.2,201604,26,"         8,900",1,1982,회원북24길 43
경상남도 창원마산회원구 회원동,666-11,0666,0011,국희,43.69,41.2,201606,27,"         9,200",3,1982,회원북24길 43
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,66.4374,34.63,201602,22,"        20,592",2,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,66.4374,34.63,201603,3,"        20,592",2,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,66.4374,34.63,201604,15,"        20,671",2,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,66.4374,34.63,201604,15,"        20,671",5,2016,회원동서로 8
경상남도 창원마산회원구 회원동,409-3,0409,0003,금광아일린,69.3622,36.15,201606,2,"        21,452",2,2016,회원동서로 8
경상남도 창원마산회원구 회원동,49-5,0049,0005,대림빌라,84.98,63.54,201603,24,"        15,700",2,1984,회원동15길 2
경상남도 창원마산회원구 회원동,49-5,0049,0005,대림빌라,82.01,61.46,201603,31,"        15,000",1,1984,회원동15길 2
경상남도 창원마산회원구 회원동,49-14,0049,0014,대림빌라맨숀,120.06,100.69,201512,21,"        20,000",1,1985,회원동15길 6
경상남도 창원마산회원구 회원동,675-28,0675,0028,대아아람가,57.275,51.57,201507,8,"        11,400",4,1991,회원남28길 9
경상남도 창원마산회원구 회원동,31-8,0031,0008,대양빌라(가동),78.165,63.48,201605,30,"        18,100",2,1984,회원동15길 32
경상남도 창원마산회원구 회원동,31-10,0031,0010,대양빌라나동,75.6,46.1,201603,2,"        15,000",3,1985,회원동15길 32
경상남도 창원마산회원구 회원동,31-10,0031,0010,대양빌라나동,64.8,40.57,201604,12,"        13,800",2,1985,회원동15길 32
경상남도 창원마산회원구 회원동,643-7,0643,0007,무학AB,49.98,50.48,201605,27,"         9,000",2,1981,회원남33길 37
경상남도 창원마산회원구 회원동,234-8,0234,0008,백이빌라,62.46,31.61,201602,14,"         7,500",3,1991,회원서1길 55
경상남도 창원마산회원구 회원동,668-8,0668,0008,삼성,49.45,41.09,201604,10,"        10,000",2,1982,회원북24길 42
경상남도 창원마산회원구 회원동,467-1,0467,0001,새한,55.44,31.3,201511,2,"         7,700",3,1980,회원남19길 15
경상남도 창원마산회원구 회원동,467-1,0467,0001,새한,55.44,31.3,201601,5,"         9,400",2,1980,회원남19길 15
경상남도 창원마산회원구 회원동,467-1,0467,0001,새한,55.44,31.3,201603,7,"         9,000",1,1980,회원남19길 15
경상남도 창원마산회원구 회원동,467-1,0467,0001,새한,55.44,31.3,201604,26,"         9,900",3,1980,회원남19길 15
경상남도 창원마산회원구 회원동,493-1,0493,0001,새한2,39.93,27.5,201603,15,"         7,000",3,1980,회원남17길 9
경상남도 창원마산회원구 회원동,497-15,0497,0015,새한3,39.93,32.13,201604,8,"         8,500",2,1980,회원남20길 32
경상남도 창원마산회원구 회원동,657-20,0657,0020,신우빌라2차,84.2,40,201511,20,"        11,000",6,1997,교방시장1길 17
경상남도 창원마산회원구 회원동,658-2,0658,0002,연지국민주택,51.9,34.39,201512,4,"         8,300",1,1983,회원남33길 34
경상남도 창원마산회원구 회원동,27-2,0027,0002,일진,40,35.22,201605,13,"         6,500",3,1981,3·15대로 545
경상남도 창원마산회원구 회원동,647-3,0647,0003,진달래,49.05,6.95,201605,19,"         6,500",2,1984,회원서10길 13
경상남도 창원마산회원구 회원동,27-1,0027,0001,청송빌라,75.25,36.17,201602,24,"        15,000",5,2004,회원동12길 92
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201510,13,"         8,500",1,1981,회원북26길 45
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201601,5,"         7,100",3,1981,회원북26길 45
경상남도 창원마산회원구 회원동,668-2,0668,0002,청호,41.12,35.19,201602,16,"         6,600",1,1981,회원북26길 45
경상남도 창원마산회원구 회원동,157-2,0157,0002,태우국민주택,50.43,54.05,201603,21,"         8,700",4,1982,3·15대로 550-3
경상남도 창원마산회원구 회원동,248-1,0248,0001,"향기나라창(1,2,3,5호)",81.33,63.12,201604,13,"        21,500",3,2012,무학로 677
경상남도 창원마산회원구 회원동,248-16,0248,0016,"향기나라창(6,7호)",69.6,51.79,201606,17,"        13,900",2,2012,회원서1길 50-8
경상남도 창원마산회원구 회원동,25-19,0025,0019,회원(25-19),39.6,26.4,201603,10,"         6,800",3,1982,회원동19길 16
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.04,35.69,201509,11,"         6,700",2,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.74,35.69,201604,18,"         8,500",1,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.4,35.69,201604,20,"         7,000",2,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),45.36,35.69,201605,4,"         6,800",2,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.4,35.69,201605,25,"         4,900",2,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,390-49,0390,0049,회원(390-49),39.74,35.69,201606,24,"         7,250",1,1979,회원북6길 23-10
경상남도 창원마산회원구 회원동,65-88,0065,0088,회원A,58.61,49.68,201602,10,"         8,800",2,1980,회원동로 29
경상남도 창원마산회원구 회원동,49-1,0049,0001,회원동태화,70.92,19.5,201510,22,"        11,000",3,1980,회원동15길 24
경상남도 창원마산회원구 회원동,49-1,0049,0001,회원동태화,84.84,44.83,201512,23,"        14,000",3,1980,회원동15길 24
경상남도 창원마산회원구 회원동,49-1,0049,0001,회원동태화,84.84,44.83,201601,21,"        13,500",3,1980,회원동15길 24
경상남도 창원마산회원구 회원동,659-9,0659,0009,회원주택,49.23,42.71,201507,20,"         8,000",3,1983,회원남31길 33
