□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,
,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다.,,,,,,,,,,
□ 검색조건,,,,,,,,,,
계약일자 : 20190701 ~ 20200630,,,,,,,,,,
실거래 구분 : 단독다가구(매매),,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,
시도 : 경상남도,,,,,,,,,,
시군구 : 창원의창구,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,
면적 : 전체,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,
,,,,,,,,,,
시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명
경상남도 창원의창구 신월동,7*,단독,25m미만,330.64,336,202003,25,"        40,000",1990,신사로45번길
경상남도 창원의창구 신월동,8*,단독,25m미만,452.3,344.5,201910,28,"       127,000",2017,신사로
경상남도 창원의창구 용호동,4*,다가구,12m미만,233.1,238.1,202003,18,"        53,400",2004,창이대로440번길
경상남도 창원의창구 용호동,4*,다가구,12m미만,230.16,252.1,202005,26,"        32,200",2002,외동반림로266번길
경상남도 창원의창구 용호동,2*,단독,12m미만,205.68,239.2,202006,3,"        38,000",1989,창이대로478번길
경상남도 창원의창구 용호동,3*,단독,12m미만,197.82,239.9,202001,22,"        37,000",1991,외동반림로266번길
경상남도 창원의창구 용호동,3*,단독,12m미만,179.35,243.3,202005,27,"        40,000",1986,외동반림로266번길
경상남도 창원의창구 용호동,4*,단독,12m미만,230.16,252.1,201911,22,"        35,000",2002,외동반림로266번길
경상남도 창원의창구 용호동,3*,단독,12m미만,474.48,299.6,202003,5,"        65,000",2009,외동반림로282번길
경상남도 창원의창구 용호동,2*,단독,25m미만,221.9,334.1,202006,16,"       114,000",1999,용지로239번길
경상남도 창원의창구 용호동,2*,단독,25m미만,328.76,335.3,202004,22,"        48,000",1994,용호로
경상남도 창원의창구 중동,7**,다가구,12m미만,350.24,220.3,202003,25,"        82,500",2013,평산로208번길
경상남도 창원의창구 중동,7**,다가구,12m미만,468.1,237.5,201912,11,"        65,000",2009,의창대로282번길
경상남도 창원의창구 중동,7**,다가구,12m미만,371.19,243.2,201908,9,"        80,000",2013,의창대로282번길
경상남도 창원의창구 중동,7**,다가구,12m미만,482.29,246.9,202005,21,"        66,000",2009,의창대로282번길
경상남도 창원의창구 중동,6**,단독,8m미만,78.15,83,202006,9,"        27,500",1985,의안로31번길
경상남도 창원의창구 중동,4**,단독,8m미만,57.31,96,202001,9,"        20,000",1976,읍성로
경상남도 창원의창구 중동,5**,단독,8m미만,69.52,121,202001,28,"         8,000",1986,의안로31번길
경상남도 창원의창구 중동,6**,단독,8m미만,123.07,122,201910,14,"        20,500",1979,천주로12번길
경상남도 창원의창구 중동,6**,단독,12m미만,139.05,128,202001,3,"        22,500",2001,천주로18번길
경상남도 창원의창구 중동,4**,단독,8m미만,218.98,268,202001,23,"       144,000",1986,서상로12번길
경상남도 창원의창구 팔용동,9*,다가구,25m이상,327.63,254.7,201911,26,"        62,000",1992,팔용로
경상남도 창원의창구 팔용동,1**,다가구,8m미만,659.1,384.3,201908,28,"       141,534",2018,남산로27번길
경상남도 창원의창구 팔용동,1**,다가구,8m미만,657.86,441.8,202005,6,"       136,000",2014,남산로39번길
경상남도 창원의창구 팔용동,1**,단독,12m미만,833.56,218.5,202004,14,"        96,000",1994,의창대로54번길
경상남도 창원의창구 팔용동,1**,단독,25m미만,335.62,264.5,201909,2,"        63,500",1991,사화로
경상남도 창원의창구 팔용동,1**,단독,25m미만,325.5,266.1,202004,25,"        60,000",1993,사화로
