edited_address,lng,lat
중성동 오동서12길,128.575650902631,35.2089481461701
중성동 오동서11길,128.57530530637,35.2087307595194
중성동 오동서1길,128.57551121326,35.2072652815148
중성동 오동서19길,128.573043439224,35.2102435200668
반월동6길,128.562750749836,35.1891311788919
반월북1길,128.562601018751,35.1907599426542
중앙동3가 중앙북4길,128.567775554615,35.1997606987864
미더덕로,128.470354332794,35.0999334380401
고현장터길,128.478982159548,35.1020391919126
신성산로,128.492557016067,35.1169154168172
교동1길,129.022255032186,35.3478403327127
교동2길,129.026583091929,35.3439591316652
삼진의거대로,128.466519061225,35.113970893076
교동3길,129.025780628434,35.344407119735
다구1길,128.519995121103,35.1052710748398
사동길,128.296028412784,34.9774497934109
신기남산길,128.475796844686,35.1118124032799
죽전안담길,128.476893133654,35.1062712303963
미더덕로,128.470354332794,35.0999334380401
진동신기길,128.484074907477,35.1089549870712
광암3길,128.498507399238,35.1058393849574
광암2길,128.497687433897,35.1058601543899
요장1길,128.492907898754,35.1114261941524
주도해안길,128.508062906063,35.0992922639114
해양관광로,128.548690110908,35.1015519160971
광암1길,128.4982501669,35.1073164893855
요장해안길,128.4896464916,35.1077937661025
입곡길,128.513476479243,35.1386203355423
신서촌4길,128.48676676543,35.1169339555811
신서촌3길,128.485317688751,35.1164866724147
신서촌1길,128.485804112171,35.1166296886379
신서촌2길,128.486932020432,35.1193880483355
진동사동로,128.486632733596,35.1180148616386
해양관광로,128.548690110908,35.1015519160971
성산길,127.901942318059,35.6932965338774
성산안길,128.489306693039,35.1138434341458
진동시장길,128.487949204727,35.1142264711927
서촌길,127.843532196033,35.2791079241347
오산2길,128.19665888038,34.9993372556054
대평안길,128.461696266085,35.125499922403
덕곡안길,128.5486421833,35.4390397880984
진북산업로,128.476832923656,35.151974882089
덕곡천길,128.467637469289,35.1352579215404
부산1길,128.026742592225,35.7009732293258
부평2길,128.482800949662,35.1491825205933
신촌마을길,128.475177589298,35.1356387968215
학동로,128.183175069173,34.9618366296771
진북예곡3길,128.453533418879,35.116261348151
의림로,128.447139752304,35.1252512164444
진북예곡1길,128.457416549939,35.1119385624257
의림로,128.447139752304,35.1252512164444
대현길,127.921148725174,35.5396500247999
지산3길,128.467098757921,35.1160704051483
지산1길,128.464386709282,35.1159015920463
지산2길,128.46711561108,35.117022568206
학동로,128.183175069173,34.9618366296771
지산5길,128.469595150891,35.1154867828539
외추길,128.48021000747,35.1568521010806
거락1길,128.372688928781,35.1421412081205
곡안1길,128.413928098199,35.1118802204946
금암중촌길,128.383632517314,35.1391511278923
금암길,128.111031377679,34.9467001795934
봉곡길,128.417475535092,35.1120520257327
도산길,128.020420296623,35.699590161893
진전봉암길,128.368250016292,35.1318427921453
회진로,128.396361525093,35.0587930418221
시락본동길,128.432921354898,35.0770228572028
의산삼일로,128.377103701555,35.1742375700283
적석산길,128.368294650746,35.1191258077684
대정5길,128.375506840996,35.1322749009769
대실로,128.414492661963,35.1019497075158
오서4길,128.418521629977,35.1007209657776
탑동길,127.906261638602,35.1452379844811
오서1길,128.190229756209,35.087330849787
오서5길,128.413525803988,35.1026977779528
삼진의거대로,128.466519061225,35.113970893076
이명2길,128.448535563261,35.090410583869
대산길,128.158723724552,34.990501666363
미천3길,128.3989110389,35.1544238211616
미천2길,128.411068682507,35.1524431465783
창포동2가 문화동8길,128.561427925811,35.1840162108202
문화동13길,128.560057158781,35.1818397128277
문화남11길,128.555898340613,35.1845366580894
추산동 성호남6길,128.570710317239,35.2048066363806
추산동 성호남4길,128.571269284217,35.2060752655171
추산동 성호남2길,128.570414625286,35.2061699005846
추산동 성호동5길,128.572239425494,35.2076534444564
성호동4길,128.571632717358,35.2079998278463
문화북6길,128.558474252842,35.1890494901927
문화북5길,128.559001225899,35.187447146618
월영남로,128.558623211515,35.175487826638
현동 묘촌1길,128.552633688736,35.1360182820947
문화남2길,128.559419956574,35.1841451890186
문화남3길,128.559275206341,35.1847565636549
월영북로,128.556142162942,35.1834374326395
월영북9길,128.554807401724,35.1829876441711
경화동 경화로45번길,128.68342792521,35.1574284911868
경화동 충장로249번길,128.679752995444,35.1554842814021
경화동 경화로7번길,128.683815160863,35.1540248480224
경화동 중초로29번길,128.679188569383,35.1557484168883
경화동 경화로12번길,128.688536847539,35.1545070657104
경화동 경화로34번길,128.68701851561,35.1564493688047
경화동 진해대로660번길,128.687811576195,35.1579045270381
경화동 충장로305번길,128.6854017261,35.1550748834166
경화동 경화로11번길,128.685427671915,35.1543803966502
경화동 중초로37번길,128.679896401545,35.1564600355205
진해대로563번길,128.679063058758,35.1576238111635
경화동 충장로263번길,128.680698742025,35.1552092652766
경화동 중초로23번길,128.679139312123,35.1551137334285
태백로13번길,128.676301094177,35.1549567576428
경화동 조천로31번길,128.68220465697,35.1601239358084
경화동 병암북로8번길,128.692810109094,35.1613285536766
경화동 충장로345번길,128.689647023548,35.1558600980703
조천북로125번길,,
경화동 조천북로97번길,128.682205650197,35.1624261978714
중원로32번길,128.660772128933,35.1467573963104
남문동 웅천중로,128.750801343345,35.1069522817412
남문동 웅천동로1번길,128.759671746395,35.1054920786077
남양동 월남로104번길,128.776176684374,35.1182623093775
남양동 월남로30번길,128.769157275615,35.1139305422767
남양동 월남로138번길,128.777396959948,35.119284332308
태평로8번길,128.659932203433,35.1452290615082
태평로34번길,128.661058002754,35.1447566149427
대장동 대장로,126.789842468582,37.5420012506744
속천로52번길,128.669488438513,35.1417385801124
대죽동 속천로88번길,128.671921606389,35.1393985922021
중원동로10번길,128.663636259749,35.1451300347883
대죽동 속천로,128.67057551148,35.140831194665
덕산동 덕산로14번길,128.701666658706,35.1447942984379
덕산로46번길,128.70496535583,35.1444712404531
두동 남의로116번길,128.795582103364,35.114077211004
두동 두동로,128.805655307193,35.1282542982801
마천동 웅동로121번길,128.790837134314,35.1253005075837
마천동 웅동로121번안길,128.790161748259,35.1268385876767
마천동 마천로18번안길,128.7855073779,35.1257469498393
마천동 웅동로107번길,128.789111955579,35.1249674899446
명동 명동로83번길,128.720511497575,35.096378895987
명동 명제로324번길,128.729584521383,35.0947413864898
북부동 웅천로159번길,128.750871683485,35.1150122578028
북부동 웅천로,128.75046471974,35.1137639950842
웅천중로65번길,128.748440178824,35.1117058076575
석동 석동로34번길,128.703321719863,35.1534820173117
석동 석동로39번안길,128.702057660113,35.1567871853804
석동 동진로,128.702942750874,35.1485350207165
석동 돌리로15번길,128.699473651935,35.1600872560151
석동 진해대로763번길,128.699688696014,35.1600269205293
석동 동진로61번길,128.703810693674,35.1523668134869
석동 석동로,128.704048099036,35.1551002242161
석동 석동로67번길,128.704198948292,35.157087014853
석동 석동로83번길,128.705335859232,35.158282078487
석동 진해대로864번길,128.705030407808,35.1519331947259
석동 돌리로,128.70089863284,35.1593965615339
성내동 웅천중로56번길,128.750507135509,35.1110966629265
소사동 소사천로40번길,128.775467185518,35.1280222595743
소사동 소사로43번나길,128.776838592403,35.1280163951385
속천동 속천로,128.669488438513,35.1417385801124
수도동 수도로40번길,128.747288486855,35.0844689030742
수송동 충무로,128.657384223449,35.1504707327671
수송동 편백로8번길,128.656737007542,35.1491863169059
태평로8번길,128.659932203433,35.1452290615082
안골동 안골로285번길,128.804793180938,35.0990308595956
안골동 안골로289번길,128.805281702105,35.0991004580912
안골동 안청로34번길,128.804110510459,35.1000284852465
안골동 안골로293번길,128.805633199594,35.0993213372964
안골동 안골로297번길,128.806016562928,35.0995102882037
안골동 안골로318번길,128.806394420463,35.0974169909944
안골동 안골로,128.797308401004,35.0929202528159
안골동 안청로18번길,128.804399978343,35.0992808532893
여좌동 여명로25번가길,128.657186332924,35.1570308976352
여좌동 충장로43번길,128.656981049116,35.1535860420172
여좌동 여좌로96번안길,128.665878918501,35.161472783759
여좌동 여좌로118번나길,128.664805833544,35.1623013492592
여좌동 여좌로40번길,128.664384919226,35.156848561032
여좌동 여명로16번길,128.657603626925,35.1544599205529
여좌동 충장로207번길,128.674736781959,35.1531397075268
여좌동 여좌남로49번길,128.661354753918,35.155894029697
여좌동 태백서로14번길,128.673555917445,35.1536200716426
여좌동 여좌로21번길,128.662792274859,35.1543347307073
여좌동 여좌로99번라길,128.660936403644,35.1618076978745
여좌동 여명로83번길,128.661079420884,35.1593748463786
용원동 용원남로10번길,128.819360838436,35.09719899321
용원동 용원남로73번길,128.813569963677,35.0993606436031
용원동 용원로89번안길,128.820111833203,35.0999648074575
용원동 용원북로11번나길,128.812500592991,35.1040708847809
용원동 용원남로,128.814943186987,35.0974705193637
용원동 용원로90번길,128.818664592759,35.097710066309
용원동 용원중로18번길,128.818083934942,35.0984590345018
용원동 용원중로25번길,128.815416644154,35.099689428127
용원동 용원북로6번길,128.816574486834,35.1030927268205
용원동 용원중로6번길,128.816430372084,35.0975913542046
용원동 용재로35번길,128.814113291918,35.10254136875
용원동 용재로67번길,128.817315803047,35.1018924623915
용원동 용원로,128.815725099274,35.0992785403511
용원동 용재로89번길,128.820021434766,35.1013440297473
용원동 용원중로,128.816502856223,35.1003985408436
안골로,128.797308401004,35.0929202528159
이동 병암로30번길,128.693496748318,35.1563940246141
이동 충장로429번길,128.698209454001,35.1506964608852
이동 충장로439번길,128.699454033876,35.1504240492962
이동 충장로455번길,128.700077806632,35.149072379091
이동 충장로364번길,128.691823861185,35.1526388282926
이동 동진로,128.698171906078,35.1552517842299
이동 이동로72번길,128.700157193248,35.151073789586
석동로,128.704048099036,35.1551002242161
이동 이동로28번길,128.694843771371,35.1494117656499
이동 충장로467번길,128.700602633824,35.1473907138123
이동 충장로450번길,128.695046406392,35.1485427608862
이동 해원로2번길,128.697150245562,35.1529100279477
이동 냉천로12번길,128.700068580678,35.1488926237854
이동 냉천로,128.699553463807,35.1487524114214
편백로14번길,128.657429980003,35.1488206701146
충무로58번길,128.657384223449,35.1504707327671
자은동 자은로24번길,128.70498971992,35.149031371026
자은동 진해대로922번길,128.705039169886,35.147225790259
자은동 진해대로913번길,128.708838017231,35.14807573929
자은동 진해대로976번길,128.706212695467,35.1423551736645
자은동 진해대로,128.708857375097,35.1492428230011
자은동 진해대로975번길,128.709033175284,35.1425223384504
자은동 덕산로55번길,128.705783776648,35.1470165871881
자은동 덕산로61번길,128.70628943864,35.1475027966478
자은동 진해대로988번길,128.705371266235,35.1412819447576
자은동 덕산로45번길,128.704737158093,35.1476703797197
자은동 진해대로979번길,128.712689858785,35.1391095765033
자은동 자은로78번길,128.709806565335,35.1502052750946
자은동 진해대로989번길,128.708923840597,35.140493959394
자은동 자은로64번나길,128.71103652488,35.1504107806271
충장로657번길,128.706358388124,35.1307746968818
장천동 충장로671번길,128.706085400961,35.1301623715717
장천동 진해대로1167번길,128.713368551171,35.1261576465317
제황산동 인사로23번길,128.670034828995,35.1503890001388
제황산동 태평로37번안길,128.665741335956,35.1466514974789
제황산동 태평로,128.665741335956,35.1466514974789
제황산동 인사로30번길,128.669604529169,35.1494787402768
제황산동 인사로,128.670574290093,35.1499184190412
제황산동 백구로,128.662880573428,35.146670703215
제황산동 인사로32번길,128.669896628889,35.1493984697875
제황산동 벚꽃로60번길,128.664700483111,35.1508522080434
태평로7번길,128.660236193948,35.1473493723095
충무로58번길,128.657384223449,35.1504707327671
창선동 편백로,128.658200046901,35.150134943753
청안동 청안로233번길,128.801446145626,35.1011149675525
청안동 청안로170번길,128.791711666553,35.1021033413591
청안동 청안로,128.792422217666,35.1032777561402
청안동 청안로163번길,128.794826994228,35.1038169643525
충무동 충장로,128.668377344513,35.1512471910512
충무동 제황로80번길,128.668747204744,35.1511539559754
태평로58번길,128.665497531282,35.1449824329928
태평로48번길,128.664559618145,35.1444429585844
대야남로63번길,128.670791631112,35.1554925061108
태백동 태백서로34번길,128.673744419871,35.1543690927899
태백동 여좌로96번길,128.665015280408,35.159472121889
태백동 대야로66번길,128.669615662475,35.157423384893
태평동 중원로32번길,128.660772128933,35.1467573963104
태평동 태평로91번길,128.669265496125,35.1453811873877
태평동 태평로,127.133855773689,37.449599517616
풍호동 충장로597번길,128.704657342558,35.1361045295605
풍호동 풍호안길,128.702770311301,35.136708301957
풍호동 진해대로1047번길,128.709707311907,35.1359982227188
풍호동 진해대로1034번길,128.706794321025,35.1370276709512
현동 여명로25번길,128.65613846792,35.1582931656668
화천동 중원로86번길,128.661748114271,35.15173747026
회현동 편백로,128.657429980003,35.1488206701146
구암동 구암서1길,128.596471607014,35.2500062597045
구암동 팔용로,128.590640017346,35.2421385470544
구암동 구암북11길,128.596146518674,35.2558730374575
구암동 구암동정길,128.599726969735,35.252605119793
구암동 구암남5길,128.591981528832,35.2462396151995
구암동 구암남15길,128.601583793467,35.2502069006685
구암동 금강로,128.585943153332,35.2462131097587
구암동 구암북8길,128.594096624736,35.2536114866035
구암동 구암동4길,128.60018604188,35.2531943095676
구암동 구암남10길,128.599167587363,35.2496943391222
구암동 구암남13길,128.599763783799,35.2504698047711
구암동 구암동1길,128.598995364624,35.2531758054785
구암동 구암북4길,128.592570146864,35.2519400740801
구암동 구암북1길,128.59652838391,35.2543524040834
구암동 구암북19길,128.594394245624,35.2553889322263
구암동 구암서3길,128.59155008186,35.248806585392
구암동 구암북10길,128.59578759935,35.2547314105588
구암동 구암서5길,128.590412107794,35.2477820711435
구암동 구암북18길,128.595587912975,35.2573911340086
구암동 3·15성역로,128.587835823946,35.2521796624729
구암동 구암남2길,128.590792109298,35.2442052314066
구암동 구암서2길,128.591956992386,35.2483054658466
구암동 구암남18길,128.602012087712,35.2494218487025
구암동 구암북16길,128.596089586943,35.2565052787707
구암동 구암서9길,128.594942172793,35.250543826581
구암동 구암북15길,128.595391046668,35.2554810547925
구암동 구암동5길,128.601108066124,35.2533567688042
구암동 구암남12길,128.60214345931,35.2512350011729
구암동 구암북14길,128.595491806305,35.2549152870127
구암동 구암북7길,128.593338910889,35.2532156448244
구암동 구암남23길,128.602579728828,35.2519434458087
구암동 구암북20길,128.59580409587,35.2587279571104
구암동 구암남17길,128.601740913814,35.2497888140017
구암동 구암서8길,128.594461622377,35.2500893623295
구암동 구암서6길,128.591756286544,35.2485533309892
구암동 구암북2길,128.595759050954,35.2544352831389
구암동 구암북3길,128.592460727946,35.2522943453852
구암동 소계천서길,128.597609527363,35.2575779545867
감천2길,128.737389494506,35.4865400962552
삼계9길,128.499611016337,35.2329661948001
경남대로,128.50187644095,35.5202094921405
삼계로,128.875752037786,35.2627003777977
삼계본동1길,128.498217346224,35.2327758999712
삼계숲길,128.497020010808,35.2268487158566
상곡로,128.49798164744,35.2472075522456
광려로,128.510423278189,35.2051228596025
안성로,128.546612638612,35.2615127713683
용담로,128.50259541471,35.2647902448561
함마대로,128.511023785131,35.253286474544
원계증산길,128.50875030358,35.2312721780698
죽암동길,128.515078313628,35.2580087326561
중리1길,128.659390781464,34.9496039563624
옥정1길,128.522627985947,35.2490134976458
중리본동길,128.51108237165,35.2514943473886
죽암서길,128.509576434378,35.255364326712
옥정2길,128.520006957575,35.2526266265658
광려천서로,128.513146621384,35.2505220661555
상동길,127.904837752985,35.6862253614702
중리공단로2길,128.509838957865,35.2432862245361
평성1길,128.538402273063,35.2596132024675
호원로,128.520652730605,35.2522658569762
구미길,128.834126146473,35.4949712121378
호계본동4길,128.518269640728,35.2666119570186
호계본동로,128.519016599267,35.2648311073532
두척동 두척1길,128.539483950867,35.2347513450324
두척동 함마대로,128.511023785131,35.253286474544
두척동 북성로,128.56109553572,35.2335039404848
봉암동 봉덕2길,128.596828546818,35.22434298652
봉암동 봉암북2길,128.596685729831,35.2214316379203
봉암동 봉암북6길,128.598110678458,35.2228299283349
봉암동 봉양로,128.602966580509,35.2182898356162
봉암동 봉암북10길,128.597915039732,35.2211252174308
봉암동 봉암북11길,128.598334218942,35.2203119982271
봉암동 봉암북1길,128.595839065088,35.2214306378184
석전남4길,,
석전동 석전남8길,128.572171717931,35.2276186938567
석전동 석전서6길,128.567876907414,35.2282430898848
석전남15길,,
석전남14길,,
석전남12길,,
석전남7길,,
석전남2길,,
석전동 석전북19길,128.568556152613,35.2298875143747
석전동 석전남9길,128.573086992178,35.2275630904544
석전동 석전동10길,128.574842061536,35.2329174794728
석전남13길,,
석전동 석전서8길,128.567932227018,35.2276532354522
석전동 석전북2길,128.57076904418,35.2325251155903
석전동 석전동4길,128.574147062582,35.231000043735
석전동 석전북21길,128.568397642295,35.2309195003749
석전동 삼호로,128.574991013503,35.2285086858261
석전동 석전동6길,128.575311079032,35.2304518170984
석전동 석전남10길,128.573355768741,35.2278196929197
석전동 석전동9길,128.576244627585,35.2337293452419
석전동 삼호천길,128.571350896301,35.23082360121
석전동 석전남16길,128.56856208385,35.2290145910698
석전동 석전동1길,128.572365187484,35.2318956935959
북성로,128.75038145566,35.4989020074556
석전동 석전북11길,128.569126852167,35.2328351755308
석전동 석전동11길,128.575339343085,35.2337994433177
석전동 석전북7길,128.56964399551,35.2335426073161
석전동 석전서5길,128.568270351044,35.2281810339833
석전동 석전서4길,128.568851591991,35.2277243247828
석전동 석전북14길,128.569268838413,35.2332494344854
석전동 석전동3길,128.573572248084,35.2312715809784
석전동 석전동17길,128.578456280653,35.2371519698082
석전동 석전동15길,128.579672716488,35.2361375304251
3·15대로,128.567243350796,35.1987082724605
양덕동 양덕북2길,128.584698915975,35.2327943922797
양덕동 양덕북21길,128.581844353078,35.2338120103503
팔용로,128.590640017346,35.2421385470544
양덕동 양덕동15길,128.588636196935,35.2340350455444
양덕동 양덕천길,128.588321437053,35.2323755932192
양덕동 양덕북4길,128.584909507377,35.2359235066793
양덕동 양덕동16길,128.59069081272,35.2347442713834
양덕동 양덕북3길,128.584915702807,35.2342772348417
양덕동 양덕북9길,128.586263186086,35.2343863825437
양덕동 양덕동2길,128.588838392208,35.224390826401
양덕동 산호천동길,128.581296761748,35.2304774847714
양덕동 양덕북5길,128.586311865066,35.2331406922128
양덕동 양덕로,129.401947663234,36.0824953024634
탑골2길,,
양덕동4길,,
탑골3길,,
양덕동 양덕동12길,128.58679698356,35.231406759897
양덕동8길,,
양덕동 양덕남1길,128.582578866352,35.2309224269759
양덕동 합성옛길,128.584350785683,35.2390044746609
양덕동5길,,
양덕동 양덕북12길,128.585124613234,35.2340903767834
양덕동 양덕남6길,128.58499959795,35.2288502648483
양덕동 합성남18길,128.591034023274,35.2349891301173
양덕동 양덕북16길,128.584906226009,35.2358847065543
양덕동 양덕북17길,128.583922121731,35.2357547463521
양덕동 양덕서5길,128.578684765778,35.2277653464799
합성동 합성남11길,128.587653976862,35.2382840851292
합성동 합성북18길,128.583800934541,35.2443340752074
합성동 합성동11길,128.58836103739,35.2426701995162
합성동 합성동5길,128.587822422167,35.2440562416534
합성동 합성서7길,128.582269315194,35.2398052372779
합성동 합성서1길,128.583011158554,35.2404224313825
합성동 합성서13길,128.582401534884,35.2407247474644
합성동 합성북14길,128.582648324012,35.2445152537449
합성동 합성동13길,128.589340962732,35.2412022953295
합성동 합성북16길,128.584460208647,35.2433811339509
합성동 합성북15길,128.582493412572,35.2438135985046
합성동 합성북6길,128.580674583215,35.2421072780927
금강로,128.585943153332,35.2462131097587
합성동 합성남19길,128.592247136886,35.2358038389042
합성동 합성북3길,128.58056058528,35.2409597866449
합성동 합성북9길,128.579652233793,35.2445455734752
합성동 합성북1길,128.582034993585,35.2438197733706
3·15대로,128.567243350796,35.1987082724605
합성동 합포성지길,128.583992108925,35.2438834805878
합성동 합성남9길,128.586999215785,35.2385739484104
합성동 합성북13길,128.582347382891,35.2448239860881
팔용로,128.590640017346,35.2421385470544
합성동 합성동8길,128.587772820334,35.2423855603354
합성남로,128.585752871945,35.237044945874
합성동 합성북4길,128.581120647837,35.241510512494
합성동 합성서5길,128.583445140226,35.2411661271822
합성동 합성남8길,128.586356731803,35.2388852768002
양덕북4길,128.584909507377,35.2359235066793
합성동 합성남7길,128.585657990481,35.2392469067709
합성남17길,128.589845856065,35.2369596970935
합성옛길,128.584350785683,35.2390044746609
합성동 합성동3길,128.587895419627,35.2417940959765
합성동 합성남3길,128.586310869825,35.2383692020208
합성동 합성동2길,128.586864389913,35.2417291245315
합성동 합성남2길,128.586770854962,35.2395107089685
합성동 합성서12길,128.580614282857,35.2398266871208
회성동 회성남1길,128.560624519021,35.2344952467558
회성동 회성남18길,128.563825216737,35.2316664057007
회성동 회성남12길,128.558412046419,35.2325315765522
회성남20길,128.563121441402,35.2295350626406
회성동 회성남13길,128.559845852111,35.2326373843804
회성동 회성동2길,128.563903903247,35.2336769466608
회성동 회성시장2길,128.560030178569,35.2330567868469
회성동 회성남17길,128.563496766178,35.2312814058617
회성동 회성북6길,128.557479791816,35.2354255517738
북성로,128.75038145566,35.4989020074556
회원동 회원동24길,128.576108248141,35.2193765265253
회원동 회원남15길,128.566731135498,35.21826411713
회원동 회원남9길,128.568013037292,35.2181874046071
회원북10길,,
회원동 회원북3길,128.569216599076,35.2222958650188
회원북6길,,
회원동 회원남23길,128.565944274768,35.2177960132409
회원동 회원남14길,128.567524868121,35.2173758550904
회원동 회원남20길,128.566528735702,35.2174356158881
회원동 회원남2길,128.569758433743,35.2177027166536
회원동 회원북15길,128.570441587171,35.2226422732259
회원북4길,,
회원동 회원남17길,128.566718499201,35.2175724008966
회원동 회원남3길,128.569164102157,35.2174413138394
회원동 회원동15길,128.571741838999,35.2208541956974
회원동 회원남로,128.565936867785,35.2185023186049
회원동 회원북28길,128.566291855485,35.221556343398
회원동 회원동31길,128.576585872513,35.2198536386131
회원동 회원동북로,128.576200412207,35.2209394205684
회원동 회원동5길,128.573870292497,35.2169148118928
회원동 회원동12길,128.572553111566,35.2221744226119
노산서26길,,
회원북19길,,
무학로,128.558361352697,35.1941170952493
회원동 회원동32길,128.575328416318,35.2208720955045
회원동 회원천북길,128.568606727806,35.2158929131142
회원동 회원북13길,128.566420126221,35.2211788676304
회원동 교방시장1길,128.56257109059,35.2170327290288
회원동 회원동4길,128.573459775456,35.2180805809913
회원동 회원남11길,128.568175632965,35.217556865544
회원동 회원동로,128.576747854195,35.2186666741555
회원동 회원동11길,128.574444484547,35.2171222891318
회원동 회원북2길,128.570089492555,35.2204537731561
북성로,128.75038145566,35.4989020074556
회원북16길,,
회원동 회원동10길,128.574040556107,35.2162629866921
회원동 회원동13길,128.572930638891,35.219434175739
회원동 회원북25길,128.564324853031,35.2199877644695
회원동 회원동서로,128.572768658709,35.2187687350474
회원동 회원남6길,128.568755279817,35.2165417712245
회원동 회원동33길,128.574420521772,35.222226750003
회원동 회원북26길,128.56375013503,35.2193233186347
3·15대로,128.567243350796,35.1987082724605
회원동 회원북23길,128.565453465473,35.219796439733
회원동 회원남25길,128.564494318824,35.2176250530682
회원동 회원동34길,128.578195931159,35.2201224025033
회원동 회원남31길,128.56266601563,35.2177967446092
회원북5길,,
회원동 회원북21길,128.56613136607,35.2198228181738
회원동 회원동14길,128.572350744129,35.2202639081723
회원동 회원동7길,128.572859570666,35.2169976156884
회원동 교방시장3길,128.56287508539,35.2174686983778
회원동 회원동9길,128.57352002025,35.2169175635114
가음동 가음로,128.701869610529,35.2078106847743
가음동 가음로60번길,128.701383701265,35.2073149961918
귀산동 삼귀로486번길,128.608397549048,35.1563415866421
남양동 가음로117번길,128.705628078852,35.2042226672138
남양동 가양로116번길,128.706034464511,35.208311803228
남양동 가양로,128.704290550347,35.2072358925508
대방동 대암로,128.710005940935,35.2122395011356
반지동 창원천로210번길,128.661680635098,35.2436585565207
반지동 창원천로192번길,128.660098291386,35.2421711845481
반지동 창원천로144번길,128.65576952853,35.2418401793768
반지동 반지로16번길,128.662592243021,35.238871371818
반지동 창원천로170번길,128.657629214525,35.2420993221133
반지동 창원천로178번길,128.658305214676,35.2430904136227
반지동 창원천로134번길,128.655363153858,35.241141435604
반지동 창원천로166번길,128.657189127437,35.2419850374257
반지동 반지로15번길,128.658426290619,35.2408795930779
반지동 반송로50번길,128.661971444829,35.2401986552968
사파동 동산로196번길,128.697320975508,35.2236403641453
사파동 창이대로716번길,128.700420021218,35.2205802196689
사파동 창이대로722번길,128.700020043354,35.2199271393207
사파동 창이대로719번길,128.703045237402,35.2212854589591
사파동 창이대로663번길,128.700204919813,35.2259726049898
사파동 창이대로603번길,128.697322000876,35.2300535847181
사파동 동산로,128.696853322064,35.221508874993
사파동 원이대로773번길,128.696148634666,35.2182817604576
상남동 단정로98번길,128.688657865123,35.2151074195757
상남동 단정로,128.686831498314,35.2179610928791
상남동 단정로44번길,128.683753926104,35.2181472397527
성주동 외리로14번길,128.71093099506,35.1995699184737
성주동 삼정자로41번길,128.710434029133,35.1990392744843
성주동 삼정자로59번길,128.712634645729,35.199349273194
성주동 삼정자로64번길,128.712841124065,35.1965970071019
성주동 삼정자로43번길,128.710563305319,35.1996436971627
안민동 안민안길21번길,128.690920713225,35.1872505477698
안민동 안민안길11번길,128.690389639718,35.1865631205739
양곡동 양곡길106번길,128.626752790101,35.2007422326909
중앙동 외동반림로68번길,128.674762150865,35.2249148014439
중앙동 외동반림로,128.675931722094,35.2233503149334
중앙동 외동반림로126번길,128.674456917607,35.2285482372019
중앙동 외동반림로142번길,128.674822757112,35.2301022842875
중앙동 원이대로566번길,128.675204221182,35.2268278306961
귀산동 귀산로,128.614588554298,35.1673035304706
대방동 대암로77번길,128.707205822341,35.2170666492829
반지동 원이대로331번길,128.657456130967,35.2422741867424
사파동 동산로220번길,128.698331338697,35.2248504022929
사파동 동산로206번길,128.698063577479,35.2241915852363
성주동 삼정자로,128.7157159914,35.1980333936956
안민로159번길,128.693429351533,35.1864463842414
중앙동 외동반림로50번길,128.674117694431,35.2233920942067
주남로,129.15593424743,35.423243848585
가술길34번길,128.70805636446,35.3374224711922
진산대로443번길,128.702711539483,35.3406721888724
주남로503번길,128.69877668136,35.3331681101509
가술산남로,128.678755383268,35.3328690172177
가술길23번길,128.705935122564,35.3362115700672
진산대로469번길,128.701295792261,35.3431993559111
가술산남로130번길,128.689037794604,35.3303694739381
봉강가술로471번길,128.698851129248,35.3365670258039
갈전로80번길,128.679618635519,35.3647285858841
봉강가술로411번길,128.695090679814,35.3413459067135
봉강가술로358번길,128.689756755151,35.3441690893427
모산길30번길,128.712770756808,35.3532794628987
모산길,128.711387474797,35.354159976018
모산길57번길,128.711442430295,35.3565607061477
진산대로528번길,128.713216483146,35.3497747882378
대산북로893번길,128.72206019532,35.3498868145486
대산북로895번길,128.723813105629,35.3481683844562
우암로99번길,128.732338281908,35.3322477040097
북부로10번길,128.726698877174,35.3394739923669
우암로79번길,128.731916448296,35.3318209949563
유등로,128.735158142945,35.3374810499589
유등로359번길,128.741355936746,35.3443833676441
유등로332번길,128.746086174501,35.3424333319521
갈전로113번길,128.682696824111,35.3682794661146
대산북로495번길,128.692250796062,35.3685767900306
대산북로524번길,128.69497425993,35.3613081203385
대산북로538번길,128.696138093818,35.3667665637236
대산북로,128.69638910054,35.3677152445006
진산대로355번길,128.708175539288,35.3319131940351
제동길43번길,128.711860817368,35.3376472934034
주남로416번길,128.701275634763,35.3226212516559
진산대로287번길,128.712967356201,35.3257574099312
주남로394번길,128.699261394855,35.3180402000887
주남로434번길,128.702022085364,35.3196593047993
대원로52번길,,
대원동 두대로81번길,128.653360719405,35.2317110323909
대원동 대원로27번길,128.651242565133,35.2318233164454
대원동 두대로,128.651297506436,35.233032818588
대원동 대원로60번길,128.655264476093,35.2345185389346
대원동 대원로53번길,128.654159895236,35.2328682751279
대원로90번길,,
대원로104번길,,
대원로57번길,,
대원로56번길,,
대원로64번길,,
대원로86번길,,
대원동 대원로,128.651242565133,35.2318233164454
대원동 대원로66번길,128.655211348155,35.2358446922992
대원동 두대로55번길,128.651297506436,35.233032818588
도계동 도계두리길,128.641753191348,35.2638881283366
도계동 하남천동길32번길,128.640345775472,35.2611493977902
도계동 도계두리길86번길,128.638567137031,35.2624026775066
