□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
135,경상남도 창원시 진해구 경화동,1169-31,1169,0031,동주빌라,91.5100,39.6000,202306,12,"9,600",3,-,-,2003,태백로11번길 12,-,직거래,-,-,연립
136,경상남도 창원시 진해구 이동,399-1,0399,0001,우성빌라,84.2100,75.7400,202306,10,"11,300",3,-,-,1990,충장로406번길 16,-,중개거래,경남 창원진해구,-,연립
137,경상남도 창원시 진해구 석동,268-12,0268,0012,제일원룸가동,31.2000,14.9740,202306,08,"4,000",2,-,-,2001,진해대로802번길 31,-,중개거래,경남 창원진해구,-,연립다세대
138,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202306,01,"17,500",3,-,-,2003,냉천로107번길 14,-,중개거래,경남 창원진해구,-,연립
139,경상남도 창원시 진해구 경화동,1173-36,1173,0036,경화(1173-36),65.3800,50.0000,202305,31,"6,500",2,-,-,1984,충장로 267,-,직거래,-,-,연립다세대
140,경상남도 창원시 진해구 이동,508-5,0508,0005,일성빌라가동,81.5700,59.2500,202305,31,"12,000",4,-,-,1991,병암로30번길 5-7,-,중개거래,경남 창원진해구,-,연립
141,경상남도 창원시 진해구 경화동,969-7,0969,0007,부광,46.8000,20.5800,202305,31,"9,500",2,-,-,1985,충장로 367,-,직거래,-,-,연립
142,경상남도 창원시 진해구 태평동,49,0049,0000,동성가동,52.4800,39.8800,202305,31,"2,500",3,-,-,1984,태평로48번길 3,-,직거래,-,-,연립
143,경상남도 창원시 진해구 두동,1091,1091,0000,(1091),48.4500,51.8226,202305,30,"3,700",3,-,-,2006,남의로 152,-,중개거래,경남 창원진해구,-,다세대
144,경상남도 창원시 진해구 경화동,846-15,0846,0015,"창성(가,나)",48.0600,43.8951,202305,25,"3,500",1,-,-,1986,조천북로146번길 3,-,중개거래,경남 창원진해구,-,연립
145,경상남도 창원시 진해구 경화동,1145-1,1145,0001,경화원룸,28.9800,14.7400,202305,15,"3,400",1,-,-,2001,중초로37번길 9,-,중개거래,경남 창원진해구,-,다세대
146,경상남도 창원시 진해구 이동,257-8,0257,0008,이동빌라A동,72.9600,64.0000,202305,11,"6,500",1,-,-,1990,충장로415번길 7,-,중개거래,경남 창원진해구,-,연립
147,경상남도 창원시 진해구 충무동,28-27,0028,0027,하이존텔-2-B동,38.6750,20.7600,202305,03,"3,350",3,-,-,2003,충장로176번길 17-1,-,중개거래,경남 창원진해구,-,다세대
148,경상남도 창원시 진해구 경화동,1155-30,1155,0030,진양맨션,71.1000,50.8100,202304,24,"5,000",3,-,-,1985,태백로 15-6,-,중개거래,경남 창원진해구,-,연립다세대
149,경상남도 창원시 진해구 여좌동,808-1,0808,0001,수정,61.8000,71.5000,202304,24,"4,300",2,-,-,1983,충장로 173-4,-,중개거래,경남 창원진해구,-,연립다세대
150,경상남도 창원시 진해구 덕산동,4-3,0004,0003,(4-3),50.9100,63.7500,202304,20,"2,500",2,-,-,1979,자은로6번길 2-4,-,중개거래,경남 창원진해구,-,연립다세대
151,경상남도 창원시 진해구 덕산동,4-3,0004,0003,(4-3),50.9100,63.7500,202304,20,"2,500",2,-,-,1979,자은로6번길 2-4,20230421,중개거래,경남 창원진해구,-,연립다세대
152,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202304,18,"19,000",2,-,-,1996,냉천로108번길 5-16,-,중개거래,경남 창원진해구,-,연립
153,경상남도 창원시 진해구 마천동,153-7,0153,0007,자연애빌,84.8200,65.6875,202304,17,"10,000",5,-,-,2013,마천로36번길 2,-,직거래,-,-,연립
154,경상남도 창원시 진해구 경화동,1171-1,1171,0001,건우,53.1900,50.0000,202304,12,"6,500",1,-,-,1984,태백로 12,-,중개거래,경남 창원진해구,-,연립
155,경상남도 창원시 진해구 자은동,959-2,0959,0002,부길골든프라자,84.6000,31.9462,202304,11,"12,500",5,-,-,1998,자은로64번길 3,-,직거래,-,-,연립다세대
156,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202304,08,"19,500",4,-,-,2003,냉천로107번길 14,-,중개거래,경남 창원진해구,-,연립
157,경상남도 창원시 진해구 화천동,50-1,0050,0001,중앙상가,80.3900,4.9600,202304,06,"8,800",3,-,-,1980,벚꽃로60번길 19,-,중개거래,경남 창원진해구,-,연립
158,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202304,05,"19,000",2,-,-,1996,냉천로108번길 5-16,-,중개거래,경남 창원진해구,-,연립
159,경상남도 창원시 진해구 회현동,19,0019,0000,경남빌라,39.0600,24.3300,202304,05,"4,800",4,-,-,1998,편백로7번길 15,-,중개거래,경남 창원진해구,-,연립
160,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202303,30,"20,400",3,-,-,2003,냉천로107번길 14,-,중개거래,경남 창원진해구,-,연립
161,경상남도 창원시 진해구 여좌동,37-1,0037,0001,태강빌라,56.1900,24.0000,202303,29,"4,400",3,-,-,1992,여좌로118번길 18,-,중개거래,경남 창원성산구,-,연립다세대
162,경상남도 창원시 진해구 근화동,23-3,0023,0003,보문빌딩,58.8000,19.2180,202303,28,"6,500",4,-,-,1995,백구로 13,-,중개거래,경남 창원진해구,-,연립
163,경상남도 창원시 진해구 두동,1235-2,1235,0002,대웅빌라B,71.5500,68.7500,202303,23,"6,300",2,-,-,1999,웅동로 199,-,중개거래,경남 창원진해구,-,다세대
164,경상남도 창원시 진해구 경화동,922-21,0922,0021,행복빌라(922-21),57.9600,42.4100,202303,22,"6,000",1,-,-,1998,경화로38번길 28,-,직거래,-,-,다세대
165,경상남도 창원시 진해구 경화동,969-7,0969,0007,부광,58.4400,24.9300,202303,20,"5,950",4,-,-,1985,충장로 367,-,중개거래,경남 창원진해구,-,연립
166,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202303,17,"17,100",1,-,-,2003,냉천로107번길 14,-,중개거래,경남 창원진해구,-,연립
167,경상남도 창원시 진해구 경화동,1150-8,1150,0008,삼부,40.6800,43.3400,202303,15,"3,700",1,-,-,1984,충장로273번길 25,-,직거래,-,-,연립다세대
168,경상남도 창원시 진해구 경화동,1274-9,1274,0009,대성가동,40.7600,45.8400,202303,13,"3,800",1,-,-,1982,조천로31번길 5,-,중개거래,경남 창원진해구,-,연립
169,경상남도 창원시 진해구 경화동,823,0823,0000,협진빌라,74.8000,43.2700,202303,13,"8,100",3,-,-,2001,경화시장로 53-4,-,중개거래,경남 창원진해구,-,다세대
170,경상남도 창원시 진해구 여좌동,126-8,0126,0008,여좌테크노빌,65.0025,35.8320,202303,12,"11,000",4,-,-,2002,여좌남로41번길 8,-,중개거래,경남 창원진해구,-,다세대
171,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1900,202303,08,"30,000",4,-,-,2003,석동로 80,20230531,중개거래,경남 창원진해구,-,연립
172,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202303,06,"20,300",1,-,-,1996,냉천로108번길 5-16,-,중개거래,경남 창원진해구,-,연립
173,경상남도 창원시 진해구 덕산동,57-37,0057,0037,은하덕산원룸,32.0800,13.5900,202302,28,"3,100",5,-,-,2001,동진로 136-22,-,중개거래,경남 창원진해구,-,다세대
174,경상남도 창원시 진해구 근화동,23-3,0023,0003,보문빌딩,58.8000,19.2180,202302,25,"9,200",3,-,-,1995,백구로 13,-,중개거래,경남 창원진해구,-,연립
175,경상남도 창원시 진해구 자은동,947-16,0947,0016,"혜성빌라A,B",62.8100,30.3200,202302,22,"7,400",1,-,-,1991,진해대로913번길 16,-,중개거래,경남 창원진해구,-,다세대
176,경상남도 창원시 진해구 풍호동,755-8,0755,0008,진흥골든빌라A,75.0675,36.7700,202302,22,"9,000",5,-,-,1995,충장로 519,-,직거래,-,-,연립다세대
177,경상남도 창원시 진해구 북부동,560-4,0560,0004,대풍웅천,78.8900,40.0200,202302,21,"6,800",3,-,-,1996,웅천로153번길 18,-,직거래,-,-,연립다세대
178,경상남도 창원시 진해구 숭인동,19-3,0019,0003,동양상가빌라1차,56.4000,16.0700,202302,19,"3,500",4,-,-,1995,중원로10번길 15,-,중개거래,경남 창원진해구,-,다세대
179,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202302,15,"26,700",2,-,-,2003,석동로 80,-,중개거래,경남 창원진해구,-,연립
180,경상남도 창원시 진해구 자은동,978,0978,0000,대동빌라트3단지,76.2300,118.4208,202302,11,"15,000",3,-,-,1996,자은로 82,-,중개거래,경남 창원진해구,-,연립
181,경상남도 창원시 진해구 여좌동,34-40,0034,0040,청산빌라,70.2600,42.4500,202302,10,"10,900",1,-,-,1997,여좌로118번가길 11-1,-,중개거래,경남 창원진해구,-,연립
182,경상남도 창원시 진해구 이동,62-185,0062,0185,대우빌라트,51.5850,20.7700,202302,07,"7,000",5,-,-,2000,이동로54번길 16,-,중개거래,경남 창원진해구,-,다세대
183,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202302,04,"19,850",1,-,-,2003,냉천로107번길 14,-,중개거래,경남 창원진해구,-,연립
184,경상남도 창원시 진해구 풍호동,762-3,0762,0003,덕산,50.5800,63.0000,202302,03,"3,000",1,-,-,1984,충장로511번길 18,-,직거래,-,-,연립다세대
185,경상남도 창원시 진해구 자은동,407-4,0407,0004,안성명작빌라,129.9600,59.6000,202302,02,"9,000",5,-,-,1998,진해대로913번길 29,-,중개거래,경남 창원진해구,-,연립다세대
186,경상남도 창원시 진해구 석동,268-12,0268,0012,제일원룸가동,30.6800,14.7230,202301,26,"3,600",3,-,-,2001,진해대로802번길 31,-,직거래,-,-,연립다세대
187,경상남도 창원시 진해구 태백동,4-484,0004,0484,(4-484),64.4600,109.0000,202301,20,"2,500",1,-,-,1979,태백서로47번길 5,-,직거래,-,-,연립
188,경상남도 창원시 진해구 여좌동,110-6,0110,0006,송원하이츠빌라,65.5900,41.4000,202301,19,"8,000",2,-,-,1992,여좌로63번길 9-1,-,직거래,-,-,연립
189,경상남도 창원시 진해구 경화동,1227-10,1227,0010,행복빌라나동,68.5400,46.7700,202301,16,"6,750",4,-,-,1993,조천로 15,-,직거래,-,-,연립
190,경상남도 창원시 진해구 자은동,309-1,0309,0001,성호빌라,64.8300,44.3000,202301,13,"6,000",2,-,-,1996,자은로 104,-,직거래,-,-,연립다세대
191,경상남도 창원시 진해구 경화동,848-8,0848,0008,태화맨션,84.3800,60.3917,202301,03,"11,500",1,-,-,1997,병암북로3번길 24,-,중개거래,경남 창원진해구,-,연립
192,경상남도 창원시 진해구 익선동,25-3,0025,0003,익선주택(25-3),68.4000,73.8000,202301,02,"6,800",1,-,-,1978,편백로13번길 15,-,중개거래,경남 창원마산합포구 경남 창원진해구,-,연립다세대
