□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
143,경상남도 창원시 마산합포구 신창동,18,0018,0000,평화,97.3600,38.9400,202104,07,"9,500",2,-,-,1975,고운로 22,20210419,-,-,-,연립다세대
144,경상남도 창원시 마산합포구 신창동,18,0018,0000,평화,97.3600,38.9400,202104,07,"9,500",2,-,-,1975,고운로 22,-,-,-,-,연립다세대
145,경상남도 창원시 마산합포구 해운동,64-1,0064,0001,동방그랜드타운,22.6500,6.3900,202104,05,"3,500",6,-,-,1998,해안대로 25,-,-,-,-,연립
146,경상남도 창원시 마산합포구 반월동,85-5,0085,0005,신흥프라자,70.0400,20.9311,202104,01,"16,000",5,-,-,1995,반월남1길 12,-,-,-,-,연립
147,경상남도 창원시 마산합포구 자산동,26-24,0026,0024,한백약수빌라(101),47.6600,35.2800,202103,24,"4,900",4,-,-,1998,자산북1길 13-18,-,-,-,-,다세대
148,경상남도 창원시 마산합포구 진북면 지산리,81-13,0081,0013,경남,53.3700,55.0000,202103,22,"3,500",2,-,-,1990,지산4길 47,-,-,-,-,연립
149,경상남도 창원시 마산합포구 상남동,41-5,0041,0005,예원시티빌,56.3989,44.5721,202103,20,"12,700",5,-,-,2012,상남시장로 11,-,-,-,-,연립
150,경상남도 창원시 마산합포구 월영동,14-3,0014,0003,대한고운집,82.4700,38.9300,202103,17,"6,400",5,-,-,1993,반월서12길 2,-,-,-,-,연립
151,경상남도 창원시 마산합포구 가포동,508-7,0508,0007,건우주택,49.8000,55.0000,202103,17,"4,700",3,-,-,1985,가포로 170,-,-,-,-,연립
152,경상남도 창원시 마산합포구 진동면 사동리,293-1,0293,0001,건우하이츠빌라,71.9100,54.2900,202103,15,"4,000",1,-,-,1998,서촌바다길 104,-,-,-,-,다세대
153,경상남도 창원시 마산합포구 상남동,41-10,0041,0010,중앙주택,53.1450,39.0000,202103,15,"6,150",2,-,-,1984,상남시장로 14,-,-,-,-,연립
154,경상남도 창원시 마산합포구 중앙동2가,1-432,0001,0432,원호주택,50.6800,36.8070,202103,15,"7,700",1,-,-,1981,중앙동3길 32-7,-,-,-,-,연립다세대
155,경상남도 창원시 마산합포구 반월동,57-1,0057,0001,동명빌라,30.4000,18.4500,202103,08,"10,800",4,-,-,1995,반월남1길 48,-,-,-,-,다세대
156,경상남도 창원시 마산합포구 반월동,57-1,0057,0001,동명빌라,30.4000,18.4500,202103,08,"10,800",4,-,-,1995,반월남1길 48,20210319,-,-,-,다세대
157,경상남도 창원시 마산합포구 상남동,41-5,0041,0005,예원시티빌,56.6067,44.7364,202103,04,"12,000",2,-,-,2012,상남시장로 11,-,-,-,-,연립
158,경상남도 창원시 마산합포구 교방동,359-4,0359,0004,동아,46.7800,32.9000,202103,03,"5,800",3,-,-,1982,교방북2길 28,-,-,-,-,연립다세대
159,경상남도 창원시 마산합포구 상남동,41-10,0041,0010,중앙주택,57.7950,39.0000,202103,02,"7,500",1,-,-,1984,상남시장로 14,-,-,-,-,연립
160,경상남도 창원시 마산합포구 반월동,57-1,0057,0001,동명빌라,30.4000,18.4500,202102,25,"3,000",3,-,-,1995,반월남1길 48,-,-,-,-,다세대
161,경상남도 창원시 마산합포구 월남동1가,32-1,0032,0001,문화동배성빌라,70.7800,41.7500,202102,24,"7,500",4,-,-,1997,문화동로 6-19,-,-,-,-,연립다세대
162,경상남도 창원시 마산합포구 자산동,151-1,0151,0001,동산주택,42.6100,32.4375,202102,23,"3,000",2,-,-,1980,자산북3길 31,-,-,-,-,연립
163,경상남도 창원시 마산합포구 창포동3가,1-3,0001,0003,창포동유신주택,64.5300,50.5000,202102,22,"8,800",1,-,-,1987,문화동10길 22,-,-,-,-,연립
164,경상남도 창원시 마산합포구 자산동,280-6,0280,0006,덕산빌라,71.7550,61.0150,202102,17,"16,500",3,-,-,2017,자산서6길 22,-,-,-,-,연립
165,경상남도 창원시 마산합포구 문화동,12-3,0012,0003,대주빌라맨션,152.1800,166.6700,202102,08,"35,000",3,-,-,1989,고운로 51-1,-,-,-,-,연립
166,경상남도 창원시 마산합포구 상남동,41-5,0041,0005,예원시티빌,50.9642,40.2771,202101,30,"11,000",2,-,-,2012,상남시장로 11,-,-,-,-,연립
167,경상남도 창원시 마산합포구 대성동1가,7-1,0007,0001,성지빌라,72.4000,37.6300,202101,29,"16,500",3,-,-,2005,중앙남11길 55,-,-,-,-,다세대
168,경상남도 창원시 마산합포구 산호동,532-26,0532,0026,화이트빌1,54.5372,41.6538,202101,28,"12,000",3,-,-,2006,산호남8길 50,-,-,-,-,다세대
169,경상남도 창원시 마산합포구 산호동,46-34,0046,0034,행운빌A동,83.6600,67.5422,202101,22,"17,300",2,-,-,2011,산호남6길 28,-,-,-,-,다세대
170,경상남도 창원시 마산합포구 신흥동,2-6,0002,0006,상우다솜씨,74.7600,53.3792,202101,20,"16,500",2,-,-,2013,중앙남4길 79,-,-,-,-,다세대
171,경상남도 창원시 마산합포구 월남동4가,9-1,0009,0001,현대상가APT,62.1000,36.8748,202101,14,"8,000",3,-,-,1984,3·15대로 23,-,-,-,-,연립다세대
172,경상남도 창원시 마산합포구 월영동,33-2,0033,0002,테라스더힐,86.5294,79.3525,202101,13,"46,000",2,-,-,2020,문화서15길 38,-,-,-,-,연립
173,경상남도 창원시 마산합포구 자산동,131-2,0131,0002,(131-2),44.8000,41.9997,202101,07,"6,750",2,-,-,1987,자산동10길 14-1,-,-,-,-,다세대
174,경상남도 창원시 마산합포구 자산동,131-2,0131,0002,(131-2),47.1000,45.0003,202101,07,"6,750",1,-,-,1987,자산동10길 14-1,-,-,-,-,다세대
175,경상남도 창원시 마산합포구 산호동,46-2,0046,0002,행운빌B동,83.6600,67.4085,202101,07,"15,000",1,-,-,2011,산호남6길 26,-,-,-,-,다세대
