□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
144,경상남도 창원시 진해구 화천동,14,0014,0000,평화상가빌라,79.7400,27.5600,202108,14,"8,000",4,-,-,1992,중원로85번길 13,-,-,-,-,연립다세대
145,경상남도 창원시 진해구 경화동,852-3,0852,0003,안성청운빌라,49.6800,35.6600,202108,13,"6,000",3,-,-,1997,조천북로154번길 12,-,-,-,-,연립
146,경상남도 창원시 진해구 회현동,19,0019,0000,경남빌라,61.6300,38.3900,202108,13,"6,900",2,-,-,1998,편백로7번길 15,-,-,-,-,연립
147,경상남도 창원시 진해구 석동,268-12,0268,0012,제일원룸가동,30.1000,14.4470,202108,13,"2,500",1,-,-,2001,진해대로802번길 31,-,-,-,-,연립다세대
148,경상남도 창원시 진해구 이동,512,0512,0000,무지개,59.4900,64.7200,202108,12,"7,000",2,-,-,1985,병암로29번길 3,-,-,-,-,연립다세대
149,경상남도 창원시 진해구 석동,298-2,0298,0002,유일수정빌라,70.9500,39.8100,202108,11,"9,750",4,-,-,1994,돌리로10번길 25,-,-,-,-,연립다세대
150,경상남도 창원시 진해구 장천동,517-7,0517,0007,원진빌리지103동,73.9300,43.3800,202108,10,"7,000",2,-,-,2002,충장로672번길 8,-,-,-,-,다세대
151,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,90.1500,202108,10,"19,800",3,-,-,2003,석동로 80,-,-,-,-,연립
152,경상남도 창원시 진해구 자은동,947-16,0947,0016,"혜성빌라A,B",49.2300,23.7700,202108,10,"4,500",2,-,-,1991,진해대로913번길 16,-,-,-,-,다세대
153,경상남도 창원시 진해구 경화동,411,0411,0000,강남빌라(441),44.3800,32.6250,202108,07,"3,800",4,-,-,1992,경화로18번길 28,-,-,-,-,다세대
154,경상남도 창원시 진해구 경화동,1434,1434,0000,유일전원빌라105,53.1900,35.3200,202108,06,"7,200",3,-,-,1998,조천로35번길 18,-,-,-,-,연립
155,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,83.4700,202108,04,"21,400",1,-,-,2003,석동로 80,-,-,-,-,연립
156,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202108,03,"16,500",2,-,-,2003,냉천로107번길 14,-,-,-,-,연립
157,경상남도 창원시 진해구 자은동,978,0978,0000,대동빌라트3단지,76.2300,118.4208,202108,02,"17,000",3,-,-,1996,자은로 82,-,-,-,-,연립
158,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202108,02,"16,400",1,-,-,2003,냉천로107번길 14,-,-,-,-,연립
159,경상남도 창원시 진해구 여좌동,2-10,0002,0010,장복(2-10),46.9000,54.7700,202107,31,"3,200",3,-,-,1985,여좌천로116번길 13-7,-,-,-,-,다세대
160,경상남도 창원시 진해구 여좌동,2-10,0002,0010,장복(2-10),46.9000,54.7700,202107,31,"3,200",3,-,-,1985,여좌천로116번길 13-7,-,-,-,-,다세대
161,경상남도 창원시 진해구 충의동,61,0061,0000,대풍충의빌라,76.6800,38.4100,202107,29,"7,300",4,-,-,1996,중원동로10번길 49-1,-,-,-,-,연립
162,경상남도 창원시 진해구 자은동,708-2,0708,0002,대경빌라,54.7700,37.5400,202107,29,"15,000",2,-,-,1997,진해대로989번길 19-4,-,-,-,-,연립다세대
163,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202107,29,"23,900",4,-,-,2003,석동로 80,-,-,-,-,연립
164,경상남도 창원시 진해구 이동,47-6,0047,0006,은하빌라,76.0300,38.1250,202107,28,"9,600",1,-,-,2001,충장로439번길 29,-,-,-,-,다세대
165,경상남도 창원시 진해구 경화동,1280-4,1280,0004,유일전원빌라108,72.7800,57.9000,202107,28,"6,900",3,-,-,1996,조천로31번길 11,-,-,-,-,연립다세대
166,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202107,28,"16,500",4,-,-,2003,냉천로107번길 14,-,-,-,-,연립
167,경상남도 창원시 진해구 제황산동,28-523,0028,0523,부흥빌라나동,83.0100,57.1000,202107,26,"8,400",2,-,-,1995,충장로168번길 17,-,-,-,-,다세대
168,경상남도 창원시 진해구 이동,399-1,0399,0001,우성빌라,117.1100,103.2200,202107,26,"14,000",2,-,-,1990,충장로406번길 16,-,-,-,-,연립
169,경상남도 창원시 진해구 여좌동,93-28,0093,0028,여좌연립,76.5300,78.8000,202107,23,"6,500",1,-,-,1978,여좌천로 72-1,-,-,-,-,연립
170,경상남도 창원시 진해구 여좌동,44-17,0044,0017,여좌빌라,55.7400,49.6300,202107,22,"3,000",1,-,-,1989,여좌로114번길 5,-,-,-,-,다세대
171,경상남도 창원시 진해구 죽곡동,100-2,0100,0002,태성빌라2동,67.4400,57.6700,202107,21,"7,000",2,-,-,1998,어은로35번길 25-4,-,-,-,-,다세대
172,경상남도 창원시 진해구 화천동,50-1,0050,0001,중앙상가,80.3900,4.9600,202107,20,"7,000",2,-,-,1980,벚꽃로60번길 9-4,-,-,-,-,연립
173,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202107,19,"15,500",4,-,-,1996,냉천로108번길 5-16,-,-,-,-,연립
174,경상남도 창원시 진해구 경화동,1280-8,1280,0008,유일전원빌라102,84.9300,60.9200,202107,19,"10,800",2,-,-,1995,조천북로98번길 5,-,-,-,-,연립다세대
175,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202107,18,"20,200",3,-,-,2003,냉천로107번길 14,-,-,-,-,연립
176,경상남도 창원시 진해구 행암동,164-1,0164,0001,행암골든빌라,61.8000,32.2110,202107,12,"6,000",2,-,-,1993,행암로217번길 3,-,-,-,-,연립
177,경상남도 창원시 진해구 여좌동,39-2,0039,0002,라인빌라,31.5900,19.9500,202107,07,"4,500",4,-,-,1998,여좌천로 94,-,-,-,-,연립다세대
178,경상남도 창원시 진해구 자은동,960-3,0960,0003,자은금화빌라,84.2400,43.7100,202107,07,"10,500",2,-,-,2001,자은로64번길 5,-,-,-,-,연립다세대
179,경상남도 창원시 진해구 풍호동,711-10,0711,0010,여명빌라,84.7900,45.9800,202107,06,"10,500",4,-,-,1994,풍호로 17,-,-,-,-,연립
180,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202107,05,"22,300",2,-,-,2003,석동로 80,-,-,-,-,연립
181,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202107,03,"15,950",4,-,-,2003,냉천로107번길 14,-,-,-,-,연립
182,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202107,02,"22,400",2,-,-,2003,석동로 80,-,-,-,-,연립
183,경상남도 창원시 진해구 경화동,922-21,0922,0021,행복빌라(922-21),57.9600,42.4100,202106,29,"8,400",2,-,-,1998,경화로38번길 28,-,-,-,-,다세대
184,경상남도 창원시 진해구 경화동,1495,1495,0000,유일하이츠빌라A,70.8000,45.5000,202106,29,"4,200",2,-,-,1991,조천로7번길 24-5,-,-,-,-,연립
185,경상남도 창원시 진해구 여좌동,93-1,0093,0001,녹원빌라,42.1700,22.1700,202106,26,"4,200",2,-,-,1993,여좌천로 78,-,-,-,-,연립
186,경상남도 창원시 진해구 화천동,14,0014,0000,평화상가빌라,84.9300,29.3600,202106,24,"9,350",4,-,-,1992,중원로85번길 13,-,-,-,-,연립다세대
187,경상남도 창원시 진해구 태평동,76-2,0076,0002,지흥빌라,74.9100,40.2140,202106,20,"6,000",3,-,-,2003,태평로 84,-,-,-,-,다세대
188,경상남도 창원시 진해구 이동,506-1,0506,0001,두손빌라1차,75.0300,47.5524,202106,19,"11,300",4,-,-,2003,병암로38번길 13,-,-,-,-,다세대
189,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,90.1500,202106,19,"22,000",3,-,-,2003,석동로 80,-,-,-,-,연립
190,경상남도 창원시 진해구 이동,518-4,0518,0004,태성빌라(518-4),69.8900,29.1624,202106,15,"6,400",3,-,-,2000,병암로 24,-,-,-,-,다세대
191,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202106,14,"16,900",3,-,-,1996,냉천로108번길 5-16,-,-,-,-,연립
192,경상남도 창원시 진해구 경화동,1300-1,1300,0001,동신빌라,82.7400,61.5600,202106,11,"10,000",2,-,-,1994,조천로 33,-,-,-,-,연립다세대
193,경상남도 창원시 진해구 자은동,314-1,0314,0001,자은정원빌라,75.4200,53.4500,202106,09,"6,100",4,-,-,1994,자은로 110,-,-,-,-,연립
194,경상남도 창원시 진해구 여좌동,101-1,0101,0001,세진체리힐가든,150.4200,81.4000,202106,09,"33,000",3,-,-,1991,여명로25번라길 22,-,-,-,-,연립다세대
195,경상남도 창원시 진해구 행암동,196-1,0196,0001,행암빌라,71.0600,34.9858,202106,09,"6,400",3,-,-,1992,행암로217번길 13-1,-,-,-,-,연립다세대
196,경상남도 창원시 진해구 경화동,1155-30,1155,0030,진양맨션,71.1000,50.8100,202106,07,"6,400",3,-,-,1985,태백로 15-6,-,-,-,-,연립다세대
197,경상남도 창원시 진해구 충의동,61,0061,0000,대풍충의빌라,76.6800,38.4100,202106,02,"8,700",3,-,-,1996,중원동로10번길 49-1,-,-,-,-,연립
198,경상남도 창원시 진해구 여좌동,2-26,0002,0026,장복(2-26),55.8900,66.0000,202106,02,"4,200",2,-,-,1983,여좌천로116번길 7-2,-,-,-,-,다세대
199,경상남도 창원시 진해구 태백동,11-190,0011,0190,대야,46.1700,41.0000,202106,01,"14,500",1,-,-,1989,대야남로67번길 9-4,-,-,-,-,다세대
200,경상남도 창원시 진해구 경화동,1199-5,1199,0005,우진그린빌라,64.0960,27.1000,202105,31,"5,500",5,-,-,1995,진해대로 640,-,-,-,-,연립
201,경상남도 창원시 진해구 덕산동,10-6,0010,0006,(10-6),54.7200,46.5000,202105,31,"5,250",2,-,-,1991,충장로481번길 18,-,-,-,-,다세대
202,경상남도 창원시 진해구 덕산동,58-4,0058,0004,은빛,81.3800,54.1583,202105,31,"9,000",3,-,-,2002,덕산로 20-20,-,-,-,-,다세대
203,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,83.4700,202105,29,"18,600",1,-,-,2003,석동로 80,-,-,-,-,연립
204,경상남도 창원시 진해구 경화동,1164-1,1164,0001,중부상가,50.8400,6.6000,202105,28,"3,400",3,-,-,1980,중초로 20,-,-,-,-,연립다세대
205,경상남도 창원시 진해구 경화동,860,0860,0000,성호빌라,59.8900,19.8330,202105,28,"8,500",2,-,-,1994,진해대로 664,-,-,-,-,연립다세대
206,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,90.1500,202105,28,"19,300",3,-,-,2003,석동로 80,-,-,-,-,연립
207,경상남도 창원시 진해구 경화동,1280-2,1280,0002,유일전원빌라106,83.9000,64.5400,202105,27,"8,500",2,-,-,1995,조천북로98번길 10,-,-,-,-,연립다세대
208,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202105,26,"16,000",3,-,-,2003,냉천로107번길 14,-,-,-,-,연립
209,경상남도 창원시 진해구 여좌동,2-23,0002,0023,목화(2-23),65.9000,58.8200,202105,20,"4,700",3,-,-,1986,여좌로99번나길 28,-,-,-,-,연립
210,경상남도 창원시 진해구 인사동,7-24,0007,0024,목동원룸,36.5900,16.1600,202105,20,"2,600",4,-,-,2001,인사로6번길 4,-,-,-,-,다세대
211,경상남도 창원시 진해구 충의동,39-2,0039,0002,용인하이츠빌라,72.6000,39.4200,202105,18,"8,800",2,-,-,2001,중원동로10번길 27-2,-,-,-,-,다세대
212,경상남도 창원시 진해구 여좌동,35-1,0035,0001,경동빌라A,63.8100,30.5500,202105,17,"6,000",2,-,-,1991,여좌로123번길 10-10,-,-,-,-,다세대
213,경상남도 창원시 진해구 경화동,1495,1495,0000,유일하이츠빌라A,70.8000,45.5000,202105,14,"4,850",1,-,-,1991,조천로7번길 24-5,-,-,-,-,연립
214,경상남도 창원시 진해구 이동,507-10,0507,0010,청산빌라,84.6300,49.8300,202105,14,"13,000",1,-,-,1998,진해대로728번길 8-38,-,-,-,-,연립
215,경상남도 창원시 진해구 경화동,1160-7,1160,0007,삼양그린파크2차,73.5700,48.4600,202105,11,"6,000",2,-,-,1997,중초로15번길 23-15,-,-,-,-,다세대
216,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202105,08,"15,100",4,-,-,1996,냉천로108번길 5-16,-,-,-,-,연립
217,경상남도 창원시 진해구 이동,343-10,0343,0010,경남하이얏트빌라,73.6100,43.4600,202105,07,"5,000",3,-,-,1995,해원로2번길 24,-,-,-,-,연립다세대
218,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202105,07,"23,000",4,-,-,2003,석동로 80,-,-,-,-,연립
219,경상남도 창원시 진해구 풍호동,755-10,0755,0010,진흥골든빌라B,77.2200,32.0900,202105,04,"7,000",2,-,-,1996,충장로 521,-,-,-,-,연립다세대
220,경상남도 창원시 진해구 북부동,444-16,0444,0016,아일빌라,52.5300,25.6600,202105,04,"3,600",4,-,-,1992,웅천북로39번길 3,-,-,-,-,연립
221,경상남도 창원시 진해구 자은동,947-16,0947,0016,"혜성빌라A,B",49.2300,23.7700,202105,03,"5,000",1,-,-,1991,진해대로913번길 16,-,-,-,-,다세대
222,경상남도 창원시 진해구 풍호동,185-4,0185,0004,부길하이츠,84.6900,46.6100,202105,01,"11,500",5,-,-,1997,진해대로1026번길 15,-,-,-,-,연립다세대
223,경상남도 창원시 진해구 경화동,1145-1,1145,0001,경화원룸,28.9800,14.7400,202104,30,"3,000",4,-,-,2001,중초로37번길 9,-,-,-,-,다세대
224,경상남도 창원시 진해구 태평동,36,0036,0000,태평연립,63.7400,62.0000,202104,30,"8,000",1,-,-,1978,중원동로10번길 7-6,-,-,-,-,다세대
225,경상남도 창원시 진해구 태평동,36,0036,0000,태평연립,63.7400,61.9000,202104,30,"8,000",2,-,-,1978,중원동로10번길 7-6,-,-,-,-,다세대
226,경상남도 창원시 진해구 태평동,36,0036,0000,태평연립,63.7400,62.0000,202104,30,"8,000",2,-,-,1978,중원동로10번길 7-6,-,-,-,-,다세대
227,경상남도 창원시 진해구 태평동,36,0036,0000,태평연립,63.7400,62.0000,202104,30,"8,000",2,-,-,1978,중원동로10번길 7-6,-,-,-,-,다세대
228,경상남도 창원시 진해구 태평동,36,0036,0000,태평연립,63.7400,62.0000,202104,30,"9,000",1,-,-,1978,중원동로10번길 7-6,-,-,-,-,다세대
229,경상남도 창원시 진해구 태평동,36,0036,0000,태평연립,63.7400,62.0000,202104,30,"8,000",1,-,-,1978,중원동로10번길 7-6,-,-,-,-,다세대
230,경상남도 창원시 진해구 경화동,1144-2,1144,0002,삼양프라자,84.8100,43.0890,202104,29,"7,000",1,-,-,2000,중초로37번길 21,-,-,-,-,연립
231,경상남도 창원시 진해구 이동,515-5,0515,0005,유일낙원빌라,57.1300,31.5400,202104,26,"7,500",3,-,-,1997,병암로30번길 4,-,-,-,-,연립다세대
232,경상남도 창원시 진해구 자은동,936-2,0936,0002,유일궁전빌라,67.7100,34.6000,202104,25,"7,500",1,-,-,1993,진해대로901번길 6-3,-,-,-,-,연립다세대
233,경상남도 창원시 진해구 풍호동,771-15,0771,0015,경동덕산빌라1차,82.7700,39.8500,202104,25,"8,450",5,-,-,1996,덕산로40번길 28,-,-,-,-,연립다세대
234,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202104,24,"20,700",2,-,-,2003,냉천로107번길 14,-,-,-,-,연립
235,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,104.5800,202104,24,"22,500",1,-,-,2003,석동로 80,-,-,-,-,연립
236,경상남도 창원시 진해구 경화동,1155-30,1155,0030,진양맨션,71.1000,50.8100,202104,22,"6,000",2,-,-,1985,태백로 15-6,-,-,-,-,연립다세대
237,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1800,202104,21,"27,000",2,-,-,2003,석동로 80,-,-,-,-,연립
238,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,88.9000,202104,19,"18,900",1,-,-,2003,냉천로107번길 14,-,-,-,-,연립
239,경상남도 창원시 진해구 소사동,9-39,0009,0039,세정아델하우스,65.1990,48.5960,202104,19,"7,400",5,-,-,2012,소사로 37,-,-,-,-,다세대
240,경상남도 창원시 진해구 경화동,425,0425,0000,예창빌라,71.4300,43.8000,202104,15,"6,000",3,-,-,1992,경화로22번길 28,-,-,-,-,다세대
241,경상남도 창원시 진해구 이동,512,0512,0000,무지개,59.4900,64.7200,202104,15,"6,400",3,-,-,1985,병암로29번길 3,-,-,-,-,연립다세대
242,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,74.9600,112.4100,202104,15,"23,300",3,-,-,2003,석동로 80,-,-,-,-,연립
243,경상남도 창원시 진해구 경화동,843,0843,0000,신우까치빌라,75.5683,64.5817,202104,13,"9,000",4,-,-,1999,조천북로 147,-,-,-,-,연립
244,경상남도 창원시 진해구 제황산동,29-8,0029,0008,라온빌라,67.8800,55.0000,202104,13,"15,000",3,-,-,2015,태평로37번안길 8,-,-,-,-,다세대
245,경상남도 창원시 진해구 태백동,8-43,0008,0043,태진맨션,36.6750,18.7150,202104,12,"2,900",4,-,-,2001,태백서로34번길 13,-,-,-,-,다세대
246,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202104,10,"16,550",1,-,-,1996,냉천로108번길 5-16,-,-,-,-,연립
247,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202104,09,"20,500",2,-,-,2003,냉천로107번길 14,-,-,-,-,연립
248,경상남도 창원시 진해구 자은동,957-14,0957,0014,유일파크빌라A동,34.5900,19.0000,202104,09,"5,000",1,-,-,1993,자은로64번나길 9,-,-,-,-,연립다세대
249,경상남도 창원시 진해구 자은동,957-14,0957,0014,유일파크빌라A동,34.5900,19.0000,202104,08,"5,000",1,-,-,1993,자은로64번나길 9,20210427,-,-,-,연립다세대
250,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202104,07,"16,600",4,-,-,2003,냉천로107번길 14,-,-,-,-,연립
251,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202104,06,"15,000",3,-,-,1996,냉천로108번길 5-16,-,-,-,-,연립
252,경상남도 창원시 진해구 경화동,843,0843,0000,신우까치빌라,75.5683,64.5817,202104,06,"9,550",4,-,-,1999,조천북로 147,-,-,-,-,연립
253,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,90.1500,202104,04,"19,800",4,-,-,2003,석동로 80,-,-,-,-,연립
254,경상남도 창원시 진해구 자은동,947-16,0947,0016,"혜성빌라A,B",49.2300,23.7700,202104,04,"5,000",1,-,-,1991,진해대로913번길 16,20210504,-,-,-,다세대
255,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8300,202104,04,"16,800",3,-,-,2003,냉천로107번길 14,-,-,-,-,연립
256,경상남도 창원시 진해구 경화동,846-15,0846,0015,"창성(가,나)",47.5200,43.4655,202104,02,"4,700",4,-,-,1986,조천북로146번길 3,-,-,-,-,연립
257,경상남도 창원시 진해구 경화동,846-15,0846,0015,"창성(가,나)",47.5200,43.4655,202104,02,"4,700",4,-,-,1986,조천북로146번길 3,20210406,-,-,-,연립
258,경상남도 창원시 진해구 경화동,1237,1237,0000,썬라이즈빌라,78.0000,48.7500,202104,02,"11,000",1,-,-,2003,조천로13번길 10,-,-,-,-,연립
259,경상남도 창원시 진해구 죽곡동,100-2,0100,0002,태성빌라2동,67.4400,57.6700,202104,01,"5,600",2,-,-,1998,어은로35번길 25-4,-,-,-,-,다세대
260,경상남도 창원시 진해구 자은동,947-10,0947,0010,혜성빌라D동,47.0400,44.4200,202103,31,"6,000",2,-,-,1991,자은로64번길 34-6,-,-,-,-,다세대
261,경상남도 창원시 진해구 회현동,19,0019,0000,경남빌라,39.0600,24.3300,202103,31,"4,500",4,-,-,1998,편백로7번길 15,-,-,-,-,연립
262,경상남도 창원시 진해구 경화동,1155-7,1155,0007,태백,65.6400,54.7000,202103,30,"5,000",1,-,-,1983,태백로 27,-,-,-,-,연립다세대
263,경상남도 창원시 진해구 자은동,196-1,0196,0001,동일빌라,80.8050,51.5700,202103,27,"7,900",4,-,-,2002,냉천로141번길 11-2,-,-,-,-,다세대
264,경상남도 창원시 진해구 여좌동,93-28,0093,0028,여좌연립,76.5300,78.8000,202103,26,"3,900",1,-,-,1978,여좌천로 72-1,-,-,-,-,연립
265,경상남도 창원시 진해구 자은동,947-10,0947,0010,혜성빌라D동,47.0400,44.4200,202103,25,"5,800",1,-,-,1991,자은로64번길 34-6,-,-,-,-,다세대
266,경상남도 창원시 진해구 풍호동,200,0200,0000,풍호빌라,67.5900,33.0000,202103,23,"6,500",3,-,-,1991,천자로373번길 20-5,-,-,-,-,연립
267,경상남도 창원시 진해구 여좌동,4-8,0004,0008,중앙빌라,57.6900,34.7125,202103,23,"3,700",3,-,-,1991,여좌로118번다길 6,-,-,-,-,연립다세대
268,경상남도 창원시 진해구 이동,506-1,0506,0001,두손빌라1차,75.0300,47.5524,202103,19,"9,800",3,-,-,2003,병암로38번길 13,-,-,-,-,다세대
269,경상남도 창원시 진해구 경화동,823,0823,0000,협진빌라,80.7400,46.7100,202103,19,"8,050",2,-,-,2001,경화시장로 53-4,-,-,-,-,다세대
270,경상남도 창원시 진해구 석동,118-18,0118,0018,대성주택A동,46.7600,42.0000,202103,17,"5,500",3,-,-,1983,냉천로 37,-,-,-,-,연립
271,경상남도 창원시 진해구 경화동,922-23,0922,0023,뉴경화빌라,58.3200,35.3500,202103,17,"5,700",4,-,-,1993,충장로337번길 34,-,-,-,-,다세대
272,경상남도 창원시 진해구 마천동,153-7,0153,0007,자연애빌,84.8200,65.6875,202103,17,"9,700",3,-,-,2013,마천로36번길 2,-,-,-,-,연립
273,경상남도 창원시 진해구 자은동,977-1,0977,0001,대동빌라트2단지,76.2300,97.7305,202103,16,"17,000",3,-,-,1996,냉천로108번길 5-16,-,-,-,-,연립
274,경상남도 창원시 진해구 자은동,978,0978,0000,대동빌라트3단지,76.2300,118.4208,202103,15,"15,400",1,-,-,1996,자은로 82,-,-,-,-,연립
275,경상남도 창원시 진해구 이동,47-6,0047,0006,은하빌라,76.0300,38.1250,202103,09,"8,400",3,-,-,2001,충장로439번길 29,-,-,-,-,다세대
276,경상남도 창원시 진해구 경화동,1145-1,1145,0001,경화원룸,28.9800,14.7400,202103,04,"1,700",2,-,-,2001,중초로37번길 9,-,-,-,-,다세대
277,경상남도 창원시 진해구 제덕동,382-1,0382,0001,해성뷰티빌,74.4300,42.6100,202103,03,"4,000",3,-,-,2002,제덕로234번길 16,-,-,-,-,다세대
278,경상남도 창원시 진해구 경화동,1151-5,1151,0005,봉산하이츠빌라,71.4900,32.8600,202103,02,"7,900",4,-,-,1994,충장로285번길 27-1,-,-,-,-,연립다세대
279,경상남도 창원시 진해구 자은동,302-15,0302,0015,경동빌라3차,59.4000,36.5487,202102,27,"7,800",2,-,-,1996,자은로88번안길 14,-,-,-,-,연립
280,경상남도 창원시 진해구 여좌동,113-24,0113,0024,세운APT,50.7000,36.6000,202102,26,"2,800",2,-,-,1983,여좌로40번길 14-4,-,-,-,-,연립
281,경상남도 창원시 진해구 경화동,1150-15,1150,0015,여명파크빌라,56.0700,22.5600,202102,25,"5,800",3,-,-,1996,충장로273번길 19,-,-,-,-,연립다세대
282,경상남도 창원시 진해구 경화동,1433-2,1433,0002,유일전원빌라107,117.6500,84.7450,202102,23,"15,500",3,-,-,1995,조천로35번길 22,-,-,-,-,연립다세대
283,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1800,202102,22,"24,800",4,-,-,2003,석동로 80,-,-,-,-,연립
284,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,59.8300,83.4700,202102,20,"19,000",1,-,-,2003,석동로 80,-,-,-,-,연립
285,경상남도 창원시 진해구 북부동,86-2,0086,0002,다옴빌,64.1550,58.2061,202102,18,"15,000",5,-,-,2014,웅천북로 29,-,-,-,-,다세대
286,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,59.8300,95.7700,202102,10,"16,700",4,-,-,2003,냉천로107번길 14,-,-,-,-,연립
287,경상남도 창원시 진해구 경화동,1145-1,1145,0001,경화원룸,27.6000,14.0400,202102,08,"2,000",1,-,-,2001,중초로37번길 9,-,-,-,-,다세대
288,경상남도 창원시 진해구 태백동,8-43,0008,0043,태진맨션,73.6200,37.5600,202102,05,"7,700",3,-,-,2001,태백서로34번길 13,-,-,-,-,다세대
289,경상남도 창원시 진해구 자은동,947-16,0947,0016,"혜성빌라A,B",49.8000,24.0400,202102,04,"4,020",2,-,-,1991,진해대로913번길 16,-,-,-,-,다세대
290,경상남도 창원시 진해구 자은동,370-1,0370,0001,경남빌라,68.3800,37.7000,202102,03,"6,000",2,-,-,1993,자은로64번가길 16,-,-,-,-,연립
291,경상남도 창원시 진해구 석동,659,0659,0000,벚꽃그린빌4단지,84.9600,127.1800,202102,02,"27,200",3,-,-,2003,석동로 80,-,-,-,-,연립
292,경상남도 창원시 진해구 덕산동,57-37,0057,0037,은하덕산원룸,37.9400,16.0600,202102,02,"2,300",5,-,-,2001,동진로 136-22,-,-,-,-,다세대
293,경상남도 창원시 진해구 무송동,5-1,0005,0001,남진나동,48.6000,40.0000,202102,01,"5,100",2,-,-,1987,태평로58번길 12,-,-,-,-,다세대
294,경상남도 창원시 진해구 여좌동,104-1,0104,0001,청송빌라,39.5400,19.3000,202101,30,"5,500",1,-,-,1983,여명로 78,-,-,-,-,연립다세대
295,경상남도 창원시 진해구 여좌동,104-1,0104,0001,청송빌라,39.5400,19.3000,202101,30,"5,600",1,-,-,1983,여명로 78,20210225,-,-,-,연립다세대
296,경상남도 창원시 진해구 석동,660,0660,0000,벚꽃그린빌2단지,51.7100,76.8400,202101,30,"16,300",4,-,-,2003,냉천로107번길 14,-,-,-,-,연립
297,경상남도 창원시 진해구 풍호동,200,0200,0000,풍호빌라,67.5900,33.0000,202101,29,"3,000",1,-,-,1991,천자로373번길 20-5,-,-,-,-,연립
298,경상남도 창원시 진해구 이동,62-185,0062,0185,대우빌라트,51.5850,20.7700,202101,25,"4,600",4,-,-,2000,이동로54번길 16,-,-,-,-,다세대
299,경상남도 창원시 진해구 경화동,846-15,0846,0015,"창성(가,나)",47.5200,43.4655,202101,25,"5,000",4,-,-,1986,조천북로146번길 3,-,-,-,-,연립
300,경상남도 창원시 진해구 자은동,978,0978,0000,대동빌라트3단지,76.2300,118.4208,202101,24,"18,200",2,-,-,1996,자은로 82,-,-,-,-,연립
